# Constructed from biom file
#OTU ID	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.157	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.007.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
k__Archaea;p__Euryarchaeota	0.035792421458	0.0	0.00060773480663	0.0	0.00152171755599	9.29857731768e-05	0.000778837862646	3.69276218612e-05	0.0	0.002414001207	0.0923749443762	0.0142072725876	0.00170565302144	0.00277738714668	0.0	0.000197954470472	0.0	4.7725862645e-05	0.0	0.0	0.0	0.0	3.64896916621e-05	0.0229375549692	0.000278600034825	0.000138821406261	0.000193326373584	0.00044501982361	3.35671847202e-05	0.00406885758999	0.0135116213946	0.000422021868406	0.000946334923701	0.00315917375456	0.0	0.0	0.0	0.0	0.000332681831413	0.0	0.0	4.95564695971e-05	0.0	0.0	0.00900244195794	3.43135572865e-05	0.0	4.03730469539e-05	0.0	0.00019443904336	0.000139314572304	0.0	0.0	0.00039584799437	0.0	0.0171581592171	3.83141762452e-05	0.0	0.000132824174	3.95647873393e-05	0.00338811781139	0.0	4.71275743437e-05	0.0	0.0	0.0	0.000239660367023	0.000981464344802	0.000147754137116	4.54896965837e-05	0.00130019688696	7.85422557335e-05	0.000219490781387	0.0	0.0	0.0	0.00166213840499	0.00458561211611	0.00248756218905	0.00145463613316	0.0	0.0	0.0	0.0	0.000297453058189	0.000124275062137	0.00758341759354	0.0	0.0	0.0	7.96368559369e-05	0.0	0.00449580144163	0.000429322743373	0.0007768587488	0.0	9.80248002746e-05	0.0	0.00182848784056	7.27219838557e-05	0.041626252829	0.0302078298695	0.0	0.000115035085701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000395804472591	0.000125675505844	7.35862246587e-05	0.0	0.00297568728233	0.000433125433125	0.0	3.26200417537e-05	0.0	0.0	0.00367812640745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000458961217778	3.89574973704e-05	6.24531601299e-05	0.0	4.05827685565e-05	0.0	0.0	0.0	0.0	0.00068986332083	0.000684187225822	0.000299790146897	0.0084159087824	0.0	0.0	0.0	0.0	0.0	0.0013880126183	0.00211682878887	0.000886661526601	0.0	0.0	0.0	0.000138459408317	0.000123127436897	0.0242518730241	0.00132369412483	4.46907400787e-05	0.0	0.0	0.0	0.0	0.0	0.000641500123365	0.0186093298126	0.0	0.0	0.0	0.0	0.0	0.000364448088925	0.000206967919972	0.0	0.0	0.00118037947014	0.000631466459416	0.0	0.0	0.000136407038603	0.00191265540325	0.00317838696861	0.00684110656147	7.52700312371e-05	0.000829928498468
k__Bacteria;p__Actinobacteria	0.116070126309	0.016144770691	0.0932596685082	0.0317229939872	0.115683615072	0.214518178719	0.104586798698	0.126883308715	0.147776503567	0.0219271776303	0.231552495877	0.135122681719	0.0852130325816	0.113169737027	0.215487622236	0.068525239195	0.0388714733542	0.301913807092	0.161191216003	0.0306894315972	0.12147140066	0.124325357023	0.147053457399	0.0678276165348	0.151175343897	0.0678142569584	0.0559486525152	0.0298972408771	0.165922594072	0.106818689917	0.218636236349	0.38143103779	0.207917668862	0.0564763061968	0.1067942286	0.039513959744	0.0606675687866	0.0357716701903	0.0526468998212	0.0188531675791	0.177109196242	0.0601119976213	0.0577504725897	0.108540651449	0.0474177205963	0.24822427341	0.405350812103	0.201178892971	0.0215450907971	0.11860781645	0.0724784062413	0.0840176066308	0.0638381265004	0.0251143560873	0.0725160424443	0.0914771224544	0.0263218390804	0.106344772546	0.113863523161	0.171275964392	0.155288733022	0.232076756789	0.0578726612941	0.00467588522101	0.216633387214	0.0411990145087	0.143659271432	0.101791873475	0.133569739953	0.0913433107401	0.0503733422489	0.158812441093	0.235645302897	0.0903001464128	0.084444665605	0.136324991683	0.153811730861	0.172360117796	0.0389303482587	0.120901043182	0.155879951	0.121833098413	0.0719642490241	0.081976841752	0.0372188139059	0.127506213753	0.195020222447	0.0640330228909	0.0903942804558	0.0987165383205	0.0883570916621	0.26834099488	0.0375640930371	0.1072770205	0.0722478636384	0.101674559056	0.0995441846788	0.225582358752	0.0778935820077	0.0875572685622	0.432104752667	0.28235258579	0.0279012049157	0.141838260669	0.0219618481429	0.0689898315149	0.0493055245411	0.0579710144928	0.0818239223637	0.178018303414	0.0677681321759	0.0673857114586	0.0845377235976	0.187424114206	0.0307775828949	0.12869847496	0.0515852390853	0.0645097730139	0.123597338204	0.0254194204372	0.0903317840873	0.0715358054346	0.0797879218932	0.0332236578124	0.233908518214	0.0212712079007	0.0537965344239	0.104335454294	0.201692875814	0.304550987553	0.0110883184565	0.10496791934	0.266704310182	0.0867819169281	0.0826288519225	0.267112165876	0.0657561741862	0.112860679356	0.0993220338983	0.387115758975	0.157846066297	0.305967888519	0.0805415427069	0.0778766048214	0.0534625761967	0.100447943532	0.0461758464804	0.0948097838559	0.0365240300176	0.0404829839143	0.118436166721	0.0781913774973	0.201854745225	0.134734001542	0.160087573808	0.144232414855	0.0765735060213	0.0898140028615	0.0676380053356	0.0773894590966	0.0205681702474	0.0774490525563	0.101118590378	0.157003828236	0.169331810394	0.155502663493	0.0521516829996	0.0553663952628	0.189613982145	0.0747545825732	0.101014578408	0.103713076487	0.218229694146	0.214678394723	0.0612728349506	0.07430148327	0.0737388070656	0.123882017126	0.173952959692	0.136348180891	0.0320421821132	0.0642007926024	0.103737552858	0.192398965749	0.110051648788	0.180065914312	0.297655338527	0.0624361593463
k__Bacteria;p__Bacteroidetes	0.0481024474199	0.228377539253	0.275193370166	0.251088534107	0.223593238281	0.303970492515	0.364607382271	0.255280649926	0.215405198777	0.193522430094	0.136638483889	0.0676189379105	0.241645781119	0.139537336521	0.24160866884	0.331804684922	0.429646215853	0.152340953563	0.306741612261	0.235876377782	0.292023175908	0.229593542532	0.293486590038	0.24619173263	0.140901967613	0.297633095023	0.485133201872	0.393842543895	0.0955657748984	0.335658394814	0.296590590871	0.228006905812	0.255116123181	0.338274605104	0.172014156263	0.399081717837	0.412682303413	0.263847780127	0.397887470371	0.396492816861	0.28304366876	0.337380445017	0.325992438564	0.246524749936	0.397237307286	0.274439831177	0.224462033144	0.206387016028	0.368882733149	0.436437876726	0.265916689886	0.232515637468	0.262799470874	0.425052779732	0.241077045674	0.26957154192	0.393639846743	0.459896249002	0.400763739001	0.138001978239	0.128243231194	0.318132014569	0.456053536925	0.379186316042	0.230800925486	0.390500958116	0.199842508902	0.270042904013	0.244533096926	0.375699404085	0.413796946394	0.268614514609	0.344468832309	0.343997071742	0.258210589172	0.254352567183	0.260540194982	0.161632309634	0.224751243781	0.181372345289	0.321321627875	0.292818677943	0.34872611465	0.31204900151	0.193939393939	0.270008285004	0.139956184698	0.275406816088	0.300276067105	0.185955262193	0.210480210241	0.232387786373	0.305677342647	0.413920789954	0.349038066079	0.319676068904	0.265059059942	0.25257321309	0.391348640389	0.114173514653	0.0123262204979	0.0755497825037	0.192306152676	0.149392231297	0.425211393611	0.379239961404	0.157965253897	0.297560080719	0.373458739074	0.280051038367	0.248109773173	0.222936869187	0.428302123916	0.447625004599	0.342353628999	0.26344976837	0.201186763687	0.160624211854	0.282848382046	0.325876970005	0.285076618655	0.137742080769	0.377731798785	0.381751063317	0.216972518944	0.0481134464422	0.186685779333	0.343279453029	0.191900751006	0.153767620843	0.145589621334	0.275270394134	0.364728025598	0.233152298631	0.375667147143	0.200412190857	0.409459813248	0.373807881174	0.373672316384	0.00303318393771	0.31113956466	0.164630246726	0.168499116113	0.271904052803	0.223493554511	0.192434731461	0.321431866408	0.240649809554	0.157272872425	0.369433072819	0.317894650476	0.282902208201	0.145103573408	0.287895142637	0.0394082133617	0.173284271778	0.305120048474	0.319518161259	0.275312948902	0.332900264172	0.381631198452	0.31274579907	0.368986339339	0.371569577049	0.270008974464	0.320677018399	0.259267149553	0.286059708858	0.0700783771323	0.361436886456	0.363179669031	0.270517910904	0.380392951185	0.140255634964	0.212883239943	0.0887892376682	0.0795615794882	0.256707897241	0.240753694151	0.260115606936	0.157452849321	0.249933949802	0.296617105442	0.190698827613	0.168454509337	0.1228403076	0.271461367657	0.229156026558
k__Bacteria;p__Cyanobacteria	0.0	0.00110884414087	5.52486187845e-05	0.0	0.00148863673955	0.000216966804079	0.0	0.0317577548006	0.000222986748216	0.0	0.000287935502447	0.0	0.0	0.0004218815919	0.0	0.0	0.0	0.0	0.00635408302203	0.0	0.0	4.77623346229e-05	0.00773581463236	0.00422163588391	0.0	6.94107031303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00157722487284	0.0	0.0	0.0	0.013381446399	0.0	4.15852289267e-05	8.23282427037e-05	0.0	0.0	0.0	5.12952038984e-05	0.0	0.0	0.00989364333416	0.000968953126892	0.0	0.0	0.000139314572304	0.0	0.00396844838567	0.0	0.000419410309105	0.0	0.000344827586206	0.0	0.0	0.0	0.0	5.92259172613e-05	0.00862434610491	0.0	0.0	0.0	0.0	0.000308460222652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000554467157062	0.00140642480422	0.00757257046698	0.000995024875621	4.1561032376e-05	0.0144276575473	3.61415302324e-05	0.0028251489624	0.0	0.0	0.0	0.00480283114257	0.0736874424317	0.0	0.0002200220022	0.0	0.0	0.0	5.36653429215e-05	0.0	0.0	0.0	0.0	0.0143144476661	0.000145443967711	0.000121241513094	9.06234896085e-05	0.000120091269365	0.0	0.0	0.0	0.0	0.0	0.0	0.000307990144315	0.0	3.29837060492e-05	0.000502702023376	0.0	0.0	0.0	0.0	0.0	3.26200417537e-05	0.0	4.60172104367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117799505242	0.000110883184565	0.0	0.0	0.00803182131111	3.89574973704e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0148320613978	0.0219342375337	4.99650244829e-05	0.0	0.0	0.0	7.98339453936e-05	0.0	0.0	0.000294426919033	0.0	0.0	0.0	0.0	0.00306748466258	0.0	0.0	0.0	0.0	0.0	0.0	4.61233337946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000965850293205	0.0	0.0	0.0	0.00024287171516	8.11194483878e-05	0.0	0.0	0.0	0.000927029532512	0.00429441725757	3.76350156185e-05	0.0
k__Bacteria;p__Elusimicrobia	0.000554242875062	0.0	0.0	0.0	0.00142247510669	9.29857731768e-05	0.0	0.00162481536189	0.0	0.0	0.0	0.00721883039588	0.000730994152047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.77623346229e-05	0.000328407224959	0.0	0.0	0.0	0.0	0.0	6.71343694404e-05	0.00152023250615	0.0	0.0	0.000828043058239	4.8602673147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00210239920851	0.000847833986031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66283524904e-05	0.0	0.000132824174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000420627576344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41396718553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.82291133627e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.56975734588e-05	0.0	0.0	0.0	0.0	0.0	8.08276753961e-05	0.000151039149348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112994350282	0.0	0.0	0.0	8.62329151037e-05	0.0188352718638	4.99650244829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000252365930599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000866138322289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.93461633358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137978613315	0.0	0.0	0.000874355163068	0.0	0.0	0.0	6.82035193016e-05	0.0	0.000463514766256	0.000749026265854	0.0	0.0
k__Bacteria;p__Firmicutes	0.656486100172	0.743590880866	0.505524861878	0.707391664939	0.560918323464	0.371850106934	0.489499596673	0.509564254062	0.625987512742	0.480989740495	0.467136088789	0.645586145989	0.617028682818	0.69635072423	0.4439696943	0.576146486308	0.515673981191	0.528945735694	0.500017456272	0.705338232116	0.481607491747	0.594450016717	0.496259806605	0.593843447669	0.6600034825	0.577566460748	0.431891118586	0.526498907679	0.714443959585	0.535658394813	0.454319518342	0.37889890658	0.491818145972	0.501239368165	0.650215844125	0.443233466283	0.492407156819	0.685665961945	0.535992015636	0.565924340345	0.503188744462	0.561920808761	0.570132325142	0.629751218261	0.510259868061	0.443502727928	0.340877236375	0.568977350721	0.58283317944	0.372817421738	0.617511841739	0.656464773868	0.646122189016	0.487068965518	0.633770918089	0.594221105528	0.572260536399	0.429768555467	0.466843765565	0.652977250247	0.626772074776	0.404483401937	0.454451199396	0.441931100632	0.527685334855	0.422575052468	0.633833196385	0.577157118421	0.578014184398	0.46285766274	0.505033619377	0.530278039585	0.400834064969	0.509590043924	0.600716560509	0.570287953277	0.522199136967	0.51291543963	0.697201492537	0.570134242135	0.478052266231	0.373884130254	0.530306143415	0.573460312133	0.733556423127	0.567357083678	0.581648129423	0.536929007608	0.328803001345	0.586835350202	0.643346340686	0.470904809957	0.623950360407	0.369593216701	0.528583832198	0.54756022236	0.610841542911	0.493387718684	0.475250111015	0.759035706494	0.511275460718	0.591590140165	0.77186661863	0.670194409295	0.519003780555	0.520411192756	0.765307489616	0.633718583746	0.519060121639	0.514827525519	0.656006720807	0.689458407546	0.461145322776	0.346995842378	0.577549486344	0.572109694654	0.667922730423	0.741685056747	0.561912839248	0.50346095186	0.584326538126	0.594730520943	0.519289624553	0.52495786855	0.52492467817	0.905292479109	0.738395379232	0.516855708809	0.594456661549	0.523932932815	0.721794089926	0.543318056828	0.349595332204	0.49938805171	0.505122910904	0.500374718961	0.494109433633	0.488170122966	0.487853107345	0.417900312373	0.493740219092	0.485677740752	0.644461691027	0.539944460096	0.672279404417	0.556807384281	0.371897776548	0.619521820935	0.794387673639	0.48298391432	0.488185100098	0.605846477393	0.608537876115	0.5366615266	0.785842234459	0.626347766559	0.551011133834	0.523607329118	0.469690129284	0.541076609935	0.578148864678	0.555193063997	0.507374777272	0.453669111204	0.500040793016	0.505950357021	0.547507456327	0.643177892919	0.698730038979	0.409781947702	0.506599684791	0.585933068632	0.333643913308	0.582291094008	0.665254430322	0.817523283891	0.845818857954	0.587250237869	0.534711899974	0.561470831107	0.796390184547	0.665521796565	0.566634838358	0.544646335848	0.675208581645	0.638569859183	0.379097512325	0.655292390194
k__Bacteria;p__Fusobacteria	0.0	8.87075312694e-05	0.0	0.0	0.0	0.00213867278306	0.0	7.38552437223e-05	0.000509683995923	0.0028163347415	0.000104703819072	0.0	0.000174046226678	0.00021094079595	0.0	0.0	0.0	0.0	0.000104737632231	0.0	0.0225358754969	0.0074986865358	7.29793833241e-05	0.0	0.0	0.00263760671896	3.86652747168e-05	0.00404563476009	0.0	0.0	0.0	0.0	0.000394306218209	0.000972053462939	0.0	0.0	0.0	0.0	0.0	0.00411641213518	4.86831215618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000282611328677	0.0	0.00583317130081	0.0102396210644	0.0	0.0	0.0113036593948	0.0	0.000264480296218	0.0	0.0	0.0	0.0106429277943	2.97203316789e-05	0.0	0.0	0.0	0.0	0.00196185783374	0.0	8.41255152687e-05	0.0	0.0151025792658	0.0	0.0214027646874	0.0	0.000878477306002	0.0	0.0173363397774	0.0230781524692	0.000336558687421	0.00205223880597	0.000249366194256	3.40274942153e-05	0.00014456612093	0.0	0.0	0.0	0.0	8.42601954838e-05	6.82291133626e-05	0.0181213279536	0.0001833516685	0.000199092139842	0.0028777516164	0.000111466151445	0.0	0.0	3.43147347471e-05	0.0	3.18664159842e-05	0.000313455058381	0.00189077158025	0.0	3.02078298695e-05	8.00608462431e-05	0.000881935657042	0.00129866381923	0.0	4.46608012148e-05	0.00726472206936	0.00166173684735	0.00035198873636	0.0	0.000296853354443	4.18918352813e-05	7.35862246587e-05	0.0	0.0	0.003465003465	0.00232503152585	0.000293580375783	0.0269445856634	0.00055220652524	0.0	0.00521574205784	0.0282481341786	0.00625399433946	0.0	0.000337282347485	0.000158084021658	0.000829841085432	0.000549731024463	0.000720740699673	0.0236846929423	0.0	0.00175935133481	0.0	0.0	0.0	0.00235380057627	0.0	0.0	0.0	3.36598337204e-05	0.00491527616091	8.04926148026e-05	0.0119916058759	0.000180987285643	0.0	0.0	0.0	0.0320473059588	0.0260502133246	0.00323869610936	0.000252003427247	0.0	0.0	0.00089851103885	0.0	0.0033230257996	0.0	0.0	0.0	0.000938505541652	4.94951494754e-05	0.00530418338638	0.00118299747084	0.0	0.00012782275245	4.93461633358e-05	0.0	0.138736860394	0.000147754137116	0.000174527684454	0.0535953007899	0.00116822429906	0.0283813949251	0.000413935839945	0.0	0.000333016175072	0.00148640377721	0.0103949094089	0.0	0.0	0.000886645750921	0.0173909963518	0.00185405906502	4.99350843903e-05	0.00124195551541	0.0223761491318
k__Bacteria;p__Lentisphaerae	0.017735772002	0.000487891421982	0.000497237569061	0.0	0.000595454695822	0.0	0.000250340741565	0.0	0.0	0.0	0.0154176373583	0.0119417885804	0.00177527151211	0.000667979187175	0.0	0.0	0.0	0.0	3.49125440771e-05	0.0	3.36859125514e-05	0.0	0.0	0.00218117854002	0.0	0.0	0.0	8.0912695202e-05	0.0	0.00049183992846	0.0	0.0	0.000157722487284	0.0	0.000583362501459	0.0	0.0	0.0	0.0	0.0	0.000194732486247	0.0	0.0	0.0	0.00521194008091	3.43135572865e-05	0.00103058784731	8.07460939077e-05	0.0	0.0	0.0	0.0	0.000930870608985	0.0	0.000125823092732	0.000628140703518	0.0	0.0	0.000132824174	0.0	0.0	0.000977227634812	0.0	0.0	0.0	0.0	0.0	0.000112167353692	0.000147754137116	4.54896965837e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000383570401151	0.00126209507783	0.00223880597015	0.00020780516188	0.0051041241323	0.0	0.0	0.0	7.43632645472e-05	0.0	8.42601954837e-05	0.000136458226725	0.0	0.0001100110011	0.0	0.000298987180925	3.71553838151e-05	0.000697649457981	0.000182790293835	3.43147347471e-05	0.0	0.0	2.61212548651e-05	0.000109082975784	0.000565793727772	0.000453117448043	0.0	0.00153380114268	0.000173155175897	0.000185556297781	0.0	0.0	6.64694738941e-05	0.000307990144315	0.00201624194903	0.000692657827034	4.18918352813e-05	0.0	4.17606280798e-05	0.000676292564164	0.00108281358281	0.000354665825977	0.0	0.00144695162489	0.000598223735677	0.0	8.62106125264e-05	0.0	4.56495937186e-05	0.0	0.000126480880307	0.0	0.0	7.85330034947e-05	0.0	0.0	0.000715226802182	0.0	0.000584362460556	0.011054209343	0.000698141199057	0.000243496611339	0.0	0.0	0.000284535495803	0.0	0.000431164575518	0.00281724151809	0.0	0.00438894167685	0.0	0.0	0.0	0.0	8.20479159828e-05	4.20609884332e-05	0.000151202056348	0.00235158057055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002514774299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8574343032e-05	0.0	0.0	0.0	0.0	0.0	0.000249675421951	0.0	0.0
k__Bacteria;p__Proteobacteria	0.0775064904758	0.00824980040805	0.121878453039	0.00575368028198	0.0921300737703	0.106344729257	0.0401101499263	0.0722673559823	0.00891946992865	0.062764031382	0.0535560034553	0.115232500096	0.0402046783626	0.0319575305864	0.0988459166593	0.0231276806335	0.0156739811912	0.0155109053596	0.0251719442796	0.0263669764427	0.0749511554268	0.043941347853	0.0522167487684	0.0459806508355	0.0435312554414	0.0519886166446	0.0261377257086	0.0428432721094	0.0199389077238	0.015291750503	0.016872024643	0.0110876654518	0.04049524861	0.0981287970838	0.0142340450356	0.0885817642149	0.0177416929785	0.0104862579281	0.0120597163887	0.0143251142304	0.0362689255635	0.0353337628227	0.0459672337744	0.0096947935368	0.0254765462696	0.0337302268126	0.016077170418	0.0207921191812	0.0172360726378	0.0645537623955	0.024240735581	0.0269505006564	0.0156778207829	0.0467540464461	0.0511680577109	0.0265802697699	0.00406130268199	0.00387071029529	0.0171675244895	0.0249258160237	0.0235385026897	0.0353578726051	0.0224327253876	0.0146271281273	0.024087984533	0.143717492472	0.0216721446179	0.0486245478253	0.0435874704492	0.0547695946868	0.0293473011627	0.0174363807728	0.0173836698858	0.054868228404	0.0200039808917	0.0211436809226	0.0289276010867	0.0856541859488	0.0203358208955	0.124766219193	0.019906084116	0.211283385739	0.0459215122252	0.0241231750294	0.021193530396	0.0328086164043	0.0298281092012	0.0364343465357	0.26240532314	0.0986431976531	0.0566218045712	0.0248159360167	0.0251913502267	0.106740367071	0.0485765205868	0.0308489465377	0.0198500220555	0.0258436633632	0.0385810934358	0.0319976728965	0.00153572583252	0.0123247945868	0.00756574996998	0.0297940871966	0.030186718998	0.0311363467677	0.0142914563887	0.00293524124014	0.0236298979694	0.0256511791623	0.0224026883226	0.0179431360908	0.0210715931465	0.0177342801427	0.0492775411343	0.0317181212593	0.0576923076924	0.0145807061791	0.0308911795407	0.00965937976614	0.0249873452671	0.191750487914	0.0152161731109	0.0318192761416	0.0178033415503	0.0129146619397	0.0199418187951	0.0335533335968	0.00622380814074	0.0156673341972	0.120640904807	0.0527589367553	0.0182571052136	0.164767077182	0.0356071525965	0.0194853859605	0.029627367135	0.0215494501035	0.038813559322	0.191769659106	0.0271020059753	0.0431855666632	0.0510930021989	0.0647563086086	0.0354252023583	0.0280982760961	0.26040225113	0.0450185856547	0.0114960881367	0.074721912087	0.0490646537578	0.0219137749737	0.0405221511013	0.0306861989206	0.012207258011	0.0471932226597	0.0640763462848	0.0632297964647	0.187235789042	0.017019618033	0.0165461765604	0.0318644976761	0.0189071470996	0.012361053457	0.058864322428	0.0168121198383	0.1408606732	0.0142610412041	0.0225910557861	0.0152462861611	0.0290090622537	0.03957415245	0.0138140571197	0.0607820230897	0.0318436517698	0.00496723007934	0.000831824631794	0.0318268315889	0.0381218851098	0.0299217953077	0.0098965727033	0.017965653897	0.0311690083209	0.052845960401	0.0275460203947	0.0108858483971	0.0493771404915	0.0295263023493
k__Bacteria;p__Spirochaetes	0.000116682710539	0.0	0.0	0.0	0.000231565715042	0.0	0.0	0.0	0.0	0.0	0.00026175954768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51802990325e-05	0.0	0.000138821406261	3.86652747168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58926002876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000337040781935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	6.0415659739e-05	0.0	3.8345028567e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36338249411e-05	0.0	0.0	0.0	0.0	0.0	0.000172465830207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33069161145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289755087961	0.0	0.0	4.37177581534e-05	0.0	0.0	0.0	0.000341017596508	0.0	0.00622434114687	0.0174772795366	0.000338715140566	3.19203268641e-05
