	IMP000.L.T26	IMP000.L.T20	CS.318	T.CS.145	L.007.M5	CS.174	CS.259	CS.222	CS.042	CS.350	CS.064	CS.351	CS.005	CS.188	CS.106	IMP000.L.T17	T.CS.061	L.006.M1	CS.297	CS.296	L.025.M1	CS.300	L.012.M1	L.007.M2	CS.135	T.CS.007	L.005.M1	L.006.M5	T.CS.147	IMP000.L.T36	CS.322	CS.086	CS.341	CS.142	CS.140	L.005.M6	CS.055	CS.155	CS.087	IMP000.L.T09	IMP000.L.T04	CS.194	L.007.M6	CS.118	L.025.M3	CS.137	T.CS.045	L.025.M5	T.CS.043	CS.160	CS.117	L.005.M2	T.CS.004	CS.283	IMP000.L.T38	CS.043	CS.130	T.CS.084	L.005.M5	T.CS.047	L.008.M6	IMP000.L.T29	CS.365	T.CS.136	T.CS.065	T.CS.141	CS.275	T.CS.096	IMP000.L.T05	CS.198	CS.094	CS.063	L.012.M2	L.011.M1	CS.293	CS.153	T.CS.089	T.CS.151	T.CS.049	IMP000.L.T06	CS.044	CS.319	T.CS.023	IMP000.L.T40	CS.260	L.006.M2	T.CS.140	CS.339	CS.302	CS.045	CS.358	T.CS.143	CS.151	IMP000.L.T28	CS.335	CS.239	CS.241	T.CS.042	IMP000.L.T02	CS.343	L.006.M3	CS.083	T.CS.051	CS.006	L.006.M4	T.CS.142	L.012.M6	CS.167	L.005.M3	CS.227	CS.141	CS.071	CS.325	IMP000.L.T03	CS.308.0	T.CS.069	IMP000.L.T39	CS.123	CS.008	T.CS.139	L.004.M6	L.005.M4	CS.203	T.CS.138	L.006.M6	CS.298	T.CS.020	L.008.M2	CS.285	CS.109	T.CS.095	CS.240	T.CS.003	CS.033	IMP000.L.T37	CS.345.0	T.CS.067	CS.156	CS.060	CS.356	IMP000.L.T18	T.CS.090	CS.105	T.CS.008	CS.085	CS.199	T.CS.146	CS.093	T.CS.009	CS.110	T.CS.150	CS.172	CS.380	CS.041	CS.334	CS.231	CS.011	CS.007	CS.379	CS.224	CS.200	L.007.M4	CS.294	T.CS.071	L.008.M3	T.CS.133	CS.382	CS.158	CS.017	CS.175	T.CS.144	CS.091	T.CS.094	T.CS.097	CS.357	CS.025	CS.196	CS.248	CS.067	CS.090	CS.133	CS.039	CS.068	CS.022	CS.193	IMP000.L.T27	IMP000.L.T19	L.025.M4	IMP000.L.T10	CS.269	CS.097	CS.036	CS.165	L.012.M5	CS.360	CS.096	CS.143	CS.163	T.CS.148	CS.170	CS.056	CS.075	CS.059	CS.230	L.012.M3	L.007.M1	T.CS.073	CS.024	L.004.M2	L.025.M6	CS.332	CS.362	L.025.M2	CS.124	T.CS.013	L.012.M4	CS.122	CS.388	CS.205	CS.103	CS.190	CS.079	CS.139	L.008.M1	CS.159	CS.002	T.CS.134	CS.113	CS.132	CS.282	CS.295	CS.333	CS.120	T.CS.018	CS.136	CS.070	CS.082	CS.077	CS.023	CS.217	CS.013	CS.052	CS.057	CS.321	CS.131	CS.366	L.008.M5	CS.286	T.CS.030	CS.018	CS.112	CS.305	CS.092	CS.168	T.CS.081	CS.346	T.CS.098	CS.095	CS.020	CS.065	CS.301	CS.040	CS.029	CS.290	CS.191	L.004.M4	CS.111	CS.101	T.CS.100	CS.138	CS.072	CS.051	T.CS.135	T.CS.092	CS.084	L.004.M1	T.CS.099	CS.108	CS.220	T.CS.087	L.004.M5	CS.173	CS.019	CS.035	CS.161	CS.292	CS.076	CS.164	CS.328	CS.012	CS.047	CS.176	CS.232	CS.238	CS.237	CS.099	CS.228	CS.078	T.CS.070	CS.016	CS.046	T.CS.093	T.CS.014	CS.015	CS.249	CS.053	CS.154	CS.119	CS.038	CS.233	CS.074	L.008.M4	CS.274	CS.284	CS.098	CS.032	CS.014	CS.009	T.CS.088	CS.037	CS.102	IMP000.L.T30	CS.004	CS.235	CS.229	T.CS.137	CS.219	CS.171	L.004.M3	CS.062	CS.061	CS.115	CS.021	CS.218	CS.236	CS.347.0	CS.049	CS.311	CS.030	CS.028	CS.089	CS.169	CS.312	CS.058	CS.066	CS.213	CS.088	CS.247	CS.001	CS.114	CS.050	CS.104	CS.080	CS.026	CS.251	CS.027	T.CS.149	CS.031	CS.003
IMP000.L.T26	0.0	0.373045650933	0.393082448714	0.448480138531	0.447087686545	0.439236093474	0.437436063091	0.466197941605	0.465904511365	0.464174612303	0.398341360926	0.400026819432	0.394462324998	0.397962890716	0.391345660259	0.348610434688	0.441320708087	0.469031267236	0.43268970209	0.395853071557	0.518541722921	0.419768599536	0.457501504461	0.44483250451	0.469259486434	0.454410144523	0.470900554933	0.389694498597	0.463094404046	0.347600258202	0.391518392915	0.449957262854	0.435940229787	0.471487408569	0.45820168358	0.524419535466	0.458508588074	0.380755337074	0.480497427424	0.34943877039	0.335080353667	0.4720956806	0.453152478545	0.475203103216	0.528805696279	0.386673586068	0.471394386903	0.503472933271	0.46361643502	0.443371566407	0.426510283982	0.474306144983	0.356165918624	0.483771795186	0.343868208692	0.399390022683	0.441451911035	0.407298407582	0.487609039974	0.385336266483	0.485061855255	0.262095384068	0.428337520521	0.448179960184	0.39255650069	0.542630519973	0.387090054163	0.451894845779	0.316900193356	0.425298857395	0.546693772873	0.4160220765	0.459967420187	0.388149803803	0.458919297511	0.424211279781	0.483518756831	0.475878618034	0.469462990837	0.253507556313	0.455291879443	0.453912878536	0.417684803259	0.372756778433	0.416344951449	0.449576853273	0.47874476478	0.468224291098	0.469050077203	0.475322977901	0.510691326746	0.421106543032	0.399904323706	0.373342504072	0.505056608406	0.391158932788	0.462748944174	0.393537520133	0.311153273272	0.459840730222	0.420630275146	0.407753684944	0.457567143303	0.418519352379	0.461746340779	0.536521800341	0.48884470068	0.427446486349	0.452872494132	0.53282440747	0.412630755344	0.408577497279	0.518495424293	0.356213587286	0.499465615523	0.473759570316	0.330980494966	0.442129135831	0.437208936441	0.40348251224	0.372850465042	0.428735267733	0.458233607483	0.449606952171	0.362741016092	0.402858304134	0.568085665229	0.5019746423	0.484521164893	0.396247087665	0.418380538519	0.390300212504	0.465455371855	0.396652097225	0.356539724019	0.538706256402	0.434648061753	0.520068616198	0.416957075036	0.466659729755	0.336400812272	0.517431363366	0.378134606856	0.455322820294	0.403563611829	0.462356488409	0.489539390842	0.417632510005	0.365735974414	0.436092131286	0.469531036244	0.443516064739	0.404161992484	0.473633540311	0.40462080146	0.474886716381	0.411246297206	0.407089262799	0.465791170805	0.456193262069	0.356931052916	0.459898879233	0.547457591716	0.465640663131	0.521974180815	0.426724581068	0.458668924733	0.438262645449	0.508292480271	0.521840394428	0.470247400107	0.424336062628	0.456564081369	0.47586731796	0.43733999941	0.438378204418	0.514662102502	0.393920123322	0.534026887953	0.431910006441	0.455546310114	0.466826819302	0.45617374889	0.482014592587	0.412402059239	0.352612378932	0.313258489795	0.535523424927	0.304894386468	0.498878004508	0.443121024845	0.431282963383	0.483228775726	0.506729760604	0.421133780173	0.389589705119	0.407429238821	0.438771127962	0.419120176399	0.484049510659	0.507272652447	0.470335301349	0.527791711658	0.466216892677	0.491620290773	0.452625488992	0.408121255499	0.376328834302	0.449107163269	0.501255748224	0.442277713971	0.40957345346	0.524937430444	0.521309179936	0.394974651052	0.498603683087	0.433288813467	0.524423934047	0.485328217362	0.400348487354	0.384599481816	0.471297529089	0.535400211238	0.466677739745	0.406568382466	0.441904835482	0.435184604185	0.480457480981	0.465538172529	0.435157764912	0.437955884022	0.41873697425	0.421082682429	0.432091347767	0.391010037757	0.523729299553	0.396729550451	0.441033110515	0.397043642711	0.403366858678	0.393418865359	0.404065667994	0.456678834167	0.441544009431	0.387135600058	0.513315976457	0.47232217254	0.469774871031	0.469662567164	0.482803669886	0.455059753363	0.401428093156	0.398175539355	0.392800253561	0.410107951261	0.516522545095	0.457668628015	0.445220759207	0.530802555173	0.430162070669	0.410795017048	0.424663836788	0.390428049483	0.407153866554	0.404865715529	0.423733065125	0.420537518383	0.435072784456	0.447385981912	0.370301128137	0.344972934364	0.482403745856	0.45474891596	0.396257904037	0.403479518415	0.424886244326	0.433595256382	0.470804249666	0.483595241983	0.491207239007	0.402143717073	0.527502170415	0.503542537249	0.420356596225	0.464887359493	0.375309766451	0.384348932981	0.487970275075	0.494023320974	0.413664757885	0.497167446015	0.43508886616	0.353960288675	0.412653027614	0.406785729739	0.459392815947	0.470935057166	0.495298216494	0.454663335544	0.474413502238	0.406934274027	0.401563657001	0.381943107209	0.57049622637	0.456447606881	0.377998802876	0.541107617408	0.501849136518	0.535218142871	0.382982039354	0.439642006677	0.452231505062	0.405727795346	0.459944896587	0.441584517606	0.456993484165	0.427865776959	0.495055615824	0.392498481738	0.50725767232	0.437232780216	0.355472946194	0.465549785003	0.415763895136	0.429221097606	0.425149129785	0.426728825384	0.46280203837	0.392572345517	0.395851871061	0.540120508413	0.466197240769	0.461141735443	0.418383943696	0.500345655031	0.433779061633	0.523698066808	0.51398542604	0.38966749343	0.419345355684	0.417859967432	0.402038599599	0.410193433259	0.386743976869	0.467017919279	0.465626893419	0.551082544207	0.410232795489	0.404579532745	0.444710916848	0.465525209047	0.452787582619	0.427790890072	0.414054343778	0.453619160842	0.461636795009	0.449909581351	0.451348423439	0.417350332483
IMP000.L.T20	0.373045650933	0.0	0.393749384108	0.501040793608	0.400354717669	0.412079189013	0.448344243262	0.48129634242	0.402382413771	0.38725600905	0.417091678894	0.364673789119	0.413960513838	0.357439229128	0.403600244877	0.262626752839	0.451507949591	0.422536959841	0.457894567665	0.432796058906	0.487512855215	0.387756241506	0.419679374192	0.452050693919	0.429707240794	0.425833614834	0.443427191811	0.422593312234	0.4149995494	0.265038811949	0.458925399435	0.357756934197	0.422511136056	0.510749126774	0.411360789102	0.463339822144	0.415068961671	0.41177933473	0.462828970667	0.335221047208	0.335506862324	0.458615953236	0.431507371347	0.401135318391	0.479277567696	0.486087870496	0.447587938088	0.505346959446	0.408015298817	0.390152740154	0.39470411787	0.435519867145	0.403751866962	0.324468094374	0.288487246227	0.43039024247	0.468089322229	0.385562304991	0.441920852204	0.447367857991	0.471632470083	0.332488903302	0.334145918196	0.427169087194	0.366928487486	0.436753146644	0.365572139403	0.468592390081	0.297584971432	0.39295127831	0.419943285867	0.431657604584	0.362693509118	0.384683086323	0.480649049882	0.385402692851	0.518488165185	0.426604662791	0.454069717516	0.384804563165	0.419940481354	0.390526179667	0.489018205275	0.273321267171	0.397531185181	0.444627984374	0.360930928495	0.458565432632	0.450543748391	0.410630169687	0.462709069313	0.364846231335	0.399495458522	0.27878410974	0.46933949319	0.414422398782	0.491097555621	0.380129245646	0.28005300913	0.424515021486	0.419692414009	0.403098725903	0.510360076879	0.42865837897	0.405905539946	0.522206327108	0.438463549752	0.469302037978	0.476248860863	0.499647862802	0.43381231896	0.456758237634	0.51453225856	0.251030455921	0.445713545028	0.488703362512	0.233649172097	0.369618189125	0.402336194575	0.45087512542	0.421314110565	0.438220967809	0.367472886116	0.42655391889	0.387995447399	0.424137229091	0.623054476263	0.440513655558	0.405498798955	0.428931174617	0.434549636001	0.44876512697	0.519064724608	0.418616381163	0.243999513997	0.503262733165	0.457470391171	0.460133358053	0.430320496144	0.499942990501	0.289000140707	0.417626134384	0.463510351702	0.450878947435	0.448796256039	0.42267268229	0.397205019902	0.379536398545	0.405665145896	0.394121833101	0.423174659972	0.477726894206	0.374678966456	0.408085777814	0.410925259304	0.446905650025	0.461784286092	0.439793879173	0.428480734065	0.446703964972	0.40828778633	0.445233044068	0.524167024577	0.386342618645	0.477938980051	0.49073785164	0.378987824373	0.365107135645	0.402337373989	0.478043723811	0.425536494368	0.449171498464	0.492405929315	0.438112858092	0.361837881199	0.430311619092	0.509688382743	0.396852646423	0.530986399224	0.447050279143	0.466773030459	0.401980202799	0.376363000476	0.33109560222	0.400996797125	0.269961587009	0.333502454439	0.463495046096	0.272740595875	0.427241451848	0.441815360375	0.42871485406	0.442779590013	0.377932924156	0.419685904034	0.400683114591	0.435503238753	0.39068619239	0.447054398621	0.49387453511	0.408264249253	0.447993750517	0.527253719853	0.397442430592	0.376601979673	0.413804271656	0.373509653734	0.46633082653	0.430775850372	0.462084704668	0.46540820736	0.390370467783	0.476447956129	0.443607295792	0.406073633423	0.379453159848	0.424547822823	0.439069209688	0.429846998477	0.429400638719	0.455043785253	0.35372218833	0.458102191277	0.414943679264	0.456642163839	0.351610350253	0.522522281927	0.440056664036	0.395810973308	0.356711075719	0.366144550668	0.374620062902	0.430335065296	0.419163818819	0.34793249673	0.464145182948	0.387772653923	0.414974511995	0.408152432074	0.456483156321	0.444061540201	0.434753970561	0.442318311772	0.449517027029	0.379962405229	0.404835023474	0.411480967402	0.407764131365	0.387479815656	0.426917539673	0.348992960227	0.405593478401	0.404085535832	0.412423252371	0.399878554176	0.505629095048	0.448751130101	0.342176273117	0.441680831931	0.381795685295	0.439281140304	0.482003364803	0.404415031728	0.35652400516	0.460564062982	0.439299262147	0.409025853822	0.461884569914	0.416323448671	0.327107694514	0.44666925617	0.447647648304	0.417088781892	0.413943275807	0.436798549572	0.43010109187	0.429114536859	0.443301961798	0.469524609069	0.431632209869	0.426605372716	0.44371469183	0.383040445007	0.416840678579	0.430335235442	0.373990538927	0.417117160665	0.427345407669	0.534854631415	0.43152519789	0.45826389833	0.377031813757	0.41385539108	0.474875172207	0.399624294794	0.429766693649	0.447709364465	0.407658604909	0.418582875292	0.435404919113	0.458194029669	0.428900990034	0.461553420164	0.449124985877	0.368619834347	0.379054475164	0.460561357684	0.422544336727	0.451268636557	0.424622547164	0.484002727439	0.453961333323	0.458319644735	0.345561267565	0.473490903227	0.435049609411	0.438805247697	0.364870757322	0.457574462537	0.381501966118	0.457008249661	0.306379846243	0.377119277832	0.405800697315	0.341568141435	0.455497291052	0.424422590116	0.470827575809	0.437151785296	0.409492330917	0.470559485442	0.406998336378	0.406228897912	0.42706441218	0.434266612022	0.486812115688	0.429390833119	0.413103057783	0.420850083633	0.448998387013	0.407726821217	0.4230839255	0.445235376887	0.433970155093	0.457252339154	0.422909080346	0.433004873939	0.432222543773	0.424854446737	0.371530698177	0.452360079275	0.357262343161	0.432179736334	0.391871722965	0.418510118697	0.447237004285	0.390658721571	0.466799952542	0.451403849619
CS.318	0.393082448714	0.393749384108	0.0	0.483275859616	0.393509376574	0.391862776943	0.377515679485	0.425043267317	0.421639579291	0.401342017003	0.353483165309	0.366990153274	0.398372558948	0.384780177957	0.318580481987	0.372054528175	0.449472301962	0.403225072996	0.388811113095	0.39868030406	0.470989182398	0.405759757848	0.373554825043	0.415541023446	0.399259845516	0.385044316132	0.459797383433	0.407721287509	0.4260732477	0.414046518114	0.407280306575	0.355145698666	0.410342568589	0.466363132405	0.441816743751	0.464847760502	0.380712065457	0.352977520939	0.40093250188	0.356794761798	0.332141826704	0.44260918318	0.471008915041	0.372410319603	0.482282321468	0.392011127487	0.412177701451	0.470495651345	0.432321001562	0.340154334464	0.378890070546	0.447948730763	0.349353674081	0.43497055527	0.38354227855	0.343193516068	0.408853717176	0.381689556227	0.480967856851	0.388258289418	0.472506879732	0.362990834193	0.414133292888	0.429041964734	0.35788308082	0.463292426622	0.377955798609	0.43011642884	0.340911193277	0.393654438685	0.443355017239	0.328306998609	0.397392699661	0.352004716981	0.466355827871	0.356329687995	0.513057162784	0.425794214562	0.454029761042	0.383192299327	0.368625161089	0.387537564166	0.426099454922	0.385645766399	0.376727080184	0.414984223095	0.403204409646	0.390280025395	0.414429494313	0.409378202961	0.425905246939	0.438046801207	0.406221341817	0.402481487117	0.454528699535	0.349391864302	0.466914879809	0.357392077959	0.358422278612	0.388964181639	0.397728256192	0.369774573324	0.446906088573	0.317262607919	0.435917880267	0.5055724756	0.428167135488	0.421144845226	0.467308500273	0.404858759448	0.366195587934	0.332258924868	0.449645995452	0.376699105724	0.410480494531	0.520657612607	0.370465712787	0.375086676097	0.342107014233	0.444211714707	0.382473262282	0.408491710513	0.383851178331	0.430705023258	0.421429999428	0.376020765282	0.58234323122	0.444791333503	0.381680882118	0.396149258383	0.427719412276	0.404104773668	0.436470423179	0.359834154173	0.386253328647	0.44878338709	0.392673858856	0.404084654674	0.365517885724	0.433458054726	0.396326355519	0.427301654833	0.34767058878	0.393789769644	0.350918944448	0.371303828638	0.404419807827	0.383519356001	0.354607092339	0.38837350475	0.423931410068	0.38120370901	0.359242748344	0.385546232023	0.332315849046	0.466089834635	0.427803997866	0.405041050299	0.407229858402	0.466567928708	0.373435565889	0.435946299885	0.468725249196	0.390288213557	0.473533633762	0.42394816667	0.382451737659	0.341634930789	0.451685572386	0.427505237193	0.481184863155	0.363482214023	0.446440428157	0.418854602067	0.383002880754	0.37068645384	0.471207431487	0.34694764273	0.471493908996	0.411826482589	0.37438494305	0.432080370062	0.376564925432	0.364191185257	0.359938614487	0.352101310259	0.327486518396	0.459474415844	0.343657794647	0.466000694773	0.43536919108	0.397459944675	0.359129638892	0.44381279443	0.258034102817	0.295006420367	0.3607107269	0.338202486113	0.413717880226	0.448579493199	0.427930585737	0.436543384892	0.515280989369	0.403332508656	0.453350938065	0.397239819048	0.411252130821	0.408898070422	0.453629955316	0.458183000186	0.40293795679	0.369822286019	0.465504198774	0.426334169333	0.331440865252	0.417966033737	0.375558591784	0.427042069757	0.418121584228	0.376505068276	0.357051979374	0.400103992952	0.443982562426	0.414456955491	0.354358808059	0.401961015233	0.477193172865	0.391778602816	0.370164704251	0.421275435454	0.428959351952	0.367209508804	0.346530014017	0.377947688156	0.354686680993	0.443443247918	0.360038373893	0.346494763148	0.348054563783	0.357554895627	0.401730793437	0.339932175761	0.371295613941	0.360833615633	0.316690605653	0.402578772839	0.451458990358	0.388273690123	0.350202001553	0.395862796307	0.335007460073	0.347721931696	0.395236253309	0.357784032692	0.38168530775	0.422398385214	0.457302904666	0.348681532665	0.420765605942	0.400772065415	0.37679175281	0.408753616186	0.347362310484	0.351155286261	0.416415655957	0.415467432567	0.37269043039	0.380494268563	0.438956919358	0.384499544828	0.385424342537	0.42023722856	0.438252897132	0.369693263592	0.339599339609	0.414628003729	0.403540591228	0.43552967849	0.424687528288	0.408695060552	0.398333130513	0.476248134824	0.421732557594	0.371586081183	0.395468916714	0.339723752187	0.346118988019	0.397978262427	0.407406076437	0.402910571708	0.407622575595	0.365147973151	0.355814443005	0.361724804201	0.379614809741	0.362821504942	0.40810560513	0.401976449242	0.444291957332	0.35354265339	0.366877748051	0.38130171363	0.403984554174	0.508142742357	0.395696624992	0.345603209713	0.43861362862	0.383247538112	0.389798585553	0.332060736199	0.401470935952	0.460760115811	0.369714218295	0.331251900538	0.422792937483	0.36513872763	0.415908034762	0.401675318882	0.334851157098	0.431634171106	0.365161489174	0.381287332698	0.404377963639	0.361963402216	0.329939635347	0.439580941822	0.383077154295	0.428903208441	0.40061335277	0.370736745785	0.454088246281	0.361354946861	0.342743232884	0.360718226601	0.441743804647	0.420123854852	0.466440047281	0.45078007215	0.337077927842	0.412782563452	0.348351804246	0.384980091067	0.381276862802	0.341294714055	0.417561682973	0.44019849638	0.4521864626	0.388732579211	0.399039539506	0.34686605892	0.416892173456	0.334301284748	0.318383481798	0.365018221582	0.404661285809	0.382477416304	0.39343765479	0.41064986495	0.418925427303
T.CS.145	0.448480138531	0.501040793608	0.483275859616	0.0	0.408890927457	0.356117802724	0.444532579348	0.503784994726	0.519986706487	0.452519898898	0.444465563929	0.504418432697	0.400562840958	0.510227706396	0.459879871312	0.510038103851	0.520534584954	0.449484686792	0.392382743697	0.371579937132	0.526697042617	0.469220846366	0.483154205398	0.422745345694	0.541429191373	0.519964161609	0.405262334292	0.403054484569	0.405190691951	0.52358766901	0.456810520263	0.456305693644	0.452349201647	0.476682585058	0.45375799071	0.49346755627	0.512392707127	0.441359750325	0.519190399978	0.500992467984	0.494382958969	0.551837257042	0.363709811875	0.485031939771	0.506070802125	0.417336616716	0.414067321175	0.476913415467	0.427495190434	0.497650432952	0.446102377011	0.450568094583	0.425397736197	0.554480484677	0.490637189075	0.441174744421	0.395901488538	0.480607762978	0.448893695468	0.425182425344	0.517536383776	0.47720743556	0.469511407499	0.411281214936	0.46051007569	0.492023677594	0.472306071817	0.39312678743	0.467230560285	0.454939405157	0.565335553172	0.50162877568	0.507926686262	0.433163906185	0.421061271408	0.479024562193	0.491334017712	0.439311856667	0.461285147678	0.494575259114	0.466188559451	0.556962084759	0.460463246473	0.554430419065	0.434416304467	0.390417005294	0.496665229168	0.471323936437	0.515265284149	0.506806693508	0.578658261647	0.486852502293	0.452336528646	0.549729901182	0.545724515729	0.408150431384	0.414849958182	0.387351171717	0.479498864619	0.474272959391	0.419473636484	0.392029541068	0.375658746489	0.426991947243	0.447466885199	0.483453837651	0.487411899774	0.435152005269	0.45024609498	0.558891471873	0.421566263455	0.466819183271	0.530462208286	0.53875412922	0.495550814684	0.469090795024	0.535777310031	0.470676717639	0.408800972079	0.408005698248	0.40125987987	0.381857002695	0.483144269238	0.378825384071	0.386004686247	0.451312422609	0.521150952464	0.512264684087	0.554346105911	0.372820841201	0.401799164032	0.443755582806	0.436739444228	0.380875698611	0.530059928821	0.573275439492	0.410127362346	0.542256085659	0.484650394503	0.47638901825	0.524316500662	0.475041129126	0.371351442965	0.464531632282	0.378199612831	0.514085723912	0.435981444507	0.44354410047	0.420546708588	0.513405162894	0.393196592106	0.404197589693	0.430394382557	0.527303065342	0.483578277959	0.525015103385	0.366423182468	0.407605236715	0.52164795244	0.518045853493	0.425344219881	0.362422352668	0.536666243716	0.457614442734	0.573254128057	0.364418888934	0.492800631878	0.468202236188	0.505486210694	0.535845159656	0.51528267741	0.475408905894	0.406750247753	0.410456669473	0.452830903024	0.441430166396	0.449470473893	0.455170069783	0.528510808462	0.460780361961	0.407256807889	0.480860702055	0.536579503214	0.519058841806	0.454619637716	0.519968159633	0.463306886813	0.508941749263	0.517734817411	0.555210637575	0.482276058621	0.503406513792	0.533347904313	0.515136723668	0.480267401655	0.440217429252	0.440056928861	0.496803334307	0.392149697795	0.46042606185	0.592720442802	0.473988673519	0.474702198298	0.521743963444	0.527973762327	0.402883585442	0.404264036862	0.405231178927	0.388664790966	0.489090901739	0.461286854667	0.502651243104	0.508055438789	0.532171943835	0.484316995406	0.519100762452	0.438322264589	0.540414969825	0.518415742681	0.441405667166	0.385582915551	0.544440796645	0.538079003734	0.53811871481	0.413866813306	0.488688790178	0.395266238495	0.489734649232	0.484116686052	0.516898371533	0.466787833665	0.464435893114	0.428335942428	0.456806769299	0.466709226005	0.543574005058	0.406001419906	0.455279580861	0.417045399145	0.394764243365	0.372566284051	0.415005787134	0.435188724532	0.421054366031	0.416554708941	0.575424310499	0.508763781442	0.526949829134	0.48820617749	0.471966763108	0.487999479239	0.411166719155	0.401462616851	0.41186604508	0.440828707897	0.506347231953	0.419543910097	0.456649696774	0.540518344031	0.510725822803	0.432419431337	0.446714780328	0.430195429759	0.494195361249	0.384454695062	0.375962407952	0.453178148629	0.426226083758	0.440099355718	0.453056696057	0.370666567944	0.555767731228	0.461998722814	0.437550214682	0.408221356501	0.416570804508	0.405996679263	0.443679381297	0.499553415973	0.494723083543	0.401493266331	0.489527938045	0.473291878652	0.426886262694	0.483957304049	0.449381139223	0.457343319927	0.523180781664	0.5578063657	0.405128991152	0.510809786325	0.492632003161	0.377597224069	0.41232044464	0.446058114179	0.450843179358	0.500465429039	0.51672429283	0.496295859822	0.492763575684	0.433489567638	0.384082400893	0.413674694231	0.522239085031	0.50069466161	0.426465197833	0.562657132739	0.51467260791	0.535077414679	0.40908863715	0.409896314578	0.477619142734	0.445060687131	0.53834208201	0.406829718812	0.468097879838	0.399104577865	0.506788356628	0.448862490318	0.57577080964	0.415394325032	0.523924361058	0.533750536018	0.438626892085	0.536214937662	0.394306300039	0.392494816136	0.436864358697	0.404292239301	0.419898499769	0.524785164786	0.508856840666	0.491227193066	0.399567644726	0.530121581538	0.486272285009	0.528163695782	0.512401922452	0.431351579834	0.413204629964	0.431340034195	0.39858764051	0.486619113154	0.422198003646	0.458381821441	0.540714836062	0.547388708045	0.421715436679	0.378610493942	0.48554160333	0.517123809876	0.473334902111	0.452927499436	0.443540432818	0.494319882634	0.451524163174	0.426130711131	0.479669903207	0.406938506635
