	CS.219	CS.295	CS.025	CS.230	CS.142	CS.238	CS.333	CS.036	CS.111	L.007.M1	CS.104	CS.365	T.CS.141	CS.351	CS.379	CS.138	CS.070	T.CS.007	T.CS.144	CS.346	CS.119	CS.300	CS.169	CS.130	CS.290	CS.360	TFSCS020	T.CS.092	CS.191	T.CS.147	T.CS.093	T.CS.073	TFSCS025	CS.343	L.006.M5	T.CS.100	CS.302	T.CS.008	CS.193	CS.196	IMP000.L.T36	T.CS.047	T.CS.137	CS.113	TFSCS028	CS.003	T.CS.009	CS.190	CS.159	CS.205	L.025.M2	IMP000.L.T30	T.CS.133	L.008.M5	IMP000.L.T05	TFSCS021	T.CS.042	CS.163	IMP000.L.T03	L.005.M5	CS.099	CS.274	CS.139	L.012.M1	IMP000.L.T26	IMP000.L.T40	T.CS.084	CS.151	CS.269	TFSCS024	L.008.M4	T.CS.096	L.006.M3	CS.334	L.012.M3	IMP000.L.T27	T.CS.098	CS.033	CS.282	CS.335	T.CS.049	CS.011	L.004.M6	L.005.M6	CS.137	CS.001	L.005.M4	L.006.M2	CS.141	T.CS.020	L.006.M6	CS.296	CS.092	L.007.M6	T.CS.149	T.CS.097	L.004.M3	L.006.M1	L.007.M4	L.012.M6	CS.260	L.025.M6	L.004.M4	CS.109	CS.007	CS.366	T.CS.139	T.CS.014	T.CS.069	T.CS.081	CS.297	T.CS.090	IMP000.L.T19	T.CS.071	T.CS.003	TFSCS027	T.CS.087	CS.098	L.025.M5	T.CS.018	IMP000.L.T17	L.012.M2	IMP000.L.T02	CS.047	CS.083	CS.009	CS.042	IMP000.L.T18	L.007.M2	CS.140	TFSCS023	L.008.M6	CS.231	CS.341	CS.322	IMP000.L.T20	CS.321	CS.155	T.CS.143	T.CS.140	IMP000.L.T29	CS.213	CS.029	CS.060	L.008.M1	CS.203	TFSCS026	T.CS.099	T.CS.043	CS.135	CS.318	IMP000.L.T10	T.CS.051	T.CS.061	TFSCS022	L.025.M4	CS.380	T.CS.136	T.CS.145	CS.061	CS.101	CS.068	CS.293	CS.382	T.CS.150	CS.136	T.CS.030	CS.015	CS.305	T.CS.065	CS.112	CS.004	IMP000.L.T28	CS.167	CS.198	L.025.M1	CS.339	T.CS.151	CS.123	CS.168	CS.091	L.011.M1	CS.176	CS.008	T.CS.067	CS.037	CS.158	CS.072	CS.218	CS.132	CS.161	CS.030	IMP000.L.T09	CS.118	CS.057	CS.085	CS.020	T.CS.094	CS.053	IMP000.L.T04	T.CS.095	CS.096	CS.078	T.CS.138	CS.013	CS.059	CS.240	CS.117	CS.019	T.CS.135	T.CS.142	IMP000.L.T39	CS.022	CS.143	CS.052	CS.110	CS.040	CS.362	T.CS.013	CS.106	CS.174	CS.056	CS.347.0	CS.028	CS.093	L.012.M5	L.005.M2	CS.350	CS.058	CS.357	L.004.M2	CS.188	CS.105	T.CS.134	T.CS.148	CS.165	CS.012	CS.016	CS.051	CS.021	L.008.M3	CS.328	CS.115	CS.356	L.008.M2	CS.063	T.CS.045	CS.044	CS.055	CS.065	CS.102	CS.259	CS.108	CS.251	CS.064	CS.045	CS.071	CS.062	CS.199	CS.032	CS.046	CS.131	CS.089	L.006.M4	CS.002	CS.235	CS.075	CS.332	T.CS.088	T.CS.146	CS.172	CS.090	CS.027	CS.275	L.007.M5	T.CS.004	CS.229	CS.005	CS.124	L.005.M3	CS.283	CS.031	CS.024	L.012.M4	CS.082	L.004.M1	CS.311	CS.301	CS.077	CS.249	IMP000.L.T06	CS.080	CS.170	L.005.M1	CS.156	CS.247	CS.345.0	CS.076	CS.285	CS.097	CS.079	CS.286	CS.194	CS.222	CS.358	CS.026	IMP000.L.T37	CS.067	CS.227	CS.388	CS.319	T.CS.023	CS.043	T.CS.070	L.004.M5	CS.312	CS.154	CS.241	CS.114	CS.224	CS.018	CS.122	CS.233	IMP000.L.T38	CS.173	TFSCS029	CS.088	CS.284	CS.200	CS.232	CS.039	CS.103	CS.237	CS.160	CS.153	CS.038	CS.120	CS.308.0	L.025.M3	CS.239	CS.175	CS.294	CS.298	CS.325	T.CS.089	CS.023	CS.084	CS.171	CS.074	CS.035	CS.006	CS.248	CS.292	CS.066	CS.087	CS.094	CS.050	CS.049	CS.086	CS.217	CS.095	CS.041	CS.220	CS.236	CS.017	CS.133	CS.014	CS.228	CS.164
CS.219	0.0	0.6217007204	0.451231677845	0.684337642074	0.591926569375	0.488648081987	0.407791401237	0.401143478283	0.444715295966	0.651527669904	0.445344016178	0.633327349341	0.633352308291	0.572347199755	0.684073222511	0.590523391278	0.646586100613	0.564482789251	0.599310316957	0.53463840834	0.499136826926	0.60013124322	0.610286980685	0.45577134674	0.596828496392	0.551324976362	0.582385380415	0.623097010712	0.723513200456	0.58994243118	0.593866303751	0.708158014463	0.567580570249	0.55631348867	0.619137095711	0.515988653398	0.599108095855	0.742625545782	0.451173130813	0.642636498405	0.493146306622	0.525483636404	0.557374412125	0.636340982839	0.615477232607	0.521697133974	0.666557380983	0.657032072126	0.602660923462	0.533640282485	0.635910805522	0.51437917002	0.5864304393	0.459139382853	0.548317676994	0.584430816979	0.602694064398	0.548218687166	0.562142261557	0.68187596077	0.73055667807	0.48261393852	0.460859646252	0.575147987624	0.514537315034	0.58015293441	0.649639058664	0.609130610866	0.739495824584	0.555385793972	0.464410899533	0.609491489384	0.576891438024	0.568624678976	0.592546227187	0.450435046814	0.587043832221	0.472984983247	0.503920866413	0.614415209927	0.54347375832	0.694099899057	0.641180257548	0.732342810428	0.532436850379	0.645244675901	0.566769080101	0.649663829827	0.573899583795	0.477388460851	0.56610741652	0.619052504691	0.461121342548	0.55827087403	0.627582460224	0.674461974981	0.437699128397	0.595884252682	0.616865551727	0.559732973363	0.59367489945	0.581467169761	0.583306785188	0.627187685357	0.618498598756	0.616671787187	0.578887893005	0.506276308721	0.573704858789	0.676519024503	0.761873297053	0.748932635876	0.519577709876	0.60858759026	0.749360868731	0.869005352173	0.668273936919	0.586785964701	0.539663924754	0.699766040627	0.54445121648	0.624589513069	0.496835749683	0.50084372816	0.439555552522	0.508487910619	0.578924420342	0.499941618096	0.610510820535	0.404230332104	0.592285962507	0.418076343615	0.509671607233	0.6202401555	0.514930523212	0.598282468079	0.658933020272	0.505937544764	0.590508068107	0.737124084712	0.506556337133	0.564553985194	0.516440472324	0.665894451205	0.727797103227	0.732922240855	0.555315256773	0.714430331581	0.597549333623	0.515308317183	0.432269374072	0.518338611031	0.694416445454	0.581442426966	0.626411956625	0.644199832625	0.568044552687	0.743531159655	0.737285542334	0.77187143492	0.588536805534	0.558322442501	0.672509150918	0.496557117872	0.62383471672	0.442424419185	0.675166006811	0.672353992877	0.584572127531	0.663964316773	0.615314214856	0.518031216043	0.522197855312	0.692773993786	0.745188552218	0.536029625719	0.636371750082	0.670451230404	0.811374119451	0.457657046943	0.506330056616	0.436332555878	0.497032161602	0.518641259127	0.71987294227	0.665598506585	0.489863801804	0.446492652478	0.482007165151	0.489457935009	0.421172987016	0.572900882651	0.51764738047	0.590420949436	0.626514820588	0.453281418442	0.527888530295	0.772943369367	0.442754979088	0.546418832505	0.645263015127	0.47370995118	0.623658858322	0.652914551115	0.459219856948	0.515935075278	0.569762197877	0.656506914043	0.551719851109	0.462326821367	0.705035531953	0.550801214194	0.40598275639	0.502043781364	0.616585678246	0.467208627712	0.68844260914	0.534539356568	0.809816748694	0.550176078169	0.571992558808	0.445417586753	0.49109821194	0.612894982664	0.547361762209	0.644528123943	0.616136408491	0.665350730456	0.439800308978	0.630140305133	0.627677950281	0.599724564473	0.679704473409	0.738850218441	0.687563485567	0.528341109713	0.552340241488	0.544775462281	0.623264379139	0.455306864476	0.883986816116	0.695609650761	0.613996259302	0.571137516841	0.433219883461	0.479303386304	0.769328363811	0.617735736937	0.424697459999	0.572816109506	0.724071731767	0.668694524819	0.865384786838	0.664835740915	0.482539462061	0.468346909163	0.450337378504	0.640631032907	0.525732241098	0.704287491514	0.658219354824	0.441698188423	0.59471933526	0.585798538746	0.526507689785	0.511855876632	0.626057452414	0.678545335286	0.651806671655	0.609752090889	0.619769335094	0.468189129545	0.760185399466	0.499622909674	0.601675132596	0.618656815781	0.639674044786	0.422287262205	0.575614846985	0.546124818746	0.540306331209	0.604566942789	0.492121268871	0.652171446503	0.507639594788	0.574096470197	0.647181481303	0.536166991667	0.628985460421	0.481665916188	0.520880910534	0.488374222144	0.517347988653	0.633926271527	0.517218438101	0.606322026588	0.694333808985	0.511003822075	0.479434018965	0.465259533639	0.483163415373	0.521793300291	0.574502910151	0.580140633219	0.674366127758	0.516710934141	0.562456728068	0.556137921845	0.497627838621	0.640447442716	0.676568958718	0.769651577728	0.510199553803	0.688788506527	0.561884615086	0.431791106715	0.668167877995	0.604218039833	0.502263404478	0.638054666043	0.502269327203	0.711138690506	0.663961463729	0.55973054185	0.591323107878	0.673260953961	0.663757249583	0.433540150359	0.425389766656	0.466163707593	0.573373644622	0.503553934431	0.434391016532	0.551559786236	0.605352256568	0.670456147617	0.479800618826	0.680529785169	0.611618725708	0.510000832216	0.810747703509	1.09585859002	0.53490429923	0.711681428771	0.597617263211	0.516634872834	0.431150520589	0.663392154029	0.654500387056	0.655924898712	0.616560843047	0.43794238802	0.515023184343	0.745243005407	0.603992421359	0.677113122542	0.53940138422	0.661626377024	0.574954715054	0.615293307061	0.401186466331	0.63659624621	0.697196389403	0.729213070286	0.669245450404	0.526057798947	0.48460562155	0.629844166315	0.711711246058
CS.295	0.6217007204	0.0	0.567247062037	0.490646716094	0.346116208557	0.331948898247	0.52617408001	0.594795132808	0.617860195501	0.230734248715	0.421164860437	0.191607016402	0.317236935554	0.234818306675	0.450564690173	0.311061324657	0.524519690701	0.360616919684	0.415969515821	0.776264630277	0.374850993285	0.307699084495	0.242469545077	0.377207815678	0.421767984393	0.546318776139	0.416112813485	0.552883704178	0.284314067171	0.332433028516	0.351839836114	0.281832770212	0.361842326897	0.39425818913	0.238598370266	0.447016928397	0.500064985052	0.259283693882	0.360922972491	0.775727249714	0.377159826143	0.415853082856	0.710851121214	0.272426054257	0.405480604236	0.259092282238	0.448982277955	0.360992389431	0.258099446433	0.303245426167	0.355378915073	0.443520089066	0.672932178917	0.423805089936	0.442996984922	0.622896857581	0.220858283468	0.742766968173	0.372033700668	0.447572385366	0.426482593653	0.62742409332	0.559575207068	0.658972961227	0.402324885119	0.333361347866	0.196013378489	0.398853270297	0.572925821372	0.404376706673	0.558772193329	0.429226917119	0.562952950842	0.421411404378	0.545714837784	0.516664937246	0.645132435014	0.445013530858	0.360135322657	0.504376021284	0.6481002338	0.91772723461	0.466821802157	0.480072610249	0.539420600544	0.770873794083	0.407663832372	0.737093628881	0.415386193815	0.599970049406	0.476962162725	0.227538982293	0.564217973445	0.526109638969	0.634327759007	0.33494666576	0.547462086794	0.519604339571	0.704866033481	0.68269423093	0.335738813224	0.401390480742	0.256485870958	0.778635217811	0.203789739702	0.416850673673	0.362904905276	0.722372678468	0.267836138023	0.277868063887	0.297136578039	0.386855703704	0.522862813354	0.258622741136	0.491850657903	0.471465371799	0.223832752319	0.358565229549	0.416288212673	0.323116420194	0.479948402264	0.764703087062	0.400918919131	0.481072558752	0.653772046271	0.580755050741	0.346465488731	0.39096424485	0.633611078744	0.48564625892	0.313343564789	0.508366728666	0.421860787617	0.389435518671	0.436792857887	0.367161434377	0.353267286477	0.415054066615	0.203506051006	0.298993513929	0.406468263188	0.462657917547	0.610391534767	0.447516463046	0.883808228289	0.215072972551	0.405255278037	0.337267702263	0.365393303022	0.482494431716	0.478729432918	0.383584403303	0.350664092482	0.259772270863	0.319557857964	0.351479010329	0.277698983187	0.349150726255	0.325980361287	0.352434245609	0.227863790297	0.494091266086	0.373581934181	0.356975463107	0.340682259238	0.402208150743	0.318521068071	0.52042260195	0.303477190961	0.276614668502	0.441493162014	0.459171458212	0.353214314867	0.373721490968	0.366819008029	0.67029201247	0.414094920493	0.245296996631	0.457278831128	0.436480929984	0.425430721878	0.500636496303	0.332097912506	0.378894369293	0.313077717686	0.405000944002	0.609800417801	0.338540378993	0.453953413936	0.548609850791	0.615910719173	0.254720108437	0.452056096836	0.327393383531	0.270115446126	0.523504401657	0.449053560201	0.412471900254	0.379668948332	0.416363751449	0.310695797665	0.45210524466	0.214340453728	0.367669889572	0.335746201094	0.430953185269	0.423770552289	0.253557038538	0.239706671004	0.485762893711	0.385752284523	0.360503859428	0.526922651211	0.642247824977	0.317588875668	0.55331716501	0.287699890647	0.42037187741	0.379359454371	0.704050349762	0.268920702477	0.432573290826	0.643555185794	0.258925414633	0.261984058705	0.608279948227	0.403473234738	0.288712518983	0.498562928592	0.241554515146	0.332337702759	0.311519233319	0.255624996416	0.35344271243	0.496069080727	0.450145066384	0.705482442597	0.238958920303	0.411587387344	0.421871901928	1.12903718381	0.676790236015	0.653899697579	0.65927290287	0.668086283391	0.740008683109	0.358788238723	0.296174816671	0.452467922771	0.394514442557	0.492715651789	0.378452222216	1.04301255821	0.299654089796	0.596967847176	0.372474768185	0.474856093996	0.237668101262	0.604288026688	0.699604747894	0.292491634685	0.439699070865	0.400220515709	0.511906101638	0.484972181398	0.290051646754	0.345247039283	0.297365176948	0.371906287807	0.206001161068	0.209639133179	0.490857028124	0.351866378771	0.449944381969	0.663661438045	0.366347060573	0.343035694394	0.377275023792	0.35505363066	0.466209674132	0.482135216093	0.516907234967	0.435787743536	0.597471201177	0.354835236082	0.251620831958	0.202605705257	0.326176017338	0.325215357653	0.362844934814	0.377129468623	0.437015894795	0.464093235108	0.454154883968	0.593669146425	0.416652489955	0.544415031591	0.51692707407	0.419554789047	0.548513533268	0.50448148998	0.536476458097	0.471237939036	0.480977354391	0.533504065224	0.26046403405	0.378576224786	0.531930950351	0.578944889562	0.401405254183	0.490286608521	0.518649316272	0.273259998098	0.263607850122	0.377564459777	0.423909205129	0.522926057189	0.313130941975	0.566698577114	0.411723197865	0.631895181282	0.310149314584	0.761525612417	0.420547708712	0.284403766349	0.706703097008	0.310678129756	0.487200203706	0.565691968413	0.322391041527	0.492746063982	0.410151794583	0.609561378306	0.231419847053	0.273271753236	0.285769778816	0.464284217525	0.514909729046	0.329107010701	0.271111117082	1.02523686069	1.26401301669	0.642995014908	0.463792672952	0.22336962013	0.308411554764	0.493160152514	0.253871319314	0.222541652863	0.276794512386	0.429790294572	0.383020333912	0.42625959628	0.28697785095	0.388876500584	0.43397980656	0.580476582593	0.576385660822	0.261918925944	0.548013541072	0.39707677668	0.401389965306	0.417579522577	0.829333638441	0.272935141687	0.305821948264	0.521835416278	0.710642049438	0.930959481051
CS.025	0.451231677845	0.567247062037	0.0	0.68905193009	0.607428521697	0.523043186381	0.39098796101	0.475557038377	0.366557257903	0.666314830678	0.451510176811	0.589094548468	0.692098355222	0.535386938778	0.711114671777	0.488840597556	0.687787551168	0.572900177959	0.540470298304	0.504988937384	0.422459869856	0.551066202113	0.608487093336	0.407856799352	0.613384168594	0.538425896964	0.562827376013	0.65106119453	0.734667411967	0.648891013547	0.607695367977	0.697136005805	0.528674472234	0.534951303978	0.553003092226	0.449477353567	0.586370341425	0.662378933215	0.486403236079	0.605262105154	0.455512650155	0.437783515442	0.621672396184	0.632350162127	0.620612088307	0.538647440991	0.660809480316	0.640631986014	0.658669500983	0.469952946989	0.616969710512	0.460005302722	0.597783023428	0.524389361371	0.502817226143	0.492948579476	0.591433724593	0.45806965752	0.514827168083	0.663833762197	0.723998641043	0.543710636557	0.47885918188	0.469107179223	0.445415473418	0.502535267958	0.61378534069	0.662272642075	0.775379438083	0.50743178976	0.500134628179	0.674379068091	0.633376672657	0.60796835298	0.507549684772	0.401583672211	0.503800593615	0.388997687445	0.549488166428	0.626795235036	0.571401329272	0.678131670771	0.648975764544	0.737477430272	0.458795487771	0.564301550701	0.580301376673	0.586690338401	0.650602404223	0.562275534072	0.566322599827	0.640755782957	0.384503607219	0.603532134187	0.436735997699	0.69368800495	0.441079731168	0.579085347477	0.579567957577	0.434195370566	0.56014253314	0.610537019146	0.603080076474	0.518172314742	0.551312596125	0.622274566063	0.607920402088	0.448299572295	0.522301005912	0.668832030113	0.719635137488	0.74290008103	0.448432775373	0.525495593393	0.735163590232	0.838021075194	0.64587842453	0.542115014407	0.499415853578	0.675271436336	0.467560463221	0.530967265038	0.431794713905	0.464247617751	0.382705077616	0.482508717428	0.510883119063	0.459718293482	0.537379150018	0.494102545964	0.537741946091	0.394268399255	0.499415893304	0.605193894305	0.503346115056	0.548261550591	0.6503380195	0.518657143876	0.542680891807	0.724547834293	0.461431074893	0.597641811578	0.396613139131	0.719954673749	0.536596349361	0.691044032541	0.444408068764	0.721076807376	0.541697819511	0.62488137583	0.473429092017	0.502386040054	0.72911000517	0.566277339974	0.655348107736	0.615334201334	0.551714826043	0.718075259148	0.728863450731	0.730418249438	0.59025687035	0.46659771923	0.692541820849	0.447668112587	0.682877353376	0.428042503693	0.630681538847	0.493864813136	0.617360466692	0.611001250362	0.675892316374	0.492366437131	0.500948376451	0.663795512025	0.723241735628	0.548519786295	0.607746459237	0.658114380771	0.798456695968	0.438357630239	0.418963113522	0.327721629826	0.432831381969	0.418597984415	0.707358428592	0.640388440884	0.459382260414	0.445235044719	0.408283032578	0.396710845972	0.488836015203	0.519297169088	0.453180833781	0.518548828637	0.620269623029	0.34868502515	0.510246426853	0.786679500693	0.413904058006	0.521787515462	0.687299243925	0.442536326493	0.584786406411	0.67592500844	0.390454747554	0.491823944055	0.587576235579	0.608976773268	0.521691406483	0.467355930063	0.69805851079	0.516821466849	0.43382673335	0.452874454777	0.608826920195	0.397097479263	0.692050142063	0.57327380247	0.801405182148	0.428096606812	0.56913253795	0.409891570488	0.517254346343	0.590829097166	0.527762097588	0.558121807584	0.59682428324	0.683343561061	0.411912340079	0.631990503382	0.639389509253	0.632748849116	0.672800781026	0.742421643956	0.690047844245	0.469858680208	0.428751071397	0.538512254765	0.563357747902	0.44271828049	0.757663539866	0.708002619646	0.644820030856	0.545941525229	0.494167718688	0.404721911539	0.760810128437	0.556779619762	0.407248112567	0.508637606979	0.693071994346	0.673145724728	0.830896267256	0.654204970652	0.352630533235	0.422950869012	0.31377245482	0.601283355019	0.385486554552	0.681161111886	0.700374800265	0.373057607642	0.56428119379	0.510968525924	0.479896483503	0.474613620227	0.69175269396	0.668075482465	0.654257429657	0.576296219856	0.560860685473	0.381713433628	0.73069859406	0.516557914494	0.554842258975	0.556482087809	0.643564626812	0.432530010743	0.511461380607	0.550752090288	0.548253545887	0.584943921635	0.464539310551	0.568787936594	0.410537224711	0.546344843271	0.564282196286	0.537340454308	0.572785889269	0.55052488034	0.468049897007	0.450066502169	0.456000654519	0.6028151258	0.471609419883	0.676147520568	0.727127315967	0.53745281297	0.504331498567	0.47282640635	0.452112983489	0.568783412773	0.578285652042	0.626633030196	0.729506454658	0.497124905752	0.52871576387	0.68225712108	0.449472006703	0.641128213338	0.709799188365	0.776961481415	0.49523834653	0.684124539097	0.566233572228	0.395695720935	0.721345292737	0.674528365533	0.504303266894	0.655364402996	0.452175515698	0.709086175337	0.528130280953	0.540737975688	0.626898696355	0.553033414206	0.705847284089	0.434841617237	0.376070883628	0.448308559271	0.580901922637	0.452420604606	0.289227906975	0.465679243746	0.61968186962	0.683256829698	0.454663148979	0.740304505716	0.587333185899	0.501828259849	0.674117526038	0.942034073717	0.408288614883	0.687824435915	0.560116869069	0.456532668154	0.470116758316	0.642893715315	0.619123996706	0.631851972532	0.59718263261	0.448676646286	0.460861607673	0.740457194076	0.595003172896	0.680861267676	0.44637825072	0.616980865538	0.541260074784	0.619207687601	0.39792200699	0.522587657968	0.704860524804	0.538818118526	0.658333940931	0.536920622476	0.245085942721	0.503460879828	0.66427917507
CS.230	0.684337642074	0.490646716094	0.68905193009	0.0	0.486971035299	0.585928187249	0.588918906941	0.641996093516	0.807047943389	0.603801935246	0.675724995167	0.465331737729	0.62191527819	0.437931124863	0.50545343608	0.526495943584	0.477663990213	0.543694185322	0.698478407231	0.726644794315	0.595196219054	0.521287365665	0.434528750104	0.654511238358	0.492864478426	0.715334640439	0.653782636671	0.702495694195	0.560442117785	0.666758744399	0.661166592837	0.538276271808	0.602987960349	0.438059899956	0.560353170482	0.712120367371	0.530397200204	0.514542954861	0.419351429131	0.928352245126	0.416791379576	0.59888838047	0.872176411945	0.578378854177	0.713789927098	0.590254809322	0.688628148607	0.610314661544	0.511155919823	0.40250914448	0.607965706772	0.470108820285	0.881649795399	0.514213033108	0.499377856731	0.849684499634	0.540623123217	0.729396760982	0.41117530338	0.709384765687	0.547442773797	0.672555732542	0.623988496498	0.876374101942	0.412327110726	0.36369904238	0.454160180332	0.423377984108	0.377622554394	0.645460193496	0.62434550028	0.716039271108	0.743474167799	0.512294035107	0.797763615074	0.513548185591	0.861343335636	0.604480566129	0.394675419691	0.540346499036	0.713492780748	0.97096269725	0.704030791132	0.748226396252	0.736856396067	0.910593634195	0.697452464274	0.878700259223	0.674467322727	0.825317300074	0.7319633741	0.547303429635	0.758440924098	0.838183180069	0.79964863261	0.630438921891	0.658397344679	0.756423500857	0.898325616626	0.852049665267	0.425316761009	0.659335683211	0.625009382839	0.879018492781	0.517143366191	0.327373249844	0.668447906892	0.800124601389	0.514933207013	0.561127563808	0.515711030327	0.551488602382	0.535421105187	0.607174975253	0.777025936185	0.697396176616	0.542376121415	0.647598786129	0.645912802022	0.555968968447	0.505688802742	0.863521691914	0.447948379612	0.519289143912	0.789719293723	0.632170869571	0.569742064289	0.433448048732	0.879936308336	0.597645514597	0.55291726673	0.599017046242	0.442868793774	0.513849595673	0.467552894233	0.332421134796	0.507122119601	0.60633203661	0.486735606267	0.545618105465	0.438742037357	0.440455405343	0.742171343705	0.512136525043	0.978113249577	0.478788130145	0.617135964807	0.637341429953	0.682815333558	0.553672002632	0.551513284987	0.45899740671	0.567990364019	0.477776314614	0.620950113566	0.66384357039	0.609595370572	0.580195818784	0.539845058805	0.47349445638	0.543903195358	0.690682256326	0.651497044142	0.577511213508	0.644744241906	0.480277946886	0.566802904129	0.77137066134	0.62143124105	0.597965872487	0.317356008302	0.580548338038	0.397921047151	0.575035633594	0.603519677153	0.836178719668	0.590087056174	0.585182061996	0.53993850736	0.605007928637	0.498171433886	0.690311140578	0.484252784537	0.63306367422	0.560502762894	0.334582846071	0.700546898587	0.604164765073	0.692330540941	0.752636716404	0.613076427234	0.548630147815	0.49550392478	0.597114054967	0.50905400019	0.707749615019	0.70862719351	0.682530915271	0.530720549435	0.488874246484	0.650388109536	0.654041427631	0.510140620795	0.721956330983	0.587416834572	0.689599083932	0.638455787747	0.526191664222	0.571150046876	0.52315233744	0.672625073217	0.380336097616	0.609789656398	0.796303027164	0.499080677778	0.684339360544	0.565981661953	0.367569456113	0.654419375255	0.85203490353	0.59150858425	0.534179746696	0.697301742476	0.527962349514	0.610715085364	0.820837224921	0.698396611975	0.50619871301	0.628216972337	0.597443305875	0.625576388377	0.498769975475	0.548764290258	0.641946561442	0.76954548296	0.605560645279	0.83700623959	0.545604188938	0.556100515181	0.511277465365	1.09982103338	0.634086850839	0.628711122796	0.719876593807	0.743634661674	0.7339474128	0.535009454334	0.564948741377	0.595459825632	0.542965680573	0.767811477579	0.660530864613	1.10907387463	0.561393323361	0.696034268545	0.59114626295	0.625908643703	0.458618046706	0.787737280427	0.838906442985	0.593778767912	0.612620117932	0.690586661715	0.761323008439	0.64642434708	0.496109659529	0.495547965551	0.603863953828	0.640668869475	0.574351586192	0.469221145289	0.688590987643	0.468012280573	0.50661758745	0.889138350006	0.603503731914	0.48478409023	0.626171516964	0.491660038642	0.735558437956	0.579645289051	0.725463822507	0.704853256568	0.809258419547	0.583662472229	0.622585187996	0.506031410314	0.428829079361	0.522866238969	0.356100786617	0.428299519039	0.589879993459	0.650191453752	0.77024603256	0.629440276168	0.43563103024	0.450124912182	0.527327748826	0.413743887408	0.538140831806	0.568363200575	0.574026925502	0.486962880256	0.540835126669	0.379541170489	0.504983227407	0.435645564346	0.479384111456	0.590475853537	0.497062632837	0.308042979181	0.49182854392	0.426578049863	0.446446836274	0.677159301067	0.50104889772	0.452980058191	0.649928698562	0.770036813581	0.428982290983	0.71099083158	0.492275627082	0.81634622889	0.470386212449	0.548260309851	0.848952175181	0.575120619971	0.460890921049	0.696055917552	0.551661015076	0.738007432172	0.651104813593	0.651248321093	0.472923714519	0.472460063612	0.514826387879	0.732145032277	0.501731793123	0.620288185023	0.517515365362	1.00046372132	1.1920758649	0.84128027725	0.405469460936	0.516592834721	0.606365590101	0.710341811082	0.418883741515	0.476038381235	0.612221358847	0.644961520967	0.462716916725	0.521539053019	0.510255690542	0.640754820156	0.663219211332	0.672393699899	0.786550475046	0.510035340508	0.793221016189	0.659992586898	0.45899734998	0.678537581963	0.881770996286	0.554507402903	0.638746516764	0.687536966409	0.856877509684	0.918847774083
