	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1
Aerobic	5.32916144611621e-31	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972	0.000506251358209972
Anaerobic	5.32916144611621e-31	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067	0.00330131210311067
Contains_Mobile_Elements	5.32916144611621e-31	0.00376759400967448	0.00376759400967448	0.00376759400967448	0.00376759400967448	0.00868854749361703	0.00868854749361703	0.00868854749361703	0.00868854749361703	0.00185002060194205	0.00185002060194205	0.00173791291664522	0.00173796724860107	0.0017512868965978	0.00100932982062929	0.00100930787760791	0.00100930787760791	0.00100930787760791	0.000105097374757622	0.000105097374757622	0.000103379076300686	0.000101423627730579	0.000101155729958926	0.000101155729958926	0.000101155729958926	0.000101155729958926	0	0	0
Facultatively_Anaerobic	5.32916144611621e-31	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668	0.00180873432019668
Forms_Biofilms	5.32916144611621e-31	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00915527981376349	0.00101302778602235	0.00101302778602235	0.00101302778602235	0.00101190732640946	0.00101190732640946	0.00101190732640946	0.00101154179952733	0.00101154179952733	0.00100354938482718	0.000101423627730579	0.000101423627730579	0.000101155729958926	0	0	0	0	0
Gram_Negative	5.32916144611621e-31	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073
Gram_Positive	5.32916144611621e-31	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073	0.00602302739569073
Pathogenic	5.32916144611621e-31	0.00595372086658852	0.00595372086658852	0.00595372086658852	0.00595372086658852	0.00595372086658852	0.00595372086658852	0.00595372086658852	0.00893201378758966	0.00893201378758966	0.00893201378758966	0.00120225423168057	0.00120225423168057	0.00118749706307852	0.00118749706307852	0.00118789165507445	0.00118619964927983	0.00118619964927983	0.00100963624656402	0.00100963624656402	0.00100503413855954	0.000101155729958926	0.000101155729958926	0.000101155729958926	0.000101155729958926	0.000101155729958926	0	0	0
Stress_Tolerant	5.32916144611621e-31	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.000209597887122226	0.00120225423168057	0.00120225423168057	0.00120225423168057	0.00120225423168057	0.00119854698524469	0.00118710941781777	0.00118710941781777	0.00118749706307852	0.00118749706307852	0.00118573660334575	0.00100963624656402	0.00100963624656402	0.00100820194058702	0.00100354938482718	0.00100354938482718	0.000101155729958926	0.000101155729958926	0.000101155729958926
