	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
M22.12.6.17	0.934778481243	0.792960787123	0.843608478953	1.35847478833	1.192854362	0.840008828798	1.40600686723	1.17428040645	1.1359144652	0.620289205731	0.834726140578	1.31759734692	1.52096932719	0.865902163156	1.5513556056	1.00627598389	0.681429386653	0.899806667698	1.43737878685	0.515429006534	1.54213849296	0.869542398588	0.896531618868	0.779570705058	0.971692181336	0.849955987664	0.933324649886	1.09837684112	0.766459540133	0.8758814789	0.736866127355	1.590615554	0.912529324513	0.96224743735	0.816458206271	0.936464019268	0.840658785342	0.0	1.64075654499	1.03613984638	1.43496179545	0.809593537704	0.775864540155	0.653585404522	1.52658494235	0.864427477748	1.42476088619	1.34327789884	0.50452807195	1.0876907458	0.650497551089	0.92039488255	0.446606073036	0.724285814313	0.795781893888	0.769325137787	1.06653680544	0.876883409735	0.767489176183	1.61494927891	1.37088294999	0.662315406579	1.35754357698	0.963372569863	1.11297394374	1.37629665031	0.90534222956	0.782113499261	0.890930311468	1.21015371853	0.902734536103	0.92145391968	0.914567498105	0.998853764408	0.965212272756	0.876490110595	1.3260621666	1.13971714165	0.90685654271	0.956169316016	0.7739114266	0.918433594853	0.484246274481	0.88608983973	1.47144694795	1.31097119586	0.913110159817	1.32394784155	1.46275219036	0.380579912376	0.896236564114	1.05027773446	1.68715497823	1.29901432562	1.00663531399	0.802467586911	0.657179934338	1.55184821192	1.22176544872	0.853812235151	1.02026923185	0.821416325529	0.986157717492	1.09282805275	0.994789602581	1.07165626414	0.96240662071	0.83453673956	1.26095708754	0.895280664773	0.743730617389	1.00778507588	1.29914134191	1.1403039934	0.519037827961	1.76538548596	1.17969548639	0.932307279199	1.42847082193	1.26597164363	0.646182471834	0.921859884954	1.06955056934	0.929828466141	0.674153700839	1.74130290731	0.687503540468	1.19438795739	0.535073253159	0.793163212984	0.86895597229	0.793812847053	0.693709256946	1.1706281194	0.860528173866	1.59033849914	1.08264421492	0.912056187957	0.941129979444	0.766811310245	0.857418610856	1.04654893161	1.15572719462	0.943831825873	1.13451772081	1.82659928682	1.36796668726	1.63356799004	1.94828698468	1.75683004127	1.06061516766
M4.7.25.17	1.8970802278	1.4630417443	1.84745044178	0.90481743662	1.50935470361	1.32102706791	0.823714645376	0.859852420061	0.655355430245	1.80532764877	1.63710386045	0.855224329476	0.747722137823	1.96463375016	0.601550796255	2.15128759384	1.80842741368	1.85038350679	0.83168638478	1.7491229457	0.593978848072	1.22728401581	2.01392115368	1.76313754593	1.54169645867	1.35863207072	1.36200622055	1.82687739892	1.84342428868	1.95941311466	1.84226588075	1.387953339	1.55929551897	2.02186077905	1.7456994703	1.31179321941	1.32100295473	1.64075654499	0.0	1.0596720127	0.718629844983	1.79903335493	1.65198384726	1.63264827976	0.942335651123	1.83309104202	0.914772125696	0.88373796423	1.63518249744	1.23637147038	1.68514011176	1.72850739988	1.72109659999	1.64862993449	1.788965924	1.79621371811	1.16685994837	1.72532736063	1.72617210902	0.640955702951	0.557788728067	1.84833443019	1.30966941549	1.43025915453	1.01831515114	0.649932229842	1.81843461421	1.74513550912	1.74706637814	1.04441486319	1.76347831596	1.836908151	1.77267761168	1.27329716309	1.28118865166	1.46891440849	0.848757105055	1.54144970172	1.75393950459	1.84750178912	1.7825494416	2.06197526105	1.66532138926	1.86471400936	1.47235437802	1.2271568502	1.83030746316	0.954090535609	1.51424081099	1.68108137308	1.75862097287	1.56340859985	0.497097259509	1.25427936155	1.64893986664	1.73936734386	1.67218266377	1.4768199227	0.968608951815	1.6547519694	1.57190990697	1.1354809027	1.71035449683	1.36967045382	1.3333809572	1.67072638151	2.09565500311	1.85007383737	1.44692319174	2.0221379568	1.74373487244	1.29575153583	1.67222331366	1.00018017333	1.85367542158	1.60752406848	1.63924363351	1.60480904319	0.744541271164	1.07343878454	1.96088155015	1.67278392644	1.6472969292	2.01284348808	1.36244025118	1.37873083153	1.76536375222	1.69281103246	1.52993599178	1.7198531008	1.81817081316	1.9024085349	1.57777446868	1.05743372966	1.84043551217	1.29714975153	2.18574629098	2.03582007376	2.06132593483	1.72142996214	1.98722971779	2.18353764604	1.15099739639	2.11483725263	1.61724438502	1.6066180304	2.28493614062	1.25089748681	1.85295449993	1.63790649581	2.17376746562
M2.8.8.17	1.08589577496	0.499099926967	0.923389864855	0.734460107315	0.872111280567	0.780092798863	0.791048107382	0.340763439498	0.542607445744	1.03311775402	0.924544367458	0.667696869315	0.89859628788	1.10494652013	0.93634549751	1.33726388763	1.50516320042	1.0266974241	0.805305645922	0.909774084779	0.90414851444	0.263189732517	1.10764824371	0.969857671366	1.1849885359	0.861857333644	0.376662324091	1.29371730811	0.999772000108	1.05321079227	1.06428656547	1.4151187005	1.32963485842	1.19557210897	0.970450953121	0.501830621	0.890545832245	1.03613984638	1.0596720127	0.0	0.570155013643	0.996194185064	0.86490718003	1.22995838365	0.987141443959	1.4391359895	0.762534411197	1.10893351621	1.12160259032	0.635971008596	0.92983488874	1.08112951446	0.948796469776	0.832583452587	0.997967297737	0.992216141928	0.545727011855	0.953090925572	0.912332628836	0.953555657396	0.587698185233	0.998259497266	0.984403306167	0.907552709316	0.578728689234	0.677427063675	1.0209317991	0.879114418669	0.966195825148	0.742130700757	1.00482603035	1.05390466659	1.09625765927	0.799965859734	0.350810291656	1.26975411536	0.654936587397	0.884803870961	1.06246537404	1.12241168646	1.00518663647	1.14486281618	1.33509124086	1.09053880734	1.24154753212	1.44256942044	1.0842213112	0.724763530429	1.26729908021	1.02279601554	0.993707801504	1.18741773186	1.04694445321	0.92036712103	0.807164801688	0.888579303126	1.27386457542	1.37388086959	0.673503153773	1.25503367906	0.859758210976	0.470973530974	0.864996812969	0.72790156383	0.366366018488	1.13537533351	1.23394880309	1.05159305018	1.08385578535	1.10853089809	0.842058069872	0.900742254321	1.67068970384	0.508033805624	0.968646207812	1.97403292835	1.15189399231	1.22722964607	0.835712489627	0.811090831294	1.16604450976	0.950816573119	0.936800604107	1.1589659775	0.904289968	1.79826120903	0.868060907521	1.36362731307	1.17160634426	1.39029384037	1.01651536135	1.07731689132	0.882333308615	0.747756740107	0.946934943385	1.32670081451	1.34036861207	1.10196541058	1.13060154239	0.887200558549	1.13832500042	1.36917772865	0.828144001449	1.21652892757	1.46342402077	1.9606991893	1.70102968309	1.36121208067	2.21469403928	1.96631449922	1.25169836197
M8.8.22.17	1.47136825528	0.988045793905	1.44080043825	0.522902124942	0.993724261594	0.984889502097	0.499852139699	0.392592594808	0.437299465181	1.51065433927	1.19553699412	0.553169562221	0.570964984514	1.5516778053	0.620531130491	1.7615759045	1.67908981521	1.45770982415	0.501536607306	1.39145190176	0.568394906897	0.778996164163	1.55576299356	1.35498735061	1.28142662005	1.02306056755	0.886543252453	1.39343426545	1.4382457951	1.55939068008	1.49459458422	1.14473394927	1.40213452395	1.55513882874	1.35026727684	0.843585565107	0.999224252378	1.43496179545	0.718629844983	0.570155013643	0.0	1.40451508994	1.22712178843	1.43827947975	0.602849914313	1.63622146786	0.549151662765	0.726375594681	1.36431851061	0.827997837278	1.38923613078	1.25634242285	1.41306019463	1.2443763595	1.37232256977	1.4117267283	0.776405030305	1.22475251658	1.32100106951	0.59674069316	0.366881805191	1.48303442363	0.752991635204	1.01116102516	0.690364113966	0.308810838442	1.40615881366	1.34489816046	1.3587842781	0.664546963484	1.3603229217	1.42293156659	1.43510302735	0.909092427881	0.760882965487	1.37390362291	0.48143592138	1.08142126171	1.2831040341	1.4726814314	1.42475636224	1.60304571198	1.50865814125	1.44526586329	0.994285901133	1.30526673155	1.3937825745	0.567353316022	1.21335459041	1.50457964369	1.33952975775	1.21263796304	0.711645568087	0.746581368431	1.15782788982	1.35825039224	1.47691518672	1.16624377263	0.617860373915	1.43909501176	1.16788314786	0.845647943631	1.23128175674	0.803738778502	0.850049318043	1.16850873618	1.63807534905	1.51825990193	1.23257623093	1.61365867265	1.33002508142	0.851015617563	1.54265773467	0.499694620082	1.45968455667	1.7701890124	1.13903649837	1.41102389819	0.488270912487	0.599054223961	1.63819549628	1.28115144353	1.17666502112	1.54952169987	1.14520598799	1.57861444433	1.35342235234	1.48787701696	1.36049223872	1.56143636613	1.46318074574	1.56420560646	1.20624552085	0.638927392161	1.46645706818	0.95168822664	1.80225177641	1.59069898272	1.61612226078	1.21471318863	1.6328827687	1.76321347486	0.753708723978	1.72362771955	1.51695703853	1.76668028987	1.92875516245	0.965800985631	2.01460657848	1.78758426051	1.77981368082
M29.12.6.17	0.534121951552	0.695077733019	0.710598776561	1.31219540936	1.04410807458	0.99760453314	1.3995631819	1.20302718688	1.31872724662	0.430888473196	0.892562052175	1.33350304639	1.5148053163	0.790938764437	1.55961004059	1.06049894307	1.30818489121	0.495017840144	1.43052431908	0.582431282283	1.55218320007	0.89548487889	0.801841348605	0.163801913252	1.13366235348	0.959921487771	0.767533918271	0.876466240241	0.220450929832	0.640295196529	0.267215873589	1.36725595676	1.43034046107	0.927246438485	0.139694172684	0.86655409411	1.03767197779	0.809593537704	1.79903335493	0.996194185064	1.40451508994	0.0	0.793438236932	1.21397603571	1.55412175666	1.3278249755	1.4069280384	1.6543993505	0.839243652114	1.04288639404	0.556183663379	0.670706615569	0.526794494985	0.729331345525	0.153282001811	0.109773666427	0.906238072704	0.592074499097	0.248212910074	1.59701391555	1.40285129676	0.526635256153	1.2269764808	1.03072081776	1.31292237743	1.46146302399	0.573049287065	0.966185400503	0.513054309907	1.16463249003	0.63688563584	0.578619640569	0.641603290005	0.995859517695	0.799482183438	1.3555646865	1.32315136696	1.19999649107	0.656100219652	0.697598120814	0.105331275899	0.786901828361	1.1318472182	0.87727530738	1.35685895012	1.83188129137	0.636769401102	1.2863323885	1.50262330342	0.761645956112	0.468301406973	1.18737351386	1.71324673695	1.2811744136	0.814286128034	0.69763894165	1.15781959355	1.56444214558	1.23556372766	1.18455137273	0.440142727243	1.05731204999	0.612809694896	1.20967560665	0.868319886917	1.14863993193	0.956218842771	0.961259659774	1.01493610752	0.770156187603	0.572447568553	1.06046853583	1.61568607163	1.18853773662	0.501284025182	1.98924380701	1.22118207746	1.17348436308	1.46238636845	1.27729784524	0.600852505328	0.277916527711	0.752308582246	0.879635973748	0.932555477625	2.1772661318	0.45991187617	1.51815868966	1.1852108427	1.31680525604	0.569265954595	0.710760503641	0.8509823608	1.18825353668	0.851960536632	1.57418251253	1.19030013352	0.754057986063	0.820470323348	0.77588672977	0.854472939047	1.09394009346	1.29465851448	0.889676058932	1.51920262094	2.25789173332	1.54726985171	1.65763426864	2.2706948913	2.11753178615	0.947639831057
M18.11.28.17	0.644993856468	0.572423856765	0.348517096308	1.38709631325	0.910915563896	0.671200023491	1.41694943041	1.03448071958	1.20969592146	0.781883795155	0.190043945038	1.33405754493	1.52045935053	0.52678931858	1.57089579437	0.694324566061	1.26767814545	0.561845524957	1.45766829322	0.578693749659	1.56208694656	0.771202922855	0.54816798284	0.76038698815	0.466740599128	0.957842001807	0.848416032894	0.663917423653	0.650372576306	0.556471181557	0.69170575176	1.4367196503	1.41687229189	0.570574844625	0.791620846379	0.917463000961	0.73619083179	0.775864540155	1.65198384726	0.86490718003	1.22712178843	0.793438236932	0.0	0.970126434324	1.43478675828	1.1207384104	1.41712959809	1.47998665017	0.70992281795	1.05073862266	0.754906995785	0.503568139568	0.670983244116	0.286250444812	0.763768529729	0.775174108918	1.09347113477	0.527882667494	0.67512142782	1.61704627786	1.23045496553	0.67537722041	0.988019859578	0.890381902072	0.984008357618	1.26274281075	0.527003535018	0.482080683616	0.513735388847	1.19738917328	0.495455056077	0.572292208454	0.542330578637	1.050463513	0.793737077488	1.19194964993	1.26049753823	0.78194449854	0.505079396076	0.5618738229	0.789725841388	0.583298310484	1.08896168929	0.464461741093	1.19199575805	1.90458101522	0.527996231898	1.34414216469	1.21447260963	0.937724820072	0.570544424867	0.567801764864	1.66804156956	1.00341693025	0.729591227576	0.269754222935	0.958760151804	1.32192898915	1.25910931058	0.643553965854	0.914293115118	0.990658098219	0.729072907544	0.863861596229	0.812768492802	0.495059053702	0.620570704746	0.376008293058	1.36575174979	0.586774186939	0.879130093797	0.98271431977	1.69422464996	0.950891133566	0.707021230813	2.00892687148	0.774965098727	0.553834737458	1.27608672777	1.18262760604	0.706533506919	0.90836127236	0.787981971663	0.56448816973	1.04811763195	2.257043397	0.80060958795	1.42385952766	1.15801196557	1.22065733125	0.510454168772	0.533654756502	0.241853892966	1.16312622715	0.352863263317	1.37933556248	0.711194456552	0.570138582125	0.589545739469	0.488002213415	0.558127596192	0.742802415873	1.03011397427	0.683032324317	1.55372218619	2.32313871709	1.09574719996	1.46766979924	2.31422832614	2.16852995065	0.698010957431
M38.3.13.18	1.25701272391	0.998480723459	0.983293059	1.36906593942	1.4683364072	0.771491667923	1.41376096896	1.3770263182	1.24766426738	1.00996347397	0.946810893087	1.32720554064	1.54497412476	1.04587284953	1.55866495002	1.21657546274	0.758794363958	1.23957813805	1.4659919791	0.742752333521	1.61120232964	1.05159465126	1.11451359041	1.16813091318	0.847940488173	0.883961351784	1.12707143384	1.26075189899	1.14585276125	1.14662281547	1.10894364154	1.86980733489	0.714153773166	1.11791794187	1.22321130953	1.22916000809	0.846011577761	0.653585404522	1.63264827976	1.22995838365	1.43827947975	1.21397603571	0.970126434324	0.0	1.4529450427	0.510635957063	1.40897103939	1.15644637366	0.472509635747	1.37944671891	0.924641890779	1.21661016597	0.866483716554	0.897893276832	1.19404018225	1.18608904252	1.40856931346	1.19191993003	1.1303359138	1.63493262039	1.56439086996	0.911119094085	1.43468186549	0.91636410894	1.02269169824	1.43768666024	1.22654154173	0.895014807249	1.23035692184	1.21999092145	1.23408540706	1.25653173454	1.26157203865	1.02084934363	1.1350500321	0.794140454462	1.31873049349	1.23501844908	1.21955928762	1.26856763281	1.18634277714	1.14365419411	0.573512158963	1.01195971597	1.51468117986	1.29454016015	1.24132879048	1.30763771575	1.41522503659	0.803217988504	1.22273800641	0.845466864688	1.69501921597	1.28997079137	1.29873845554	0.946347695343	0.371397948444	1.51570054316	1.23468786764	0.696296142281	1.41432688026	1.10448577743	1.306325432	1.09302592156	1.15833287552	0.896012292905	1.15414871278	0.947773406284	1.60180129942	1.15377086173	1.09337820687	1.27462738111	1.12214565987	1.30813181605	0.882397663502	1.63093143189	0.965919526318	0.772635587648	1.50624736832	1.48396392557	1.01303825589	1.32574177952	1.40196956589	1.11788435808	1.12514572654	1.55424483357	1.0897863898	0.933452159142	0.68632132496	0.52994888705	1.19728110399	1.08194503746	0.819341622131	1.1668863978	0.961119302996	1.51290774024	1.19580880758	1.1387801868	1.16418978632	1.01704983859	1.10309875149	1.19141627226	1.0663670544	1.17214842718	1.02434408942	1.65879397923	1.25794411509	1.62443999003	1.85448079349	1.63812250065	1.16977599706
M8.7.25.17	1.65065891123	1.23957545133	1.60279058371	0.70419018804	1.10530585512	1.2030306297	0.621457495719	0.820893196777	0.805309571909	1.59255535445	1.42185857648	0.717000551843	0.602172415029	1.67869323688	0.63644610705	1.88015944595	1.67482110966	1.56484264821	0.637509666854	1.48547146377	0.687329565943	1.09384416329	1.72473346816	1.50643492769	1.40721063533	1.00817107486	1.21180887103	1.4831611112	1.57570978663	1.66186278815	1.63525900499	0.946365428605	1.40007719474	1.71456837008	1.52898251	1.0124408971	1.12958177858	1.52658494235	0.942335651123	0.987141443959	0.602849914313	1.55412175666	1.43478675828	1.4529450427	0.0	1.67037148268	0.743279133139	0.626261911416	1.46283667313	0.990896250951	1.47255576132	1.39460886032	1.48594571731	1.41954333101	1.53498530929	1.57017418579	0.906752629226	1.33558704771	1.46154116108	0.694818623526	0.732206401174	1.56521274245	0.835085985258	1.05642141157	0.903749822489	0.612767563963	1.52119321856	1.46759199479	1.49948828664	0.739073739391	1.44928618113	1.56776863774	1.52751782242	0.952480731925	1.01398595538	1.41350084955	0.63624529132	0.987508582479	1.35449326353	1.5771465524	1.55458840944	1.77384659781	1.56731220561	1.66285353189	0.987899364029	1.29882203546	1.54998783339	0.703864432583	1.3789399018	1.59331371368	1.46455108534	1.27251943763	0.73258037313	0.78410716862	1.29841037037	1.50491888994	1.48817254178	1.31959649293	0.711319602616	1.54263573427	1.29737650469	1.19723851894	1.38512987507	0.9771268011	1.08276970369	1.23395498374	1.78685420037	1.66435248257	1.34941100088	1.72592394498	1.42627479925	0.777701535258	1.53057274388	0.712932638524	1.5361732329	1.66901346423	1.16807271205	1.52986645609	0.622253346548	0.441662199045	1.71123958532	1.42611249478	1.09135157063	1.70829587073	1.25438649402	1.56623361162	1.4529128195	1.49934255398	1.43675956745	1.56600380543	1.60583457384	1.69185263237	1.38015047423	0.629574835874	1.60786754485	1.04940040503	1.93018969157	1.73327760905	1.77330956315	1.36902693591	1.75349130648	1.87427396445	0.773819344557	1.83636413944	1.5536429043	1.64411228136	2.05476570159	0.689168724993	1.86506861162	1.67137872979	1.91878018735
M36.3.13.18	1.39473143867	1.1549182918	1.18900885598	1.59820467658	1.48415669456	1.06987243876	1.65523700581	1.58185863922	1.44190337375	1.09062198242	1.13990957063	1.56129870092	1.77246144389	1.19046291894	1.79875762106	1.3770364185	0.87518958998	1.37232452443	1.70136920184	0.920826757847	1.85060665927	1.2862152263	1.28535881761	1.27613513127	1.01636401636	1.18096710059	1.34601190362	1.39559519947	1.26456197022	1.30782011996	1.23074004902	1.90095857491	0.698922373557	1.29925690973	1.32218159095	1.45438634813	0.939993613741	0.864427477748	1.83309104202	1.4391359895	1.63622146786	1.3278249755	1.1207384104	0.510635957063	1.67037148268	0.0	1.63547822983	1.34793470708	0.653566733454	1.59756621099	0.938245958625	1.33228005294	1.03935932225	1.03363778213	1.31928921259	1.28897823325	1.65124043757	1.29576523859	1.26782027436	1.86251356449	1.76539030916	1.03873558682	1.45321996083	1.15518494129	1.24384799158	1.63336074638	1.36189115827	1.23819764843	1.35009200289	1.45370940243	1.34949841768	1.38587928534	1.38742004899	1.26279948102	1.37333508242	0.784136430478	1.52530415289	1.30039447174	1.33252850057	1.41213409818	1.32897845763	1.30450713325	0.680797966936	1.19322558557	1.53618992775	1.51192368238	1.36541418669	1.53743176433	1.45762869561	0.886021634571	1.35228663891	1.03000787962	1.92173735681	1.37082393938	1.33423179297	1.12941984292	0.348980836432	1.54212603844	1.48926152266	0.873572625132	1.4531375094	1.28120221696	1.34835301159	1.31552261948	1.38133465646	1.09995066768	1.32645321448	1.15667667121	1.77012365887	1.3023849991	1.2610864709	1.4006823125	0.65724087577	1.50517228937	1.13760979151	1.2056248997	1.07407144938	0.974811624308	1.70604269967	1.70263115581	1.17976923589	1.38533214095	1.44593240752	1.29842638091	1.19078934233	1.29390864448	1.20929573976	0.490010105527	0.805174358473	0.35734618599	1.33950660902	1.24222875675	0.991050578207	1.42436157464	1.17867094632	1.58806178692	1.38200788462	1.30376636022	1.33020132667	1.13376081593	1.26267452268	1.34793585579	1.23328072811	1.33344841919	1.02549734362	1.41471675862	1.42448183835	1.75027187278	1.4544880471	1.37444766091	1.36151530728
M1.8.22.17	1.45874828183	1.15703577426	1.56468243635	0.279893158231	1.09577023787	1.01271585963	0.319435723758	0.597231019703	0.526876331599	1.48986786335	1.45070713237	0.33421263318	0.453335193005	1.49653772031	0.467766476994	1.77048410077	1.60281803765	1.49986731303	0.341587419423	1.4030186596	0.491730079323	0.959394131049	1.51502060467	1.36875772863	1.42121994384	0.806525390679	1.01323988472	1.50227420676	1.4460152104	1.5213928202	1.50582191459	1.36582076694	1.35143801144	1.52047032645	1.36094966411	0.658707374894	0.972897666277	1.42476088619	0.914772125696	0.762534411197	0.549151662765	1.4069280384	1.41712959809	1.40897103939	0.743279133139	1.63547822983	0.0	0.956249952179	1.36749969441	0.577536232758	1.37999348107	1.37223723132	1.39152848433	1.45779733123	1.38462635348	1.43178572227	0.640232538983	1.36087190872	1.34670594823	0.460250089257	0.706056139643	1.46598358184	0.978027767717	0.699789215922	0.62187847252	0.731116944972	1.46322981993	1.37050743444	1.41527678697	0.431236154647	1.46916319154	1.44709897287	1.54210161455	0.667310337972	0.990502021113	1.4202333437	0.387801942547	1.33566638257	1.43820138312	1.51896475864	1.41179161407	1.55220798953	1.47739521803	1.45474773733	1.09984741148	1.28118994799	1.42449790537	0.304914004947	1.15464562849	1.47889542552	1.40004186223	1.42273465011	0.631601407015	0.843096408601	1.24471358619	1.49553893889	1.42175129556	1.15543106055	0.374812660013	1.51131962423	1.16312843389	1.00014674466	1.27735520705	0.866816934654	0.889190791753	1.42552790223	1.60568028106	1.61857481571	1.41905975857	1.59150093622	1.33361130427	1.04367649025	1.55752104979	0.86638280984	1.43784834287	1.83693117688	1.27313802907	1.48207942141	0.716647869303	0.884954910693	1.61915938841	1.27542350283	1.32912613831	1.50360457315	1.1816866374	1.55840648302	1.32491497333	1.4869214013	1.37186187086	1.50966329014	1.51225013617	1.5568795956	1.39852010281	0.549810168657	1.55973818086	0.940420027262	1.86366350078	1.5453384925	1.55901328848	1.27280108024	1.64383419192	1.73773583622	0.953851388888	1.70315267659	1.49556633338	1.77173656803	1.96094469392	1.05004198974	2.04972591619	1.83084439835	1.86241241384
M38.3.27.18	1.74866496912	1.37283226739	1.63191844444	0.933399574453	1.28029739318	1.36328531281	0.826047603441	0.932551184676	0.83155835065	1.6173652422	1.46742647656	0.941576715866	0.841821660531	1.74986732487	0.84788881311	1.8903366671	1.49725734972	1.66519159086	0.865739876807	1.45067755158	0.90069495942	1.19087427101	1.83899390631	1.61412698257	1.37415390006	1.24493988924	1.35637680029	1.58230796573	1.64283610106	1.77252406959	1.65964409679	1.22364399643	0.98405248669	1.80960768135	1.62043826971	1.25651534347	1.13997665971	1.34327789884	0.88373796423	1.10893351621	0.726375594681	1.6543993505	1.47998665017	1.15644637366	0.626261911416	1.34793470708	0.956249952179	0.0	1.28603668754	1.22859253582	1.34386477382	1.50978114004	1.43234106768	1.40547641567	1.61006603142	1.64263020495	1.14479071838	1.47438150723	1.54541587859	0.936705785629	0.840983020313	1.57201013557	1.1001555773	1.28681322086	0.962242457633	0.710969617138	1.62559650489	1.58764181456	1.61140623317	0.980675739407	1.56001163692	1.6655918365	1.57457204275	1.20996312089	1.1949610575	1.06794669348	0.876034821407	1.12757782633	1.47400277627	1.66870356684	1.62634838673	1.85273346489	1.31349152358	1.73502595111	1.20363428198	0.972169828505	1.65101167806	0.929030240969	1.4079151278	1.44696165851	1.5625439206	1.28411612857	0.958670451276	1.00098011113	1.42953998659	1.54408623738	1.17982529565	1.29470487174	0.888922906298	1.4553491675	1.44092469728	1.1743195562	1.52858221828	1.1288618321	1.29353380518	1.34050044459	1.88385534806	1.61670922472	1.45449498085	1.82705943501	1.43917591992	0.838738769352	1.22141039431	0.870274618746	1.53937286497	1.35758681116	1.28371918379	1.47219440788	0.693970446807	0.809430800507	1.67335975246	1.52416062879	1.31757747076	1.82454931782	1.06272004303	1.18658046532	1.50677830711	1.18558879381	1.13018499877	1.24020842151	1.66076812737	1.69502500578	1.36174744811	0.870228269133	1.62253835493	1.1188023915	1.91450453884	1.84880521207	1.88318107266	1.50187553253	1.73253721255	1.92167218563	0.851424922067	1.89283557027	1.22935353775	1.2871387227	2.01615164322	0.953186271644	1.59782807375	1.38016126712	1.92066157882
