	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
M6.9.5.17	0.688823387886	0.720487567196	0.802211541994	0.312005887861	0.736641253258	0.615893362712	0.331089900443	0.66488311951	0.661179269932	0.741364898854	0.825297359895	0.439919730619	0.409731204233	0.654244554537	0.379139259713	0.590096528422	0.883435630877	0.723116262223	0.372496130542	0.655230532861	0.435792331317	0.661502090028	0.651671903539	0.756872529658	0.815582369621	0.0	0.656760512699	0.744231509945	0.758505324199	0.629642232857	0.779835096888	0.799916407276	0.897983655389	0.623883952538	0.75344491336	0.417951989106	0.58765039054	0.746330410545	0.734670443276	0.690835919884	0.674166486333	0.776128673856	0.822469227975	0.865995496668	0.544670134442	0.914860407336	0.397914579235	0.907386653727	0.690335389569	0.485965939933	0.716884615902	0.730123580655	0.699174991828	0.820166501002	0.755820450986	0.754386324567	0.343432972599	0.69860974435	0.770789630602	0.409721034793	0.693676064561	0.641271663164	0.789112843231	0.328042484656	0.591132416616	0.700806096903	0.733076358809	0.636948045296	0.697024714596	0.243311023435	0.709755551053	0.727963169965	0.753432743022	0.150274555271	0.680528141336	0.951080120681	0.434792353238	0.848704988487	0.719079317175	0.727283244913	0.744317606209	0.615609069311	0.775635757052	0.677922454874	0.826562164278	0.88022776224	0.733013882131	0.296183429335	0.900922649075	0.751773650738	0.729777424873	0.784031686394	0.465976679652	0.749313595701	0.717857069866	0.797959029391	0.856171466366	0.875326536808	0.244109702749	0.835635205001	0.78825095141	0.68330031006	0.697298407171	0.725235826734	0.682488867814	0.838453444021	0.62688132194	0.813916418777	0.749073777275	0.620592056532	0.679727627851	0.727225574654	0.940995466132	0.717885286192	0.639198891395	0.942416735135	0.879617704138	0.78080040964	0.739708535424	0.573975033408	0.73115705679	0.739127670341	0.70524696207	0.634714407907	0.801750303942	0.94717469902	0.63796616012	0.90055923059	0.841864599265	0.88665003348	0.712778874939	0.590262196281	0.811036458269	0.233899640762	0.791279336426	0.877483275795	0.794247600129	0.622231771083	0.628547734689	0.666357568017	0.582058793024	0.675171530295	0.791160625569	0.606250029764	0.94205969342	0.958712203865	0.787172982609	0.803738743915	0.965231837867	0.948258211074	0.807874441621
M2.9.5.17	0.717597148212	0.194932043527	0.426445206035	0.639495657028	0.732083268664	0.345426537208	0.658468994952	0.273010174795	0.454135885178	0.570257656	0.49230253728	0.613719220668	0.6581183313	0.742242780507	0.653352165865	0.694914267649	0.889934889981	0.665001235641	0.657793625538	0.557911617562	0.64910587373	0.17467752982	0.679941603362	0.629048048134	0.586497456654	0.656760512699	0.0	0.819430566735	0.629075926665	0.649481888397	0.627811068933	0.775464849407	0.922232377672	0.698545659521	0.596278238988	0.458034922198	0.545485926141	0.685184653839	0.59792094836	0.175975853044	0.353408437596	0.600695210675	0.463963448831	0.908398273801	0.714923200911	0.913650789512	0.630114801158	0.915167318996	0.717668996979	0.532219970265	0.569464713883	0.761779940055	0.56745058017	0.429833674297	0.606848751335	0.600653091257	0.465840688476	0.728990056467	0.644223324458	0.663746041052	0.354498640215	0.628628763919	0.687923043076	0.63991695153	0.478250259497	0.387637672193	0.7205710989	0.404240811332	0.685717889013	0.637149665231	0.701817828791	0.726073364406	0.728382983362	0.632164692033	0.167463501444	0.928528656464	0.614204549475	0.579258186685	0.740824031525	0.750592028508	0.596733628304	0.661641395878	0.804141368753	0.746631888627	0.845440608903	0.905575129301	0.740647315988	0.65036195022	0.891978272609	0.626051386999	0.689098392081	0.563842413503	0.681311857029	0.613037427594	0.689450590475	0.419694518115	0.879255873258	0.887521836585	0.65183713623	0.62837969356	0.618213426556	0.355106961629	0.661487900298	0.467064699499	0.203866923341	0.610415492839	0.680714327364	0.488191782001	0.399121195293	0.666538723369	0.599796234085	0.690132284706	0.924244331628	0.305112630905	0.560267285633	0.942345378301	0.844018169568	0.554623267106	0.717061710196	0.478881823971	0.591130081064	0.603460526991	0.716371573653	0.681438331238	0.657243947212	0.937307529196	0.564870501378	0.901634934375	0.823391083285	0.885260280762	0.704753897842	0.676701468647	0.502913131107	0.693959199552	0.435685793504	0.887533301069	0.507474458209	0.649570663062	0.665612395951	0.7124098482	0.694065633863	0.76233134435	0.513917222795	0.679973679521	0.934825896642	0.976089837324	0.614981652467	0.78075478978	0.981533772447	0.958608570395	0.482027176141
M31.3.12.18	0.303624005935	0.834009556805	0.734964429101	0.784921539782	0.728847964847	0.823754799558	0.776614177502	0.832166465454	0.842881943455	0.77225902794	0.709267890616	0.832167719799	0.807968701485	0.633691137569	0.820865501909	0.611898896804	0.953013696718	0.240952684659	0.815009333541	0.770703399345	0.805202043575	0.832706755299	0.634878794587	0.538066084223	0.783998656775	0.744231509945	0.819430566735	0.0	0.549155473387	0.64968124818	0.493797900253	0.728015924145	0.932088772981	0.611165773824	0.498582586273	0.720958831696	0.76323429597	0.868639477817	0.884374220193	0.826503210037	0.839829732078	0.557344857345	0.698161225581	0.855796371175	0.832229771006	0.909262148646	0.811569021386	0.914270704447	0.801417044005	0.768052064754	0.796086426899	0.169303281425	0.831325980963	0.717370835503	0.498850792023	0.579439446315	0.72452564971	0.260568183003	0.532970864123	0.832521729609	0.829411983391	0.751409518367	0.738315530602	0.724433389344	0.824277832967	0.849886885787	0.180420478955	0.721522320852	0.364977247667	0.750134531493	0.341762809048	0.21180314895	0.221304996134	0.748271144938	0.830729144262	0.954951219026	0.826002646487	0.679707100681	0.211137045605	0.188581954093	0.506721120151	0.630832834396	0.899547649265	0.599181989062	0.630605356354	0.954598821037	0.201983794596	0.793375143802	0.907116246129	0.851608832699	0.267810578734	0.793366552979	0.833987212866	0.800458687248	0.701549389539	0.719932457926	0.882876615449	0.89106525694	0.759005031531	0.840480011526	0.607831253012	0.841755077909	0.698703752092	0.804711757078	0.826258294763	0.751486145477	0.649809379617	0.72146449142	0.842798228075	0.632058813351	0.750451452586	0.799745364972	0.958179211292	0.817088668034	0.770683100375	0.961489987306	0.885367170227	0.767348587454	0.778759730879	0.769994935195	0.837306701183	0.539657971501	0.351399534024	0.677172270063	0.86344161564	0.962935071979	0.755571602196	0.901597461526	0.895803762944	0.884672383675	0.318438109013	0.640239400235	0.720824600194	0.780664048044	0.711073006975	0.905067633991	0.737371213401	0.63704978727	0.67073896255	0.679575634566	0.64384252579	0.619942797132	0.854462138648	0.648313049563	0.96357520453	0.990446289098	0.830045287306	0.818989320351	0.995447041008	0.979833417748	0.757920568476
M29.11.22.17	0.456485246476	0.631446441531	0.722929530225	0.789206939279	0.723209644977	0.714393212116	0.804443166429	0.737178922869	0.714720657142	0.47062235148	0.779266434549	0.776764927584	0.811893318982	0.638139741612	0.816579156724	0.63328726778	0.770994932854	0.422820461564	0.805991581774	0.518238515071	0.786789636627	0.643718693082	0.653236104057	0.18289607225	0.788165996224	0.758505324199	0.629075926665	0.549155473387	0.0	0.558018496276	0.211728719574	0.55396822444	0.802207084472	0.694033294937	0.205550531608	0.665715659643	0.71512258323	0.640169832462	0.839561946838	0.685698519549	0.795448998856	0.161450008333	0.747891660702	0.895769142558	0.845316665836	0.807700180998	0.831056187403	0.896086884251	0.606094922507	0.710082347851	0.467711381628	0.507723051417	0.511551963047	0.691385532418	0.230208021504	0.159862201259	0.607143940165	0.487422905612	0.210486271559	0.801393178428	0.741188804775	0.47926108275	0.857300660273	0.75710695577	0.812961462706	0.81259820354	0.456377671813	0.737516355491	0.466432425909	0.772387713627	0.456522244506	0.468629151358	0.491356474723	0.757114984571	0.625301332367	0.831233867045	0.797715322818	0.791718690957	0.499246576764	0.469620029149	0.194359258625	0.632651014551	0.712015575089	0.692373692553	0.808833962616	0.852051091643	0.484381733413	0.802726103892	0.962022746231	0.572895052686	0.453993332966	0.835491634034	0.825869054438	0.84451272028	0.669061424228	0.6994947722	0.737097127038	0.924032145066	0.791401671132	0.800479563322	0.216791034054	0.629230749814	0.598060186372	0.804639398011	0.663313289459	0.853098865183	0.692626831921	0.767510274445	0.611635814116	0.584464445193	0.488597335575	0.66298119638	0.8263726529	0.720878009587	0.478275756851	0.94585680047	0.875444329642	0.818445386326	0.859129396036	0.709966830007	0.538836332565	0.206387700412	0.509242213274	0.700054018514	0.577783883271	0.93966012099	0.451579575978	0.843466370972	0.748937610933	0.793979997887	0.492224968103	0.569730156701	0.776753327557	0.782308746217	0.733287565213	0.946257520289	0.773741552608	0.622608085301	0.652050026004	0.697474041789	0.586716098178	0.655046056248	0.808707134727	0.603918225888	0.834674883935	0.973437531705	0.876448287595	0.90241618313	0.972451260144	0.956121706502	0.744309069299
M15.10.31.17	0.563548317029	0.671897435225	0.658445333288	0.715863090624	0.472306551881	0.776003819116	0.721859611782	0.727139379122	0.794434467148	0.598510822209	0.741031052432	0.720606146016	0.751543062048	0.29150002024	0.742347062598	0.302414116	0.962256979525	0.512148293811	0.721190660556	0.613928550491	0.737078908416	0.698521838106	0.23048071687	0.542235827573	0.829357286166	0.629642232857	0.649481888397	0.64968124818	0.558018496276	0.0	0.536116912963	0.708888457842	0.920440096014	0.286825014729	0.536772007625	0.590323704244	0.701237068921	0.755574757363	0.881132202902	0.690685309144	0.809103347883	0.572532468781	0.709736395058	0.868374132035	0.739337146881	0.897074085016	0.738680124203	0.921519957121	0.712994004964	0.631895442881	0.60308603959	0.570700480634	0.636651382624	0.693050048783	0.55327548564	0.562626412974	0.503211648562	0.556223551421	0.522289215505	0.746405029796	0.757119817533	0.514027718457	0.804238560669	0.635096647409	0.781901027036	0.829359382185	0.536465970765	0.694025314736	0.559275501385	0.660559342005	0.604626292444	0.586159533906	0.599541916315	0.635342349594	0.655841002757	0.98203199485	0.704054046758	0.756063200744	0.567998590891	0.570992736281	0.563879403793	0.227839193152	0.876756173478	0.362011040675	0.759386420226	0.940741780112	0.593292624467	0.715960025642	0.908958797225	0.667108861058	0.536249440995	0.829555191537	0.765434456191	0.828141901044	0.331988274544	0.656854589629	0.839393496583	0.889192507709	0.67114358282	0.867561218502	0.612266449769	0.75853244923	0.215307681437	0.784911755326	0.650329101921	0.804607539331	0.290900118404	0.733959487265	0.686017790302	0.129751083412	0.528532191586	0.719085388797	0.971354735935	0.734611722723	0.545522027272	0.966015161456	0.851830232045	0.820220506288	0.774919851555	0.69471830058	0.651982446756	0.554472786274	0.534918216017	0.261795290878	0.717473852143	0.991169336397	0.507068558216	0.878794502179	0.897196754346	0.868343814292	0.588801579959	0.268743451591	0.719554830018	0.660902943716	0.694741746759	0.905582844813	0.751404381574	0.18500557571	0.211398675078	0.306818600497	0.270511683607	0.348383891027	0.822383471638	0.150672907199	0.984601828518	0.992049415524	0.883537402281	0.863828233851	0.992918514767	0.984360667501	0.687911146854
M27.11.8.17	0.39738319762	0.614795894965	0.709453621794	0.806479340239	0.733156644678	0.723178077669	0.824226680225	0.716172399205	0.722620138455	0.517210970165	0.772272370065	0.810568791013	0.829905559075	0.593279490208	0.83931943193	0.627519435165	0.828861147167	0.363272463486	0.824506891788	0.538864633953	0.806504153561	0.65158765773	0.622486175782	0.136368526629	0.789314188954	0.779835096888	0.627811068933	0.493797900253	0.211728719574	0.536116912963	0.0	0.623835406324	0.805937356097	0.66564783295	0.189837218756	0.667967020682	0.709538558379	0.674094647495	0.801702709217	0.680647115341	0.789377524001	0.209671589247	0.733156782251	0.800053682969	0.861302901864	0.806843012808	0.840931024269	0.839877761033	0.641030034298	0.713316133673	0.510670877588	0.431112413647	0.572723857137	0.665784086913	0.179609971776	0.238613364836	0.613966528352	0.463589499794	0.156278781681	0.819362353645	0.716513556126	0.510598543777	0.856980634203	0.770272720466	0.799600338827	0.78613911483	0.383167717988	0.733515901107	0.427591698713	0.786288889914	0.457445191717	0.405476360897	0.40997675298	0.772216969315	0.629119517589	0.853138633299	0.816027370634	0.800707304225	0.42850497228	0.406778212644	0.174051396029	0.602728163579	0.768188346404	0.661392401065	0.78156312342	0.81964904133	0.463612648389	0.819537585227	0.953143280706	0.587810979888	0.382322162951	0.80451693896	0.841475587778	0.849172812652	0.666162654832	0.692272938009	0.735576819898	0.917687760079	0.810389091605	0.813765122888	0.309451867488	0.657230912675	0.579772192375	0.812104043492	0.67261954551	0.850928102109	0.661619866543	0.742241533297	0.591930318602	0.548660359806	0.529106414976	0.694802248606	0.820689786381	0.693581206197	0.526688821597	0.924049989453	0.874291387857	0.794111172589	0.857078206761	0.724538222676	0.597045544938	0.224449480463	0.471585447225	0.672727581728	0.593941772238	0.925398011295	0.474966848239	0.801248949565	0.764316212545	0.758484680103	0.446569093843	0.537573401601	0.752459536668	0.80780713788	0.729048208024	0.942957277967	0.773282406427	0.600372721772	0.626840935957	0.696058258088	0.572537437786	0.607385100223	0.790165490006	0.584368757676	0.856128268422	0.924411353777	0.876186583051	0.90049379725	0.957189490842	0.929558197785	0.739349713192
M27.12.6.17	0.671914925049	0.764978658957	0.814535858314	0.802736328917	0.704292406456	0.81701022922	0.820442464294	0.755335263901	0.829524404372	0.698333221868	0.810259304715	0.824189896947	0.81355973148	0.777641695493	0.797453969943	0.760109887965	0.91023270533	0.695422983667	0.810105568136	0.694250412047	0.775936447957	0.78887315055	0.76160737546	0.552771317214	0.883632394445	0.799916407276	0.775464849407	0.728015924145	0.55396822444	0.708888457842	0.623835406324	0.0	0.931043208101	0.760219049431	0.549165300124	0.735152384689	0.760288804272	0.810860842888	0.879028088056	0.763073921336	0.800004077723	0.550430056528	0.802469429752	0.939236981327	0.790786688846	0.948986467265	0.827569466922	0.935139197285	0.748760498042	0.765473116442	0.702683182655	0.675258255833	0.750600086282	0.791480730685	0.567940277045	0.565333333843	0.708105778567	0.699453067482	0.551839122382	0.785231905467	0.763348281114	0.679735728966	0.83954806157	0.752354611542	0.849533333642	0.816700412411	0.701593944239	0.784403793094	0.664529154741	0.769532805346	0.708023741151	0.692585442543	0.688413765963	0.787979038584	0.756857609693	0.957843655909	0.815799799024	0.792423185879	0.688794295905	0.691897109395	0.5751700861	0.777456856621	0.851418944626	0.772749612904	0.865001516254	0.949622689919	0.705503699236	0.804428387484	0.965977812482	0.794842005651	0.67439425649	0.861856566171	0.813198188141	0.87481835227	0.744686656493	0.798297722041	0.881015446373	0.918185196061	0.803766457807	0.919613083644	0.415233012753	0.800067640477	0.702938873194	0.812880199843	0.776995227074	0.846934255014	0.770203952689	0.817190352906	0.789645111411	0.735405647695	0.670982985434	0.625240551515	0.951195182315	0.724714763014	0.752170358834	0.95686442044	0.921518361202	0.88400348741	0.845687755359	0.69135170045	0.77829697494	0.494929276068	0.607381954939	0.757493971515	0.760118035579	0.96518366937	0.660981150756	0.940994541896	0.889160192961	0.937427448782	0.724903783536	0.723926354318	0.798187761512	0.727706855493	0.81503132698	0.947242687565	0.842740472182	0.74720137759	0.761420517576	0.715709448236	0.723627492387	0.789646282272	0.802218184549	0.750263973719	0.961830495008	0.984794083244	0.910521621142	0.884128664018	0.983663785859	0.963874471433	0.843567994513
M35.3.27.18	0.930063634234	0.887251670107	0.945921194284	0.913644455158	0.893650729114	0.799934017444	0.911876518322	0.910379555249	0.764287598828	0.731595326511	0.928717330037	0.84538011353	0.900930917823	0.876110377156	0.920631336161	0.865043364497	0.627216347671	0.918261696963	0.904323348701	0.67832587219	0.900174303416	0.884588015837	0.917186010613	0.817077166235	0.782002345822	0.897983655389	0.922232377672	0.932088772981	0.802207084472	0.920440096014	0.805937356097	0.931043208101	0.0	0.895933004536	0.868905752413	0.94324349603	0.769013691491	0.633422494558	0.83028462033	0.921663752821	0.90303597905	0.826816254225	0.908972905885	0.431883651488	0.856787878432	0.388111748286	0.930903957738	0.502583182194	0.556947744013	0.939950380925	0.595053215661	0.928647550063	0.6969291168	0.876486461859	0.849841655686	0.777429617639	0.941594037941	0.924722879884	0.840067856383	0.917192401492	0.886478268791	0.738874612763	0.942451708792	0.900855653805	0.840132952945	0.883516907227	0.935758174781	0.923812500869	0.928834352201	0.90614935308	0.927864969658	0.918242130903	0.906028429459	0.915711121849	0.914933787845	0.543120506258	0.836680515416	0.911840290158	0.917693608925	0.924956248846	0.847783034357	0.921353959004	0.565353423051	0.895398160068	0.954959137132	0.553061035525	0.935647532565	0.897506179434	0.94479016383	0.574428622315	0.921591919383	0.840370615587	0.914970088486	0.886682122163	0.934029794524	0.91510218326	0.261596380866	0.918918767654	0.906317123025	0.695905383434	0.85476227269	0.75290063228	0.94203345948	0.917839069579	0.925398060585	0.908568945346	0.892206911014	0.885627622061	0.857638368745	0.901455305861	0.831204118493	0.765652326171	0.476412771169	0.89707508654	0.738856729492	0.718125769467	0.886280996465	0.77290612394	0.943218403721	0.921042432743	0.725192286166	0.88138405698	0.933736310884	0.900444007209	0.628908538757	0.641584238787	0.805179466683	0.573248157712	0.572468679709	0.34613269626	0.915394920728	0.901269467782	0.894950067286	0.896110563506	0.889414634981	0.911952460436	0.905306013617	0.910634490111	0.914042505475	0.88152629253	0.879699922069	0.8818869323	0.827984053108	0.897143375069	0.506220262813	0.68087983733	0.909263366236	0.931686799021	0.735302841685	0.726001900019	0.964432089494
M15.12.11.17	0.618186736564	0.70013482965	0.666246277539	0.711813792698	0.44048833249	0.744487870666	0.716291511366	0.734039707174	0.798597514244	0.662666547595	0.64925514257	0.716399115531	0.7587856945	0.222874199915	0.763441950551	0.256804816591	0.958358752347	0.594986689855	0.73324666132	0.57510752815	0.755804083944	0.742081558679	0.135207323548	0.698426828784	0.746849579757	0.623883952538	0.698545659521	0.611165773824	0.694033294937	0.286825014729	0.66564783295	0.760219049431	0.895933004536	0.0	0.676790774012	0.602555499424	0.699847055154	0.747755373308	0.876188872825	0.724301110649	0.774954022691	0.7044933974	0.628778334828	0.803970440013	0.729130012152	0.84935654544	0.724780269377	0.89214098545	0.670080830008	0.620281379279	0.645662252953	0.57429197449	0.697044231372	0.67456321522	0.680181168152	0.704233435518	0.588491050957	0.592801645354	0.683033568309	0.772716888338	0.756545027332	0.544499478277	0.729858675268	0.62773782619	0.754312747975	0.81215018792	0.578593677266	0.642871638112	0.607367039022	0.670022187043	0.639045174026	0.59411979384	0.629674617492	0.64512880765	0.723782509678	0.985922488435	0.701103521679	0.702837112719	0.588648635739	0.577692229466	0.691055534798	0.135649620779	0.859321061972	0.247426060024	0.681387598598	0.939923079424	0.575951949582	0.713374864474	0.835908275272	0.733986463335	0.586319441423	0.77649077265	0.791254849755	0.744801587251	0.377375391827	0.63110464891	0.810012719876	0.811179405994	0.662922042253	0.786585932464	0.709651359541	0.756148224671	0.369525877513	0.710782972534	0.696223584052	0.724552916894	0.15434181552	0.657443623499	0.756167014648	0.260701835587	0.604275426479	0.695751493881	0.971343566902	0.769514996564	0.5860006685	0.96986422166	0.771300407514	0.739522671001	0.705338806372	0.666335002274	0.721519578784	0.690634784479	0.601590951803	0.139295242207	0.779513904369	0.990090500296	0.574824891335	0.828909226214	0.896762508242	0.810128031297	0.629161241518	0.332945558876	0.621184886685	0.699600267333	0.640400460088	0.846702357317	0.688694373901	0.167685023075	0.147727758646	0.261760480482	0.282975036407	0.2710742086	0.832219463585	0.253220059839	0.987290281402	0.994502976133	0.80716723293	0.7944812297	0.996928386473	0.986991198343	0.713881057273
M30.12.19.17	0.391720071388	0.596598013509	0.705190225744	0.762002281567	0.713774710479	0.740192079857	0.775760343789	0.683446543931	0.736822154635	0.504055060512	0.765234321349	0.750970935595	0.781103694586	0.616465818701	0.798072932831	0.642732693855	0.843227724782	0.371237581771	0.774532677648	0.567390707711	0.756813488988	0.618969125378	0.634097128927	0.193241467212	0.825148275136	0.75344491336	0.596278238988	0.498582586273	0.205550531608	0.536772007625	0.189837218756	0.549165300124	0.868905752413	0.676790774012	0.0	0.638578255118	0.696911139878	0.704639725286	0.817526284567	0.638914910291	0.734730189196	0.127224664719	0.73345000386	0.872250280083	0.829399627205	0.866296529821	0.795693820383	0.896422068841	0.675930007096	0.688977788362	0.525804341553	0.451502757879	0.567031707274	0.679360218356	0.100134768213	0.154916665148	0.568899345999	0.47727855362	0.248811251429	0.764963328942	0.688010290841	0.530117572468	0.843413112482	0.723769792156	0.78879368378	0.754000888629	0.410765814618	0.720752552456	0.432949062711	0.736466941704	0.492733378191	0.391015122257	0.412328521407	0.731803785189	0.598378030042	0.897556999457	0.756666860853	0.798670953406	0.434329117674	0.414676029632	0.0899852444658	0.618299144898	0.783448976063	0.673036300329	0.804750257703	0.889348513739	0.446032284718	0.774031467087	0.94844828592	0.633555977845	0.394459797615	0.821661706768	0.798186706301	0.823919006437	0.648390403762	0.687559671214	0.792431984368	0.913125904593	0.763447523482	0.851468365915	0.233720528986	0.664395290085	0.560404880575	0.786678019224	0.635198220091	0.848894137009	0.676222870701	0.756304200707	0.554231517695	0.553454874584	0.496451539746	0.657708386471	0.895283358335	0.677764303035	0.545539530318	0.944102498425	0.888292700909	0.817678831132	0.836672366029	0.689891013447	0.58517808248	0.13892077933	0.463494954217	0.674023590105	0.617153250446	0.943626124327	0.450872058217	0.853216088646	0.814213608548	0.839057183619	0.446098983573	0.555355141495	0.762058364942	0.782883375878	0.72433094145	0.931445455094	0.771941371895	0.60727344916	0.633826192303	0.67636745879	0.59436091411	0.649826216614	0.781630391288	0.594082759189	0.901022958312	0.971814535821	0.871909542255	0.884766541147	0.971088873779	0.955556099059	0.736107323998
M2.9.19.17	0.621468506254	0.53507993857	0.697252994061	0.43812332842	0.645815231171	0.520153379522	0.452120554524	0.433004861587	0.495024210191	0.706661720768	0.718667174156	0.547576169942	0.494723621954	0.608953275952	0.503720383086	0.612962886458	0.918009211235	0.642432755756	0.484940519615	0.635211928681	0.520773459411	0.48506007375	0.589448462766	0.668129393942	0.808326322744	0.417951989106	0.458034922198	0.720958831696	0.665715659643	0.590323704244	0.667967020682	0.735152384689	0.94324349603	0.602555499424	0.638578255118	0.0	0.451558952387	0.719343894615	0.671631171636	0.479468604138	0.553114916036	0.643160520125	0.686589440611	0.944354809709	0.617497442575	0.966741769504	0.363834328076	0.950509205486	0.739158121684	0.2586598798	0.673023948805	0.673847715629	0.687527236588	0.709733521754	0.644818003361	0.640459745367	0.264382990017	0.631778281666	0.693903183222	0.510667419304	0.507469693127	0.649522811305	0.718250052259	0.33185020105	0.463216991235	0.557584447344	0.654397281598	0.533368671092	0.618881732905	0.390447242792	0.623419407377	0.640077223819	0.667647761624	0.409200193536	0.501806792109	0.963352119223	0.564019424509	0.724643224291	0.640634527578	0.646419061504	0.639816628138	0.573336745397	0.841717989342	0.600025303234	0.768762013936	0.935756523437	0.637846818712	0.463883605841	0.766073072292	0.706325728091	0.634021629082	0.7813267499	0.542717635114	0.634885411838	0.647389986012	0.687483336475	0.917306524332	0.771224205367	0.42852269723	0.843961449243	0.659413722599	0.536949507188	0.606370874672	0.514275931163	0.402226906701	0.767813600382	0.6085644239	0.723365471198	0.589131290641	0.584820428457	0.625883536137	0.693890119008	0.968250394713	0.506890688444	0.641551222931	0.971306802206	0.851561180871	0.775886248504	0.680762370141	0.390816907009	0.710939914769	0.639479780903	0.62610544741	0.625004016248	0.718381493063	0.953939908238	0.613377562754	0.94927195605	0.84590833428	0.94714912333	0.640800999742	0.617048114603	0.682782076262	0.470826240707	0.703944205785	0.757859618913	0.719038423042	0.594096653183	0.601387236595	0.62662479157	0.628047464965	0.640126702629	0.61016170714	0.602230102118	0.962580712879	0.972338161607	0.808427283741	0.668060018422	0.98226543015	0.953994450066	0.711629271067
