	PD_whole_tree	chao1	observed_otus	shannon	simpson
T.CS.043	54.666533	244.0	244.0	4.84841259363	0.918940948059
T.CS.100	53.527269	237.0	237.0	5.46422158854	0.948691310108
CS.388	42.787377	205.0	205.0	4.85442045243	0.941551476405
CS.318	52.78186	227.0	227.0	5.28169488269	0.951311475724
CS.382	48.436091	216.0	216.0	5.54381833795	0.961737832093
IMP000.L.T05	59.652908	260.0	260.0	5.35978608414	0.950236161048
CS.302	47.543739	218.0	218.0	4.86340826924	0.944515837353
CS.282	53.655313	227.0	227.0	5.0564128898	0.946830287924
T.CS.089	74.27552	289.0	289.0	5.26778415879	0.9398898708
TFSCS022	76.435103	331.0	331.0	5.43701790585	0.948258524786
L.005.M4	54.544403	230.0	230.0	4.90337563533	0.922877527368
L.007.M5	65.430912	245.0	245.0	5.27890693901	0.949674661706
IMP000.L.T03	49.765271	231.0	231.0	5.21798694957	0.946260443888
T.CS.148	60.205721	229.0	229.0	4.71288737709	0.917852243845
CS.295	54.254886	241.0	241.0	4.75716255952	0.902153277701
L.025.M6	50.7806	260.0	260.0	5.0638919195	0.942421521327
IMP000.L.T06	67.288285	302.0	302.0	5.5774863009	0.95852200348
L.008.M1	52.197739	228.0	228.0	4.76386596861	0.92619653474
CS.366	40.203002	162.0	162.0	4.58753219126	0.92312439675
CS.094	34.635249	130.0	130.0	4.04178876127	0.867478288307
T.CS.136	57.238012	249.0	249.0	4.30528620499	0.866588930766
CS.015	38.408898	141.0	141.0	4.05933195463	0.880195152613
CS.023	53.941972	228.0	228.0	5.08000137443	0.921693338061
CS.136	52.99791	238.0	238.0	5.7062578084	0.965807342492
T.CS.146	47.889934	198.0	198.0	4.94405335002	0.933879875129
CS.167	48.216923	158.0	158.0	4.39059021566	0.891238765307
CS.025	52.936185	218.0	218.0	5.23063123002	0.935043455553
L.005.M2	51.00284	224.0	224.0	4.82592240566	0.91898188256
T.CS.067	60.028218	277.0	277.0	4.27120509949	0.876502249866
IMP000.L.T27	52.007953	247.0	247.0	5.17378710174	0.950091124762
TFSCS023	69.344171	331.0	331.0	5.16913213338	0.948535236571
CS.110	50.724053	213.0	213.0	4.96160711022	0.932761592423
CS.297	57.091354	233.0	233.0	4.61004202983	0.896893207938
CS.193	59.21434	238.0	238.0	5.44948479457	0.963822985202
T.CS.018	53.779808	247.0	247.0	5.18705897072	0.941685650869
IMP000.L.T39	53.246718	252.0	252.0	5.32787774299	0.952531070651
IMP000.L.T20	52.118654	244.0	244.0	5.45774435061	0.956946186607
CS.143	50.387895	211.0	211.0	5.47270180994	0.956444143855
CS.248	57.798453	224.0	224.0	5.87494914216	0.971489714179
T.CS.145	72.110537	290.0	290.0	4.48364656875	0.894414472989
CS.075	46.983042	189.0	189.0	5.19356492098	0.938621127708
CS.111	57.991981	215.0	215.0	5.1417083349	0.946611602573
CS.321	51.744763	199.0	199.0	4.27877772904	0.873778675593
CS.065	44.629717	204.0	204.0	5.13006351879	0.944268297642
CS.130	57.566398	222.0	222.0	5.26599025454	0.945155546138
CS.159	62.589962	235.0	235.0	4.9631749499	0.931049867453
CS.099	54.326203	204.0	204.0	4.4263598914	0.857501905033
T.CS.143	59.435841	255.0	255.0	4.89826840581	0.909903437535
CS.061	37.272913	120.0	120.0	4.00970144538	0.87327826736
CS.175	42.221549	169.0	169.0	4.18210353875	0.909573726799
CS.055	47.643978	205.0	205.0	5.17949337209	0.943491081024
CS.132	49.83679	198.0	198.0	5.62008234959	0.962096072071
CS.188	47.721548	224.0	224.0	4.96370364516	0.936314709461
CS.232	64.192948	265.0	265.0	5.82729819353	0.963114900398
CS.163	48.615098	212.0	212.0	4.94763172206	0.941823519266
CS.003	61.001129	211.0	211.0	4.95737115915	0.921063813745
CS.239	56.959009	237.0	237.0	5.55782473187	0.951274538329
CS.260	54.477047	212.0	212.0	5.15060348493	0.946968176283
T.CS.147	55.654578	208.0	208.0	5.12270503878	0.936638477773
CS.238	55.165161	217.0	217.0	5.35781699261	0.947078367966
CS.190	65.986288	262.0	262.0	5.35002847705	0.950483002165
CS.068	44.53068	185.0	185.0	4.65511658195	0.92699773372
CS.294	43.965684	181.0	181.0	3.68515161508	0.863412179292
CS.176	50.013174	221.0	221.0	5.2776539201	0.944951308026
CS.217	57.587284	244.0	244.0	5.28334829963	0.937189852907
CS.333	54.978736	256.0	256.0	5.53768610603	0.962919789351
L.007.M1	60.330845	221.0	221.0	4.73149556195	0.911557097714
CS.104	48.479891	207.0	207.0	4.81538098292	0.926162205277
CS.036	54.342894	238.0	238.0	5.60100291765	0.961976412352
CS.112	47.692941	197.0	197.0	5.16021063292	0.94013118352
L.005.M5	55.983855	238.0	238.0	4.69724845652	0.919055009955
T.CS.093	63.065025	252.0	252.0	4.81693138519	0.905583782454
L.004.M6	63.376319	241.0	241.0	4.95014530499	0.926499124048
L.008.M4	58.201995	265.0	265.0	5.61707848061	0.963803904008
T.CS.092	59.377415	248.0	248.0	5.00312527261	0.90669319256
CS.325	41.99218	172.0	172.0	4.44873210014	0.925639262581
L.012.M5	46.251743	198.0	198.0	5.08352571488	0.949854686687
CS.169	60.960947	238.0	238.0	4.93614210873	0.887071750593
T.CS.144	52.443037	218.0	218.0	4.78677139561	0.926436694496
IMP000.L.T17	53.017621	247.0	247.0	5.28308538233	0.950070398332
CS.358	40.846587	164.0	164.0	4.40784900696	0.90624016218
CS.109	66.099016	255.0	255.0	5.41646373612	0.940252940652
CS.007	56.824784	217.0	217.0	4.56521126739	0.885466738701
CS.079	43.136949	181.0	181.0	5.13005981913	0.944567557204
CS.072	72.375338	308.0	308.0	5.5300214434	0.94759614595
CS.198	56.438658	252.0	252.0	4.89353850733	0.928215191793
CS.165	45.541966	199.0	199.0	5.14657911977	0.95104676087
CS.322	56.830229	228.0	228.0	5.22678728009	0.952615493232
T.CS.014	62.662723	255.0	255.0	5.25161614684	0.945846985326
L.008.M6	55.577701	229.0	229.0	5.31481430474	0.946630492301
CS.117	53.548683	220.0	220.0	4.65567645292	0.8950659671
T.CS.094	59.389949	227.0	227.0	4.38125968007	0.89141237831
T.CS.084	49.914647	201.0	201.0	5.01168163931	0.922585321664
IMP000.L.T30	50.339099	233.0	233.0	5.02376581606	0.941166798045
CS.102	58.847664	234.0	234.0	4.67497251978	0.892699180695
T.CS.097	50.676477	206.0	206.0	4.64351586735	0.909665796261
CS.045	44.258746	204.0	204.0	5.50216925068	0.958140135386
CS.347.0	50.406135	186.0	186.0	5.2098183229	0.951486927971
CS.105	62.228054	249.0	249.0	4.85558775309	0.910642104146
CS.293	62.300109	235.0	235.0	4.6025018059	0.914238291668
L.011.M1	52.157226	209.0	209.0	5.09667237401	0.941028968261
CS.030	59.384214	216.0	216.0	5.1454746694	0.929496571461
T.CS.069	77.313722	352.0	352.0	5.47434410952	0.95359123751
CS.108	52.842462	181.0	181.0	4.35338422403	0.875953606168
CS.044	50.844287	207.0	207.0	4.68811275612	0.906230766469
CS.251	47.128796	193.0	193.0	4.58611103768	0.883745838534
CS.259	60.600275	223.0	223.0	4.58450931287	0.904346148917
L.025.M4	46.963256	223.0	223.0	5.07176716301	0.937478678419
CS.013	66.276143	268.0	268.0	5.6190422187	0.946999400022
L.008.M3	48.352998	212.0	212.0	3.82793640688	0.860598281043
T.CS.007	52.84917	229.0	229.0	4.64468271341	0.931624212368
CS.172	54.762154	210.0	210.0	4.89184816939	0.914889877021
TFSCS025	64.240821	339.0	339.0	5.07986391497	0.946575821443
CS.090	61.547048	229.0	229.0	5.19899915136	0.942799991244
L.005.M1	54.737664	254.0	254.0	4.92092980122	0.923727784215
CS.019	44.964616	181.0	181.0	4.66910493725	0.907705467812
TFSCS029	59.189202	254.0	254.0	4.74310944189	0.937044088852
CS.118	45.858523	189.0	189.0	4.73682448131	0.91083697193
CS.142	56.721377	223.0	223.0	5.35592106627	0.96095319637
T.CS.023	57.071516	250.0	250.0	4.9211327543	0.945483700308
TFSCS020	69.181771	304.0	304.0	5.35243889744	0.956452137752
CS.103	57.267136	224.0	224.0	5.60497226449	0.958765807158
CS.170	46.740197	165.0	165.0	4.99668403827	0.937524238265
CS.062	56.320135	206.0	206.0	4.66813683985	0.891367876101
CS.026	57.050378	211.0	211.0	5.73660379562	0.960321356991
T.CS.065	56.58746	216.0	216.0	4.57913573709	0.909505490479
T.CS.009	71.210629	291.0	291.0	5.01091912854	0.923433734415
TFSCS027	60.442293	315.0	315.0	4.4602083391	0.912628047645
CS.120	56.324261	226.0	226.0	5.3428592227	0.943810823543
CS.005	68.096103	249.0	249.0	5.51121266029	0.950039537057
CS.298	51.343257	215.0	215.0	5.37901507582	0.946481074727
CS.011	68.167597	260.0	260.0	5.59788793415	0.952442875105
CS.343	48.531286	229.0	229.0	5.10868657823	0.95009849422
CS.016	46.662108	183.0	183.0	4.89467228556	0.911018245295
CS.379	49.978539	203.0	203.0	4.63215173881	0.931651182804
T.CS.013	59.260752	262.0	262.0	4.63842839539	0.911076234099
T.CS.004	58.459824	270.0	270.0	5.12442878446	0.944639726616
CS.357	50.652348	220.0	220.0	4.50796194554	0.903719556112
CS.173	43.885355	152.0	152.0	4.54593959681	0.893344705085
CS.046	54.483269	208.0	208.0	4.86082906349	0.916307729077
CS.308.0	46.162779	183.0	183.0	4.4340371489	0.912649088249
CS.151	59.333389	226.0	226.0	5.46447569949	0.954839873989
T.CS.142	56.262014	237.0	237.0	4.62255965648	0.913407625906
CS.269	40.296261	158.0	158.0	4.54893890371	0.92835888663
CS.098	50.037382	166.0	166.0	5.2822516152	0.953615587042
CS.056	40.07455	170.0	170.0	5.56346362272	0.961168071303
L.006.M3	59.666471	241.0	241.0	5.03244369102	0.93622503828
T.CS.088	54.099026	248.0	248.0	4.99243715499	0.931792827343
CS.140	55.899357	255.0	255.0	5.44913896403	0.956523964481
IMP000.L.T37	50.782629	225.0	225.0	5.21456468734	0.942760257497
T.CS.135	55.597128	262.0	262.0	5.31564584654	0.955592959519
L.008.M5	56.630029	252.0	252.0	5.71056100771	0.96448982824
L.025.M3	51.042198	230.0	230.0	5.19697915156	0.938596282108
CS.070	43.801998	175.0	175.0	4.65190218992	0.930165260237
CS.158	48.653863	203.0	203.0	5.50324912671	0.96300440851
CS.219	59.671251	211.0	211.0	5.17914208207	0.944331363347
T.CS.030	45.614122	217.0	217.0	5.12399012829	0.946215019147
IMP000.L.T10	54.659651	254.0	254.0	5.28320648646	0.946023786532
IMP000.L.T28	53.098885	250.0	250.0	5.43573443734	0.955726585424
CS.095	52.268321	240.0	240.0	5.3440137851	0.945919467318
L.006.M4	59.249386	264.0	264.0	4.88872629872	0.938212212846
CS.220	44.024067	180.0	180.0	4.54415159689	0.895330680567
CS.275	57.496625	265.0	265.0	5.57897081593	0.965899646488
IMP000.L.T09	55.538031	241.0	241.0	5.10756213055	0.93559204568
IMP000.L.T38	54.726914	247.0	247.0	5.15199773738	0.944038796202
L.007.M2	66.829511	252.0	252.0	5.22811703559	0.950288439515
L.004.M2	58.913218	205.0	205.0	4.62697422376	0.910720034746
CS.237	58.690035	263.0	263.0	5.27512461468	0.940716765909
IMP000.L.T40	49.048002	225.0	225.0	5.20435645112	0.943619424345
CS.087	48.619707	197.0	197.0	4.4109354651	0.882498317564
CS.332	52.780591	214.0	214.0	4.64990442199	0.929197762182
CS.305	57.492216	232.0	232.0	4.78967923617	0.903077885406
T.CS.087	46.964058	183.0	183.0	4.36826014004	0.903325596676
CS.231	49.84151	220.0	220.0	5.924877129	0.973592428206
CS.050	45.277877	168.0	168.0	5.26928001881	0.953809075132
L.005.M6	48.220856	210.0	210.0	4.56510252173	0.906579827935
CS.082	69.103594	278.0	278.0	5.75800460082	0.957220063403
CS.362	51.633005	227.0	227.0	4.90666071069	0.930873727969
CS.341	57.015589	258.0	258.0	4.82129490649	0.930325842464
CS.194	48.144894	201.0	201.0	4.5443590097	0.928743309475
CS.200	61.889302	263.0	263.0	6.27367151767	0.977275793785
L.006.M6	73.983213	297.0	297.0	5.58095596793	0.955123620311
T.CS.051	71.65492	276.0	276.0	4.74055033766	0.91617134854
CS.008	50.496782	190.0	190.0	5.12138968828	0.940942054871
IMP000.L.T29	60.485245	270.0	270.0	5.36212274148	0.954890220087
CS.155	57.407246	256.0	256.0	5.45751310756	0.95761389931
CS.141	57.815299	236.0	236.0	5.15360359979	0.941844459794
CS.235	57.81467	226.0	226.0	5.51339974267	0.949285816223
CS.031	52.890191	187.0	187.0	4.62230063233	0.928550509878
CS.017	42.252463	169.0	169.0	4.5699703671	0.896087698905
CS.053	59.651589	255.0	255.0	5.71956846639	0.961758997037
CS.101	49.088043	164.0	164.0	4.98229715087	0.919252956042
CS.124	39.384355	158.0	158.0	5.11951253989	0.948819603943
CS.115	44.871957	197.0	197.0	5.18127234236	0.955464474783
L.004.M4	63.026026	236.0	236.0	4.88955745474	0.914009072415
CS.328	46.57525	188.0	188.0	4.36656528395	0.916793291459
T.CS.137	69.927042	262.0	262.0	5.72297172222	0.969557859504
T.CS.138	61.697738	211.0	211.0	4.87680374095	0.933332176984
CS.191	66.07981	250.0	250.0	4.62463160723	0.884630619008
CS.073	42.902749	151.0	151.0	5.18911852728	0.949011600502
T.CS.042	55.825074	235.0	235.0	5.09576258693	0.913678988008
L.007.M6	67.66871	247.0	247.0	4.90096142718	0.923721219707
CS.020	38.47891	153.0	153.0	5.07441811033	0.945485327331
CS.199	49.764272	197.0	197.0	5.09873590934	0.945615192357
CS.156	40.938399	144.0	144.0	4.53277641652	0.926634302421
L.025.M5	54.79031	250.0	250.0	5.38968809246	0.956993013275
CS.021	48.30476	211.0	211.0	5.40657232969	0.955741466306
CS.380	55.678154	227.0	227.0	5.01498355106	0.936260665926
CS.227	38.577422	163.0	163.0	4.7731903109	0.937737189425
CS.168	63.962948	256.0	256.0	5.48682841104	0.949028194254
CS.077	51.020392	199.0	199.0	4.77642370692	0.919678056742
CS.035	53.196296	201.0	201.0	4.81671408886	0.905301307357
CS.224	49.820549	199.0	199.0	4.33468265763	0.8921545701
L.006.M5	63.932772	260.0	260.0	5.13285958478	0.920904593752
CS.113	43.649235	166.0	166.0	4.4832108966	0.900402756296
T.CS.099	56.758261	236.0	236.0	4.86652390236	0.912602393533
T.CS.095	58.52557	220.0	220.0	4.90769029987	0.925907552431
T.CS.096	59.887414	234.0	234.0	4.971014004	0.925362568043
CS.284	44.66437	205.0	205.0	5.405315392	0.958990919006
CS.350	52.29262	227.0	227.0	5.10384593678	0.935856368118
CS.205	46.114932	192.0	192.0	4.8755309268	0.936830963975
CS.014	66.661081	242.0	242.0	5.15002900816	0.910442134327
CS.009	39.977423	164.0	164.0	5.14105709406	0.955783999421
CS.153	56.513676	252.0	252.0	5.44974176253	0.9406498844
T.CS.020	91.394354	359.0	359.0	5.49821257721	0.957346113822
T.CS.061	57.860552	268.0	268.0	5.39137381264	0.947883606488
L.012.M1	57.848914	236.0	236.0	5.45026111804	0.963693985851
L.007.M4	60.114248	211.0	211.0	5.24881630006	0.946118188524
L.025.M2	46.169488	218.0	218.0	5.16671972138	0.938201214245
CS.076	55.017831	221.0	221.0	5.1179325496	0.946575979881
CS.203	46.557738	193.0	193.0	4.51890856841	0.887435363655
CS.078	41.886391	163.0	163.0	4.78883128527	0.933684994071
L.012.M2	49.817459	227.0	227.0	5.39579308515	0.957276379811
CS.093	52.889227	215.0	215.0	5.03539454732	0.923900856638
CS.311	43.03514	169.0	169.0	4.70280641747	0.896025189223
CS.022	42.050039	181.0	181.0	4.92430621393	0.946145514568
CS.029	54.548382	201.0	201.0	5.62605802392	0.965076982084
T.CS.045	58.543094	211.0	211.0	4.42476213243	0.880281093165
CS.088	35.127822	122.0	122.0	4.3504177576	0.903509573157
CS.241	53.736456	182.0	182.0	4.77436594074	0.923036826415
CS.049	37.540012	142.0	142.0	4.29552584146	0.907929317633
CS.060	49.287662	199.0	199.0	5.32539813238	0.960727776618
L.012.M6	54.520756	211.0	211.0	5.71059840661	0.971553857802
IMP000.L.T02	58.717113	274.0	274.0	5.53432249921	0.956150060383
T.CS.008	49.954491	189.0	189.0	4.27935023021	0.857768830052
CS.066	44.92467	155.0	155.0	4.24260454978	0.85692783993
L.006.M1	49.25732	220.0	220.0	5.5908862338	0.962135471667
CS.249	48.405876	208.0	208.0	5.25181320836	0.956684895745
T.CS.098	62.211701	261.0	261.0	5.33090305293	0.947078135701
CS.033	59.14019	231.0	231.0	5.3191113548	0.952533448423
CS.283	44.854212	170.0	170.0	5.2928842807	0.958486640681
T.CS.049	57.968757	259.0	259.0	5.03667433426	0.940126411669
CS.319	45.276454	212.0	212.0	5.07270152322	0.940087774507
T.CS.073	63.596209	258.0	258.0	4.92027164707	0.915171117849
L.008.M2	48.941587	214.0	214.0	4.98338398547	0.931789917595
CS.240	57.917042	223.0	223.0	4.88310185089	0.929473526966
CS.285	44.176867	182.0	182.0	5.12156649726	0.956290651751
CS.161	47.899074	200.0	200.0	5.18344079467	0.950982876554
CS.058	60.117126	254.0	254.0	5.66807549676	0.966491205929
CS.052	56.06204	240.0	240.0	5.34335261348	0.944949880805
CS.097	60.556063	239.0	239.0	5.17622448143	0.945256593907
CS.345.0	43.34535	171.0	171.0	4.43829356807	0.915642169877
CS.114	49.853034	210.0	210.0	5.71259622672	0.96810164469
CS.356	60.301742	257.0	257.0	4.60067572333	0.912374257382
CS.339	53.314006	192.0	192.0	4.31372037984	0.897411211319
CS.096	51.780559	206.0	206.0	5.60152347775	0.965435251915
T.CS.090	44.388327	169.0	169.0	4.14887590711	0.860573066009
CS.092	61.567576	233.0	233.0	5.60365063091	0.960350244582
CS.351	55.326041	244.0	244.0	5.27685531266	0.94700404738
CS.228	49.975338	218.0	218.0	5.17415368066	0.940689044448
CS.274	58.381576	240.0	240.0	5.05684883971	0.944712100945
CS.171	60.44108	225.0	225.0	4.64345717851	0.857988482381
CS.334	51.154352	210.0	210.0	5.18443678126	0.9531971959
T.CS.150	56.396738	220.0	220.0	4.78028687817	0.914316974449
CS.091	51.530681	196.0	196.0	5.28193491572	0.956655201735
CS.286	44.89257	187.0	187.0	5.30773289087	0.956734333749
CS.131	59.525161	254.0	254.0	5.8387375881	0.964196252446
CS.028	58.533249	238.0	238.0	5.5280310742	0.955424896371
CS.335	45.088018	204.0	204.0	4.45188998907	0.926554411673
CS.040	49.400761	180.0	180.0	4.59274648243	0.901242716537
L.025.M1	46.198467	195.0	195.0	5.18605107217	0.953538752173
CS.004	43.806513	180.0	180.0	5.45653839245	0.959320387347
CS.027	49.883206	183.0	183.0	4.40674689072	0.860704975822
CS.196	55.79191	261.0	261.0	4.83143687821	0.936333786499
CS.236	42.337104	150.0	150.0	4.72566025186	0.933272100687
T.CS.149	51.199412	200.0	200.0	5.03498013233	0.934776875492
T.CS.134	75.430706	283.0	283.0	4.50345098829	0.884972806462
CS.059	66.430209	253.0	253.0	5.42654398852	0.956469807136
T.CS.070	56.351362	243.0	243.0	5.03592651122	0.916061059292
TFSCS024	55.682297	270.0	270.0	4.94841892917	0.941034951046
CS.089	56.864126	251.0	251.0	5.33711892885	0.926593503486
L.012.M4	46.262184	194.0	194.0	4.95060371235	0.936395218788
T.CS.071	60.861314	269.0	269.0	4.85901782535	0.913104967545
CS.024	71.061927	293.0	293.0	5.79249037299	0.960591244543
CS.229	45.757983	184.0	184.0	5.13239729582	0.946843685305
CS.296	59.007106	235.0	235.0	4.96249583788	0.929734386434
CS.043	53.134185	213.0	213.0	5.62726306035	0.962688937066
CS.133	50.81132	196.0	196.0	4.88632669383	0.935154176883
CS.160	50.049535	219.0	219.0	5.03906897222	0.926931706769
CS.032	48.459706	173.0	173.0	4.14873483599	0.883322409384
CS.051	41.762353	172.0	172.0	5.39515862007	0.959368978577
CS.122	51.93379	172.0	172.0	4.6804126583	0.892624370045
CS.123	50.969701	181.0	181.0	4.20084182963	0.853260511902
L.004.M1	65.466533	245.0	245.0	5.22439412852	0.938024115991
CS.038	38.234825	143.0	143.0	4.19481003792	0.826825988882
CS.085	65.008553	272.0	272.0	5.90377255088	0.96937700999
CS.018	41.343736	151.0	151.0	4.71476124286	0.920449391603
CS.084	58.258532	234.0	234.0	5.83934042095	0.967382804547
CS.106	56.022171	242.0	242.0	5.66301035375	0.9595176673
CS.135	45.001448	193.0	193.0	5.52695963186	0.961110422192
CS.086	49.173166	212.0	212.0	5.11916566269	0.929914386435
L.012.M3	46.566351	183.0	183.0	5.13901321937	0.944801129564
CS.002	51.619895	209.0	209.0	5.57358984187	0.960783651824
CS.292	49.403444	203.0	203.0	5.25740013904	0.948045866862
CS.037	37.332287	152.0	152.0	4.96322130947	0.944359904381
CS.041	42.722105	180.0	180.0	4.66488145116	0.906838385574
CS.057	48.514891	190.0	190.0	5.35819187529	0.954958166406
CS.247	56.300272	225.0	225.0	5.63985378617	0.963300443272
CS.039	49.103158	199.0	199.0	5.39300070267	0.954084397433
CS.067	44.723775	163.0	163.0	4.70538370986	0.935876384769
CS.154	36.450945	132.0	132.0	4.40159650278	0.927571754978
CS.164	45.195255	201.0	201.0	4.28726283399	0.912877595558
TFSCS021	60.237393	292.0	292.0	5.50090147506	0.95516715664
CS.010	39.00753	115.0	115.0	5.83941547124	0.966708456791
CS.222	53.465642	226.0	226.0	5.07604295749	0.949476536967
CS.157	29.068574	101.0	101.0	4.4398223264	0.905417777492
