#Taxonomy	CS.047	T.CS.139	CS.138	T.CS.141	T.CS.047	CS.218	T.CS.151	CS.012	T.CS.140	CS.064	CS.074	CS.174	CS.071	CS.290	CS.001	CS.139	IMP000.L.T26	IMP000.L.T19	IMP000.L.T04	T.CS.081	CS.063	CS.213	CS.312	TFSCS028	L.004.M5	IMP000.L.T18	L.004.M3	L.006.M2	CS.230	IMP000.L.T36	CS.080	T.CS.003	CS.042	T.CS.133	CS.006	CS.233	CS.360	TFSCS026	CS.083	L.005.M3	CS.137	CS.346	CS.301	CS.365	CS.300	CS.119	T.CS.043	T.CS.100	CS.388	CS.318	CS.382	IMP000.L.T05	CS.302	CS.282	T.CS.089	TFSCS022	L.005.M4	L.007.M5	IMP000.L.T03	T.CS.148	CS.295	L.025.M6	IMP000.L.T06	L.008.M1	CS.366	CS.094	T.CS.136	CS.015	CS.023	CS.136	T.CS.146	CS.167	CS.025	L.005.M2	T.CS.067	IMP000.L.T27	TFSCS023	CS.110	CS.297	CS.193	T.CS.018	IMP000.L.T39	IMP000.L.T20	CS.143	CS.248	T.CS.145	CS.075	CS.111	CS.321	CS.065	CS.130	CS.159	CS.099	T.CS.143	CS.061	CS.175	CS.055	CS.132	CS.188	CS.232	CS.163	CS.003	CS.239	CS.260	T.CS.147	CS.238	CS.190	CS.068	CS.294	CS.176	CS.217	CS.333	L.007.M1	CS.104	CS.036	CS.112	L.005.M5	T.CS.093	L.004.M6	L.008.M4	T.CS.092	CS.325	L.012.M5	CS.169	T.CS.144	IMP000.L.T17	CS.358	CS.109	CS.007	CS.079	CS.072	CS.198	CS.165	CS.322	T.CS.014	L.008.M6	CS.117	T.CS.094	T.CS.084	IMP000.L.T30	CS.102	T.CS.097	CS.045	CS.347.0	CS.105	CS.293	L.011.M1	CS.030	T.CS.069	CS.108	CS.044	CS.251	CS.259	L.025.M4	CS.013	L.008.M3	T.CS.007	CS.172	TFSCS025	CS.090	L.005.M1	CS.019	TFSCS029	CS.118	CS.142	T.CS.023	TFSCS020	CS.103	CS.170	CS.062	CS.026	T.CS.065	T.CS.009	TFSCS027	CS.120	CS.005	CS.298	CS.011	CS.343	CS.016	CS.379	T.CS.013	T.CS.004	CS.357	CS.173	CS.046	CS.308.0	CS.151	T.CS.142	CS.269	CS.098	CS.056	L.006.M3	T.CS.088	CS.140	IMP000.L.T37	T.CS.135	L.008.M5	L.025.M3	CS.070	CS.158	CS.219	T.CS.030	IMP000.L.T10	IMP000.L.T28	CS.095	L.006.M4	CS.220	CS.275	IMP000.L.T09	IMP000.L.T38	L.007.M2	L.004.M2	CS.237	IMP000.L.T40	CS.087	CS.332	CS.305	T.CS.087	CS.231	CS.050	L.005.M6	CS.082	CS.362	CS.341	CS.194	CS.200	L.006.M6	T.CS.051	CS.008	IMP000.L.T29	CS.155	CS.141	CS.235	CS.031	CS.017	CS.053	CS.101	CS.124	CS.115	L.004.M4	CS.328	T.CS.137	T.CS.138	CS.191	CS.073	T.CS.042	L.007.M6	CS.020	CS.199	CS.156	L.025.M5	CS.021	CS.380	CS.227	CS.168	CS.077	CS.035	CS.224	L.006.M5	CS.113	T.CS.099	T.CS.095	T.CS.096	CS.284	CS.350	CS.205	CS.014	CS.009	CS.153	T.CS.020	T.CS.061	L.012.M1	L.007.M4	L.025.M2	CS.076	CS.203	CS.078	L.012.M2	CS.093	CS.311	CS.022	CS.029	T.CS.045	CS.088	CS.241	CS.049	CS.060	L.012.M6	IMP000.L.T02	T.CS.008	CS.066	L.006.M1	CS.249	T.CS.098	CS.033	CS.283	T.CS.049	CS.319	T.CS.073	L.008.M2	CS.240	CS.285	CS.161	CS.058	CS.052	CS.097	CS.345.0	CS.114	CS.356	CS.339	CS.096	T.CS.090	CS.092	CS.351	CS.228	CS.274	CS.171	CS.334	T.CS.150	CS.091	CS.286	CS.131	CS.028	CS.335	CS.040	L.025.M1	CS.004	CS.027	CS.196	CS.236	T.CS.149	T.CS.134	CS.059	T.CS.070	TFSCS024	CS.089	L.012.M4	T.CS.071	CS.024	CS.229	CS.296	CS.043	CS.133	CS.160	CS.032	CS.051	CS.122	CS.123	L.004.M1	CS.038	CS.085	CS.018	CS.084	CS.106	CS.135	CS.086	L.012.M3	CS.002	CS.292	CS.037	CS.041	CS.057	CS.247	CS.039	CS.067	CS.154	CS.164	TFSCS021	CS.010	CS.222	CS.157
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	2.75254610514726e-05	0.000551638770787363	0	0	0.0011242499356604	0.000374875041652782	0	0.0204188299243876	0	0.00591556062698937	0.00011101243339254	0.00249295881860394	0.000291475661782241	0	0.064611205825411	0	2.63530494071762e-05	0	0	0	3.19866935354892e-05	0	3.48347093043509e-05	0.0633468272935668	0.0028291346812268	0	0.018150417101147	0.071129923088835	0	0	6.04448742746615e-05	0.0012133740787345	0	0.0440245660211819	0.000154364660783658	0.00272247054043072	0	0	0.00656681177599056	0	0	0	0.000425756569423866	0	0	0	0	0	0	0	0	0	0	0	3.94664140816165e-05	0.00681073125041814	2.90360046457607e-05	0.0217119259166562	0	0.00119636305630882	0	0	0	0	0	0	1.26737893362737e-05	0	0.000220292044310171	0	0	6.39692947385255e-05	0.000381780270770315	0	9.8157100439253e-05	0	0.00014114939034321	0	1.40333150900237e-05	0	0	0	0	0	3.62910542551261e-05	0.000182046913761388	0.00168365915255823	0.000165229172862761	0.000563436965489486	0	0.00249533916535207	0.0145737316938627	0.000668225860340795	0	0	0	0	0	0	0.00227679904449089	0	0.00108049702863317	0.000121192534539872	0.000244937949052907	0.00861816730948264	3.14901121047991e-05	0.000106361762946221	0	0	0	0.000819833409851118	0	9.91936969490853e-05	0	0	0	0	0	0.0157056543740586	0	0.000232978041819559	0	0	3.47862385640241e-05	0	0	0	0.0258451702403571	0.00111553784860558	0	0.000719808670211531	0	0	1.91047513516612e-05	2.13351539331356e-05	0	0	0.000452919063363377	1.54681433587526e-05	0	5.95628089820716e-05	0.00406643364631165	0	0.00028339650713805	0.00249465431218817	0	0.00262320207498232	0.00319565391068147	0	0.0335776003499945	0	0	0.000151904118120642	0	0.00213792880049237	0	0	3.39408749957574e-05	0	0.000622606854901472	0	0	1.61230511261951e-05	0	0.000329692382672515	1.17457744576389e-05	0.00127313377220221	8.1310728950685e-05	0.000105263157894737	0.000168956972291057	0.000173220162826953	0	0.00420489296636086	0	0.000507872016251904	0.00205267570614935	0.0254344770849758	0.116204823784701	0	0.000229581587556678	0	0	4.44069452462365e-05	0	0	0.0129338623512137	0	0.00686893147367686	0	0	0.00671556642216789	0	0.0104964698813279	1.72398931126627e-05	0	0	0	0	0	0	0	0.00781799702916113	0	0	0	0	0	0	0	0	0	0.00545949606778068	0.000219401347751136	0	0	0	0	0.00304387038587902	0	0	3.32502078137988e-05	0	0.00149307214524606	0	0	0	0.00105402873204247	0.0366636395819545	0.000265037178826474	0	1.40358756982848e-05	0.0178009516136388	0.00402926518926943	0.00107492886500158	0.0149743653870201	0	0.000144801621778164	0.0012302014454867	0	0	0.00956087001340068	0	0.0264999573269608	0.00771750113236473	0.00328643474836814	0.00024770869457518	0.00452925069316479	0.0143477440060412	0	0	0	0	0	0	0	0.000672562800551502	0	0.00386147467685554	0	0.000809950824414232	0	0.000642192015412608	0.00611297116319257	0.0169556304506445	0	0	0	0.00376423062798384	0	0	0.0324465892281204	0	0	0.0090576395242452	0	6.45744543458608e-05	0	0	0	0	0	0	2.80851541874965e-05	4.25405198451525e-05	0	0.0357978474496958	0	3.13961885027158e-05	0	0	1.48807309415038e-05	4.01929260450161e-05	0	0	0.00100702461069902	0.000820829365991398	0	0	0	1.31340460742336e-05	0	0.000190718372536554	0	0	3.53331920005653e-05	0.000332385419359604	0	0	0	2.55160623612564e-05	2.04298439159925e-05	6.42590926616116e-05	0	0.00730057777578716	0	0	1.97628458498024e-05	3.90365772729047e-05	0	0.00707883883248731	9.93278813362911e-05	0	0	0.000531652299396195	0	0.000483792936623125	0	0	0.000340703894245511	0	0	0	0.00192381685263563	0.0244966346014964	0	0	0.000148920327624721	0	0	0.0342036952206444	0	0.000229348234018598	8.34898768524316e-05	2.92937282127896e-05	0	0.000577293136626042	0	3.7684654808562e-05	6.00276127018428e-05	0.00175615188572163	0	0.000109063147562439	3.85252533035405e-05	0.00343901128425578	0	0	0	0	0	0.000833895882142715	0	0	0.000484868075477797	0.00186312259346665	0	0	0	0	0	0.0043630017452007	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	2.75254610514726e-05	0.001628007104031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00711115446520021	0	0	0.00123826903023983	0.00578124193465132	0	0	0	0	0	0.0122046750642351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236798484489699	0.00698467919983943	0	0.00763358778625954	0	3.98787685436274e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00432393770928834	3.62910542551261e-05	4.34738898534658e-05	0	0	0	0	0.00131937473110569	0.00384362154563411	9.54608371915422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25115844067508e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186374739889623	0	0	0.000487612324982005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85526698629964e-05	0	0.0019573380202924	0	0.0254839768128623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248416345795553	0	0	8.44784861455283e-05	0	0.000814121304074307	9.91052214293805e-05	0	0	5.78218508774466e-05	0	0.0199785498715487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316628879681026	0	0	0	0	0	0	0	0	0	0.00512777985100413	0.000125372198714935	0	0	0	0	0	0	0	0	0	0.000925704730052556	0	0	0	0	0.00606443072850129	0	3.16666138889769e-05	0	0	0.0059643728130633	6.32311097059753e-05	0.00459547330248843	0	0	0	0	0	0.00179105246881765	0	0.00706238798327217	0.00250862339291314	0	0	0	0.0032819738313414	0	0	0	0	0	1.33554142849511e-05	0	3.36281400275751e-05	0.000315844885067556	0	0	0	0	0	0	0	0	0	0	0.000459052515607786	0	0	0.00882702427431675	0	0	0.00178408051235133	0	0	0	0	0	0	0	0	0	4.25405198451525e-05	0	0	0	0	0	0	0	0	0	0	0	0.000361164921036215	0	0	0	1.31340460742336e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631522372015945	0	0	0	0	0	0.00188372461928934	3.31092937787637e-05	0	0.000377031255891113	0	0	0	0	0	0	0	0	6.76132521974307e-05	0	0	0	0	0	0	0	0.000946709421285692	0	0	0	0	0	9.62155227710071e-05	0	0.000113053964425686	0	0.00117790675261817	0	0.00167230159595739	0	0	0.000134273246055723	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8030739673391e-05	0	0	0
k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68867216804201e-05	1.53338955761711e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27439423706614e-05	0	0	0	2.88469582324892e-06	0	0	0	0	0	0	0	0	1.42356860177092e-05	0	1.46350744193534e-05	0	0	0	0	0	7.8212989613315e-05	0	0	0	0	2.10626086040756e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78408948992881e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02913842782355e-05	1.692419652377e-05	0	1.94148368182965e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03808236241284e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83157775512516e-05	0	0	0	0	0	0	0	0	1.03773193308704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96630280018984e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69909098632232e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0815120103243e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80796338415747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27580311806282e-05	0	0	0	0	0	0	0	0	3.28704084148246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;NA;NA;NA;NA;NA	0	0.00145309724987891	0.000188806473364801	3.93855848759354e-05	0.000189632519268018	0.00145784738420527	0.000263178264571561	0.00073173281299	0.00033593033321705	6.00564530658819e-05	0.00029603315571344	0.00024739285986146	0.000158986724608495	0.000123956697793571	0	0.000257205321292314	0.000560601232843566	0.0016410352588147	0.00237675381430652	0.00067044932520517	0	0.00013412616801538	0.000104504127913053	0.000234112081158855	0.000576638915918838	0.000731716963967884	0.000228102189781022	5.16182315593868e-05	0.000657051808535103	0.000617447296462909	0	0.000348283300377494	0.00181264501160093	4.7001316036849e-05	2.5727443463943e-05	0	0.000556647020301244	6.7150147730325e-05	0.000221353205932266	0.000363510472563614	2.30775665859913e-05	0.00143332341725938	0.000391696043869957	0.000396030890409452	0.000528943532052688	0.00394674274845459	0.000618490040904682	0.000115854718183398	0	0.000199299604247929	0.000395361096468108	0.00247332757687073	4.77475111609807e-05	4.32189471864465e-05	5.91996211224248e-05	0.000535224459757811	0.000275842044134727	0.000344137154298586	0.00119984183903031	0.00105678736640613	0.000248081020342644	0.000812549747943752	0.000895160865673214	8.246742536698e-05	0.000204019177802713	2.93746144581852e-05	0.000506951573450946	0	0.000314702920443102	0.000182541710780913	0.000932622763608679	9.59539421077883e-05	5.87354262723562e-05	0.000376138864896492	3.68089126647199e-05	0.00116455796143142	7.60035178771132e-05	3.34403424291065e-05	0.00116476515247197	5.35226846978644e-05	0.000630354431105126	0.00158780011166946	0.000973803100205935	9.75324295328197e-05	0.000108873162765378	5.16252442009907e-05	9.35366195865681e-05	0.00641089190707511	6.03682463024449e-05	0.000142240766203594	0	0.000871932665444775	0.000238652092978855	0.00105698386545217	6.4075865825137e-05	0	0.000270062529862684	0.000471443965517241	0.000559771925485244	0.000149298297999403	0.000101688021151108	0.00147340503904523	4.03975115132908e-05	0.000122468974526453	0.000984173427317463	9.44703363143973e-05	0.000305790068470385	7.7690016832837e-05	0	0	6.55866727880895e-05	3.91905838090635e-05	0.000255069506440505	0	6.92832646274292e-05	2.42907112320249e-05	0.000310614128505502	0.000486993222677651	0.000626195271379491	0.000463649851632047	0.000155318694546372	0	0.000216765853466283	0.00156538073538108	0.0180146929593307	0.00216330074149979	6.92544755704837e-05	3.01577249012335e-05	9.10643141718839e-05	7.57030924713275e-05	0.000139317807137716	0.000668382656181117	5.62888745039543e-05	3.82095027033223e-05	0.000256021847197628	0.00141645925656124	5.5538585432229e-05	9.05838126726754e-05	0.000201085863663784	0.00105778404612768	0	0.0017819203618669	0.000699156899033518	0.00102731233837543	6.68210976478974e-05	0.000126503814089995	0.000294741806177788	7.98913477670368e-05	0.000398007395234182	0	0.000100472219431327	3.96746677246578e-05	0.00039495070711367	0.00607992335611769	0.000485892909202812	8.87876052503071e-05	0.000202634245187437	0.000509113124936361	0.00012780206016921	6.22606854901472e-05	0.000166032514700796	5.92522367719381e-05	4.83691533785854e-05	0.000441826215022091	0.00041569909119578	0.000199678165779861	0.000258767026870368	8.1310728950685e-05	5.26315789473684e-05	0.0117706690696103	0.000230960217102604	0.000721607519520409	0.000254841997961264	0.000237864505329927	0.000112860448055979	0.000809505912284252	0	0	6.44296685737849e-05	0.000114790793778339	0.000146475572381467	0.000197169067286539	0.000680906493775627	3.04182509505703e-05	0.000948002085604588	6.24824268174576e-05	3.28547491539902e-05	0.000116422567350455	0.00303364974626386	0.000483461584948229	0.00013039934800326	0.00019871234401081	0.00679735616644134	0.000224118610464615	4.09170883399937e-05	0.00195574825043003	4.12859187493119e-05	0.000842893935846406	0.00213335329453375	3.60919623199913e-05	0	0.000156359940583223	0.000228675966155957	0.00152286798482125	0.0005846078412884	7.05119165138909e-05	0.00101428695626974	7.75584596889906e-05	6.5078745281791e-05	0.00142382534409112	0.00190826080753317	0.000152036599355918	0.000344773546466071	7.2748435908628e-05	0.00305922342789907	3.01032541617749e-05	0.000217625070408111	0.000692520775623269	7.80975438322465e-05	9.55505303054432e-05	0.000133000831255195	0.000544514021236047	0.000209030100334448	3.12597686777118e-05	5.97800095648015e-05	5.20962217215196e-05	0.00117114303560275	0.000153919561637088	0.00030921004196422	0.000664998891668514	0.000701793784914241	0.000182417949926273	0.000477149825045064	9.4846664558963e-05	0	0.000272288781702194	0.000347523892267593	0.000230662771028756	0	0	0.000115967426038553	1.69909098632232e-05	6.40095587607749e-05	0.0362879342183199	0.00060579442366233	0.00012385434728759	0.000499423080234901	0.000159742089136086	0	0	0	0.0206165187967302	8.05304270796983e-05	0.000347240771408729	7.29634088504615e-05	0.000168140700137875	0.000210563256711704	0.000487765222339647	0.000112828613336342	0.00453186770803201	0.00039561777236762	0.000187306004495344	0.00682579112215142	0.00138980577464299	0	0.000473164796539137	0.000478847435043304	9.18105031215571e-05	2.5002500250025e-05	3.63901018922853e-05	4.85001333753668e-05	0.000656897422940879	0.000457932642271346	0.000297346752058554	0.00468603561387067	3.22872271729304e-05	0.000496742515427676	0	0.000637527413678788	0.000680759584378359	8.49365099588058e-05	0.000193453532461503	0	0.000382864678606373	0	3.89954765247231e-05	0	9.41885655081473e-05	0.000196557436891023	0.00092199150164355	0.000565467775777146	4.01929260450161e-05	0.0239947715672849	0.000112922046147476	0.00179299503856167	0.000196999047837935	0	0.000149497145963577	0.000274594972415687	0.000183876645039271	0.000236081898956947	6.35727908455181e-05	0	6.67556742323097e-05	0.000105999576001696	0.00890054289618495	9.09504320145521e-05	6.31751847874155e-05	0.000160314215863092	6.3790155903141e-05	0.000143008907411947	0.000128518185323223	3.4146008331626e-05	0.000582254669234559	0.000382974067184594	0.000164403380133496	0.000138339920948617	0.000117109731818714	6.57408168296491e-05	7.93147208121827e-05	0.000198655762672582	6.72268907563025e-05	0.00263921879123779	0.0162533702958265	0.000100007500562542	0.000691132766604465	0.00629579936009908	0.000581322924884773	0.000272563115396409	0.000120862150003357	0.000105932203389831	0.000338066260987153	0.000192381685263563	0.000375538030447468	0.000372293118782188	6.27817330269585e-05	0	0.00150066130837318	0.000554259419187688	0.000366468163078333	3.30240084541462e-05	0.000562945665318377	4.17449384262158e-05	0.000146468641063948	6.5880492786086e-05	0	8.9078923926599e-05	0.00599186011456135	6.00276127018428e-05	0.000149915404878676	0.00149448907154866	0.000618024502853819	7.70505066070809e-05	0	0.000469956361195032	0	3.05548765582987e-05	0.000348950821197599	0.000451603191329219	3.97093277210817e-05	0.00920542635658915	6.62207800807894e-05	0.014384419572508	4.14027242992589e-05	0.000954588844947498	0	9.10138947879376e-05	0	0.00048030739673391	0.0087260034904014	0.00378542072247458	0
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Blastocatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44648720582066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47242877125819e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Stenotrophobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80199661224637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87136253906469e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32633880798399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Aquihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97332070408083e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115550163214606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;NA;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02224371373308e-05	0	0	0	0	0	0	0	0	0	2.88469582324892e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17152908220323e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91047513516612e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500718981101068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51448605915583e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42500666876834e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25009375703178e-05	0	0	0	0	2.68582555563016e-05	0	0	0	2.88875408036514e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
