#Taxonomy	CS.047	T.CS.139	CS.138	T.CS.141	T.CS.047	CS.218	T.CS.151	CS.012	T.CS.140	CS.064	CS.074	CS.174	CS.071	CS.290	CS.001	CS.139	IMP000.L.T26	IMP000.L.T19	IMP000.L.T04	T.CS.081	CS.063	CS.213	CS.312	TFSCS028	L.004.M5	IMP000.L.T18	L.004.M3	L.006.M2	CS.230	IMP000.L.T36	CS.080	T.CS.003	CS.042	T.CS.133	CS.006	CS.233	CS.360	TFSCS026	CS.083	L.005.M3	CS.137	CS.346	CS.301	CS.365	CS.300	CS.119	T.CS.043	T.CS.100	CS.388	CS.318	CS.382	IMP000.L.T05	CS.302	CS.282	T.CS.089	TFSCS022	L.005.M4	L.007.M5	IMP000.L.T03	T.CS.148	CS.295	L.025.M6	IMP000.L.T06	L.008.M1	CS.366	CS.094	T.CS.136	CS.015	CS.023	CS.136	T.CS.146	CS.167	CS.025	L.005.M2	T.CS.067	IMP000.L.T27	TFSCS023	CS.110	CS.297	CS.193	T.CS.018	IMP000.L.T39	IMP000.L.T20	CS.143	CS.248	T.CS.145	CS.075	CS.111	CS.321	CS.065	CS.130	CS.159	CS.099	T.CS.143	CS.061	CS.175	CS.055	CS.132	CS.188	CS.232	CS.163	CS.003	CS.239	CS.260	T.CS.147	CS.238	CS.190	CS.068	CS.294	CS.176	CS.217	CS.333	L.007.M1	CS.104	CS.036	CS.112	L.005.M5	T.CS.093	L.004.M6	L.008.M4	T.CS.092	CS.325	L.012.M5	CS.169	T.CS.144	IMP000.L.T17	CS.358	CS.109	CS.007	CS.079	CS.072	CS.198	CS.165	CS.322	T.CS.014	L.008.M6	CS.117	T.CS.094	T.CS.084	IMP000.L.T30	CS.102	T.CS.097	CS.045	CS.347.0	CS.105	CS.293	L.011.M1	CS.030	T.CS.069	CS.108	CS.044	CS.251	CS.259	L.025.M4	CS.013	L.008.M3	T.CS.007	CS.172	TFSCS025	CS.090	L.005.M1	CS.019	TFSCS029	CS.118	CS.142	T.CS.023	TFSCS020	CS.103	CS.170	CS.062	CS.026	T.CS.065	T.CS.009	TFSCS027	CS.120	CS.005	CS.298	CS.011	CS.343	CS.016	CS.379	T.CS.013	T.CS.004	CS.357	CS.173	CS.046	CS.308.0	CS.151	T.CS.142	CS.269	CS.098	CS.056	L.006.M3	T.CS.088	CS.140	IMP000.L.T37	T.CS.135	L.008.M5	L.025.M3	CS.070	CS.158	CS.219	T.CS.030	IMP000.L.T10	IMP000.L.T28	CS.095	L.006.M4	CS.220	CS.275	IMP000.L.T09	IMP000.L.T38	L.007.M2	L.004.M2	CS.237	IMP000.L.T40	CS.087	CS.332	CS.305	T.CS.087	CS.231	CS.050	L.005.M6	CS.082	CS.362	CS.341	CS.194	CS.200	L.006.M6	T.CS.051	CS.008	IMP000.L.T29	CS.155	CS.141	CS.235	CS.031	CS.017	CS.053	CS.101	CS.124	CS.115	L.004.M4	CS.328	T.CS.137	T.CS.138	CS.191	CS.073	T.CS.042	L.007.M6	CS.020	CS.199	CS.156	L.025.M5	CS.021	CS.380	CS.227	CS.168	CS.077	CS.035	CS.224	L.006.M5	CS.113	T.CS.099	T.CS.095	T.CS.096	CS.284	CS.350	CS.205	CS.014	CS.009	CS.153	T.CS.020	T.CS.061	L.012.M1	L.007.M4	L.025.M2	CS.076	CS.203	CS.078	L.012.M2	CS.093	CS.311	CS.022	CS.029	T.CS.045	CS.088	CS.241	CS.049	CS.060	L.012.M6	IMP000.L.T02	T.CS.008	CS.066	L.006.M1	CS.249	T.CS.098	CS.033	CS.283	T.CS.049	CS.319	T.CS.073	L.008.M2	CS.240	CS.285	CS.161	CS.058	CS.052	CS.097	CS.345.0	CS.114	CS.356	CS.339	CS.096	T.CS.090	CS.092	CS.351	CS.228	CS.274	CS.171	CS.334	T.CS.150	CS.091	CS.286	CS.131	CS.028	CS.335	CS.040	L.025.M1	CS.004	CS.027	CS.196	CS.236	T.CS.149	T.CS.134	CS.059	T.CS.070	TFSCS024	CS.089	L.012.M4	T.CS.071	CS.024	CS.229	CS.296	CS.043	CS.133	CS.160	CS.032	CS.051	CS.122	CS.123	L.004.M1	CS.038	CS.085	CS.018	CS.084	CS.106	CS.135	CS.086	L.012.M3	CS.002	CS.292	CS.037	CS.041	CS.057	CS.247	CS.039	CS.067	CS.154	CS.164	TFSCS021	CS.010	CS.222	CS.157
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	-1.3942826702547	1.98574238888551	-2.57982665908593	-2.13249926585109	1.36881157728712	-0.488909176408976	-2.28461922655623	3.51682351410871	-2.35277445068919	2.62120684470092	-1.20153530236122	2.02482034964476	-0.178483134554264	-2.27887805962337	4.71780146216686	-2.27382641640978	-1.97543485039394	-2.67831070577085	-2.57753594891664	-2.81302768148615	-2.3739384666448	-1.88588998644962	-2.21962061386892	5.6538155946172	1.99595499061621	-2.61172932381118	3.6312703180037	5.63418255575578	-2.315293648163	-2.57767171650069	-1.48799522624377	1.2608836882377	-2.05618483532148	4.45497754489121	-1.03431703605065	1.6238027120383	-2.26690435004755	-2.7894686526396	2.06723002583289	-2.71211580951162	-3.4977829374466	-2.12631910493265	0.128446211551945	-2.27652811619896	-2.89053586026997	-1.98328021289521	-2.87739573190877	-2.71966068677388	-2.42023101005942	-2.44657425609704	-2.51625618314428	-2.78099964479895	-2.43726123256487	-2.54550455448212	-0.31911431620325	3.40961395878016	-2.34250775731998	4.29829280423325	-2.4437007617911	1.31821632118355	-2.6191292442481	-2.62225463917599	-3.00842674676888	-2.34823012247008	-1.77813077918045	-1.9349421711044	-2.72008178422422	-1.74417283558238	-0.743920005928289	-2.26747311149181	-2.28048433759871	-1.42149849843002	-0.0963052638861779	-2.80224290779182	-0.927057313735878	-2.69212778748938	-1.02274571905816	-1.9691667377935	-2.6727814334957	-2.49407932887085	-2.97486673650082	-2.62438271176379	-2.62751207703061	2.13423822975881	-1.89314934734572	0.713501317018391	1.54587707657411	-1.72372019533989	0.794630889912079	-2.16525684130781	2.19346728980142	4.05052238109104	0.371140597136257	-2.50342777514994	-1.52978316623047	-1.98647595382166	-2.22367463337231	-2.50338045454775	-2.57817198421176	1.28275685736839	-2.03398039773344	0.690560891854964	-1.49759302302425	-0.161780908284404	3.01435852057938	-2.3495738995582	-1.47621211200636	-2.16116881343628	-1.82917666898427	-2.39222992535419	0.210018777807942	-2.92385906878392	-0.724646703070636	-2.21958429602285	-2.54677391099346	-2.18116996277198	-2.62267663424047	-2.70881898508222	3.43756406329049	-2.79520793935946	-2.6916523784637	-1.72135932498932	-2.61492233807312	-2.28551316246895	-2.41020931184269	-2.73674275395746	-1.65783975228044	4.39357066634409	1.3497709838698	-1.85216993764346	0.747935809999525	-2.66249443257796	-2.39611319757727	-2.1986283751226	-2.68029782635358	-2.55689092160363	-2.28486587050321	0.485117173650891	-2.51566854854299	-2.3308830753643	-2.02304451158574	2.42512149199523	-1.968839484159	-0.298745636834314	1.85386738497983	-1.01493440095539	1.92407696620222	2.43044822596088	-2.87446511458535	5.15448021553345	-2.25268107426816	-2.06561873533699	-0.34033167837019	-2.60461355880136	1.08741364770813	-2.0756921278352	-2.5365419264251	-2.41215235968084	-3.3070071209645	0.284297576748558	-2.88833107563239	-1.92263117324818	-2.35243550995946	-2.19729034127111	0.53162668672945	-2.76054996373293	1.28592276811066	-1.80964411869543	-1.34918082953019	-0.443156263857815	-1.49172247217087	0.9405155088833	2.16311307771183	-2.96600065911931	0.0834611933282614	1.37375162196753	4.01639717122836	5.36870854839426	-2.30155476152651	-0.381553703773816	-2.44364542388824	-2.84785334107502	-2.11082518708038	-2.50319224722389	-1.8837429346671	3.34283676280153	-1.88109686076191	2.86408660991245	-2.57510986804037	-2.14032731281714	3.07925241739285	-1.94697990103565	2.8467520043699	-2.6284038646261	-2.85888005513584	-2.41696752841995	-2.78383230824965	-2.75298822405754	-2.5885107755994	-1.76838492519526	-2.34630725705188	3.05419201469662	-2.64483482755927	-2.75698185478181	-2.57915841624863	-2.40073872664187	-2.96466600483048	-2.0815118080633	-2.90517243952896	-2.64222303133692	-2.61245764797342	3.34589968524993	-0.213037399270675	-2.49850592637242	-2.31803087790049	-2.1883449276683	-2.5406977567195	2.30268922224519	-2.12117581009756	-2.36806971731783	-2.12903166222434	-2.38209777034899	1.31490954415508	-2.31034028782528	-2.72187711977124	-1.88125874810954	0.363472439861713	4.25550892768618	-0.12778207464797	-2.23874120138941	-2.76526415276067	3.98263793908532	3.18545746606848	0.917444675086634	4.13685175121197	-1.90646949132803	-1.103805756621	1.07002380259912	-2.02143782163621	-2.07595518874025	3.551147162328	-1.90163644320642	4.0484774495058	3.46786911514646	2.44019071005143	-1.17972729793051	2.60407808066694	3.81813658396621	-1.81031368003024	-2.35452384402025	-1.84745520838809	-2.80955487985098	-2.56902107563393	-2.52891178920441	-1.86405052733788	0.327372589234793	-0.100763833551605	2.07643739423142	-1.69296170721306	0.499030479466985	-2.02728659959307	0.282488868819767	2.78569949937191	3.48357309796859	-2.02479288276066	-2.47403015966577	-2.0814056177509	2.03392824670464	-2.1516984687357	-2.20358286290953	4.51518589994583	-2.64749357975585	-2.55129304376899	3.35323139334514	-2.62137387076093	-1.71247729669847	-2.21492342419467	-2.02554093825753	-2.59873413200695	-2.28630111819111	-1.90162447370831	-1.97593488950557	-2.18638922946286	-1.25440135918382	-1.66836900495429	4.43077274494646	-1.51394932208653	-2.0524212976087	-2.38432279772272	-2.97093033070749	-2.45405108065485	-1.90186606591096	-2.31391802995416	-2.01106087538828	0.377052124791135	1.00938346114426	-1.85967204363105	-2.61767422170034	-2.73302518752642	-2.48959345238483	-2.19332804122526	-0.735351084332991	-1.80261858827485	-2.1896410053693	-2.31417147062861	-0.357271904114292	-2.22438431132821	-1.79905332631344	-2.00937302042705	-2.45093249536349	-1.99199666798026	-2.05206539552294	-1.94274145570215	3.03871414490779	-2.55498687660665	-2.14450381675079	-2.62771589337961	-2.27611905913778	-1.89032129275213	3.19720077010982	-1.1304891543235	-1.93051963667326	-0.628593422430747	0.110981527568806	-1.91907357434076	0.453073315368249	-2.28330371086979	-1.94732984018713	-0.0710586508394965	-3.11457402461549	-1.72343074062718	-2.07266014327356	1.35824544287692	3.93525471845755	-2.50319942633527	-2.47937570961055	-1.40035164106029	-2.49358216362466	-2.8978506215022	4.01185667043	-2.19190396992774	-0.618888049633019	-1.76830214432929	-2.22469753907593	-2.34858920845039	0.987611063710801	-2.12899016047013	-0.991853983262711	-1.72988008415099	1.95611847826348	-2.01887785914004	0.996595609558909	-1.70947787265492	1.65219945566778	-1.44756306847356	-2.37645700310178	-2.29743668537862	-2.44506691447343	-2.14482243143636	0.780931346194005	-1.70252701113007	-1.90435232864817	0.13704738596965	1.42346561910138	-1.73071938176452	-2.065869995638	-1.59402196812764	-1.83238691490757	-2.27138535520382	0.93877128460431	-2.37922603010195	-1.16761459187704
k__Bacteria	-1.79976409236555	1.5989694137895	-0.228482506788605	-1.72620918918755	-0.410971700894223	0.869214307744218	0.261160955384174	0.188026162255119	0.617894107369558	-1.96884970347712	-0.220706049349498	-0.285427616094856	-0.784618938124579	-0.370426433281386	-2.7069380398207	0.33014518002871	1.08199099216539	1.68841609197931	2.1779805485384	0.893990549354925	-2.37227903957928	-0.382460034259276	-1.4079558023149	-0.0487160981373471	0.405445088067627	0.711514841843464	-0.809698852303627	-1.67033339070437	1.0859300935069	0.689733186536151	-1.89346376385883	0.0127396655986297	1.56741912810354	-2.62729110843707	-2.53838220846723	-2.29305001438132	0.280488986159234	-1.46994374135319	-1.32279405523114	0.0440805219233074	-1.70562226333288	1.55441084896799	0.0450646026128938	0.325751169603148	0.536547440317225	2.14521432499698	0.615435386153169	-1.61642975352887	-2.4192606331985	-0.0948067972856739	0.493147335379579	2.06020535074397	-1.3382946711849	-1.73417045163708	-1.8595593571504	0.168976642130444	-0.0912159587134814	-0.142217123815722	1.74521871906406	1.17763437056236	-0.0719688911216504	0.983490568696792	1.1471290188153	-1.24999918450894	0.0145383014810393	-1.93578013691212	0.681713146069729	-1.7433399799391	-0.387245061989556	-0.945320135078722	1.32416801479198	-1.01603339032185	-1.96810744078777	0.208778779698138	-1.9078865667476	1.09690118633931	-1.64178492746438	-1.96545127835462	1.45760484352368	-1.68816345486997	0.52157406548973	1.59839805456159	1.19534341032933	-1.64995140415945	-1.48768423923756	-0.760900311611766	-1.34449468132205	2.44552567505533	-1.43896133159502	-0.662957490202702	-2.40159403950483	1.00115262413329	-0.792010212669424	1.42819164338533	-1.12520763434048	-1.9860673488158	0.053578061539719	-0.154586739594584	0.894834665577428	-1.44182264568503	-1.22323450043828	1.0007158201588	-2.30849003680086	-0.854928088844349	0.844532917431272	-1.5381397125116	-0.28662804513252	-1.35084546673967	-1.83021309579171	-2.39239295523135	-2.31570986650031	-2.11217694084605	-0.136860038168517	-2.21909064855916	-2.14574773415889	-2.17902181206981	0.134664415675842	0.182124622570114	0.215450243148515	0.31643646869027	-0.904363698870944	-1.72247672124355	-0.506813792658084	1.23530673539729	4.23638439293912	2.00122266643881	-0.557798695607456	-2.61238179983781	-1.15575495312093	-1.44395489574128	-1.41154843935385	0.900602247366906	-1.99144249147854	-1.79392995751057	-0.485937539875301	1.40109885553874	-1.87662836639338	-1.12432073878321	-0.23925361625745	1.31305242899777	-2.42852305797682	1.60004676839273	0.576713963267014	0.989108651472324	-1.76601919764715	-0.658259457016657	-0.261974310535875	-1.73621699784085	0.278240731426011	-1.94612173379389	-1.1567217758077	-2.0667458669443	0.615179766657247	2.90642339386836	-0.394190893216085	-0.574953125742658	-0.113961061015671	0.00875860071985728	-0.598507603235873	-1.73060544379371	-0.691257448129539	-1.51786145234941	-1.54318635807239	0.00156117948162468	0.763428300786775	-0.214116978922509	-0.485633993799879	-1.80964411869543	-1.75463927752684	3.39510059133072	-1.20404039971909	0.842877039319384	-0.64024730319471	0.0404440566397199	-1.42061620344801	0.415496690994345	-2.30528179440443	-2.94697798119901	-0.979750877627016	-1.07470088433376	-0.167850912066526	-0.192436412084257	0.619203920740606	-2.09800266260386	0.822854010957208	-1.98988203046384	-1.88171377012008	-1.21345083399327	2.51826930196317	1.15544496449365	-0.862329390276846	-0.623551088027728	2.41224674304057	-0.35153614830843	-2.04853027096056	1.71352254206097	-1.97237793059263	0.95739452125798	1.8569844695664	-1.76966760701411	-2.34472451575535	-1.19786829351723	-0.223034985055277	1.75764602213634	0.567685447292149	-1.99526897163233	0.97786313781158	-1.67644337823867	-1.58182891108614	1.6325025067246	1.77363297060374	-0.890838399813388	-0.213037399270675	-2.09219232110219	2.1563337838786	-2.1876354113986	0.0059187741139345	0.822142322879113	-1.02259797933	-1.5585070312264	-1.03085826928188	0.58857363560636	-1.13362946146204	-1.90038552934987	-1.40062198966033	-0.783170589389329	0.468832955519539	-1.36778629605734	0.0835270190192364	0.516714116270407	0.85892307024429	-0.598068774724397	0.151573426550112	-1.56746197470137	-2.01482768926348	-0.24782047511745	-0.228337019267097	-0.60395263097255	-2.02074185147644	-2.07459205120875	-1.03041315802096	-1.90040345404184	-2.21046646273644	4.73440873657934	0.753791756481205	-1.58518339251006	0.399219878475647	-0.880689521730175	-1.80805454978397	-2.35506017782638	-1.84766855685983	4.38260000823104	-1.75844615215308	0.439467487182081	-1.45862329778467	-1.10771193605453	-0.506228941659769	0.00746715241888113	-0.370822998047207	2.22094637532778	0.250466867072671	-0.949654812472865	2.89599481531558	0.982137146229381	-2.02457319887921	0.282685573695	0.767486818496514	-1.79471314978446	-2.15243986218785	-2.20340482376941	-2.22118776228069	0.727065028155183	0.248261617749343	-0.238798234778876	2.72676875161994	-2.11794661052764	0.755907711237777	-2.02289079649393	0.329327556505881	0.370521511386957	-1.49676379688719	-0.652942329305664	-2.18580993881109	0.249676037592452	-1.66794043268918	-2.10374142167284	-1.51635888637732	-1.24111174456426	-0.727350672155491	0.97580848167491	0.898022481701292	-1.90027601985576	4.04428915694391	-1.20144371945589	0.953939499235218	-0.782376008083792	-1.86047688468152	-0.507807431002807	0.070180932633322	-0.543683303329518	-0.0819154515757488	-1.8339633730011	-1.80254661184407	-1.78396878225226	-1.50193628650269	2.93030045204014	-1.41405141205641	-1.39520192601404	-0.908416450878754	-1.130739761816	-0.334095273694844	-1.35891821496299	-1.94150305615691	-0.110069303140043	0.490282497634785	-0.820896089261976	-0.971405367027333	-1.46135300545238	-0.789403825343044	-1.52352775651255	-0.725024046215331	-1.52538549523122	1.31731672662457	3.53104739353534	-0.125484390674592	0.809748259306982	2.63691096387308	0.4038095489096	-0.294202202153706	-1.20747551658082	-1.31951419320637	-0.750612413213875	-0.935207166553855	-0.242676559872819	0.100575199565571	-1.15841698484593	-2.49897399480128	1.29566913973362	0.5771485636662	-0.551623088503883	-2.19160950273728	0.279053543572939	-2.17376338880445	-0.90010350878017	-1.94297644639289	-1.76922961869004	-1.31676712646078	2.69075585783763	-1.72988008415099	-1.00324615111964	1.5652227303363	-0.0620113444955016	-1.30343232592632	-2.2189909606025	-0.194800099978192	-2.37813359048236	-2.29595985518158	-0.0251183749311039	0.0518690256767881	-1.97591246754757	3.52043754522056	-1.49753533162333	3.52707146703368	-2.09551331206186	0.62162380214267	-2.06582130158755	-0.783234610619839	-1.83061529803451	-0.255495316468694	1.63191846516426	2.68131292837151	-1.16564512399229
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	0.310465421983723	-0.518212455873186	-0.92162968734855	-0.0214610969491284	-2.76233640642379	0.609703112259133	-1.47344010000393	-1.2470583630342	-2.3525224427939	0.864363640579093	-0.102923013693114	-2.15722979299645	1.33564459807551	0.376787968548835	-1.89603008344002	-0.0753199280794542	-0.403038209640192	0.401751571808265	-1.25600665594674	-0.530044139747813	0.774031156005828	1.98466357987234	0.537954346740413	0.269737632981188	0.436216746734381	-0.953492921745447	0.37988521457021	-0.977186210144429	-1.21665499948715	-2.57793290919218	1.89639503710201	1.18392264710157	0.363446323777607	0.463751344921246	1.10574912744562	1.22577258241766	-0.154829085098611	1.46391312848272	0.0635003058887474	-1.90182962713201	2.56582191170203	2.4044005010209	-0.692534340517885	-1.17832622717313	-0.132502188663659	0.498962439440164	-0.603804890303556	0.132770101280391	-0.222087538793462	0.261868146653058	0.141749448541691	-0.179321606282942	0.108624311751426	0.211739697418231	-1.57187728469862	-0.341848981635547	-2.34250775731998	-0.0977653612448886	-2.03897091485421	-2.09951036242982	-0.959272086122553	0.269724100934111	-0.587472036572806	1.9984354426008	0.0145383014810393	0.261458550855074	-2.71948458101259	-1.74333461003822	1.22219285044454	1.53958651470928	-0.169757010520275	0.450303678471574	-0.0963052638861779	-2.39391090574625	-0.521592205627714	-0.901194715886575	2.65258076865108	-0.307190149842754	-0.764011186936701	-1.17733783110398	-1.06539099109231	-2.62477529550949	-2.62783707966669	0.747943868638924	0.246916816150551	-0.527285460430261	-0.363665428310327	-0.876422334952685	-0.928135707829025	-0.375275417750921	0.744652571700195	-2.19752049341739	-0.322006583423688	0.153122917375664	0.746594542561107	4.32747882999871	0.624122920007332	-0.714202527530007	-0.669140872779915	-0.630892429468702	0.386203411995823	0.432731782552865	0.930155212923797	-0.00763022845714521	-2.47871011183551	1.59735450341755	0.585210924170801	2.16566276143348	2.10158353890862	0.578014908237021	1.946970010541	-0.377575885457942	-0.194018452008466	1.25442597748009	1.3354923551768	-1.36809458664546	-2.62217435949615	-0.0514902286113908	0.101039891970771	0.349226291513261	-1.59751087943089	0.762381171260413	-2.61703003271875	1.06623040535335	-2.40837742514172	-1.41321994197337	-0.334655144293246	-0.00975529636118404	0.954458247225657	-1.03848978763311	1.69453189136901	-0.646960261349108	0.493464158309464	1.78958898094554	0.612674748792809	1.10384733207081	0.202813175286452	-0.431173558223264	-2.11105579315904	-1.23247884260667	1.77244467758646	-1.65804976962875	0.878994835139948	1.42847531125617	1.16072020441989	-0.395895192549166	0.0744979260853375	0.61515825932263	1.42922100561144	0.538741078196127	2.18437168178475	-0.275032715652005	0.652920094640094	-2.60498738999312	-0.0577186565948717	0.466500749085503	-0.624786684781662	1.93543738784728	0.255907724920195	-1.03745826323376	-0.97893952058132	-1.11239634424124	2.58394802697271	-0.085450197508005	0.340571449966741	0.0437121303795907	0.0566902970254829	-2.21511207240418	0.665722191012077	-0.443156263857815	-0.798575291610922	-1.21124669437616	0.494732629644275	-0.616335479749351	-0.727469022888067	-0.351758461719322	-0.108045422151018	-0.932077246268989	1.28201222084677	-1.07470088433376	0.262932004025928	-1.19096524219538	-0.811542202950119	-0.306243193375804	0.466179067018476	0.150184133032428	0.395553424919784	-2.12974156586743	-0.222570721962031	0.616448463760967	2.69301867121257	-1.94530480838806	1.67389412571258	-0.970575356714653	-0.374553837388892	-1.31902370461574	-0.873765641924518	0.146464305041651	-1.08745450960004	0.139873497094621	-0.234597565786964	0.123887546465089	-1.32164727372339	-0.966933480917079	-2.5786160644136	0.447078063736873	2.47876088167047	0.962613951376592	0.816066361712229	-0.734621107407016	-1.28975795142407	-0.803827022823758	-0.531491130389209	2.34455921326094	-1.91269297035921	0.414994418893806	1.73705362152555	0.151984660543867	-0.211667763113673	1.10408079579905	-1.03085826928188	-2.38184134055718	0.178556927504128	-0.290947616915767	1.28039953905396	1.83786823472325	-0.852922884462781	-0.204635486251656	0.776674199579182	1.9148429350373	-1.2613404659558	-0.685080151714027	-2.4511234555099	-1.05663635093538	0.875555210459813	-1.09511833550465	-0.410658576061051	0.00218317259776526	-0.699001726554051	1.98156572854181	0.742654178194948	0.209775893939039	-0.601028550302341	-1.52086134356174	1.49572910121058	-0.263436566056354	-1.58178159039094	-0.505996072288764	-1.80809627494338	2.79969238751343	2.30728719507005	0.269467532143308	0.233984012537126	-0.621404473503182	1.85556270688785	-0.319254575690259	-0.352078261832511	-0.685680028141064	0.658796419133951	1.27222036770047	1.11950471409628	-1.28612704909408	-1.25030948583723	-0.9149828386565	-0.366329628079926	-0.0537866629262132	0.81004643291531	-1.28388752601847	-1.74699338023671	0.599947591835444	0.95686606806726	-0.739272040638244	-2.14963365504903	-0.724306050560577	-0.343071494087778	0.233432852356846	0.493543446770286	0.254357757495649	-1.79093597969421	0.259295876276733	0.207984295351239	-0.470620772511709	-0.864056662513521	-0.338110627309668	-0.569330927301234	0.316625555428179	-0.70544261269992	0.879151791635831	-2.38558453422069	-0.955712929928304	-1.13012576559099	0.702411555692087	2.06942961784249	0.877997822223944	-2.23790765324506	0.421596796242144	-0.356385605323943	0.855497411892385	-1.41142360829089	-0.34952728888856	0.515921549179872	0.30610279049517	0.21234662910815	0.413255795083963	0.657547962850685	0.911239421349215	-0.114768427926153	0.108875470762234	0.344346517616615	1.33735976965562	0.359051906865101	0.473663248785315	0.603991795362829	-0.372433567607534	-2.55424193928839	0.460037756200088	0.301560308785555	-0.950527381686394	-0.229788037407622	-2.62213472270861	1.06673542301272	0.266373973996835	0.0645537581291984	0.0368735554150842	1.12727857782078	1.21521336741515	0.518467264389971	-0.443488311477604	-0.764205831399442	2.36674102921297	0.184563203569909	-0.56829085641992	0.222245622137188	1.79754426865374	-0.998037089102539	1.87653600186135	1.18364591137194	-2.49418818587537	-0.350838207971146	0.429206164507843	0.565230799898403	-0.0723443432649493	1.59899368565719	-0.430099879534435	1.42431938359358	-0.958299085344512	1.60997227560626	-1.68500116382266	-0.631267795482884	-0.17656757793517	-0.360068131516282	1.58211212592649	-0.610285145366374	-0.108788354893525	-0.43596215679508	-0.180885677219912	0.0554554539332875	-2.44548343152041	0.131911733350325	0.569622252526798	-1.7012656397509	-1.49753533162333	1.52334174708954	-0.0806117776748934	-0.631139166352698	1.08046448397423	2.0301761061402	0.714900607681045	-0.36085583212652	-1.76927824578601	0.0422555987562547	-0.0670264952954965
