	PD_whole_tree	chao1	observed_otus	shannon	simpson
T.CS.067	44.485613	198.322580645	178.0	4.28058651206	0.877882254848
IMP000.L.T27	43.784658	241.555555556	196.0	5.1526773602	0.949429789474
TFSCS023	57.299492	300.322580645	229.0	5.15982573065	0.948181506925
CS.110	46.019971	240.5	191.0	4.93437473118	0.931625939058
CS.297	41.236031	219.714285714	164.0	4.61023049002	0.897727689751
CS.193	46.033868	222.625	181.0	5.43746278279	0.963502044321
T.CS.018	45.546624	218.0	183.0	5.16806953638	0.940458537396
IMP000.L.T39	45.936512	224.5	192.0	5.31080660684	0.95258098615
IMP000.L.T20	44.47412	204.714285714	184.0	5.41960576323	0.955725972299
CS.143	46.735773	218.791666667	194.0	5.4651921533	0.956254376731
CS.248	51.404642	251.3125	205.0	5.87504363984	0.971680160665
T.CS.145	44.420965	184.153846154	146.0	4.46189817396	0.893813745152
CS.075	44.410283	181.055555556	167.0	5.20132892658	0.93889766205
CS.111	56.542157	241.652173913	206.0	5.15866858352	0.947389451524
CS.321	45.048536	222.0	165.0	4.26990082698	0.873681756233
CS.065	39.077186	180.055555556	162.0	5.10986547883	0.943468963989
CS.130	54.949278	239.05	196.0	5.2632790429	0.945270548476
CS.159	55.752093	220.391304348	193.0	4.9402301976	0.929855113573
CS.099	54.07227	251.476190476	200.0	4.42718196062	0.857510731302
T.CS.143	46.035508	241.666666667	187.0	4.90157393011	0.910570022161
CS.061	32.928803	132.083333333	105.0	4.00290953869	0.87304032133
CS.175	38.880133	187.538461538	156.0	4.17330151226	0.909019817175
CS.055	40.553474	186.0	168.0	5.17314624179	0.943462903047
CS.132	48.97018	207.769230769	190.0	5.62148073913	0.962347479224
CS.188	39.585072	200.428571429	165.0	4.97269491792	0.93641565651
CS.232	60.584704	297.0	242.0	5.81945811043	0.962915922438
CS.163	45.772526	222.217391304	190.0	4.93640558692	0.941518066482
CS.003	60.520029	246.607142857	208.0	4.95240739602	0.92047198338
CS.239	54.584457	264.260869565	225.0	5.55116741992	0.950978415512
CS.260	49.60033	225.166666667	184.0	5.13404738211	0.945965440443
T.CS.147	50.872668	228.571428571	181.0	5.11403604579	0.936099756233
CS.238	46.277779	229.0	187.0	5.35087239865	0.947413689751
CS.190	50.852114	306.4	200.0	5.32405816474	0.949464088643
CS.068	38.878322	178.0	153.0	4.64554304298	0.926400570637
CS.294	38.436961	213.714285714	143.0	3.67611646324	0.862297290859
CS.176	46.763527	239.157894737	196.0	5.28005935687	0.944729806094
CS.217	54.35879	297.555555556	212.0	5.27242702349	0.937120138504
CS.333	44.984532	247.4	191.0	5.5242491677	0.962762509695
L.007.M1	52.822984	230.75	169.0	4.72246186819	0.910722637119
CS.104	44.385107	224.333333333	181.0	4.80704749165	0.925780642659
CS.036	49.988605	250.166666667	209.0	5.58979788673	0.961893041551
CS.112	44.95065	196.105263158	179.0	5.16247757851	0.940847612188
L.005.M5	45.776657	213.454545455	178.0	4.708431671	0.91989966205
T.CS.093	57.275477	228.615384615	203.0	4.80346471665	0.905872404432
L.004.M6	53.938162	224.5	193.0	4.95707691393	0.926420105263
L.008.M4	48.832327	294.0	207.0	5.60013341069	0.963172759003
T.CS.092	51.773845	261.588235294	198.0	4.98480571786	0.906244265928
CS.325	31.668066	175.214285714	125.0	4.4309804447	0.924451795014
L.012.M5	42.407674	198.153846154	160.0	5.07237925544	0.950028116343
CS.169	55.109045	253.0	216.0	4.93189622232	0.88612432133
T.CS.144	46.551527	230.8125	177.0	4.78112926547	0.925822614958
IMP000.L.T17	45.431051	227.565217391	197.0	5.2553567324	0.949204083102
CS.358	33.558266	195.375	121.0	4.3891560512	0.905086526316
CS.109	61.844494	252.038461538	225.0	5.41196603652	0.940518277008
CS.007	49.69275	236.368421053	177.0	4.55039111866	0.88479698615
CS.079	41.646375	200.526315789	171.0	5.12869499599	0.944618382271
CS.072	66.774902	319.107142857	258.0	5.53897981996	0.947926631579
CS.198	46.13162	232.047619048	193.0	4.91049712882	0.930039085873
CS.165	42.130223	223.315789474	178.0	5.13589720091	0.95047367867
CS.322	47.131937	209.5	178.0	5.2439989968	0.953654260388
T.CS.014	52.590974	274.0	208.0	5.25288305609	0.945667944598
L.008.M6	45.729023	209.0	176.0	5.31275180809	0.947206903047
CS.117	47.932642	235.045454545	188.0	4.66201448078	0.897077634349
T.CS.094	47.3249	211.25	160.0	4.38566253609	0.891947202216
T.CS.084	41.379138	203.0	166.0	4.99508199873	0.921606742382
IMP000.L.T30	42.522641	243.235294118	185.0	5.02521453442	0.94150331856
CS.102	49.692505	298.833333333	207.0	4.65282407778	0.890935778393
T.CS.097	45.168074	220.0	175.0	4.65356376841	0.910514360111
CS.045	42.54545	241.571428571	194.0	5.4924915965	0.95771198338
CS.347.0	49.226622	263.769230769	177.0	5.2122851199	0.951531922438
CS.105	55.3813	296.352941176	209.0	4.82931392426	0.90888633795
CS.293	49.607086	208.555555556	163.0	4.61565253592	0.915274570637
L.011.M1	47.398941	233.647058824	178.0	5.09783297168	0.941713080332
CS.030	57.683162	271.75	210.0	5.13630262507	0.928443445983
T.CS.069	59.614538	318.607142857	242.0	5.43983900963	0.953046614958
CS.108	50.052085	204.375	165.0	4.35610566562	0.876162260388
CS.044	46.29535	202.15625	179.0	4.69823632429	0.908233235457
CS.251	45.537217	224.714285714	187.0	4.58393871131	0.883669301939
CS.259	52.074785	232.4375	176.0	4.58304686557	0.905286692521
L.025.M4	39.103584	215.0	170.0	5.07558542729	0.937815484765
CS.013	63.476554	294.0	251.0	5.62512973725	0.946872914127
L.008.M3	39.543704	244.071428571	153.0	3.83215871194	0.861546188366
T.CS.007	38.950945	189.291666667	160.0	4.63007500105	0.930782299169
CS.172	50.68406	219.0	182.0	4.89911854806	0.915795639889
TFSCS025	46.948788	264.260869565	211.0	5.06873560283	0.945885900277
CS.090	58.310441	242.12	206.0	5.19163346218	0.942518265928
L.005.M1	45.361611	224.875	189.0	4.89569647368	0.922736747922
CS.019	39.186132	191.066666667	158.0	4.65964378473	0.907514376731
TFSCS029	50.404006	251.035714286	192.0	4.7307649661	0.936856393352
CS.118	44.279489	198.25	175.0	4.74600811601	0.91187065374
CS.142	45.770148	273.0	163.0	5.31696276599	0.960073146814
T.CS.023	41.837414	327.0	173.0	4.89237271862	0.944682459834
TFSCS020	57.898907	250.555555556	207.0	5.30304277	0.955174698061
CS.103	55.688113	270.105263158	218.0	5.59137288712	0.958072731302
CS.170	46.740197	217.0	165.0	4.99672671467	0.937525108033
CS.062	52.901088	230.9375	187.0	4.66039155601	0.891126227147
T.CS.065	47.005606	225.555555556	173.0	4.56845991894	0.909624698061
T.CS.009	55.929779	265.555555556	213.0	5.01931418481	0.923583207756
TFSCS027	44.346503	253.954545455	196.0	4.42324576462	0.911429495845
CS.120	53.150178	249.866666667	203.0	5.32892523989	0.943405074792
CS.005	64.651663	272.777777778	231.0	5.51591733231	0.950109058172
CS.298	49.607575	254.5	199.0	5.3823811121	0.946913218837
CS.011	61.689571	295.105263158	228.0	5.59148028931	0.952316548476
CS.343	38.531119	214.583333333	156.0	5.09676313859	0.949375368421
CS.016	44.691529	202.428571429	167.0	4.88922841113	0.910841722992
CS.379	37.300275	208.076923077	145.0	4.61114918135	0.931371168975
T.CS.013	44.155908	243.105263158	191.0	4.64493912657	0.913165401662
T.CS.004	47.526123	245.473684211	191.0	5.10526221796	0.943632869806
CS.357	45.527966	234.882352941	174.0	4.49967808563	0.901967495845
CS.173	43.178001	172.076923077	149.0	4.54821833484	0.893962747922
CS.046	52.040215	276.090909091	194.0	4.85340157287	0.916363096953
CS.308.0	42.849218	223.681818182	168.0	4.42183713449	0.912130880886
CS.151	52.59084	246.117647059	193.0	5.44156862649	0.954116227147
T.CS.142	44.66721	193.391304348	166.0	4.63758138784	0.914527783934
CS.269	30.800218	135.0	116.0	4.5389039325	0.928460072022
CS.098	46.782797	196.0	152.0	5.29716733454	0.953875878116
CS.056	39.369902	190.3	165.0	5.56220392124	0.961258221607
L.006.M3	52.994697	227.0	197.0	5.02222346173	0.936601562327
T.CS.088	43.479496	263.9	195.0	4.97096901618	0.931015484765
CS.140	47.26717	273.153846154	190.0	5.43863781629	0.956697634349
IMP000.L.T37	47.581884	429.666666667	200.0	5.19946339416	0.942089290859
T.CS.135	46.661169	228.625	191.0	5.26885881004	0.954304631579
L.008.M5	48.80313	238.0	197.0	5.70469892513	0.964100282548
L.025.M3	45.484006	219.44	185.0	5.1850449442	0.938512775623
CS.070	41.110023	211.526315789	164.0	4.64291533089	0.929848747922
CS.158	46.740587	227.272727273	185.0	5.50226206688	0.963121157895
CS.219	55.934215	229.052631579	194.0	5.17346850198	0.944336509695
T.CS.030	40.642571	225.545454545	165.0	5.12024456549	0.94621200554
IMP000.L.T10	47.100474	249.571428571	191.0	5.28316533649	0.946755119114
IMP000.L.T28	48.246728	285.055555556	217.0	5.44371796998	0.955818476454
CS.095	49.485044	270.5	221.0	5.34985838829	0.946279401662
L.006.M4	47.129055	252.4	196.0	4.90201847784	0.938676603878
CS.220	42.247461	204.454545455	169.0	4.55250555956	0.895768903047
CS.275	45.759075	219.3	186.0	5.56481457267	0.96535801662
IMP000.L.T09	44.8878	219.857142857	192.0	5.09976053603	0.935672631579
IMP000.L.T38	46.69362	256.681818182	201.0	5.14206731928	0.943765484765
L.007.M2	55.64362	215.058823529	178.0	5.22306522715	0.950399844875
L.004.M2	55.235016	231.166666667	181.0	4.60924534075	0.909893939058
CS.237	55.73274	292.0	247.0	5.2707293024	0.940204121884
IMP000.L.T40	42.941188	229.9375	186.0	5.18513282734	0.943154227147
CS.087	44.394324	187.5	173.0	4.42970261764	0.883858603878
CS.332	42.552946	199.882352941	154.0	4.64888590741	0.929187833795
CS.305	50.236027	232.571428571	185.0	4.79169730225	0.903696803324
T.CS.087	37.643581	196.5	137.0	4.36675714343	0.904106747922
CS.231	46.830871	248.0	200.0	5.90408232877	0.973188786704
CS.050	44.305763	185.588235294	160.0	5.27416199398	0.954155240997
L.005.M6	43.871821	290.1	182.0	4.55667045082	0.906267900277
CS.082	64.119718	290.6	251.0	5.74301754967	0.956864116343
CS.362	40.855124	181.666666667	161.0	4.90520395075	0.93139433241
CS.341	44.60836	236.066666667	173.0	4.82158464784	0.930583080332
CS.194	38.134526	215.0	149.0	4.55670743727	0.929096116343
CS.200	60.772116	308.8125	255.0	6.28489107115	0.977478393352
L.006.M6	64.211812	269.130434783	228.0	5.58047567146	0.955297872576
T.CS.051	54.691466	257.107142857	206.0	4.75114659044	0.91602701385
CS.008	43.754127	191.375	166.0	5.11806909733	0.941245750693
IMP000.L.T29	46.243451	243.25	202.0	5.33771591652	0.954588188366
CS.155	47.522001	208.0	177.0	5.45376437612	0.958223601108
CS.141	54.087751	269.894736842	213.0	5.16215124097	0.942065617729
CS.235	54.476453	252.25	201.0	5.50771136404	0.949608116343
CS.031	49.3983	204.0	165.0	4.61032848942	0.928489473684
CS.017	41.64837	207.769230769	162.0	4.59042057268	0.897679540166
CS.053	54.571812	255.5	227.0	5.71309907153	0.961587506925
CS.101	47.051673	182.076923077	153.0	4.98123983923	0.919246249307
CS.124	35.980293	152.882352941	138.0	5.11603334681	0.94918998892
CS.115	40.588695	207.0	172.0	5.19949984471	0.956289590028
L.004.M4	55.867714	212.0	177.0	4.87976595912	0.914402686981
CS.328	33.362088	220.111111111	129.0	4.36003442032	0.916902315789
T.CS.137	63.259974	287.5	217.0	5.71449676191	0.969665229917
T.CS.138	55.347164	188.647058824	168.0	4.86923534689	0.933534360111
CS.191	49.67229	193.714285714	176.0	4.59178665734	0.880706891967
T.CS.042	51.209623	223.565217391	193.0	5.07505711601	0.912120747922
L.007.M6	58.946607	251.882352941	191.0	4.87633385767	0.922338614958
CS.020	36.755511	365.0	143.0	5.06331661215	0.945052354571
CS.199	46.7437	194.25	171.0	5.09372717646	0.945865734072
CS.156	37.359831	162.066666667	129.0	4.53085450663	0.926659911357
L.025.M5	42.131758	217.571428571	170.0	5.38223985804	0.956735396122
CS.021	43.55603	205.789473684	178.0	5.39848033303	0.955815146814
CS.380	42.742642	196.071428571	165.0	4.99380770042	0.935309518006
CS.227	37.187395	172.142857143	150.0	4.77374220571	0.93779499169
CS.168	58.101786	280.0	233.0	5.47560832678	0.948960725762
CS.077	48.185973	265.571428571	185.0	4.77365749943	0.920309867036
CS.035	51.611309	230.052631579	189.0	4.80438295105	0.904219977839
CS.224	38.735499	212.588235294	149.0	4.33008237538	0.892231800554
L.006.M5	54.782701	257.15	212.0	5.13583482387	0.92195233241
CS.113	40.864398	192.9375	149.0	4.49466522464	0.90189834349
T.CS.099	52.724703	244.4	203.0	4.86782597622	0.913233556787
T.CS.095	50.507988	204.058823529	173.0	4.9181849499	0.92682065928
T.CS.096	55.999716	274.3	208.0	4.96965925535	0.925663584488
CS.284	43.288605	229.058823529	192.0	5.40942442673	0.958928415512
CS.350	46.841744	213.615384615	188.0	5.07964484251	0.934961124654
CS.205	39.919471	177.1875	150.0	4.86146540874	0.936630642659
CS.014	62.616106	247.142857143	222.0	5.17148299524	0.911965390582
CS.009	37.468697	162.75	144.0	5.12469632648	0.955098354571
CS.153	55.320544	298.0	242.0	5.44924311782	0.940601307479
T.CS.020	79.39026	406.076923077	294.0	5.49899301461	0.957409362881
T.CS.061	48.300823	258.125	199.0	5.38351945971	0.947967739612
L.012.M1	47.616255	224.142857143	187.0	5.43077555178	0.963389268698
L.007.M4	56.134073	221.071428571	181.0	5.23004070402	0.945442880886
L.025.M2	39.218874	203.066666667	170.0	5.1700184873	0.939595745152
CS.076	52.982547	239.166666667	205.0	5.11832175183	0.946657462604
CS.203	39.648395	173.714285714	157.0	4.51303898153	0.888540775623
CS.078	38.540739	157.235294118	141.0	4.79478881386	0.933971789474
L.012.M2	44.941478	249.117647059	196.0	5.41234630104	0.958127152355
CS.093	49.37022	224.956521739	196.0	5.03089607756	0.924272903047
CS.311	42.981073	192.8	168.0	4.70125302267	0.894881950139
CS.022	41.257876	217.9375	174.0	4.91138641169	0.945685639889
CS.029	49.818245	206.1875	179.0	5.62903040272	0.965024182825
T.CS.045	43.631538	220.666666667	166.0	4.43871138421	0.881999540166
CS.088	33.021664	146.5	112.0	4.35538671111	0.903894448753
CS.241	52.809772	209.15	174.0	4.77603463582	0.923751074792
CS.049	36.088996	166.0	133.0	4.30030316425	0.908368260388
CS.060	44.072751	249.5	185.0	5.31412055286	0.960231146814
L.012.M6	48.086069	260.0	182.0	5.70003761969	0.971381767313
IMP000.L.T02	49.071959	263.047619048	218.0	5.5299129852	0.956040243767
T.CS.008	38.93163	188.0	142.0	4.26327070954	0.855790576177
CS.066	44.002154	167.4	144.0	4.23791761963	0.856590304709
L.006.M1	45.884002	237.047619048	198.0	5.59053945303	0.962217889197
CS.249	47.544635	232.0	199.0	5.24359077183	0.956409185596
T.CS.098	55.987301	251.384615385	215.0	5.32517523357	0.947634044321
CS.033	56.315853	313.666666667	211.0	5.32089513186	0.952118897507
CS.283	42.994109	212.230769231	161.0	5.29030827579	0.958423229917
T.CS.049	43.667711	242.055555556	182.0	5.02495509606	0.940069562327
CS.319	38.497466	202.272727273	160.0	5.07415922096	0.940546587258
T.CS.073	48.030488	233.44	199.0	4.90006032012	0.914699872576
L.008.M2	43.072811	222.333333333	179.0	4.97406859312	0.932008819945
CS.240	54.052431	255.217391304	193.0	4.86492075961	0.928112581717
CS.285	39.515385	190.071428571	159.0	5.12485919564	0.956430271468
CS.161	44.396894	243.4	186.0	5.17889585496	0.950731108033
CS.058	56.618547	258.285714286	229.0	5.67399487573	0.966791301939
CS.052	53.203407	287.714285714	227.0	5.34183642868	0.944878
CS.097	53.627325	249.476190476	198.0	5.17079822951	0.945687473684
CS.345.0	41.856532	225.230769231	159.0	4.44343893409	0.916049717452
CS.114	47.363696	217.666666667	197.0	5.7149638561	0.96822732964
CS.356	45.52031	258.4375	169.0	4.59246112012	0.912434731302
CS.339	41.546016	216.5	146.0	4.29200975463	0.896110620499
CS.096	48.875561	246.5	182.0	5.59890064225	0.965378177285
T.CS.090	41.601103	197.5	155.0	4.15850292836	0.861019728532
CS.092	61.226036	241.6875	229.0	5.59910683343	0.960261390582
CS.351	47.653882	285.333333333	185.0	5.26478002845	0.94672465374
CS.228	48.961078	236.875	206.0	5.1789155665	0.941230415512
CS.274	46.318809	256.142857143	188.0	5.05462707983	0.944702022161
CS.171	59.043496	250.0	215.0	4.61979323903	0.856469961219
CS.334	40.712771	205.153846154	162.0	5.16418155252	0.952582598338
T.CS.150	51.35449	210.0	179.0	4.76929107204	0.913569207756
CS.091	45.504436	215.1875	178.0	5.27538789551	0.956245822715
CS.286	41.483042	206.214285714	173.0	5.3166556345	0.957217612188
CS.131	57.365185	268.913043478	235.0	5.8288018228	0.964260925208
CS.028	56.805805	276.0	225.0	5.5287426844	0.955476077562
CS.335	34.044729	185.214285714	135.0	4.44631228709	0.926639828255
CS.040	46.609746	202.058823529	165.0	4.6004488166	0.901654842105
L.025.M1	42.574318	236.714285714	181.0	5.17286390557	0.953013213296
CS.004	42.528033	228.714285714	173.0	5.4538714215	0.959158548476
CS.027	47.044287	186.0	168.0	4.42469666346	0.863367778393
CS.196	45.083223	283.0	184.0	4.80301451827	0.935566155125
T.CS.134	64.024887	269.416666667	212.0	4.4833686245	0.883677711911
CS.059	62.896388	291.0	221.0	5.41466493805	0.956157739612
T.CS.070	47.310988	219.5	191.0	5.03956789111	0.916915722992
TFSCS024	44.598624	254.3	188.0	4.94546373954	0.941430443213
CS.089	55.746856	296.055555556	236.0	5.33045264982	0.926405468144
L.012.M4	41.670608	222.583333333	164.0	4.93700714642	0.936282265928
T.CS.071	48.059101	271.214285714	194.0	4.81711795895	0.910319817175
CS.024	67.895132	329.103448276	266.0	5.79220001624	0.960366891967
CS.229	42.555696	189.2	164.0	5.10967481452	0.945724786704
CS.296	51.93285	263.352941176	197.0	4.95953472858	0.929769401662
CS.043	52.047382	248.043478261	205.0	5.61941285041	0.962550487535
CS.133	46.951392	197.045454545	170.0	4.89385889414	0.935039207756
CS.160	48.158186	255.136363636	206.0	5.03310841491	0.926272116343
CS.032	44.911599	197.333333333	154.0	4.14560287933	0.882673218837
CS.051	38.516508	192.909090909	156.0	5.38825049657	0.959135844875
CS.122	50.336999	179.476190476	164.0	4.68743133621	0.893191806094
CS.123	47.150283	212.555555556	167.0	4.1941430158	0.852675689751
L.004.M1	59.474611	253.3	206.0	5.18267474844	0.935777977839
CS.038	36.264137	168.142857143	132.0	4.19523472183	0.825298509695
CS.085	62.399419	282.7	254.0	5.89575740865	0.969002171745
CS.018	39.807736	160.894736842	141.0	4.70622803613	0.919626958449
CS.106	54.162133	271.333333333	228.0	5.65762456475	0.959320227147
CS.135	42.68939	190.428571429	169.0	5.51993621362	0.961065700831
CS.086	47.005221	238.75	190.0	5.10450640174	0.92949301385
L.012.M3	42.106225	183.461538462	164.0	5.14114523864	0.944976880886
CS.002	49.473873	220.714285714	200.0	5.57012326713	0.960720831025
CS.292	47.665958	206.538461538	192.0	5.24072604931	0.94759733518
CS.037	36.337579	215.0	145.0	4.96985307656	0.944959617729
CS.041	41.588453	199.0	170.0	4.65936932899	0.906398786704
CS.057	46.66725	226.3125	180.0	5.34594685992	0.954303357341
CS.247	54.599424	250.272727273	213.0	5.63449990992	0.9633033241
CS.067	39.962004	165.555555556	138.0	4.68801963957	0.934929529086
CS.154	29.931208	168.125	110.0	4.40095047488	0.92787799446
CS.164	43.948164	239.0	192.0	4.29351617401	0.913443385042
TFSCS021	55.547309	360.65625	283.0	5.49441956233	0.955149113573
CS.222	42.333554	219.555555556	174.0	5.05850915876	0.949057091413
