	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
M9.7.25.17	0.317517170822	0.774111450844	0.858286437665	0.348686019593	0.824624057084	0.830607589479	0.816616189558	0.249231159925	0.738394750224	0.812170680249	0.76245049302	0.838454163155	0.645171804116	0.656228850156	0.688621966055	0.558669151243	0.439928247128	0.74264919627	0.830284294008	0.842926413496	0.606688557031	0.768992349092	0.712862092646	0.810560274504	0.797455817413	0.756126427582	0.689954200907	0.913411807156	0.646515792656	0.81823713839	0.73186722701	0.844781670417	0.738741322576	0.318938705441	0.843957258384	0.954515328257	0.750949593313	0.420603407585	0.861868355993	0.0	0.829505534117	0.710483762613	0.613725256876	0.301046437276	0.656025898057	0.718996188134	0.650736550732	0.538600283855	0.527611985873	0.29629089138	0.172195154031	0.447296871542	0.711550874831	0.737230341605	0.302900587348	0.577772938251	0.528654878386	0.724775612309	0.795591970432	0.704659734976	0.671102443578	0.763760960746	0.927129713682	0.320661405959	0.750070518371	0.796314217391	0.720627532024	0.699589485806	0.964388949721	0.822113371945	0.780726646993	0.750979452104	0.68759786924	0.776773444093	0.827803898423	0.82136153039	0.706443459844	0.827189342197	0.404101254035	0.695622299229	0.750279125364	0.804251896887	0.805303899504	0.782966992103	0.753256878602	0.817870536256	0.804185338289	0.786427738795	0.713409275045	0.829560975932	0.82378631646	0.68338145896	0.821380879234	0.833705659609	0.776678222329	0.766386114006	0.826124548525	0.774557215279	0.832932194227	0.736788415629	0.716390599022	0.345777670356	0.664347667179	0.28836866623	0.541897741449	0.349856001244	0.838013948832	0.830403456573	0.832206666105	0.824198413457	0.538156994628	0.665044032498	0.70837001893	0.846509671596	0.576106656767	0.832167719799	0.83549946112	0.681475750709	0.498332446381	0.454636618789	0.547582630588	0.816793173949	0.843280675435	0.603955070433	0.764495883452	0.847520015437	0.863667993417	0.747793745825	0.71262037554	0.848059862996	0.796686751816	0.806342384101	0.84538011353	0.69804223823	0.478817461059	0.609867907114	0.401670478133	0.7563240333	0.861296203016	0.618411620705	0.863619747579	0.843878371634	0.927536244061	0.810051234116	0.911972397548	0.824672597807	0.883516167586	0.912091225004
M18.11.28.17	0.858926992902	0.724327348722	0.878926652837	0.846877175207	0.413234403347	0.198826125578	0.22786485705	0.867142488003	0.662757147031	0.855742897254	0.682316285867	0.876243300391	0.703910534081	0.482343114317	0.710429815736	0.488019298094	0.822469227975	0.636572907586	0.198876063334	0.171391172209	0.51409496163	0.701605171814	0.637546623509	0.733156782251	0.740604668973	0.671619335025	0.60116184578	0.912171032753	0.516263714742	0.662208942817	0.636120376834	0.246528503444	0.646787812187	0.853833371252	0.211388053705	0.96086020751	0.687461624602	0.812479774077	0.369842854768	0.829505534117	0.0	0.655238334596	0.463950128896	0.868241787664	0.617172664666	0.638840388861	0.699822990922	0.558548359602	0.615979341887	0.850792503673	0.814891742095	0.739474704867	0.696156227532	0.732405931704	0.864101448086	0.628543383235	0.690106047063	0.633021292568	0.726388010658	0.635834786903	0.321758419511	0.705508638543	0.924171624145	0.876388462189	0.73881811761	0.681854564183	0.709736395058	0.677853741006	0.966833203799	0.641346431567	0.817000324391	0.73345000386	0.437319272172	0.747891660702	0.664839324597	0.654152318299	0.662776784797	0.686379944092	0.825215727317	0.699710821673	0.638711365626	0.690389152696	0.40706513955	0.734956810579	0.731646856968	0.710734509226	0.688455303395	0.741959458527	0.686579249163	0.739548238332	0.627505573521	0.737920423834	0.655266189532	0.673900248532	0.665555494459	0.727577484194	0.657195467404	0.74353338647	0.619438560865	0.712479101326	0.628778334828	0.832565705483	0.545658041782	0.864549827536	0.610914447268	0.855617687368	0.295111642124	0.652324501739	0.198703820495	0.802463279054	0.714722233606	0.494636074271	0.742235088111	0.849691566714	0.60562089034	0.698161225581	0.54123088269	0.726921278342	0.780652961603	0.879863125191	0.686580387928	0.528348871033	0.87593022957	0.740453555917	0.701438528777	0.872658475422	0.3416205223	0.708969993406	0.568267736158	0.3663108662	0.737876921476	0.503937191065	0.908972905885	0.658635310234	0.622211264771	0.63142354954	0.846383587593	0.576333098486	0.464224611465	0.651826599071	0.849272093955	0.914172008698	0.938686698169	0.907564917154	0.916336454895	0.892819650284	0.953381841002	0.925248430335
M13.11.27.17	0.707363085543	0.296464498278	0.875517904562	0.659973096098	0.790441374539	0.64714300441	0.632840462153	0.725422985175	0.28518297446	0.818434818992	0.228530098067	0.850058311079	0.518104949245	0.647360410404	0.50144061061	0.682314584089	0.622231771083	0.121057011108	0.679567760298	0.684665678116	0.676380647853	0.296091666525	0.25835682089	0.600372721772	0.62373312118	0.608243159058	0.274492225805	0.975821397017	0.739039928674	0.547336055002	0.821431164882	0.630844646492	0.145140636975	0.704121082385	0.656305743682	0.994415562706	0.41656553544	0.6691051687	0.763494997768	0.710483762613	0.655238334596	0.0	0.649569939619	0.759417172427	0.562362861145	0.1617029911	0.545902363354	0.723736330771	0.810380317289	0.754577679885	0.702380346939	0.509951438584	0.649517153352	0.703412942784	0.774538959655	0.832768762822	0.795845107978	0.0947172367261	0.716799744417	0.15480139185	0.648151592854	0.66673354607	0.970845467275	0.797585827555	0.625978076887	0.578556215063	0.185021737623	0.607350896381	0.997181842029	0.585238801563	0.864740779236	0.60727344916	0.658720728961	0.622608085301	0.567192021165	0.587120744148	0.241102716836	0.556680300832	0.64233594586	0.179118482177	0.283976849107	0.560584484663	0.77137304779	0.649118537288	0.622879551581	0.584740731474	0.575934996759	0.643815377227	0.175854890938	0.613383228296	0.596098125234	0.554463530369	0.608903156585	0.537044317034	0.743631289143	0.633664025237	0.575642012882	0.63394248244	0.597984636701	0.735456429316	0.167687275369	0.727061262748	0.742227618502	0.72104780945	0.761320291767	0.753506541707	0.697722140124	0.572441791342	0.62838142054	0.74720137759	0.604173985524	0.674310644123	0.68390476006	0.897275721501	0.75185534127	0.63704978727	0.830599607876	0.561123779163	0.632920238871	0.695982512653	0.594102812833	0.768046674179	0.828965369707	0.879507760208	0.303994212601	0.833312421879	0.670145314528	0.677717954586	0.740953643665	0.737475692698	0.811869200472	0.789058776825	0.910648230716	0.715571454362	0.775234295156	0.691270823455	0.754125092829	0.778924171579	0.830155100915	0.685361034393	0.857494169348	0.944431847642	0.994885811698	0.96139862065	0.986893701156	0.914746362761	0.987750189839	0.988303460977
M2.9.5.17	0.650358939056	0.661484545528	0.913650059056	0.651826047222	0.5864923807	0.429830540936	0.435682452759	0.657790982134	0.676701007909	0.879243317991	0.742242172898	0.901634190804	0.564866770537	0.20386497598	0.628627700895	0.175961704746	0.656759480972	0.679940546832	0.488188733957	0.492296813716	0.17467237326	0.689449504077	0.694065255584	0.627807380296	0.629044376378	0.570254171631	0.694913110218	0.924243561436	0.345424151833	0.665000368574	0.513914068007	0.426442782352	0.661640652048	0.639492530549	0.502910188768	0.97608963916	0.73208219733	0.637148297949	0.610412850214	0.613725256876	0.463950128896	0.649569939619	0.0	0.658115063924	0.557909722534	0.680713489775	0.560264017868	0.273006169432	0.353404007595	0.649103229287	0.614201818936	0.465828982873	0.567447297212	0.690130795876	0.663743316487	0.38763351178	0.454132227317	0.665611862881	0.65724245968	0.681437230945	0.404238305968	0.626050063219	0.942345189487	0.681309074417	0.603456541497	0.726072459031	0.649481087947	0.569463546324	0.981533595579	0.740646382044	0.804140386891	0.596274443347	0.194927049811	0.629074687813	0.750591143002	0.740823112904	0.712408818939	0.689097359184	0.632163357086	0.679973302931	0.746631167392	0.728989232513	0.55461870517	0.618211906949	0.606860298579	0.717596176349	0.685716924162	0.600691416593	0.666538142511	0.644222073789	0.704752865725	0.599793502897	0.701816932376	0.720558301089	0.717055008279	0.600649353663	0.761779010527	0.596729968106	0.728382080714	0.685183637824	0.698544712721	0.63011132536	0.305110514987	0.658465961193	0.35449375467	0.653349168986	0.507471136034	0.716370600232	0.419691155943	0.775463887933	0.532205022466	0.167459775408	0.717667502954	0.82339011363	0.355103410123	0.819429754599	0.628376227371	0.590109444839	0.639914971704	0.693958125101	0.458040786893	0.68785008703	0.908350987459	0.597918184837	0.762330864523	0.885259471742	0.482024547281	0.591126815247	0.467061956494	0.57925591169	0.780753764935	0.563838411388	0.922231563328	0.399117134091	0.47824678201	0.545483537001	0.714922225672	0.613035260641	0.6149778541	0.478858724268	0.887563284113	0.905574207694	0.937300156916	0.889933956426	0.928527931593	0.915166499328	0.958608368205	0.934825173329
M8.8.8.17	0.175716763967	0.757262481183	0.920344968988	0.260919996932	0.856651842025	0.877204258861	0.833991321975	0.139640046799	0.753326591249	0.884232291954	0.782214522086	0.914168084578	0.748065834731	0.70993888575	0.770564042888	0.641659333152	0.409731204233	0.772432932597	0.862853656222	0.867648971952	0.652652924035	0.776274283631	0.759706262602	0.829905559075	0.804699304747	0.815895409095	0.745299372952	0.936759393527	0.678563102923	0.799424328269	0.76132886846	0.856257552766	0.758759176969	0.213210171843	0.855481383633	0.924130666294	0.783087914232	0.310705716578	0.84664102586	0.301046437276	0.868241787664	0.759417172427	0.658115063924	0.0	0.741380984792	0.768371260215	0.749331536078	0.607147805058	0.580756493106	0.231134317827	0.242368744291	0.381774036141	0.776828093285	0.796186395368	0.182638992595	0.589473151367	0.597046506904	0.777255719627	0.839220987693	0.773951676878	0.693207462012	0.827426486411	0.937558179096	0.191168620089	0.76564130236	0.797063535076	0.751543062048	0.77380341062	0.931336250454	0.809968590625	0.807771331838	0.781103694586	0.756138488252	0.811893318982	0.800493028441	0.793196601503	0.75305275214	0.798481822692	0.338058086504	0.758492439741	0.769291902573	0.798083109479	0.826335837999	0.815824318919	0.769700288889	0.81359717387	0.790503329726	0.813882297344	0.747787848964	0.8349453036	0.825596039233	0.763929396805	0.807844787392	0.801383258572	0.765565999259	0.791522357342	0.788944617919	0.799132420266	0.818952945598	0.793844669411	0.7587856945	0.307667957478	0.687153560114	0.163772257715	0.616032933502	0.298662642929	0.853214152674	0.783057381201	0.841917347378	0.81355973148	0.476183963167	0.700657517429	0.779428757574	0.864774292803	0.636307063666	0.807968701485	0.870121509757	0.760160604863	0.449883554402	0.365291425956	0.494730910965	0.815707317974	0.89237518368	0.673050239491	0.798193174513	0.913871534777	0.873536547818	0.809319630611	0.745056333924	0.844797300565	0.77804601804	0.831517982139	0.900930917823	0.748249005861	0.53536417187	0.623961475706	0.452825245656	0.762525473603	0.893267220215	0.568748683486	0.850867912143	0.872752936246	0.914836136416	0.847274460031	0.923360090066	0.886340151762	0.883483267928	0.909257015912
M24.12.19.17	0.692734727366	0.684878935642	0.62947983856	0.69202024511	0.654445027534	0.589583882094	0.596261818254	0.70576129925	0.566290067008	0.575191057603	0.594431947916	0.652089285532	0.376015899032	0.615129459073	0.365067415012	0.604386196455	0.655203844844	0.607052412008	0.626116791055	0.668394815381	0.554431556668	0.676569414223	0.532072919037	0.538864633953	0.53578819359	0.388138972124	0.549084898465	0.739239664071	0.579976095769	0.673936785091	0.739002322955	0.64036079413	0.58637898991	0.698359723998	0.662808040141	0.936496776574	0.67982347839	0.679159769175	0.797675882041	0.656025898057	0.617172664666	0.562362861145	0.557909722534	0.741380984792	0.0	0.559663336103	0.341625135419	0.648642509277	0.721136289651	0.702521569571	0.659988377573	0.575094967193	0.343678174332	0.511543623935	0.743052318365	0.735919778488	0.626839758668	0.561913748326	0.470406140296	0.559585027219	0.621536084665	0.394051472777	0.893693862783	0.748827515873	0.562381357407	0.681415893148	0.613931764992	0.231545060948	0.944259044406	0.711035082219	0.593143680395	0.567390707711	0.517693983624	0.518238515071	0.696075278781	0.695144828782	0.624522731946	0.664495798095	0.662938578874	0.582385730412	0.58124036876	0.69293242654	0.660862472454	0.53987179445	0.523576401645	0.65021549612	0.670067218925	0.522661169702	0.594855333642	0.558915920331	0.669600511062	0.428363442699	0.686876347313	0.671600889018	0.768876373067	0.507810854862	0.698037226845	0.525790540886	0.657091929001	0.45555163479	0.575092328444	0.740172345316	0.661907569154	0.723952567123	0.66779672571	0.721920990429	0.659220605614	0.65880765528	0.608856176187	0.694250412047	0.635948678377	0.575540480829	0.263005601702	0.584852758098	0.531605546392	0.770703399345	0.688582571193	0.427880162816	0.665500516561	0.704020939588	0.635189279319	0.780911036603	0.676349398088	0.770579668805	0.612144538963	0.656013149447	0.685104290946	0.411338778835	0.72837970826	0.737123287514	0.881829870224	0.702639811833	0.67832587219	0.556126120202	0.730119078634	0.611394328339	0.709822937432	0.762305922197	0.750915930524	0.660867865144	0.935286227287	0.771901019202	0.843432139391	0.747763666069	0.787918963126	0.756713221001	0.917580438224	0.768816889031
M13.11.14.17	0.721558104893	0.370415873304	0.847712724231	0.69040369036	0.774133315161	0.684725832843	0.652696101127	0.739917159595	0.343264572576	0.80351611429	0.25137497818	0.820001599278	0.56306005015	0.701999671442	0.53766133891	0.706096046134	0.62688132194	0.182256127879	0.674799805758	0.664361556771	0.730538134569	0.34578524571	0.301317226631	0.661619866543	0.695738376397	0.673648087427	0.276614632251	0.974819254344	0.724668095787	0.611260358698	0.841124671382	0.664157643863	0.195504262818	0.722131725342	0.63625669398	0.994708127128	0.444275811024	0.688880202258	0.761331784618	0.718996188134	0.638840388861	0.1617029911	0.680713489775	0.768371260215	0.559663336103	0.0	0.562525843112	0.737785241521	0.808826803303	0.770958088019	0.706419829486	0.590640733051	0.695108732853	0.705932752342	0.793726853554	0.838752704214	0.805744747751	0.147173848801	0.769986761038	0.0951509304771	0.638778530313	0.717863184596	0.969530218767	0.805423712814	0.694797565754	0.609471956956	0.290918037268	0.64482271428	0.997140147782	0.612603678491	0.853742003433	0.676222870701	0.685328602352	0.692626831921	0.602523599246	0.59578041073	0.241527092062	0.623940433233	0.632403521577	0.250251456094	0.263042710852	0.606313270664	0.743829614209	0.716812793922	0.68976493804	0.630007045692	0.620117492874	0.703635970082	0.255892755275	0.690352853483	0.662577135268	0.577884530971	0.632527075415	0.585738977511	0.72418108942	0.705874324369	0.586445806398	0.69528854082	0.624808115306	0.733808948684	0.154341320176	0.736769278263	0.766064880006	0.739227994254	0.773075395442	0.775546652325	0.686961785404	0.624871794846	0.65550255415	0.770203952689	0.623455911672	0.726302680369	0.656435506031	0.897022088368	0.751715367174	0.649809379617	0.822680639605	0.576932200548	0.666589294918	0.710129247077	0.608568384426	0.745751819739	0.805867138382	0.880271704714	0.299181566744	0.808968542071	0.710231489491	0.715350726725	0.735951883648	0.735759815402	0.823044513082	0.779947589376	0.892206911014	0.756184515633	0.785043101617	0.705997687482	0.742057729764	0.756904677663	0.804284047468	0.701768380602	0.867827143281	0.943451818869	0.993898995296	0.958817603611	0.986126260455	0.883055944589	0.988118120735	0.987750974046
M21.11.22.17	0.710001780789	0.595616860025	0.741211304534	0.67460241972	0.737122869958	0.644284056824	0.66093380582	0.711773595678	0.585982966795	0.688910488534	0.581727294677	0.779941450943	0.213132902456	0.619782158295	0.323119016413	0.638734628332	0.639198891395	0.590841574687	0.706849067988	0.731492091179	0.57528072301	0.640759060756	0.57375372115	0.526688821597	0.513747866231	0.382297275974	0.569880627896	0.813365522412	0.64612479758	0.635300682194	0.772221830924	0.645552640033	0.566021822249	0.718868927963	0.732079008912	0.974785631674	0.672631149792	0.700345564094	0.829180558264	0.650736550732	0.699822990922	0.545902363354	0.560264017868	0.749331536078	0.341625135419	0.562525843112	0.0	0.685789818582	0.755284838237	0.719587542661	0.653260784825	0.553692427913	0.305560226391	0.536335019335	0.77564328185	0.773988404957	0.665753640392	0.560964945181	0.502103565254	0.575327129431	0.647807781318	0.403783274208	0.944652064494	0.787746279854	0.519881157592	0.703652048806	0.545551929789	0.356271200408	0.984238828157	0.719036204739	0.597194074954	0.545539530318	0.569369088784	0.478275756851	0.707334461832	0.705228641701	0.619947182656	0.660701621399	0.689357816833	0.557920915577	0.604211796397	0.692425660165	0.753966686109	0.542722987758	0.494859205592	0.694885603173	0.680645022413	0.487531478262	0.569900272337	0.556428406655	0.696723674166	0.229317305074	0.677684287159	0.680503492708	0.765503932205	0.458922525329	0.723104636673	0.501395261445	0.714619458891	0.444349639155	0.58601215681	0.744681713142	0.711497910953	0.717961280414	0.707512498039	0.729027410672	0.692705799754	0.692399794656	0.640930340633	0.752170358834	0.670115700013	0.564054135747	0.466942736661	0.593125897021	0.55635138414	0.770683100375	0.750052693417	0.277104633911	0.698813283378	0.703677928793	0.641556177595	0.810821270879	0.812754878774	0.815880075826	0.602193625847	0.719160070817	0.669059354518	0.33727811253	0.751967495287	0.771931850093	0.885194751764	0.778436538603	0.738856729492	0.537206844491	0.76608409283	0.653356401787	0.719380584889	0.800115244278	0.791485216612	0.661619975308	0.955837025338	0.761268958206	0.927490643248	0.730059560377	0.821524822398	0.824454350515	0.948043063459	0.821285228222
M1.8.8.17	0.597448386342	0.75454957897	0.902320487546	0.589764620525	0.662088344609	0.57301840488	0.599627549309	0.590380060481	0.728018681695	0.858016569146	0.755077128918	0.892016164567	0.675966872234	0.285744122025	0.70175520547	0.175932760718	0.664892828059	0.729232914972	0.593963359681	0.590085972349	0.23823770871	0.751794549466	0.746680772813	0.716182107755	0.712041866876	0.679873157492	0.736394398189	0.915585945692	0.373527590045	0.755589256462	0.44473044003	0.60595935304	0.738419348685	0.568596431421	0.573548131216	0.946213284644	0.73375671814	0.625359457439	0.657041586775	0.538600283855	0.558548359602	0.723736330771	0.273006169432	0.607147805058	0.648642509277	0.737785241521	0.685789818582	0.0	0.222582533774	0.59015035416	0.540374562393	0.494972019671	0.680568557363	0.658699330724	0.577913796894	0.214296626365	0.321611324367	0.725475557868	0.679202754675	0.721831956945	0.497573580501	0.678412719153	0.923872763783	0.597548975506	0.693169846583	0.757924622418	0.727149087671	0.673781221436	0.961224462881	0.764837069298	0.795971940572	0.683446543931	0.328966040334	0.737188631418	0.77732610458	0.767704346114	0.727790841567	0.764695605159	0.641459935788	0.74241523326	0.745164292032	0.761165937021	0.632283825175	0.694463640167	0.703042053274	0.752352883842	0.74082390194	0.692164569724	0.733776382484	0.742335131925	0.745939460837	0.710952000948	0.752186422844	0.780133598848	0.69858782668	0.6823702894	0.774300117022	0.706847728075	0.765472166482	0.693781610758	0.734049415723	0.53127710662	0.261759598305	0.592401411878	0.165420066477	0.596507097708	0.638794421657	0.763439084904	0.589336471624	0.755335263901	0.517310580326	0.278886444301	0.736434723614	0.814657530833	0.336506069774	0.832176174003	0.667918207714	0.699294584772	0.614357202755	0.694113377437	0.433021322262	0.66279737246	0.893692063701	0.500402574306	0.769839633244	0.894284301318	0.656674644729	0.713268963939	0.49511531813	0.627947666227	0.723635362918	0.588584358181	0.910379555249	0.506349395384	0.393757421968	0.460777355784	0.692921553106	0.584382498053	0.737480161984	0.40542474043	0.823384192706	0.893480290981	0.927218598139	0.87228774148	0.912326525762	0.890118053822	0.925169728238	0.912742710898
M8.8.22.17	0.565283327592	0.813118415081	0.896070929716	0.570556900864	0.648274175107	0.621950202418	0.645582886119	0.571381042975	0.789589215477	0.871455509849	0.80187165846	0.888056147557	0.750724746814	0.412322065508	0.776156702678	0.243829708952	0.67416618035	0.799765218471	0.655433674387	0.65100131356	0.313371255478	0.806190092362	0.81002315416	0.789377524001	0.784591988025	0.759490700694	0.795105763247	0.908528005872	0.437478724523	0.814509713247	0.497475260501	0.669546787514	0.790585942116	0.538161422644	0.630509646916	0.958340172552	0.791542575281	0.599453372844	0.603051269611	0.527611985873	0.615979341887	0.810380317289	0.353404007595	0.580756493106	0.721136289651	0.808826803303	0.755284838237	0.222582533774	0.0	0.537859845339	0.529994725277	0.573271105032	0.736911140396	0.732928221415	0.548016856269	0.187028085505	0.384731431583	0.79923758935	0.775919325657	0.798587966679	0.572195517575	0.790420271108	0.92908064159	0.563713108751	0.747099752104	0.824534173505	0.809103347883	0.749307452739	0.969698630147	0.829457104513	0.797681944993	0.734722946913	0.396710971195	0.795435044653	0.835463044616	0.82400458303	0.78658618705	0.818074144623	0.623284089081	0.811447630916	0.796191784241	0.814194861324	0.625461498722	0.76165727394	0.737240774793	0.810200088151	0.803431769901	0.767564077417	0.803881359353	0.800713770105	0.819122338663	0.77079277647	0.815957268558	0.837410804955	0.70108345837	0.756730875902	0.827010740577	0.770707393871	0.827725247053	0.783555925816	0.774954022691	0.541601974035	0.301122081115	0.547582758453	0.198409801301	0.546996510726	0.679969160965	0.803232903086	0.641321276482	0.800004077723	0.624551813551	0.321227995384	0.758700137713	0.838467100214	0.384116918438	0.839828747948	0.650954494632	0.758914391994	0.647558020631	0.684049112945	0.553119497214	0.645396377614	0.886512370654	0.502570944752	0.813984845728	0.886405476025	0.715988714566	0.761976436627	0.539710745154	0.655980080457	0.749186195682	0.552886994243	0.90303597905	0.551158685889	0.425848901956	0.531993122766	0.67457265007	0.589112574389	0.728283862232	0.434714976761	0.862289005843	0.903686771156	0.937101825884	0.886593095092	0.912000186268	0.893076328171	0.947560517278	0.917755131044
M6.8.8.17	0.227268210785	0.757167019195	0.90795077508	0.283865632605	0.842330759428	0.847343455108	0.815318663686	0.187748524847	0.745343102554	0.88431512368	0.7648380935	0.915524721296	0.700524934027	0.688337703763	0.745005860975	0.595493918808	0.435792331317	0.769749055138	0.838410592643	0.851747404625	0.636528737917	0.750612287793	0.746753146528	0.806504153561	0.780525506058	0.770148273682	0.743312003973	0.922933154387	0.675223474048	0.798044174628	0.758811181665	0.83934728842	0.760189661102	0.251201329986	0.833084835135	0.948319890339	0.754358801324	0.339969034109	0.819667373193	0.29629089138	0.850792503673	0.754577679885	0.649103229287	0.231134317827	0.702521569571	0.770958088019	0.719587542661	0.59015035416	0.537859845339	0.0	0.288692504554	0.402520992007	0.721784883407	0.745922563672	0.171488170705	0.620777198271	0.570361846644	0.764344349586	0.788608327102	0.75723332889	0.671314769222	0.783671882083	0.931603633383	0.174381126465	0.736115671035	0.78024303519	0.737078908416	0.718964264656	0.948184299379	0.808923110408	0.785850515297	0.756813488988	0.730890866203	0.786789636627	0.798032134439	0.786019925403	0.733757396703	0.789704787168	0.374076293015	0.748660856839	0.771488066677	0.778400280553	0.821381315954	0.782287066707	0.74396520768	0.793427801431	0.78845159218	0.786896061575	0.747949438103	0.812063619519	0.809448184339	0.717802843885	0.807754465014	0.797182444381	0.765746539521	0.768468250769	0.781264293672	0.773318056227	0.803261565951	0.784632491467	0.755804083944	0.287656231504	0.669062444265	0.218265096925	0.556167652178	0.193422341814	0.845350760821	0.772908216198	0.819663351784	0.775936447957	0.506380210726	0.681117670636	0.750726517675	0.832649270212	0.612646399685	0.805202043575	0.871892432852	0.710453215282	0.451977925856	0.377035759444	0.52077981889	0.814251867563	0.895999170861	0.56204986988	0.780888153348	0.922774487424	0.857866964308	0.758309630112	0.721038126813	0.812949768015	0.804489454776	0.835947034117	0.900174303416	0.723947650363	0.521444714022	0.610601214099	0.501022008629	0.761099064119	0.875504853545	0.591697448946	0.858034035196	0.889273119309	0.928446726977	0.877374685585	0.937953420237	0.916449448272	0.941400812481	0.924009610307
M10.7.25.17	0.263302901559	0.75319912855	0.84871185626	0.327859882611	0.808911672568	0.813367895176	0.796886945488	0.226139222333	0.716640113981	0.80653895474	0.752447848223	0.829609345741	0.660450933468	0.657548023547	0.688438202211	0.572689953818	0.434792353238	0.726157702395	0.80961495334	0.827811276977	0.606070223332	0.73614193803	0.686780176029	0.816027370634	0.787382969987	0.742902434179	0.682038692658	0.902506021188	0.63751199093	0.809261774513	0.749204913684	0.833105082923	0.717668948032	0.298965946746	0.822559856284	0.946247811097	0.72391653992	0.391888428524	0.840034035712	0.172195154031	0.814891742095	0.702380346939	0.614201818936	0.242368744291	0.659988377573	0.706419829486	0.653260784825	0.540374562393	0.529994725277	0.288692504554	0.0	0.444975338421	0.70514002675	0.73613543607	0.272069752154	0.559875326108	0.560344295881	0.711565598106	0.800320863799	0.693918205346	0.662462162042	0.764776076005	0.916817158351	0.284351833595	0.756093315743	0.795458893488	0.704083949275	0.709502499999	0.95529542131	0.818363235869	0.776503432302	0.756666860853	0.688298039489	0.797715322818	0.814208735252	0.801530852901	0.676969259837	0.819455791513	0.380752596274	0.685259620121	0.741711450281	0.80239637725	0.784357576632	0.798749568552	0.751846238724	0.823272357378	0.79845731546	0.80010664123	0.696367157595	0.817603609793	0.825695762747	0.701505777182	0.815109825463	0.821952069658	0.765583070522	0.776264273185	0.804977102858	0.794352925981	0.831331193993	0.752641717797	0.701103521679	0.383577308009	0.650589993891	0.266083308645	0.558994225977	0.364928181466	0.818185168621	0.803674194708	0.81120607021	0.815799799024	0.555219982843	0.656915710743	0.711771729256	0.84793799944	0.562671766165	0.826002646487	0.812842496798	0.695920706599	0.49272120265	0.430584226351	0.564026268285	0.805451952351	0.834239923326	0.634463288864	0.754952103652	0.841899160791	0.858231853824	0.74297330649	0.715477503867	0.840143740581	0.804169854074	0.785483377942	0.836680515416	0.696628553052	0.476672088785	0.616757665298	0.39120764321	0.747511943756	0.851951594509	0.61544251112	0.88138709471	0.852343646989	0.934924819894	0.846003872063	0.903974884045	0.829560728722	0.922009906163	0.900917461765
