# Constructed from biom file
#OTU ID	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.137	CS.138	CS.139	CS.140	CS.141	CS.142	CS.143	CS.151	CS.153	CS.154	CS.155	CS.156	CS.157	CS.158	CS.159	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.174	CS.175	CS.176	CS.188	CS.190	CS.191	CS.193	CS.194	CS.196	CS.198	CS.199	CS.200	CS.203	CS.205	CS.213	CS.217	CS.218	CS.219	CS.220	CS.222	CS.224	CS.227	CS.228	CS.229	CS.230	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.259	CS.260	CS.269	CS.274	CS.275	CS.282	CS.283	CS.284	CS.285	CS.286	CS.290	CS.292	CS.293	CS.294	CS.295	CS.296	CS.297	CS.298	CS.300	CS.301	CS.302	CS.305	CS.308.0	CS.311	CS.312	CS.318	CS.319	CS.321	CS.322	CS.325	CS.328	CS.332	CS.333	CS.334	CS.335	CS.339	CS.341	CS.343	CS.345.0	CS.346	CS.347.0	CS.350	CS.351	CS.356	CS.357	CS.358	CS.360	CS.362	CS.365	CS.366	CS.379	CS.380	CS.382	CS.388	IMP000.L.T02	IMP000.L.T03	IMP000.L.T04	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.004.M2	L.004.M3	L.004.M4	L.004.M5	L.004.M6	L.005.M1	L.005.M2	L.005.M3	L.005.M4	L.005.M5	L.005.M6	L.006.M1	L.006.M2	L.006.M3	L.006.M4	L.006.M5	L.006.M6	L.007.M1	L.007.M2	L.007.M4	L.007.M5	L.007.M6	L.008.M1	L.008.M2	L.008.M3	L.008.M4	L.008.M5	L.008.M6	L.011.M1	L.012.M1	L.012.M2	L.012.M3	L.012.M4	L.012.M5	L.012.M6	L.022.M1	L.024.M1	L.025.M1	L.025.M2	IMP000.L.T05	IMP000.L.T06	IMP000.L.T09	IMP000.L.T10	IMP000.L.T17	IMP000.L.T18	IMP000.L.T19	IMP000.L.T20	IMP000.L.T26	IMP000.L.T27	IMP000.L.T28	IMP000.L.T29	IMP000.L.T30	IMP000.L.T36	IMP000.L.T37	IMP000.L.T38	IMP000.L.T39	IMP000.L.T40	L.025.M3	L.025.M4	L.025.M5	L.025.M6	T.CS.003	T.CS.004	T.CS.007	T.CS.008	T.CS.009	T.CS.013	T.CS.014	T.CS.018	T.CS.020	T.CS.023	T.CS.030	T.CS.042	T.CS.043	T.CS.045	T.CS.047	T.CS.049	T.CS.051	T.CS.061	T.CS.065	T.CS.067	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.088	T.CS.089	T.CS.090	T.CS.092	T.CS.093	T.CS.094	T.CS.095	T.CS.096	T.CS.097	T.CS.098	T.CS.099	T.CS.100	T.CS.133	T.CS.134	T.CS.135	T.CS.136	T.CS.137	T.CS.138	T.CS.139	T.CS.140	T.CS.141	T.CS.142	T.CS.143	T.CS.144	T.CS.145	T.CS.146	T.CS.147	T.CS.148	T.CS.149	T.CS.150	T.CS.151
Unclassified;Other;Other;Other;Other;Other;Other	0.000401618832834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000214629120879	0.0	0.0	0.000109607058695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.000241994030814	0.0	0.0	0.0	0.000123411082315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108770530438	0.0	0.000526060213661	0.0	0.0	0.0	8.48068523937e-05	0.0	0.0	0.00011768167108	0.000657222141084	9.15583226515e-05	0.0	0.000275169401163	0.0	0.0	0.0	0.000277880696554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121310149616	0.0	0.0	0.0	9.95520159283e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000213707830866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000197308709206	0.000129962960556	0.0	0.0	0.000281894329897	0.0	0.0	7.57317581128e-05	0.000411404122269	0.0	0.000298098689297	0.0	0.0	0.0	0.0	0.0	0.000168215652466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215905001799	0.0	9.23105326318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00160221712207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135587092109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137722076849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153531218014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120999455502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000280288697358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000174779341082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235128144839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44643869261e-05	0.0	0.0	0.0	0.0	0.000178214421111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.67024465719e-05	0.00015903307888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000409360715017	0.0	0.0	0.0	0.0	0.0	0.0	0.000169023606964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000375459176425	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;Other;Other;Other;Other;Other;Other	0.000123575025487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58516483516e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020487604999	0.0	0.0	0.0	0.0	0.0	0.00086741016109	0.0	0.0	0.0	0.0	0.000322658707752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82612533098e-05	0.0	0.0	0.0	0.000171980875727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60600874691e-05	6.24531601299e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000779456978305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41752601592e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120474670201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__	0.0375359139918	0.0	0.000562904587672	0.0	0.00149078069831	7.50948071941e-05	0.000825954803753	0.0	0.0	0.00256052141527	0.0729118329466	0.0135645604396	0.00148044577867	0.00297122390004	0.0	0.000188800362497	0.0	0.0	0.0	0.0	0.0	0.0	8.79933125082e-05	0.0241398446171	0.000287497946443	0.0	0.000265945658437	0.000277469478357	0.0	0.00178944229049	0.0106074050173	0.00044154009184	0.00053037608486	0.00379485462358	0.0	0.0	0.0	0.0	0.000334288443171	0.0	0.0	0.0	0.0	0.0	0.00894302363224	0.0	0.0	0.0	0.0	0.000269723533378	0.000118788358741	0.0	0.0	0.00032045412928	0.0	0.0161318061432	0.0	0.0	0.0	0.0	0.0032544875021	0.0	0.0	0.0	0.0	0.0	0.000228180262407	0.000374718960779	0.0	0.0	0.00136000701939	0.0	0.0	0.0	0.0	0.0	0.000976195839904	0.00452961672474	0.00164024056862	0.0	0.0	0.0	0.0	0.000102469515319	0.000548523206751	0.0	0.00374581939799	0.0	0.0	0.0	0.0	0.0	0.00439518440665	0.0	0.000821647677476	0.0	0.0	0.0	0.00158754388643	0.0	0.0233924050633	0.0162312237488	0.0	0.000128771944886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000394617418413	0.0	0.0	0.0	0.00157055412371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00330141961043	0.000263400500461	0.0	0.00479108635097	0.0	0.0	0.0100106496273	0.0	0.0	0.0	0.00948751846955	0.0	0.0	0.0	0.0	0.0	0.0	0.000473821369344	0.0	0.0	0.0	0.0	0.0	0.00134813639968	0.0	0.0	0.0	0.000239248758897	0.0022073532455	0.0	0.0	0.0	0.0	0.0	0.000646173728422	0.0	0.0	0.0	0.000501641736592	0.000255183413078	0.00530626964093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140666760445	0.00135823429542	0.000756093221847	0.0	0.0	0.0	0.0	0.000224638332285	0.0227334357769	0.0014675308793	0.0	0.0	0.0	0.00012994607238	0.000200924251557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000861141011841	0.0	0.0	0.0	0.0	0.0	0.0168196700263	0.0	0.0	0.0	0.00170212765957	0.0	0.0	0.0	0.0	0.0	0.000536097212294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000252691160863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161563938929	0.0	0.0	0.000458785747056	0.0	0.00733197556008	0.00484881503677	0.000772960438479	0.00808320950966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0469023451173	0.00530157510565	0.0	0.000582373495535	0.019168356998	0.0	0.00286532951289	0.00403159453678	0.0123421354765	0.00712041884817	0.0	0.0	0.0	0.0	0.0	0.0	0.00180600828121	0.0	0.0	0.0	0.0	0.0	0.0	0.00669655524658	0.000138625756666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26818354141e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00120336943442	0.0	0.0	0.0	0.00209753539591	0.0	0.0	0.0	0.0128014711083	0.0	0.0	0.00321169878365	0.0	0.0	0.000565195274968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281056773468	0.0037061439631	0.00617556241729	0.00234994614707	0.000640087783467	0.000617856039543	0.0	0.0213942465934	0.00102301790281	0.0	0.0	0.0103380183529	0.0051711026616	0.000300553017552	0.0	0.0	0.0	0.0	0.0	0.000152213179632	0.0	0.00200601805416	0.000581226387678	0.0	0.00435503940274	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119489559165	0.0	0.0	0.000407016972608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000356746472174	0.0	0.0	0.0	0.0	0.0	0.00096928124068	0.00290392836977	0.0	0.000433944069431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000437172120909	0.0	0.0	0.0	0.0	0.000222481784304	0.0	0.0	0.0	0.000638281895322	0.0	0.0	0.00121018491626	0.0	0.0	0.0	0.0	0.0	0.0	0.00276477146042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0164556962025	0.0111055741439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000805412371134	0.000213960952126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00264113568835	0.0	0.00273350435258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209969671048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175158415332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.89521437467e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000162407968818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000458785747056	0.0	0.0	0.000817216017434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411270563528	0.0	0.0	0.0	0.00436105476673	0.0	0.00319594445669	0.00106960671384	0.00482204362801	0.00219895287958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00302977334965	0.0	0.0	0.0	0.00374849706486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000791139240506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000160089650204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00750444342045	0.0	0.0	0.0	0.00302009524916	0.00174904942966	0.000781437845636	0.0	0.0	0.0	0.0	0.0	5.07377265439e-05	0.0	0.0	0.0	0.0	0.000725839900456	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201353092784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022040996253	0.000246832318578	0.000287026406429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000658284510565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__;s__	0.000556087614693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158553987633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000248880039821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__vadinCA11;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000221621382031	9.24898261191e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156372165754	0.0	0.0	0.0	0.0	0.000726160901968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00217746325531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000446827524576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38251510293e-05	0.0	0.0	0.000217959895379	0.0	0.0	0.0
