	PD_whole_tree	chao1	observed_otus	shannon	simpson
CS.346	63.07932	560.977272727	343.0	5.20743103412	0.939670665204
CS.087	90.80988	968.011363636	543.0	5.57576443188	0.93923785334
CS.311	94.16248	955.038461538	530.0	6.1541757745	0.969603413537
CS.050	78.87342	551.6	323.0	5.908434207	0.967970599599
L.012.M6	105.31677	727.882352941	469.0	6.75917613568	0.979636241997
CS.070	59.66955	304.081081081	235.0	4.91054850823	0.93476907279
L.008.M1	71.74034	660.681818182	422.0	5.61450140196	0.949184241302
CS.090	102.1702	756.8	430.0	6.07790926632	0.964768865344
CS.031	94.00295	824.628205128	487.0	5.87174650385	0.962959864226
L.008.M3	50.83578	464.87755102	299.0	4.26647320943	0.876303388385
CS.061	70.07247	725.149253731	410.0	5.48188491201	0.954402540186
CS.032	73.7999	525.565217391	326.0	5.02430494392	0.916777170996
CS.041	83.2116	648.967741935	409.0	5.45148156863	0.928029268154
CS.068	81.95377	901.671875	461.0	5.38196156016	0.941952307976
CS.164	67.34709	360.275	239.0	4.44176295286	0.916560998442
L.012.M4	113.50582	740.911764706	504.0	6.44816593913	0.970441369045
