#Taxonomy	T.CS.093	T.CS.143	T.CS.090	CS.001	T.CS.047	T.CS.071	CS.137	CS.071	CS.008	CS.290	CS.111	TFSCS024	T.CS.051	TFSCS020	T.CS.023	CS.016	CS.122	T.CS.134	T.CS.145	CS.238	CS.009	CS.021	CS.139	CS.156	CS.239	T.CS.003	L.005.M2	CS.217	T.CS.092	CS.222	CS.382	CS.379	CS.130	CS.143	CS.002	CS.133	CS.334	CS.224	CS.113	CS.007	CS.019	L.004.M1	T.CS.067	CS.015	T.CS.136	T.CS.081	L.005.M4	CS.159	CS.365	T.CS.094	TFSCS022	CS.198	CS.218	T.CS.151	T.CS.087	TFSCS027	T.CS.099	CS.188	L.006.M5	CS.293	T.CS.141	CS.023	CS.105	CS.005	T.CS.088	TFSCS025	CS.160	T.CS.142	CS.123	CS.172	TFSCS023	CS.321	CS.350	CS.020	CS.078	T.CS.007	T.CS.073	L.004.M4	L.025.M4	CS.022	CS.056	CS.043	CS.029	CS.095	CS.119	CS.298	CS.318	CS.006	L.006.M1	CS.099	CS.033	CS.171	T.CS.018	L.012.M1	CS.140	CS.114	CS.366	CS.325	CS.115	CS.343	T.CS.070	CS.062	CS.161	CS.142	CS.012	CS.170	CS.237	CS.190	CS.053	CS.104	CS.380	L.006.M3	T.CS.146	CS.067	CS.064	CS.228	L.007.M6	CS.003	CS.044	CS.286	T.CS.013	L.025.M6	CS.168	CS.079	CS.233	CS.360	T.CS.139	L.004.M3	CS.117	CS.132	CS.060	T.CS.049	CS.024	CS.055	CS.194	CS.275	CS.018	CS.013	T.CS.065	L.004.M5	CS.040	T.CS.097	TFSCS028	CS.082	T.CS.042	CS.155	CS.174	CS.014	L.012.M3	CS.072	CS.030	CS.167	CS.075	CS.092	CS.312	T.CS.043	CS.106	CS.042	CS.347.0	CS.220	CS.097	CS.301	CS.084	CS.351	CS.058	CS.051	T.CS.148	CS.196	T.CS.045	T.CS.008	T.CS.061	CS.241	T.CS.004	T.CS.069	CS.045	CS.091	CS.247	CS.328	CS.358	CS.284	CS.169	CS.004	CS.249	CS.066	CS.076	CS.131	CS.229	CS.124	L.005.M3	CS.151	CS.248	CS.085	CS.037	CS.138	CS.203	CS.017	L.006.M4	CS.297	L.025.M2	CS.305	T.CS.140	CS.259	L.007.M1	CS.046	T.CS.144	T.CS.147	L.004.M6	CS.109	CS.335	CS.227	CS.285	CS.308.0	CS.108	T.CS.020	CS.135	CS.283	CS.302	CS.059	CS.093	L.012.M2	T.CS.137	CS.039	CS.205	CS.063	CS.235	CS.191	CS.027	CS.028	CS.176	CS.077	CS.049	CS.065	CS.083	CS.322	CS.025	T.CS.095	CS.236	T.CS.133	CS.120	T.CS.014	CS.035	CS.260	T.CS.150	L.005.M1	CS.357	CS.193	CS.200	T.CS.138	CS.080	CS.173	CS.153	CS.213	CS.362	CS.086	CS.011	CS.199	T.CS.100	L.006.M2	CS.231	CS.096	CS.219	CS.232	CS.103	CS.112	T.CS.009	CS.339	T.CS.089	CS.319	CS.136	CS.057	CS.158	CS.296	CS.089	CS.036	CS.101	L.007.M2	CS.026	L.006.M6	L.007.M5	CS.110	L.012.M5	CS.175	L.008.M6	CS.088	L.008.M5	T.CS.096	T.CS.098	CS.098	L.025.M1	CS.240	CS.282	CS.292	L.025.M5	CS.300	CS.074	CS.341	CS.047	TFSCS026	CS.356	L.005.M6	T.CS.030	TFSCS029	CS.388	CS.102	T.CS.084	L.004.M2	CS.165	L.008.M2	L.011.M1	CS.038	L.007.M4	L.005.M5	CS.230	CS.118	CS.333	CS.052	CS.274	L.025.M3	CS.332	CS.295	T.CS.135	CS.269	T.CS.149	CS.163	CS.154	CS.094	L.008.M4	CS.251	CS.345.0	CS.346	CS.087	CS.311	CS.050	L.012.M6	CS.070	L.008.M1	CS.090	CS.031	L.008.M3	CS.061	CS.032	CS.041	CS.068	CS.164	L.012.M4
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0	0	0	0.0461095100864553	0.000700516306462912	0	0	0.000253493456700149	0	0	7.11111111111111e-05	0	0.000264978654497277	0.00105303910181959	2.61567837618686e-05	0.000214217951464333	3.96510705789056e-05	0.00146110259791169	0.000169059769792171	0	0	0	0	0	4.29571716998153e-05	0.00107366258986089	0	0.000729900368599686	0	0	0	0	0.0020226281524556	0	0	3.12051426075017e-05	0	0	0	0.000974983964079538	0	0.00127888919338632	0.000158332233803932	0	0	0	0	0.0119550732914525	0	0.000285868563986914	0.00628507875746838	0	0.000322803781415725	0	0	0	0.000783935355484532	0	0.000673551863493489	0	0	0.000207189474774681	0.00211707941509527	0.00188720106425765	0	0	0	0	7.07013574660634e-05	3.89241368572652e-05	4.16285072017317e-05	0.000378151260504202	0	0	0	0	2.51711639146194e-05	0.00778487229862475	0	0	0	4.47647611799991e-05	3.10896937665164e-05	0	0	0.0232360660799753	0	0.00014682131845544	0	0.000461301896463352	0.000753068755177348	0	0	0	0	0	0	0	0	0	0	0.000125015626953369	0	0.000236868597145733	0.0162979402177682	0.000115380177685474	0	5.07549803324451e-05	0.000163073611428199	0	0	0.00816006009081908	0	0	0.00414322952394018	0	0.0102959121415497	0.000963635441497185	0	0	0	0	0.000514535631592488	0	0.00243285789247722	0	0.000342549547345241	0.0145480562842833	0	0	3.61271676300578e-05	0	0.0287659899446318	0	0	0	4.45196331582228e-05	0.00183780532629398	0	0.00175508311808729	0.000420939843869585	0.00327201980898479	0.0557822036620623	0.00128467867739271	0.00384555745076756	0.0141284141284141	0.00217795905436978	0.00324111200213847	0	0.000576595465862928	0.00287643821910955	7.2950102130143e-05	0.00141682217153915	0.00466860272764033	3.96432111000991e-05	0	0	0	0.000338968687767467	0	0	0.000142470437384243	0.00290766674578685	0	0	0	0.000848626286199215	0	4.56329287213653e-05	0	0	0.0287526262547662	8.41219768664564e-05	0	0	7.82993383705908e-05	0.00175147492625369	0	0	0	3.67322950337937e-05	0	0	0	7.38688827331487e-05	0	0	0	0	0.00541499817983254	3.91052713905835e-05	7.77786419849109e-05	0	0	0	0	0	0	0	0.00237408851958623	0	0.000171683644271489	0.000136948781155848	0.0112899509561897	0	0.00642825937714535	0.010620085308882	0.0199623566987966	0	0	0	0	0.0269545849220431	0.0167750541937635	0	0	0	0.019250313863813	0	0	0.013313341778042	0	0	3.67322950337937e-05	0.000852393805938344	0.00274473924977127	0.000256956170618897	0.000376392652815417	0	0	0	0	0.00551832873472605	0	0.000332225913621262	0.00498512192294315	0	0.032567657146151	0.000529925187032419	0	0.00381610030892241	0.000243496611338826	0.00608801530700991	0	0	0	0.000782258379942895	0.00571161361434918	3.53331920005653e-05	0	0	0	0	0	0.0903881965334479	0	0	0.0586241139608944	0	7.36811081638668e-05	0.00713566151779718	0.00201302545885139	4.53844059181265e-05	0	0.00299519192874596	4.24250137881295e-05	0	0	0	0.000318852132323635	0	0.000134977053900837	0.000121926437715911	0	0.00114491331370625	0.00388634195154872	0.000194565146896686	0.0245176159070292	0.0152194281951936	0	0	0	0	0	0	0.0119345808162664	0.000682758343708583	0.00569754191762982	0	0.00022583559168925	0	0.000875576036866359	0	0	8.60252053851779e-05	0	3.21802091713596e-05	0	0	0	0	0	0	3.31081975897232e-05	0	0.000129224009821025	0	0	0.00227860155080941	0	0.00664752983834416	0	0	0	0	0.00029679094787609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77786173026067e-05	0	0	0	0.000421023086099221	0.012577993463405	0	0	0.00057368232341341	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0	0	0	0	0	0	0	0	3.50815646377828e-05	0	0	0	0	0.000154858691444057	0	0	0.000118953211736717	0	4.58467172317752e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097971051134568	0.00369273645706323	0	0	0	0	0	0	0	0.00109619073718827	0	0	0	0	0	0.00323624595469256	0	0	0.00638853684401107	0	0	0	0	0	0	0	0	0.000121335662978063	0	0	0	3.09377223648795e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103143418467583	0	0	0	0	0	0	0	0	0	0	0	5.12557662737058e-05	0.000338880939829806	0	0	0	0	0	0	0	0	0	0	9.37617202150269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231340248118772	0	0	0	0	0	3.67525451137491e-05	0	0	0	0.00119892341570834	0.00103346847921138	0	0	0	0	0.000922802774772481	0	0	0	0	0	0.000640177542571807	0	0	0	0.005958882107292	0.000764689688924235	0	0	0	0.000467789361133387	0	0.000497968811427074	0.00175087543771886	0	0	0.00400691100246296	0	0	0.000102284350494374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91496691852954e-05	0	0	0	0	0	0	0	0	0	0.000401058795219379	0	0	0	0	3.91052713905835e-05	0.00147779419771331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145154850852678	0	0	0	0	0.0200460568537884	0.00493580123395031	0	0	0	0	0	0	0.00398107695887082	0	0	0	7.10328171615286e-05	0	0	0	0	0.000292056074766355	0	0	0	0	0	0	0	0.00936680404645935	0	0	0	0	0.00130457470864498	0	0	0	0	0.0021376799492301	0	0	0	0	0	0	0.0155183116076971	0	0	0.00455432661027977	0	0	0.00239254533243788	0	0	0	0	0	0.00014233862358551	0	0	0	0	0	0	0	0	0.00393288496893254	0	0.00468286463824258	0.00554584821089417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21802091713596e-05	0	0	0	0	0	0	0	0	6.46120049105124e-05	0	0	0	0	0.000906481341592386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409362516919217	0	0	0.000107565435640014	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72504577508174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.27774112679773e-05	0	0	0	0	0.00224633542737483	0	0	0	0	0.000184459303666129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000626405396723418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212156571549804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018984337921215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113950838352596	0	0	0	0	0	0	8.60252053851779e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	0.0224147808650816	0.0934217955957086	0.000863625657533171	0.00578941951420338	0.0232986534519887	0.000651939520072215	0	0.000538673595487816	0.0359586037537274	3.26583932070542e-05	0.00629333333333333	0	0.029677609303695	0.00785133565621371	2.61567837618686e-05	0.000183615386969428	0.0098334655035686	3.56366487295535e-05	2.86541982698595e-06	0.00326026637069922	0.000262697022767075	0	0	0	0.000128871515099446	0.000163383437587527	0.00194789955409528	0.0239772271084997	0.0393714484518149	0.0040595399188092	5.99430540986063e-05	0	0.000316035648821187	0.000243859954711723	0.00160197165742452	9.36154278225052e-05	0.00795169197656343	0	0.00020987827060305	2.56574727389352e-05	0.00791411241931822	0.000639444596693158	0	0	7.52539821898909e-05	5.58643613306891e-05	0.0001781986660557	0.000761469636398249	0.00124455507156192	3.17631737763237e-05	0.0058971109329333	0.000714924039320822	0.00212128199216048	0.0247967353041961	0.00178229873065554	4.46674508285812e-05	0.00681420732075017	0	0.0120918596446212	0.000994952436420113	0	0.00797679477882524	0.015311899955689	0.002567830956285	0	0	0.000265917033885428	0.0398058252427184	7.07013574660634e-05	0.000467089642287182	0.000686870368828574	0	0.000595651742281346	0.000157610622955987	0	0	0.0608890455094644	0.00174361493123772	0.0194559380227133	4.54338936846888e-05	0.00446030330062444	0.000537177134159989	0.00136794652572672	0.00092065332287653	0.00466492776886035	0.000115794349235757	0	0.000205549845837616	0.0251551151940744	0.000922603792926704	0.00214624595225544	0.000252440255806126	0.0473293892175652	0.000134892086330935	0	7.94186554421634e-05	0	0	0.000203059428726141	0	0.00246529129362917	0.011595199399925	0	0	0.00128302933629239	0.00017307026652821	0	0.0167491435097069	0.00107628583542611	6.12914100088873e-05	0.00024904119141306	0.0105158933387961	0.00265852697912564	0	0.0484291397996982	0.000112900797832305	0.000254220052877771	0.00187655322817873	0.000116587484333557	3.92850127676292e-05	0	0.00732514968056996	0.0116505568010585	0	0.00104946811048037	0.0143317230273752	0.0181306581844874	0.00135145878050719	0	0.0031747203662003	0.00032514450867052	0.00116252034410602	0.00467765544453637	0.000240639137549331	0	0.000905151132810357	0.00129106936158846	0.000434390349851305	0.000512142034057445	0.00791443141929929	0.000612276136537578	0.0220640254686947	0.00523610664953421	0.00419049949530481	0.0274461156768491	0.0028028028028028	0	0.00888799786153435	0.0710819720709708	0.000314506617743415	0.000125062531265633	7.2950102130143e-05	0	0.0110281954196228	0	0.0291432494977494	0.000545516535969997	0.000104536901526239	0.00105927714927334	4.31350558598973e-05	3.49344978165939e-05	0.00448781877760365	0.00160218371706622	0	0.000515525240908911	0.00655737704918033	0.0414766097379866	0	0.0214474764990417	0	0.00103626943005181	0.00680880865302311	0.0108937960042061	0.000379775679165506	0.00529198774487049	0.00180088478252359	0.00202802359882006	0	0	0	0.00168968557155451	0.000422059651097355	8.95776414207014e-05	0.00284532965811586	0.000184672206832872	0.00320847036175503	0.000567945174359169	0	0.00251560889858762	0	3.91052713905835e-05	0.00124445827175857	0.00927808845958312	0	0.000523269123851261	8.44987113946512e-05	0.00393700787401575	0.0433160839528225	0.0220662390576465	0.0169577751399016	0.019279351150113	0.0446663614512991	0.00123253903040263	0.0017774266811494	0.0226665378795196	0.000499282281720027	0.011490584104692	0.000142588262134261	0	0	6.9900740947854e-05	0	0.000113254558495979	0.00546940136735034	0	0	0	0.000149458958569977	0.0844170226230027	0.00488414357110404	0.0102112038880128	0.00103060091961313	0	0.000110196885101381	0.000177582042903822	0.000166347833319471	0.000330372219367154	0.0143781993375489	0	0.000166889185580774	0.00993818931038662	0.000110984711855942	0.0086716594402838	0	0.00318936877076412	0.0129845036132473	0.00230289073389492	0.0247860045537078	0.00140274314214464	0.000114168284050691	0.000499727421406506	0.0187492390730896	0.00226126282831797	2.63109427210777e-05	0	0	0.0161927484648179	0.0652994421991382	0.000459331496007349	0.00275010377750104	0.00121334681496461	4.60066249539934e-05	0	0.014708728469131	0.000477486511006064	0	0.0276146005924587	0.00181488203266788	0.000674865026994601	7.36811081638668e-05	0.00335795836131632	0.0018156700217091	4.53844059181265e-05	0	0	0.00161215052394892	0.0555476478542452	0	4.26566565712579e-05	0.0121562375448386	0	0.000539908215603347	0.000772200772200772	0	8.17795224075891e-05	0.000488701682530078	0.00032427524482781	0.0188295290165984	0.00243105674998101	0.000230450145951759	0.0356066831005204	0.000213857998289136	0.000817268400557665	0.0027641724455652	0.000295650245759267	0.00567260940032415	0.000321298044098157	0.00172554126648217	0.00684822423952859	0	0	0.000368663594470046	0.0229119233073697	0.0015547263681592	0.000258075616155534	2.54226515825601e-05	6.43604183427192e-05	0	0	0.00287436624216536	3.56099992878e-05	0	0	3.31081975897232e-05	0	0.00956257672675583	0	0	0.000272071826962318	0.0154754704898787	0.00203958301858287	3.34660821257655e-05	0.000341821910784481	0.00080669129197979	0	0.00801335559265442	9.4872159764717e-05	0.0313612767600498	0	0	0	2.74778116670788e-05	0.0335847112276922	0.000111598839372071	0	0	0.000144985320236326	4.41286792286307e-05	7.69645193565766e-05	0.00173129062816451	0.000102026935110869	0	0.00117113713638081	0.00931755225384034	0	0	0.012981545154726	3.30131062031627e-05	0.000105414807266594	0	3.58551452133381e-05	0.000116081101996595	3.09789343246592e-05	9.98003992015968e-05	0.0332743032901482
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum	0	0	0	2.57307533964594e-05	0	2.50745969258544e-05	0.00010944949573147	0	0	0	0	6.4985703145308e-05	0	1.54858691444057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64950184299843e-05	0	0	2.99715270493032e-05	0	0	0	0	3.12051426075017e-05	0	0	6.99594235343501e-05	0	0	0	0	0	0	2.79321806653445e-05	0	0	0	0	2.58645216356723e-05	0	9.22296518330643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16285072017317e-05	0	0	0	0	2.76648131241873e-05	0	0	0	0	0	4.47647611799991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97093277210817e-05	0	0	6.76864762420468e-05	2.67673117588801e-05	0	0	0	0	0	5.76900888427368e-05	0	7.61324704986677e-05	0	6.12914100088873e-05	0	0	0	0	0	0	0	0	0	0.000117855038302887	0	0	0	0	4.77030959309259e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42164839051999e-05	1.6061676839062e-05	0	0	0	0	0	0	2.62088848119513e-05	0.000125062531265633	3.64750510650715e-05	0	0	0	0	0	0	0	4.31350558598973e-05	0	0	0	0	0.000158623151048896	0	0	5.79710144927536e-05	0	3.07200786434013e-05	3.23834196891192e-05	0	0	0	0	3.91496691852954e-05	4.60914454277286e-05	0	0	0	0	0	0	0	0	4.01058795219379e-05	3.78630116239446e-05	3.87732154627583e-05	0	0	0	3.88893209924555e-05	0	0	6.54086404814076e-05	0	0	2.62680921484673e-05	0	5.65259171330055e-05	0	0	0	0	0	0	0	2.85176524268522e-05	5.06559951370245e-05	4.30440771349862e-05	0	4.05153553196662e-05	7.55030389973196e-05	3.33500083375021e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76392652815417e-05	3.31323305281293e-05	0	0	0.000138730889819927	0	0.000155969741870077	0	0	6.06023877340767e-05	0	0	0	0	0	0	0	0	0	0	0	3.53331920005653e-05	0	8.08897876643074e-05	4.60066249539934e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0270618556701e-05	0	0	0	0	0	0	0	0	0	0	4.27715996578272e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54226515825601e-05	0	0	0	0	0	9.80616480894322e-05	0	0	0	0	3.41133929180596e-05	0	0	0	0	0	0	0	5.49556233341577e-05	0	0	0	2.50526104820122e-05	0	0	0	0	0	0	0	0	0	0	3.26658609087643e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.09789343246592e-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.000107419077628187	0.000112930547713156	0.000392557117060532	2.57307533964594e-05	0	0.000125372984629272	0.000974367461999669	0.00145758737602586	0.00235046483073145	0.000163291966035271	0.000142222222222222	0.000476561823065592	0.000382746945384955	0.000185830429732869	0.000209254270094949	9.1807693484714e-05	7.93021411578113e-05	0.00010690994618866	4.87121370587612e-05	0.00194228634850166	2.91885580852306e-05	0.00053313262458055	3.3527794541675e-05	0.00283768444948922	0.000644357575497229	0.000700214732517972	4.69373386528984e-05	0.00379548191671837	2.89922300823379e-05	0.0002492699950146	0.000209800689345122	0.000222700616138371	0.000821692686935086	0.000801254136909946	0.000369685767097967	0.000156025713037509	5.97871577185221e-05	0.000211617818220294	0.000804533370645026	0.000538806927517639	6.48697739288379e-05	0.000319722298346579	7.9166116901966e-05	0	0	2.79321806653445e-05	5.09139045873428e-05	3.80734818199124e-05	7.77846919726198e-05	0.000127052695105295	0.000155187129814034	0.000148942508191838	9.22296518330643e-05	6.23033550356687e-05	8.69414014953921e-05	4.46674508285812e-05	0.000120605439305313	9.13103028458378e-05	0.00125088203220219	4.8534265191225e-05	0.000248478071810163	0.00141579474429366	0.00105853970754763	0.000371252668378554	3.7096116036651e-05	0.000192887281494876	0.00174745479410424	2.94204177699323e-05	0.000106052036199095	0.00330855163286754	0.00343435184414287	8.40336134453782e-05	0.000297825871140673	3.94026557389968e-05	0.00036943744752309	0.000110659252496749	0.000151026983487716	0.00056483300589391	0	0.000272603362108133	0	0.00219347329781996	9.32690812995492e-05	0.000681965424352985	0.000551765650080257	0.000385981164119191	0.00020703933747412	0.00126266333871678	0.00149102977249772	0.000307534597642235	0.000640108441900746	0.000210366879838438	0.000111101852623392	4.49640287769784e-05	2.90317898098418e-05	0.000357383949489735	5.66764905917026e-05	5.70662253545239e-05	0.00199675104914038	0.000401509676383201	4.32507244496345e-05	0.000156269533691711	0.000423255992920082	8.882572392965e-05	0.000173382342742215	0.000519210799584631	0.00602459697523683	0.000609059763989341	0.000195688333713838	0.000858079740124422	2.4904119141306e-05	0.00184369558537335	3.28213207299462e-05	0.000796661608497724	0.00065852654685142	0.000489236790606654	0.00017795403701444	0.000557894202972055	0.0027106590107552	0.000117855038302887	6.78441393970918e-05	0.000334481720573971	0.000257267815796244	9.17304958033298e-05	0.00138338978199685	8.05152979066023e-05	9.78712992414974e-05	0.000397487876619763	0.000410729518814571	0.000147661412381409	0.000758670520231214	0.000290630086026505	0.000636415706739642	0.000457214361343729	0.000535905680600214	0.000548576444127489	0.000133558899474668	0.000501219634443813	0.000128035508514361	0.000264918206503742	0.00084187968773917	0	0.00016061676839062	0.000764689688924235	3.10125600868352e-05	8.58000858000858e-05	3.9599255533996e-05	0.00016706762897621	0	0.00241121740269952	0.000667000166750042	0.000401225561715786	0.000138226553320893	0.000220563908392457	0.000634291377601586	0.0001017216387356	0.000170473917490624	0.000574952958394313	0.00156773018092454	0.000862701117197947	0.000314410480349345	0.000106852828038182	0.000593401376691194	0	0.000436213665384463	0.00163934426229508	7.07188571832679e-05	0.00301449275362319	0.000182531714885461	0	0.000129533678756477	0.000350167302155474	8.41219768664564e-05	0.000101273514444135	0.000742735122087086	0.00109619073718827	0.000184365781710914	4.14954977384954e-05	3.29359067255122e-05	0.000230476702646641	0.00110196885101381	0.000140686550365785	0.000895776414207014	0.000711332414528965	0.000369344413665743	0.000521376433785193	0.00041649312786339	0.000116319646388275	3.03085409468388e-05	4.55041863851474e-05	0.000469263256687001	0.00237224858053978	0	2.96885669328741e-05	0.00026163456192563	0.000126748067091977	0.00299838348021067	0.000105072368593869	0.0002017023679858	0.000254366627098525	0	0.000286139407119148	0.000246507806080526	0.000493729633652612	0	0	0.00029016626527	0.000285176524268522	0.000126639987842561	0.00189393939393939	0.000279602963791416	0.000405153553196662	0.000302012155989279	0.000466900116725029	0.000210378681626928	0.000131995776135164	0.000128846054733804	0.000538052250851916	0.000474608448030375	0	0.000103404596334307	0.000237830981449183	0.000391389432485323	0.00099177196591243	0.000106549225742293	0.000582217416618149	0.000146832097496513	0.000338753387533875	0.000662646610562587	0.000166889185580774	8.0798287076314e-05	2.77461779639855e-05	0.000827749310208908	0.000974810886687983	0.000365448504983389	3.86443559918074e-05	0.000303011938670384	0.000403493097385941	0.000187032418952618	0.000418617041519199	4.54297655824096e-05	0.000202913842782355	4.34858236214994e-05	0.000105243770884311	0.000128008192524322	0	0.000273790432980013	0.000100203747620161	0.00120132852801922	0.000570776255707763	0.000485338725985844	0.000368052999631947	6.30139575916065e-05	0.00045158376878911	0.000167120278852122	0.00597711436425238	0.000200833458854245	0.000102729171660446	0.000824835032993401	0.000663129973474801	0.000377770315648086	0.000197355437142293	4.53844059181265e-05	5.46627309500383e-05	0.000472925041380941	0.000127275041364388	7.1169311792755e-05	2.39314602977074e-05	0.000255939939427548	0.00167397369469908	0.000322164948453608	0.000269954107801674	0.00174761227392806	0.00175833450555634	0.000286228328426562	9.3086034767634e-05	0.000389130293793372	0.00029421139088435	0.000202588062498417	0.000192041788293133	0	0.0258768177929855	0.000865343012355175	0.000145482760292905	0.000184781403599542	0.000221010755856785	0	0.000195344294318737	0.000477783086478739	0.000489310448660042	0.00020649576683678	0.000506912442396313	0.000215698022768125	0.000119594336012246	0.000258075616155534	0.000711834244311682	0.000257441673370877	0.000749239054085694	0.000552454059083508	0	0	0.00179779688163959	9.7587157530069e-05	0.00235068202887035	3.0730463108079e-05	0.000129224009821025	0.000579927679607014	8.83197173769044e-05	0.000340089783702898	0.000142303176918425	7.55401117993655e-05	0	0	0.000382116927779901	0.000137389058335394	0.000816175106659247	0.000237180399411793	4.29018833926809e-05	0.00107726225072653	0.000110302228105008	0.00011020194506433	0.000219822493336631	4.68406014333224e-05	0.000520794583736329	0.00147242877125819	0.000333522329319948	0.000108738990177245	0.000220643396143153	0.000269375817748018	0.00307059092542384	0.000408107740443477	0.00023121387283237	3.77786173026067e-05	0	0.000340382078883547	0.00147472851588685	0.000105255771524805	0.000561222805453765	0.000210829614533188	0.000416382769323946	7.17102904266762e-05	7.73874013310633e-05	0.00238537794299876	0.000748502994011976	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121335662978063	0	0.000552505266065817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194188223871281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197288869089289	0	0	0	0	0.000200487853777525	0	0	0	0	0	0	0	0	0	6.68270515904838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07188571832679e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109519555004755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00350952585589457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
