	chao1	observed_otus	shannon	simpson
L.004.M3	265.142857143	202.0	5.89761172138	0.967459572517
CS.062	207.041666667	162.0	4.79123925629	0.900423227993
L.005.M5	196.4	152.0	4.99424336533	0.930173596442
TFSCS026	166.555555556	144.0	5.10762099015	0.936261611516
T.CS.009	240.894736842	184.0	5.2801074613	0.935096168663
CS.079	162.214285714	129.0	5.15809269648	0.947382662104
TFSCS025	187.0	148.0	5.10969952425	0.948884177824
TFSCS027	180.2	145.0	4.81713145763	0.931766636924
T.CS.100	244.333333333	201.0	6.03574302528	0.968750973828
CS.140	181.166666667	157.0	5.58179075484	0.960363752048
CS.026	259.875	198.0	5.91226480416	0.964854801199
T.CS.013	197.0	154.0	4.73406251646	0.915492308356
CS.343	171.9375	128.0	5.10175116374	0.949311155646
L.006.M3	229.235294118	181.0	5.47331633926	0.953528319184
CS.056	158.352941176	146.0	5.69070280227	0.96396530998
CS.019	173.526315789	144.0	4.90520309789	0.92031819076
T.CS.004	185.0	155.0	5.22623002328	0.948624065689
CS.098	169.866666667	153.0	5.69071080123	0.963212727135
CS.269	102.2	84.0	4.59028718313	0.930322625476
CS.011	267.136363636	218.0	6.03265199536	0.965563722119
CS.357	174.058823529	143.0	4.674304148	0.910885424255
TFSCS020	193.75	166.0	5.59440038109	0.965841257703
CS.151	177.055555556	159.0	5.64872053218	0.961743234752
CS.298	239.105263158	187.0	5.65680512194	0.956098450205
T.CS.142	259.8	147.0	4.78383737893	0.920360750807
CS.379	133.076923077	104.0	4.58063630693	0.930796570858
CS.294	131.75	81.0	3.6143546391	0.859337562503
CS.193	174.25	138.0	5.49571191536	0.964834209849
CS.046	226.05	183.0	5.29984799801	0.933901388301
CS.308.0	175.230769231	124.0	4.46490478653	0.914629124481
CS.173	186.058823529	149.0	4.8012201395	0.906655107046
CS.005	263.222222222	216.0	5.77254233528	0.955220115504
CS.016	168.076923077	145.0	5.03524437965	0.917318740425
T.CS.135	193.0	148.0	5.32992785643	0.95828182196
TFSCS022	254.714285714	194.0	5.7597820701	0.959947999611
L.008.M5	192.1	157.0	5.81864617949	0.966923921952
L.025.M3	201.928571429	149.0	5.36032386415	0.945931212978
L.005.M4	212.769230769	167.0	5.456963084	0.944542846381
T.CS.043	171.555555556	144.0	5.11067579697	0.933756009239
CS.325	99.6666666667	77.0	4.41539060326	0.924811925739
CS.237	242.4375	201.0	5.33827471368	0.943836955626
CS.358	125.5	91.0	4.42818680854	0.907809255646
T.CS.148	232.0	189.0	5.33653108216	0.940594816606
CS.332	200.4	143.0	4.81004373645	0.932615427514
CS.050	172.0	135.0	5.33142158059	0.956116768931
T.CS.023	252.333333333	127.0	4.92071775098	0.945637769026
L.012.M5	176.724137931	168.0	5.60203921507	0.963439989524
IMP000.L.T20	198.454545455	163.0	5.57449810455	0.960219750334
L.007.M2	208.869565217	183.0	5.73716323362	0.963175607611
CS.220	251.111111111	146.0	4.68725341246	0.900625560387
L.004.M6	223.9375	180.0	5.3590022457	0.944615019406
T.CS.087	152.333333333	111.0	4.46031981349	0.911536221097
L.006.M6	285.75	222.0	6.14798049236	0.970768788376
CS.142	161.1	126.0	5.46011832892	0.964551578077
CS.008	179.789473684	152.0	5.37295972364	0.948520971205
CS.082	265.176470588	232.0	6.03902916978	0.963054607605
TFSCS023	232.956521739	166.0	5.31059733021	0.956120005698
CS.158	198.142857143	161.0	5.54449603826	0.9639133151
T.CS.092	217.230769231	193.0	5.72918863424	0.945007839003
CS.200	273.2	242.0	6.54467643792	0.980957512229
CS.155	201.714285714	164.0	5.84086286087	0.968658071718
CS.115	182.0	141.0	5.17003879445	0.955011309575
CS.328	129.111111111	93.0	4.34100999925	0.916222164963
CS.120	208.75	181.0	5.47515434759	0.948219125432
IMP000.L.T10	198.176470588	159.0	5.45217333518	0.953961977143
T.CS.030	175.428571429	140.0	5.23226829833	0.950399191552
IMP000.L.T37	171.1875	144.0	5.46176756164	0.956390585676
CS.235	197.176470588	168.0	5.63517916711	0.952483325397
CS.031	189.045454545	142.0	4.84632281041	0.940132372078
CS.087	155.166666667	131.0	4.4118510423	0.882125093414
T.CS.138	242.454545455	189.0	5.47953569646	0.951592181361
IMP000.L.T28	249.833333333	171.0	5.60009813902	0.959572947801
CS.070	181.5	126.0	4.67073752142	0.930713585653
CS.073	171.882352941	148.0	5.32124215432	0.953020628779
CS.231	190.565217391	169.0	5.94380416289	0.974253340611
T.CS.042	235.0	196.0	5.49061955262	0.931669671638
CS.017	174.428571429	135.0	4.85021414359	0.914611150092
CS.101	192.714285714	155.0	5.32576890883	0.932798408172
IMP000.L.T40	216.909090909	153.0	5.34976699301	0.950957224019
CS.199	199.076923077	145.0	5.19823743109	0.949772291694
T.CS.018	174.0	149.0	5.43657442423	0.950928093113
CS.224	137.833333333	104.0	4.31305952523	0.891475563388
IMP000.L.T29	205.0	166.0	5.49134854856	0.957259967616
CS.305	208.285714286	173.0	5.23006162588	0.926213721476
CS.380	208.0	160.0	5.50067402016	0.956216764382
L.025.M5	164.0	139.0	5.51562578623	0.961011312123
CS.191	235.461538462	166.0	4.95048351047	0.89726324777
CS.072	283.869565217	212.0	5.64965562634	0.950765152866
T.CS.051	210.473684211	156.0	4.92325155464	0.925366101632
IMP000.L.T09	190.652173913	155.0	5.2560478006	0.94202787814
CS.156	152.0	98.0	4.58181500488	0.929788214524
CS.168	268.8	210.0	5.73786851083	0.954747616336
CS.035	187.037037037	161.0	4.96453811473	0.908680221537
CS.227	128.476190476	113.0	4.79463103511	0.938932564397
L.007.M6	223.058823529	186.0	5.42123675374	0.94403901255
CS.077	194.166666667	153.0	4.83242048746	0.920986411052
CS.021	212.0	149.0	5.46816980157	0.957766693877
CS.203	173.545454545	134.0	4.683896069	0.898078775411
T.CS.065	195.230769231	144.0	4.81335994647	0.921410220974
CS.113	164.0	122.0	4.5983953043	0.904649275424
TFSCS029	171.166666667	130.0	4.90459355158	0.945975012638
T.CS.093	222.217391304	190.0	5.33128201333	0.930849529882
T.CS.099	222.0	179.0	5.13749647003	0.925313073741
CS.350	223.5	162.0	5.27872956456	0.941978844557
CS.284	189.052631579	154.0	5.38141692508	0.958526645534
CS.066	166.375	127.0	4.3584045478	0.862310154555
L.012.M1	196.0625	161.0	5.65820111095	0.968715644857
L.008.M4	212.076923077	158.0	5.62995717075	0.964443318539
CS.053	298.315789474	202.0	5.77757999392	0.962353124364
T.CS.061	222.5	165.0	5.51962665321	0.952978964008
T.CS.020	299.217391304	217.0	6.0250831606	0.974047151643
CS.153	262.75	199.0	5.5623738944	0.944897444576
T.CS.137	213.181818182	196.0	6.16021807092	0.976914858659
CS.009	168.6	119.0	5.13089701558	0.955476784269
CS.014	260.121212121	223.0	5.40783801615	0.918967219156
L.006.M1	224.117647059	171.0	5.80482620789	0.969698451389
CS.118	207.0	152.0	4.85059426764	0.915052865536
CS.356	237.0	114.0	4.56140377982	0.91217193598
CS.076	253.666666667	172.0	5.12541290522	0.945944228914
L.025.M2	152.1	135.0	5.33788622033	0.945604368341
L.005.M1	210.0	159.0	5.21729095171	0.936193088462
CS.362	165.0625	130.0	4.92381534501	0.931404669918
CS.078	149.5	112.0	4.92911582709	0.938944340721
CS.088	107.153846154	94.0	4.39942625386	0.905864578268
L.004.M4	224.0	189.0	5.42989547383	0.934270586383
CS.311	159.090909091	134.0	4.84130424955	0.906869146896
L.012.M2	215.875	185.0	5.66549390011	0.962641265526
CS.219	233.25	182.0	5.53677700721	0.954172298154
CS.022	169.0	134.0	4.94804104976	0.947044110011
CS.049	148.272727273	106.0	4.59070642046	0.920670103127
CS.029	184.071428571	159.0	5.81775287577	0.96988873199
CS.241	176.333333333	157.0	5.29566750898	0.943055310742
T.CS.045	195.8	143.0	4.83949300102	0.907717868619
CS.275	223.230769231	157.0	5.62451239425	0.966829986832
CS.093	200.555555556	181.0	5.56842491354	0.950817216614
CS.095	233.0	190.0	5.67555419498	0.956646910104
IMP000.L.T38	209.666666667	155.0	5.32719373827	0.951310789203
L.006.M5	216.0625	187.0	5.55565084958	0.943143461002
CS.103	230.142857143	193.0	5.72789988552	0.960406105494
CS.249	192.0	149.0	5.30188839469	0.95768770298
IMP000.L.T02	227.0	184.0	5.78537537223	0.964398072663
CS.228	218.647058824	168.0	5.21857121552	0.942125669834
CS.033	218.260869565	179.0	5.50853674305	0.957215203813
CS.319	140.8125	125.0	5.07498310459	0.940879583267
L.006.M4	207.0	168.0	5.18243685049	0.94972174303
L.008.M2	181.4	137.0	4.97750608437	0.932034944278
CS.240	184.285714286	149.0	4.96044563788	0.931707066631
CS.205	122.545454545	107.0	4.85602398096	0.937961671923
CS.274	153.555555556	126.0	5.04674921471	0.944253396738
CS.283	170.333333333	122.0	5.17624678125	0.953171654967
CS.334	156.0625	127.0	5.33492927571	0.959973962617
CS.285	144.555555556	122.0	5.12610913729	0.957061905001
CS.097	217.352941176	151.0	5.21822861639	0.949227344032
CS.345.0	125.714285714	106.0	4.40350487021	0.914260477338
CS.161	240.3	150.0	5.19044753221	0.950466061788
T.CS.073	245.333333333	180.0	5.29692736155	0.937083957028
CS.052	245.0	198.0	5.5691683057	0.954512778534
CS.058	248.636363636	186.0	5.73786179255	0.968687546961
CS.114	207.0	177.0	5.90438967845	0.971985193098
T.CS.088	201.125	142.0	5.01062849603	0.933456504957
CS.096	182.769230769	147.0	5.6535129003	0.96637553092
T.CS.090	185.666666667	127.0	4.30584642919	0.873898401522
CS.339	140.5	97.0	4.44600686993	0.912387353179
CS.092	239.107142857	214.0	6.1311836878	0.972540952941
CS.171	229.476190476	178.0	4.75395525183	0.868798358036
CS.141	237.142857143	190.0	5.49356620163	0.952746329962
CS.091	219.066666667	156.0	5.36645864151	0.958386293792
L.004.M2	206.25	180.0	5.21924186248	0.934240146996
CS.286	197.076923077	143.0	5.33656776488	0.956425776913
T.CS.150	225.05	182.0	5.21854346531	0.931215973268
CS.351	173.894736842	151.0	5.35997645171	0.95088381138
CS.060	182.0	147.0	5.32067812591	0.960431448693
CS.040	179.461538462	146.0	4.83663607093	0.910959525567
CS.194	120.090909091	95.0	4.4662979256	0.92623527697
L.025.M1	173.142857143	148.0	5.28053496454	0.956100722829
CS.027	231.5625	164.0	4.63527063054	0.871337360997
T.CS.070	221.0	169.0	5.39848353317	0.935003473155
L.005.M6	183.0	159.0	4.8662011611	0.919357559527
TFSCS024	225.090909091	143.0	5.15751873957	0.951562430648
CS.089	235.565217391	205.0	5.55133360505	0.934772078722
T.CS.049	170.75	141.0	5.04920790932	0.94060817688
T.CS.071	188.913043478	170.0	5.12789955684	0.925982877983
CS.341	195.6	129.0	4.88782498551	0.932127915256
CS.028	234.12	198.0	5.7706600242	0.961977315013
CS.229	190.153846154	147.0	5.31638641834	0.953231845067
CS.043	259.111111111	168.0	5.80197135256	0.967737108102
T.CS.134	242.5625	166.0	4.71348419858	0.897541747498
CS.160	253.153846154	170.0	5.14529187218	0.930000463822
T.CS.008	149.5	117.0	4.3387103627	0.861375761798
CS.123	153.913043478	135.0	4.28675688004	0.85892353175
T.CS.096	298.5	210.0	5.53164666846	0.946926622243
T.CS.095	226.272727273	169.0	5.32698195243	0.939148876871
L.004.M1	263.25	188.0	5.5603660762	0.948578200007
CS.133	174.166666667	143.0	5.05142472264	0.941926918545
CS.124	157.2	102.0	5.08331320898	0.947828853929
L.007.M4	231.4	187.0	5.80785891636	0.962186878483
CS.024	298.4	239.0	6.14734513028	0.967280999373
CS.032	195.0	117.0	4.33980402592	0.897033161818
CS.085	305.666666667	231.0	6.13807553538	0.974276273452
CS.038	116.125	112.0	4.40053285411	0.842825848039
CS.018	155.0	113.0	4.74880921507	0.920387127018
CS.020	189.0	127.0	5.15862911132	0.946969388892
T.CS.098	240.625	203.0	5.67100243696	0.957119409272
CS.004	175.0	144.0	5.61354922073	0.963851609918
CS.236	177.6	128.0	4.83835093655	0.936751258663
CS.131	241.5625	212.0	6.00392640265	0.968327645977
CS.196	174.714285714	137.0	4.97860516161	0.941602002195
L.012.M4	182.666666667	161.0	5.53922345807	0.956097486061
CS.296	202.0	165.0	5.28968176368	0.941831743811
L.012.M6	168.157894737	156.0	5.98115588038	0.974123663314
CS.037	135.052631579	124.0	5.07563579761	0.947777134518
CS.084	275.2	231.0	6.22173112562	0.975290896719
CS.122	192.4	155.0	4.97025896782	0.904640116061
CS.335	102.769230769	91.0	4.44372442492	0.92880279103
L.012.M3	229.0	181.0	5.75295895859	0.964944742011
CS.106	272.789473684	203.0	5.60725881867	0.956715226556
CS.057	172.476190476	157.0	5.56922144026	0.960937692882
T.CS.149	200.9375	157.0	4.00118514889	0.811326247866
CS.164	193.714285714	133.0	4.24331509009	0.912063538707
CS.059	220.129032258	191.0	5.76328387649	0.96549692075
CS.086	214.5	186.0	5.42294082764	0.940006069283
CS.039	212.05	169.0	5.52008487781	0.957683019998
CS.247	247.260869565	194.0	5.79586495604	0.96601473466
CS.135	183.625	143.0	5.60858281184	0.963714219474
CS.010	134.25	129.0	5.41694063635	0.929975740429
CS.051	190.333333333	142.0	5.57598606355	0.964135894507
CS.154	86.1764705882	80.0	4.42552525381	0.929408892936
CS.041	168.8	144.0	4.69991090183	0.907209214071
CS.292	262.5	175.0	5.38025930317	0.95182261165
CS.002	212.538461538	181.0	5.7395883586	0.965119940653
TFSCS021	291.5	209.0	5.58389743805	0.957315199264
CS.067	116.0	95.0	4.65584159588	0.934446404831
CS.222	163.8	126.0	5.08224848529	0.950669840397
CS.157	121.111111111	100.0	4.4385765542	0.905415769482
