#Taxonomy	T.CS.151	CS.071	CS.064	CS.218	CS.174	T.CS.140	CS.074	CS.012	T.CS.139	CS.312	T.CS.141	IMP000.L.T26	CS.138	CS.290	CS.047	CS.006	T.CS.003	CS.042	T.CS.133	CS.080	CS.139	IMP000.L.T04	CS.137	CS.346	TFSCS028	CS.300	CS.365	CS.119	T.CS.047	CS.388	CS.318	L.007.M5	CS.001	T.CS.067	CS.015	CS.136	CS.094	L.025.M6	L.005.M2	T.CS.081	T.CS.136	CS.025	CS.167	T.CS.146	CS.023	IMP000.L.T19	CS.382	CS.063	IMP000.L.T39	CS.230	CS.213	CS.083	CS.360	CS.302	L.004.M5	IMP000.L.T18	L.008.M1	CS.282	CS.068	CS.175	T.CS.145	CS.238	CS.075	CS.003	CS.111	CS.055	CS.132	T.CS.147	CS.260	CS.130	CS.065	CS.099	CS.239	CS.321	CS.190	CS.232	CS.143	CS.163	CS.188	T.CS.143	L.006.M2	CS.061	CS.248	CS.159	IMP000.L.T05	IMP000.L.T36	CS.176	CS.217	CS.104	CS.333	L.007.M1	CS.036	T.CS.089	CS.295	CS.112	CS.169	T.CS.144	IMP000.L.T06	CS.109	CS.007	CS.366	CS.301	IMP000.L.T03	CS.233	IMP000.L.T17	CS.165	CS.198	CS.297	L.008.M6	CS.322	IMP000.L.T27	CS.259	L.011.M1	CS.293	CS.102	CS.044	CS.105	T.CS.097	CS.030	CS.117	T.CS.084	CS.045	T.CS.094	CS.108	T.CS.007	L.008.M3	CS.347.0	CS.251	IMP000.L.T30	T.CS.069	L.025.M4	CS.013	CS.172	T.CS.014	CS.090	L.005.M3	CS.170	CS.110	L.004.M3	CS.062	L.005.M5	TFSCS026	T.CS.009	CS.079	TFSCS025	TFSCS027	T.CS.100	CS.140	CS.026	T.CS.013	CS.343	L.006.M3	CS.056	CS.019	T.CS.004	CS.098	CS.269	CS.011	CS.357	TFSCS020	CS.151	CS.298	T.CS.142	CS.379	CS.294	CS.193	CS.046	CS.308.0	CS.173	CS.005	CS.016	T.CS.135	TFSCS022	L.008.M5	L.025.M3	L.005.M4	T.CS.043	CS.325	CS.237	CS.358	T.CS.148	CS.332	CS.050	T.CS.023	L.012.M5	IMP000.L.T20	L.007.M2	CS.220	L.004.M6	T.CS.087	L.006.M6	CS.142	CS.008	CS.082	TFSCS023	CS.158	T.CS.092	CS.200	CS.155	CS.115	CS.328	CS.120	IMP000.L.T10	T.CS.030	IMP000.L.T37	CS.235	CS.031	CS.087	T.CS.138	IMP000.L.T28	CS.070	CS.073	CS.231	T.CS.042	CS.017	CS.101	IMP000.L.T40	CS.199	T.CS.018	CS.224	IMP000.L.T29	CS.305	CS.380	L.025.M5	CS.191	CS.072	T.CS.051	IMP000.L.T09	CS.156	CS.168	CS.035	CS.227	L.007.M6	CS.077	CS.021	CS.203	T.CS.065	CS.113	TFSCS029	T.CS.093	T.CS.099	CS.350	CS.284	CS.066	L.012.M1	L.008.M4	CS.053	T.CS.061	T.CS.020	CS.153	T.CS.137	CS.009	CS.014	L.006.M1	CS.118	CS.356	CS.076	L.025.M2	L.005.M1	CS.362	CS.078	CS.088	L.004.M4	CS.311	L.012.M2	CS.219	CS.022	CS.049	CS.029	CS.241	T.CS.045	CS.275	CS.093	CS.095	IMP000.L.T38	L.006.M5	CS.103	CS.249	IMP000.L.T02	CS.228	CS.033	CS.319	L.006.M4	L.008.M2	CS.240	CS.205	CS.274	CS.283	CS.334	CS.285	CS.097	CS.345.0	CS.161	T.CS.073	CS.052	CS.058	CS.114	T.CS.088	CS.096	T.CS.090	CS.339	CS.092	CS.171	CS.141	CS.091	L.004.M2	CS.286	T.CS.150	CS.351	CS.060	CS.040	CS.194	L.025.M1	CS.027	T.CS.070	L.005.M6	TFSCS024	CS.089	T.CS.049	T.CS.071	CS.341	CS.028	CS.229	CS.043	T.CS.134	CS.160	T.CS.008	CS.123	T.CS.096	T.CS.095	L.004.M1	CS.133	CS.124	L.007.M4	CS.024	CS.032	CS.085	CS.038	CS.018	CS.020	T.CS.098	CS.004	CS.236	CS.131	CS.196	L.012.M4	CS.296	L.012.M6	CS.037	CS.084	CS.122	CS.335	L.012.M3	CS.106	CS.057	T.CS.149	CS.164	CS.059	CS.086	CS.039	CS.247	CS.135	CS.010	CS.051	CS.154	CS.041	CS.292	CS.002	TFSCS021	CS.067	CS.222	CS.157
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0	0	2.33328666759998e-05	0	5.17018526497199e-05	0	0	0.000121418164157358	1.16569137155247e-05	0	0	0	0	0	0	0	1.04516142518212e-05	0	0.000877371446009867	0	0	0	0	0	0.00127236047981383	0	0	0	4.90996354352069e-05	0	0	0.000366930688058304	0.000177841010136938	0	0	0	0	0	0	0	0	2.84147415679254e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.37176035809293e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000234907211651398	0	7.89307514207535e-05	0	0	0	0	0	0	0	0	0	0	0.00121563212870693	0	0	0.000335688481089549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123013334645476	2.11810556638143e-05	0	1.44233542952749e-05	0	3.91435393588288e-05	0	0	0	1.282084156004e-05	0	0	0	2.70069542907299e-05	2.8685350391555e-05	0	0	0	2.07348428298914e-05	0	3.6248957842462e-05	0	0	0	1.47143214490664e-05	9.34055669717915e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000513547882226352	0	0	0	0.00227263923143473	0	0	0	0	0	0	0	0	0.00022783195115283	0	0	0	5.55632726767607e-05	0	0.000611222036591826	0	1.57869394649806e-05	0.000183939994686178	0.000126023944549464	0	0	0	0	2.78171854571754e-05	0	0	0	0	0	0.000174680625589547	0	0	1.23166360803537e-05	0	0	0	0	4.99433974828528e-05	0	0	0	0	0	0.000127064803049555	0	0.000237287662437363	0	0.000525003281270508	0	0	0	1.90532442911717e-05	0	0	6.8313010212795e-05	0.000247124093363482	0	0	0	0	0	0	0	0.000109896148140008	0	0.000146333611367195	0	0	0	0	9.20287743301072e-05	0	0	0	0	0	0	0	9.71480119353272e-05	0	0	4.19785909186315e-05	2.22232099204409e-05	1.36948781155848e-05	0	0	0	0	0	0.000204172321439295	0	0	0	0	0	0	0	2.51717975180608e-05	0	0	0	0	0	0	0	0.000442930673712828	0	0.000254352609021887	0	2.89435600578871e-05	0	0	0	0	0	0	0	0	0	0.000168575313831043	0	0	0	0	0	0	0.000163334640010453	0	0	0	0	0	3.15159155373464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55265027710672e-05	3.7030179596371e-05	2.34973448000376e-05	0	0	0	0.000106065159362902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66655556296247e-05	0	1.46186007075403e-05	0	0.000342583076396026	1.92274414043723e-05	1.94250194250194e-05	0	0	9.28901852230293e-05	0.000192482195396926	0	0	0	0	0	0.000603764157228514	0	0	0	0	0	0	0	0	4.70344762711067e-05	0	0	0	0	0	0	0	0.000172651933701657	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter millerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20020643550691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49423226346303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27155282030416e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09849062357067e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150051017345898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172297442818786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39928636395438e-05	0	1.36948781155848e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2755915555839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66655556296247e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii	0	0.000287378843692034	0.00457324186849596	0.000355970414903295	0.00220594571305472	0	0.000109126623258521	0.0176663428848956	0.000466276548620987	3.27021812354884e-05	0	2.48999474837471e-05	0	0	2.68629452533176e-05	0.000151549594604834	0.00111832272494487	0	0.0348405472763339	5.96961466137361e-05	0	0	0	0	0.0530875668617061	0	0	0	0.000969717799845336	0	0	0.0171951312093529	0.0495287213231371	9.75467004828562e-05	0	0	0	0	0	0	1.20529849217159e-05	0.000340976898815105	6.31891567407033e-05	0	0.000204762183349909	0	0	3.12587915351193e-05	0	0	0	0.0058670358284716	0	0	0.00243719833697055	0	0	0	0	0	0.000174634700696975	2.96199757116199e-05	0.00161802600826991	0.000983152343924565	9.147735935356e-05	0	0	0.00737608644585389	0.000233626664589985	0.0022100610397811	0	0.000637813211845103	0.000110245479935323	0.000549569177020157	8.40144504854835e-05	0.00206905908690048	0	0	0	0	0.0608266298475207	0	3.28763520399776e-05	0.0127561622814029	0	0	0	0.000755880752252525	0	0	9.51474785918173e-05	0	3.45107242075475e-05	0	0	3.29478435636388e-05	0	0	0.020961472223589	0.00101669067186309	0	0.000346160503086598	0	0.0025834735976827	0	0	0	0	0	1.87290468788043e-05	0	0.000108027817162919	0.00252431083445684	0	5.68569479190357e-05	0	0.00230156755411794	0.00361906310995446	0.0028636676695545	0	0	0	0.000426715322022925	0.0285821034933682	0	0	0.000281630641413786	0	0	0	0	0.00193582448524667	3.33477840397506e-05	1.83039554847803e-05	0.000450153052037693	0	9.99750062484379e-05	0	0.0131076983273012	0.000164916717057886	0	0	0.00156243947161138	0	0	0	0	0	0.000163979229297622	0	0	0.00826270542847596	0	0	4.26572631099989e-05	0.00566745381302959	0	0.0943115602461187	0	0.000955109837631328	0.00584520427558299	0.0232514177693762	0	0	0	0	0.0114884975938135	0	0	0.00190231224713983	0.000216966804078976	0	0.00575281526941575	0	0	1.23166360803537e-05	0	0	0	0	0.000948924552174203	0	3.2599837000815e-05	1.17355740456044e-05	0	0	0.00443571676100266	0	0.0127158270870846	0	0.0278967652638738	0.000314710671428376	0	0.00137824576878549	0.000104792843601444	0	0	0.000853912627659938	0.0142219915730684	0	0	0.000487395413067613	0	0	0	0.00103778768084976	0.0130501675916259	0	0.00633624537219954	0	0	0.000237727326756211	0	0.00394189916713959	0	0.00112691928440625	0	0	0	0	1.33299564110425e-05	0.00252584831031851	0	0	0.00298047995522284	0.000666696297613227	0.000219118049849356	0	0	0.000625449541858211	0.0037037037037037	0	0.0116618425951503	0	0	0	0	0	1.41408713604932e-05	0	0.000578951342915398	0	0	3.88455114011576e-05	0	0	0.000141538809941686	0	0.0199929742031066	0	0.0155409444112373	0	0.00353111432706223	0	0	1.2755915555839e-05	6.42302010405293e-05	0	0	0	0	0	0.00817028354367786	0	0	0.00707889427671398	0	0	2.64054289561934e-05	0.0298249052659088	3.80141412605489e-05	0	0	0	0	0.000630318310746927	7.86843968840979e-05	0	0	0	0.000774377400569942	0	0	0	0.00018772292096865	0	1.95848021934978e-05	0	0	0	0	0	0	1.11467808097022e-05	0.000282361799585869	3.37837837837838e-05	0	1.67131850316715e-05	6.16655875188851e-05	0	1.8523320860964e-05	0.00575529344891289	0	0.00354809906480568	9.55809730143053e-05	0.000188526797737678	0	0.00620481182272976	0	3.11983277696315e-05	0.000458385174513784	0	0	0.000317975134344494	0	0	0	0.000141168166578437	0	0	0	0.000458250139111649	0	7.52870318087709e-05	0.00179988000799947	0	0	5.88737452533043e-05	0.0135891286970424	0.00542213847603299	0.00157342657342657	2.76862593095047e-05	0	0.00726401248444089	0.0306046690681112	0.000543248626788193	9.97937595635686e-05	0	3.81141136562869e-05	0	0.00024983344437042	0	0	0	0	0	0.000207140705031636	0	0	0.00296317200507972	3.54132728946809e-05	0	0	0	0.000392875851231011	0	0	0.0207428966061563	0	0	0.00177619893428064	0	0.00318116748846827	0	0	0	0.000813701177929324	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0	0	0	0	0	0	0	0	3.4970741146574e-05	0	0	0	0	0	0	0	0	0	0.000203448451248665	0	0	0	0	0	0.000267865364171333	0	0	0	0	0	0	0.000126527823468381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63102504735845e-05	0	0	0	0	0	0	2.98676861503539e-05	0	0	0	0.000135070236522992	0	0	1.5985165766169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84106677163805e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34055669717915e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44546610583977e-05	0	0	0	9.03890603411541e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203740678863942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104808375353728	0	0	0	0	0	0	0	1.66477991609509e-05	0	0	0	0	0	5.77567286588888e-05	0	0	0	9.54551420491833e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20608193315158e-05	0	0	0	1.74118958072155e-05	0	0	0	0	0	0	0	0	0	0	0	0.000259649015624761	0	6.35881522554718e-05	0	0	0	0	0	0	0	0	0	0	0	2.24767085108057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55265027710672e-05	0	7.04920344001128e-05	0	0	0	5.3032579681451e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88500388500389e-05	0	0	3.71560740892117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera stadtmanae	0	0	0	0	0	0	0	0	0.00137551581843191	0	0	0	0	0	2.68629452533176e-05	0	0	0	0.00970194801892071	0	0	0	0	0	0.00583444246335686	0	0	0	0	0	0	0.0060480299617886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17038091216656e-05	0	0	0	0	0	0	0	0	0.0011839612713113	0	9.11161731207289e-05	0	0	0	0	0.00394253457184672	0	0	0	0.00490755192700204	0	3.28763520399776e-05	0.00343681063972633	0	0	0	0	0	0	4.07774908250646e-05	0	0.000207064345245285	0	0	0	0	0	0.0151060374944644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11556565492615e-05	0	0	0	0	0.00177619893428064	0	0	0	0	0.0216700915374556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000904822459160716	8.24583585289429e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161158876981378	0	0.000189443273579767	0	0	0	0	0	0	0	0	0	5.35862604828122e-05	0	0	0.00597407739516251	0	0	0	0	0	0	0	1.66477991609509e-05	0	0	0	0	0	0.00422779253783066	0	0	0	0.00460571060387309	0	2.8940209527117e-05	0.000854512376647004	0	0	0	0	0	0	0	0	0	0	0	6.10463341676332e-05	0.00403868344414528	0	0.00210720400368761	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12020970325645e-05	0	0	0.000466687408329259	0	0	0	3.12724770929105e-05	0	0	0.00264223004215558	0.000308536167295166	0	0	0.000748711519710266	0	0	0	0	0	0	0	0	0	0	0	0.0052998946130466	0	0.00414594752705676	0	0.000434153400868307	0	0	0	0	0	0	0	0	0	0.00153965453299019	0	0	0.00286695218206916	0	0	0	0	3.80141412605489e-05	0	0	0	0	0	0	0	0	0	0.000340726056250774	0	0	0	0	0	0	0	0	0	0	0	0	1.11467808097022e-05	0	0	0	0	0	0	0	0.00497371038794941	0	0.00521641054560835	3.18603243381018e-05	0.000107729598707245	0	0.0016263324435645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102952602952603	0	0	0.00141193081539005	0.000852421151043529	9.05414377980322e-05	0.00153017097997472	0	0	0	0	0	0	0.000347198111242275	0	0	0	0	0	0	0.000106239818684043	0	0	0.000116972745350333	0	2.10017851517379e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.63263226165107e-05	0	0	0
k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25606049187329e-05	2.23204321235659e-06	0	0	0	0	0	0	0	1.39649201206569e-05	6.32639117341903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17728392998872e-05	0	0	0	0	0	0	3.03582270795386e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22388534642075e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.93687717293408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70069542907299e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58254458117583e-05	0	0	0	0	0	0	1.01709740741871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74279788772896e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39580977904331e-05	0	0	0	0	0	0	0	1.43581202348988e-05	0	0	0	1.69894665307509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75656752212145e-05	0	0	0	0	0	0	0	0	0	0	0	1.73355291670278e-05	0	0	0	0	1.80848177954607e-05	0	0	0	0	0	0	0	0	0	0	1.2755915555839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86948162814388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02889141373154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
