#Taxonomy	T.CS.151	CS.071	CS.064	CS.218	CS.174	T.CS.140	CS.074	CS.012	T.CS.139	CS.312	T.CS.141	IMP000.L.T26	CS.138	CS.290	CS.047	CS.006	T.CS.003	CS.042	T.CS.133	CS.080	CS.139	IMP000.L.T04	CS.137	CS.346	TFSCS028	CS.300	CS.365	CS.119	T.CS.047	CS.388	CS.318	L.007.M5	CS.001	T.CS.067	CS.015	CS.136	CS.094	L.025.M6	L.005.M2	T.CS.081	T.CS.136	CS.025	CS.167	T.CS.146	CS.023	IMP000.L.T19	CS.382	CS.063	IMP000.L.T39	CS.230	CS.213	CS.083	CS.360	CS.302	L.004.M5	IMP000.L.T18	L.008.M1	CS.282	CS.068	CS.175	T.CS.145	CS.238	CS.075	CS.003	CS.111	CS.055	CS.132	T.CS.147	CS.260	CS.130	CS.065	CS.099	CS.239	CS.321	CS.190	CS.232	CS.143	CS.163	CS.188	T.CS.143	L.006.M2	CS.061	CS.248	CS.159	IMP000.L.T05	IMP000.L.T36	CS.176	CS.217	CS.104	CS.333	L.007.M1	CS.036	T.CS.089	CS.295	CS.112	CS.169	T.CS.144	IMP000.L.T06	CS.109	CS.007	CS.366	CS.301	IMP000.L.T03	CS.233	IMP000.L.T17	CS.165	CS.198	CS.297	L.008.M6	CS.322	IMP000.L.T27	CS.259	L.011.M1	CS.293	CS.102	CS.044	CS.105	T.CS.097	CS.030	CS.117	T.CS.084	CS.045	T.CS.094	CS.108	T.CS.007	L.008.M3	CS.347.0	CS.251	IMP000.L.T30	T.CS.069	L.025.M4	CS.013	CS.172	T.CS.014	CS.090	L.005.M3	CS.170	CS.110	L.004.M3	CS.062	L.005.M5	TFSCS026	T.CS.009	CS.079	TFSCS025	TFSCS027	T.CS.100	CS.140	CS.026	T.CS.013	CS.343	L.006.M3	CS.056	CS.019	T.CS.004	CS.098	CS.269	CS.011	CS.357	TFSCS020	CS.151	CS.298	T.CS.142	CS.379	CS.294	CS.193	CS.046	CS.308.0	CS.173	CS.005	CS.016	T.CS.135	TFSCS022	L.008.M5	L.025.M3	L.005.M4	T.CS.043	CS.325	CS.237	CS.358	T.CS.148	CS.332	CS.050	T.CS.023	L.012.M5	IMP000.L.T20	L.007.M2	CS.220	L.004.M6	T.CS.087	L.006.M6	CS.142	CS.008	CS.082	TFSCS023	CS.158	T.CS.092	CS.200	CS.155	CS.115	CS.328	CS.120	IMP000.L.T10	T.CS.030	IMP000.L.T37	CS.235	CS.031	CS.087	T.CS.138	IMP000.L.T28	CS.070	CS.073	CS.231	T.CS.042	CS.017	CS.101	IMP000.L.T40	CS.199	T.CS.018	CS.224	IMP000.L.T29	CS.305	CS.380	L.025.M5	CS.191	CS.072	T.CS.051	IMP000.L.T09	CS.156	CS.168	CS.035	CS.227	L.007.M6	CS.077	CS.021	CS.203	T.CS.065	CS.113	TFSCS029	T.CS.093	T.CS.099	CS.350	CS.284	CS.066	L.012.M1	L.008.M4	CS.053	T.CS.061	T.CS.020	CS.153	T.CS.137	CS.009	CS.014	L.006.M1	CS.118	CS.356	CS.076	L.025.M2	L.005.M1	CS.362	CS.078	CS.088	L.004.M4	CS.311	L.012.M2	CS.219	CS.022	CS.049	CS.029	CS.241	T.CS.045	CS.275	CS.093	CS.095	IMP000.L.T38	L.006.M5	CS.103	CS.249	IMP000.L.T02	CS.228	CS.033	CS.319	L.006.M4	L.008.M2	CS.240	CS.205	CS.274	CS.283	CS.334	CS.285	CS.097	CS.345.0	CS.161	T.CS.073	CS.052	CS.058	CS.114	T.CS.088	CS.096	T.CS.090	CS.339	CS.092	CS.171	CS.141	CS.091	L.004.M2	CS.286	T.CS.150	CS.351	CS.060	CS.040	CS.194	L.025.M1	CS.027	T.CS.070	L.005.M6	TFSCS024	CS.089	T.CS.049	T.CS.071	CS.341	CS.028	CS.229	CS.043	T.CS.134	CS.160	T.CS.008	CS.123	T.CS.096	T.CS.095	L.004.M1	CS.133	CS.124	L.007.M4	CS.024	CS.032	CS.085	CS.038	CS.018	CS.020	T.CS.098	CS.004	CS.236	CS.131	CS.196	L.012.M4	CS.296	L.012.M6	CS.037	CS.084	CS.122	CS.335	L.012.M3	CS.106	CS.057	T.CS.149	CS.164	CS.059	CS.086	CS.039	CS.247	CS.135	CS.010	CS.051	CS.154	CS.041	CS.292	CS.002	TFSCS021	CS.067	CS.222	CS.157
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0	0.000287378843692034	0.00459657473517196	0.000355970414903295	0.00225764756570444	0	0.000109126623258521	0.0177877610490529	0.000477933462336512	3.27021812354884e-05	0	2.48999474837471e-05	0	0	2.68629452533176e-05	0.000151549594604834	0.00112877433919669	0	0.0357306342505468	5.96961466137361e-05	0	0	0	0	0.05435992734152	0	0	0	0.00101881743528054	0	0	0.0175620618974112	0.049706562333274	9.75467004828562e-05	0	0	0	0	0	0	1.20529849217159e-05	0.000369391640383031	6.31891567407033e-05	0	0.000204762183349909	0	0	3.12587915351193e-05	0	0	0	0.0058670358284716	0	0	0.00250091594055148	0	0	0	0	0	0.000174634700696975	2.96199757116199e-05	0.00161802600826991	0.000983152343924565	0.000152462265589267	0	0	0.00761099365750529	0.000233626664589985	0.00228899179120185	0	0.000637813211845103	0.000110245479935323	0.000549569177020157	9.60165148405526e-05	0.00206905908690048	0	0	0	0	0.0620422619762276	0	3.28763520399776e-05	0.0130918507624924	0	0	0	0.000755880752252525	0	0	9.51474785918173e-05	0	3.45107242075475e-05	0	0	3.29478435636388e-05	0	0	0.0210844855582345	0.0010378717275269	0	0.000360583857381873	0	0.00262261713704153	0	0	0	1.282084156004e-05	0	1.87290468788043e-05	0	0.000135034771453649	0.0025529961848484	0	5.68569479190357e-05	0	0.00232230239694783	0.00361906310995446	0.00289991662739696	0	1.49423226346303e-05	0	0.000441429643471991	0.02867550906034	0	0	0.000281630641413786	0	0	0	0	0.00193582448524667	3.33477840397506e-05	1.83039554847803e-05	0.00060020406938359	0	9.99750062484379e-05	0	0.0136212462095275	0.000164916717057886	0	0	0.00383507870304611	0	0	0	0	0	0.000163979229297622	0	0	0.00849053737962879	0	0	4.26572631099989e-05	0.00572301708570635	0	0.0949227822827106	0	0.000970896777096308	0.00602914427026917	0.0233774417139256	0	0	0	0	0.0115163147792706	0	0	0.00190231224713983	0.000216966804078976	0	0.0059274958950053	0	0	2.46332721607075e-05	0	0	0	0	0.000998867949657055	0	3.2599837000815e-05	1.17355740456044e-05	0	0	0.00456278156405221	0	0.0129531147495219	0	0.0284217685451443	0.000314710671428376	0	0.00137824576878549	0.000123846087892616	0	0.000172297442818786	0.000922225637872733	0.0144691156664319	0	0	0.000487395413067613	0	0	0	0.00103778768084976	0.0131600637397659	0	0.00648257898356674	0	0	0.000237727326756211	0	0.0040339279414697	0	0.00112691928440625	0	0	0	0	1.33299564110425e-05	0.00262299632225383	0	0	0.00303645140978101	0.000688919507533668	0.000246507806080526	0	0	0.000625449541858211	0.0037037037037037	0	0.0118660149165896	0	0	0	0	0	1.41408713604932e-05	0	0.000604123140433458	0	0	3.88455114011576e-05	0	0	0.000141538809941686	0	0.0204359048768195	0	0.0157952970202592	0	0.00356005788712012	0	0	2.5511831111678e-05	6.42302010405293e-05	0	0	0	0	0	0.00833885885750891	0	0	0.00707889427671398	0	0	2.64054289561934e-05	0.0299882399059192	3.80141412605489e-05	0	0	0	0	0.000661834226284274	7.86843968840979e-05	0	0	0	0.000774377400569942	0	0	0	0.00018772292096865	0	1.95848021934978e-05	0	0	0	0	0	0	1.11467808097022e-05	0.000282361799585869	3.37837837837838e-05	0	1.67131850316715e-05	6.16655875188851e-05	0	1.8523320860964e-05	0.00579081995168396	3.7030179596371e-05	0.00357159640960571	9.55809730143053e-05	0.000188526797737678	0	0.00631087698209267	0	3.11983277696315e-05	0.000458385174513784	0	0	0.000317975134344494	0	0	0	0.000141168166578437	0	0	0	0.000458250139111649	0	7.52870318087709e-05	0.00183321111925872	0	1.46186007075403e-05	5.88737452533043e-05	0.0139317117734384	0.00544136591743737	0.00159285159285159	2.76862593095047e-05	0	0.00735690266966392	0.0307971512635081	0.000543248626788193	9.97937595635686e-05	0	3.81141136562869e-05	0	0.000853597601598934	0	0	0	0	0	0.000207140705031636	0	0	0.00301020648135083	3.54132728946809e-05	0	0	0	0.000392875851231011	0	0	0.0209155485398579	0	0	0.00177619893428064	0	0.00318116748846827	0	0	0	0.000813701177929324	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0	0	0	0	0	0	0	0	0.00141048655957849	0	0	0	0	0	2.68629452533176e-05	0	0	0	0.00990539647016937	0	0	0	0	0	0.00610230782752819	0	0	0	0	0	0	0.00617455778525698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17038091216656e-05	0	0	0	0	0	0	0	0	0.00121027152178489	0	9.11161731207289e-05	0	0	0	0	0.00397240225799707	0	0	0	0.00504262216352503	0	3.28763520399776e-05	0.0034527958054925	0	0	0	0	0	0	4.07774908250646e-05	0	0.000207064345245285	0	0	0	0	0	0.0152044481621808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11556565492615e-05	0	0	0	0	0.00177619893428064	0	0	0	0	0.0217634971044274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000929277120219114	8.24583585289429e-05	0	0	9.03890603411541e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163196283770018	0	0.000189443273579767	0	0	0	0	0	0	0	0	0	5.35862604828122e-05	0	0	0.00607888577051624	0	0	0	0	0	0	0	3.32955983219018e-05	0	0	0	0	0	0.00428554926648955	0	0	0	0.00470116574592228	0	2.8940209527117e-05	0.000854512376647004	0	0	0	0	0	0	0	0	0	0	0	6.10463341676332e-05	0.00403868344414528	0	0.00210720400368761	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12020970325645e-05	0	0	0.000466687408329259	0	0	0	3.12724770929105e-05	0	0	0.0027142908614871	0.000308536167295166	0	0	0.000766123415517481	0	0	0	0	0	0	0	0	0	0	0	0.00555954362867136	0	0.00420953567931223	0	0.000434153400868307	0	0	0	0	0	0	0	0	0	0.00156213124150099	0	0	0.00286695218206916	0	0	0	0	3.80141412605489e-05	0	0	0	0	0	0	0	0	0	0.000340726056250774	0	0	0	0	0	0	0	0	0	0	0	0	1.11467808097022e-05	0	0	0	0	0	0	0	0.00500923689072048	0	0.00528690258000846	3.18603243381018e-05	0.000107729598707245	0	0.00167936502324595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106837606837607	0	0	0.00144908688947926	0.000852421151043529	9.05414377980322e-05	0.00153017097997472	0	0	0	0	0	0	0.000347198111242275	0	0	0	0	0	0	0.000106239818684043	0	0	0.000116972745350333	0	2.10017851517379e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.63263226165107e-05	0	0	0
k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25606049187329e-05	2.23204321235659e-06	0	0	0	0	0	0	0	1.39649201206569e-05	6.32639117341903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17728392998872e-05	0	0	0	0	0	0	3.03582270795386e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22388534642075e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.93687717293408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70069542907299e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58254458117583e-05	0	0	0	0	0	0	1.01709740741871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74279788772896e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39580977904331e-05	0	0	0	0	0	0	0	1.43581202348988e-05	0	0	0	1.69894665307509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75656752212145e-05	0	0	0	0	0	0	0	0	0	0	0	1.73355291670278e-05	0	0	0	0	1.80848177954607e-05	0	0	0	0	0	0	0	0	0	0	1.2755915555839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86948162814388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02889141373154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	0.0273566008217215	0.000966637928782297	0.0485556955527556	0.00142388165961318	0.00022404136148212	0.0223597524455979	0.000291004328689389	0.000637445361826129	0.0204695404844613	9.81065437064652e-05	7.66562541921389e-05	0.00145098784882563	0.000179701438895093	0.00186764108810394	5.37258905066351e-05	0.000227324391907252	0.000344903270310099	0.00188498061670875	0.0289532577183256	0.000477569172909889	0.000268790583841442	0.00992287788579898	1.78563456988527e-05	0.0014274940745529	0.00534056569816596	0.000962485963746362	0.00186670495805042	0.00788584303417199	0.0252372126136963	0	0.000195508881689197	0.00284687602803857	0.00642450649119687	4.87733502414281e-05	0	0.000214899713467049	2.89410470870836e-05	0.00745713311215156	0.00245785260043191	0.000635585739339226	0.000614702231007509	0.00318245105560765	9.47837351110549e-05	0.00490477518413412	0.00836599777686772	0.00362031273932356	0.000447777902160528	9.37763746053578e-05	0.00586437082787448	0.0011891574900632	0.000133090812297591	0.00876759286726655	0.0166363084395871	5.96487879366291e-05	0.0105452633926438	0.00587919909778328	0.000102366718532471	4.2927666881305e-05	7.68009830525831e-05	0.000172503018802829	4.9523273331978e-05	0.00355439708539439	8.98903337927728e-05	0.00205568217366046	0.00603750571733496	0.000265457812627624	0.000446827524575514	0.000939628846605591	0.000155751109726657	2.63102504735845e-05	0.000226546747921434	0.000865603644646925	0.000146993973247097	0.000176647235470765	0.0183151502058354	0.00203514008547588	0.000268809175353185	0.000270343336036767	0.00126425446913955	0.108385031018611	0.000150078040581102	6.31452656837054e-05	0.000131505408159911	0.000815243454074619	0.0123000477315285	0.00432587106547719	0.00100105667093043	0.0236137147003689	0.000235737859500236	7.77796502508394e-05	0.00150876716052739	0.0108672619948539	0.0563560126309251	0.000286717798007311	2.39877182882364e-05	0.00174623570887285	0.0236418202976664	0.00853194394677462	0.00533877872361364	0.000169448445310514	0.000247506373289112	0.00571164830092886	0.00208001643469776	0.00105687556268838	0.00692613777667247	5.58940249287351e-05	0.000641218041419957	0.0479499474345496	0.0013873198961492	5.6187140636413e-05	0.00122902024042708	0.0491121463776923	0.00028685350391555	0.00127530317434554	0.000113713895838071	9.81257972721028e-05	0.0155096624367587	0.0237475601821731	0.000289991662739696	0.000108445167412227	0.000194250194250194	0.00658647209623348	8.82859286943983e-05	0.000155675944952986	0.000175401669823897	8.86197474337198e-05	0.00102091107512497	7.71694254736274e-05	0.00376260379596679	0.000674544381406666	0.0204381056366862	0.00214113920337889	0.000533564544636009	0.0013911006168433	0.000150051017345898	0.00531195117035672	9.99750062484379e-05	0.000331696961655831	0.00117382373080309	0.0114891979550327	0.0003172982741733	6.11890251364515e-05	0.000361556241364617	7.49625187406297e-05	0.000125771925190859	0.000303946630089158	0.0327290828390094	0.00401403650501123	0.00103853511888494	0.000193248507409555	7.68590277332992e-05	0.00929554360703545	0.00588480959793462	0.00869013462811741	0.0134654760550563	0.000138908181691902	0.000487290925852759	0.000366733221955096	2.9440339152707e-05	0.00731724644201852	0.000102188885936766	9.45179584120983e-05	0.0433994483120977	0.000145094143777135	0	6.97119155091584e-05	0.00164121394197335	3.25711680020846e-05	0.00273628493249002	0.00302762371727889	0.000244087654588848	4.65966939645632e-05	0.00607888577051624	0.000811149620234496	0.0338951021319727	0.000775948073062285	0.0310509053896128	0	0.000106458481192335	6.9021448415095e-05	0.0487946993407472	0.000206363272193156	0.00110839445802771	0.00021124033282088	0.0368700563158824	0.00238798841825617	0.000231026914635555	7.46324352563624e-05	0.0140558044749662	0.00202316430321479	0.00986767530933432	0.000410492180123969	0.0367830063089657	0.00443795137548928	0.000819289504520382	0	0.050669806308958	0.0170782525531988	0.000160630660686264	0.000224693854623076	1.69894665307509e-05	0.000676938073705017	0.00616509236629456	0.000216350314429124	0.0153131970820522	0.000244185336670533	0	5.99394611442443e-05	0.0580944437127764	0.00503070340333351	0.000143683321958404	0.000118863663378105	0.000796886014650443	0.0314124883046766	0.000254638050200073	0.000211297365826173	0.00378216581200548	0	0.0488987446440652	0.000112813339049209	0.00503872352337408	0.0186662965790022	0.00159069777862416	0.0209280672123338	0.000559714545581753	0.000688919507533668	0.032717063818132	0.00252225928274113	0	0.0125089908371642	0.000467836257309942	7.24217844727694e-05	0.000168141911773537	0.000342817963661296	7.79038666285803e-05	0.00129448690440303	0.00069647583228862	0.000386146260321987	4.24226140814797e-05	0.0248591488255179	0.00692224431746671	0.000959072618476743	0	0.00299110437788913	0.000614883805045664	0.000447467334884553	0.00113231047953349	0.00170457312618711	0.00552899668565668	0.000244064014504376	0.0128702420165075	0.000323672940942137	0.00324167872648336	0.0270424350584969	0.00111768099221229	7.65354933350341e-05	0.000160575502601323	0.0232521627180381	0.000164872097299902	4.50592529175866e-05	0	0.00306646776064976	0.00176442161809825	8.0147471347279e-05	0.00449681763674938	0.00382260290942555	0.0002284321937105	0.0100414044925505	0	0.00767672808049131	0.0279023796852429	0.00101703534197813	0.083149133578933	0.002372912293511	0.0281758798869065	0.0128900094547747	7.86843968840979e-05	0.000183546859513234	0.00382176254911562	0.000293236022416265	0.00192045595341346	0.000271219873019787	0.00535586316146796	0.000234226944615974	6.25743069895501e-05	0.000478240076518412	0.000254602428515472	0	0.00886669823096458	5.79895038997941e-05	0.000118070724363894	6.29405840886203e-05	6.63746183459445e-05	0.0627675227394329	0.00756102152224384	0.000878378378378378	0.00101672334607159	0.000217271405411729	0.00012333117503777	0.000989837666622674	0.00200051865298411	0.0131092795225238	0.000185150897981855	0.00573335213120917	0.000637206486762035	0.00875302989496364	9.99566854363109e-05	8.83876328024183e-05	0.000364616566614144	0.000374379933235579	0.000687577761770676	6.42714827431069e-05	0.00614495449412077	0.00054055772838564	0.00301138043156961	0.00347092852240416	5.31411748450935e-05	0.000635256749602965	0.00123547975558987	0.000960810924420211	7.07856022085108e-05	0.0140420935484927	0.000499656486165761	0.00082815734989648	0.000199986667555496	0.000518403317781234	0.000599362629009151	0.000147184363133261	0.0078794107571086	0.0124209271472245	0.000213675213675214	0.000193803815166533	0	0.00243372285284337	0.00525201418868755	0	0.00139711263388996	0.0162346319063842	7.62282273125739e-05	0	0.00510076615589607	0.00374803992809883	0.00268110337715906	0.00430525657940421	0.000114725678156231	0.0367889633110067	0.000922717686050015	0.0110574582048369	0.00877691706346386	0.00108179295423545	0.00655145548551597	9.87142469336887e-05	0.078913149940051	0.000701836472102	0.0116553169198533	0.0342329097973328	8.24096584119659e-05	0.000320639305445935	0.0159631880929387	0.000918936659008861	0.00185514110913756	0	0.00795291872117067	0.00131087743296002	9.08815510451378e-05	0.000196611724612511	0.000387476751394916	0.00285903559847983	0.00115815806541277	0	0.00366447379901234	0
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Blastocatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44623617036662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36948781155848e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Stenotrophobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59294008952323e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71794739645072e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68870425722343e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Aquihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72553621037737e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.86582478295185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9848073306868e-05	0	0	2.23204321235659e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87290468788043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469771979908214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90532442911717e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39928636395438e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52734715073389e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54945951458291e-05	0	0	0	0	0	0	1.23392808667111e-05	0	0	0	0	0	2.46645619573796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
