#Taxonomy	CS.219	CS.295	CS.025	CS.230	CS.142	CS.238	CS.333	CS.036	CS.111	L.007.M1	CS.104	CS.365	T.CS.141	CS.351	CS.379	CS.138	CS.070	T.CS.007	T.CS.144	CS.346	CS.119	CS.300	CS.169	CS.130	CS.290	CS.360	TFSCS020	T.CS.092	CS.191	T.CS.147	T.CS.093	T.CS.073	TFSCS025	CS.343	L.006.M5	T.CS.100	CS.302	T.CS.008	CS.193	CS.196	IMP000.L.T36	T.CS.047	T.CS.137	CS.113	TFSCS028	CS.003	T.CS.009	CS.190	CS.159	CS.205	L.025.M2	IMP000.L.T30	T.CS.133	L.008.M5	IMP000.L.T05	TFSCS021	T.CS.042	CS.163	IMP000.L.T03	L.005.M5	CS.099	CS.274	CS.139	L.012.M1	IMP000.L.T26	IMP000.L.T40	T.CS.084	CS.151	CS.269	TFSCS024	L.008.M4	T.CS.096	L.006.M3	CS.334	L.012.M3	IMP000.L.T27	T.CS.098	CS.033	CS.282	CS.335	T.CS.049	CS.011	L.004.M6	L.005.M6	CS.137	CS.001	L.005.M4	L.006.M2	CS.141	T.CS.020	L.006.M6	CS.296	CS.092	L.007.M6	T.CS.149	T.CS.097	L.004.M3	L.006.M1	L.007.M4	L.012.M6	CS.260	L.025.M6	L.004.M4	CS.109	CS.007	CS.366	T.CS.139	T.CS.014	T.CS.069	T.CS.081	CS.297	T.CS.090	IMP000.L.T19	T.CS.071	T.CS.003	TFSCS027	T.CS.087	CS.098	L.025.M5	T.CS.018	IMP000.L.T17	L.012.M2	IMP000.L.T02	CS.047	CS.083	CS.009	CS.042	IMP000.L.T18	L.007.M2	CS.140	TFSCS023	L.008.M6	CS.231	CS.341	CS.322	IMP000.L.T20	CS.321	CS.155	T.CS.143	T.CS.140	IMP000.L.T29	CS.213	CS.029	CS.060	L.008.M1	CS.203	TFSCS026	T.CS.099	T.CS.043	CS.135	CS.318	IMP000.L.T10	T.CS.051	T.CS.061	TFSCS022	L.025.M4	CS.380	T.CS.136	T.CS.145	CS.061	CS.101	CS.068	CS.293	CS.382	T.CS.150	CS.136	T.CS.030	CS.015	CS.305	T.CS.065	CS.112	CS.004	IMP000.L.T28	CS.167	CS.198	L.025.M1	CS.339	T.CS.151	CS.123	CS.168	CS.091	L.011.M1	CS.176	CS.008	T.CS.067	CS.037	CS.158	CS.072	CS.218	CS.132	CS.161	CS.030	IMP000.L.T09	CS.118	CS.057	CS.085	CS.020	T.CS.094	CS.053	IMP000.L.T04	T.CS.095	CS.096	CS.078	T.CS.138	CS.013	CS.059	CS.240	CS.117	CS.019	T.CS.135	T.CS.142	IMP000.L.T39	CS.022	CS.143	CS.052	CS.110	CS.040	CS.362	T.CS.013	CS.106	CS.174	CS.056	CS.347.0	CS.028	CS.093	L.012.M5	L.005.M2	CS.350	CS.058	CS.357	L.004.M2	CS.188	CS.105	T.CS.134	T.CS.148	CS.165	CS.012	CS.016	CS.051	CS.021	L.008.M3	CS.328	CS.115	CS.356	L.008.M2	CS.063	T.CS.045	CS.044	CS.055	CS.065	CS.102	CS.259	CS.108	CS.251	CS.064	CS.045	CS.071	CS.062	CS.199	CS.032	CS.073	CS.046	CS.131	CS.089	L.006.M4	CS.002	CS.235	CS.075	CS.332	T.CS.088	T.CS.146	CS.172	CS.090	CS.027	CS.275	L.007.M5	T.CS.004	CS.229	CS.005	CS.124	L.005.M3	CS.283	CS.031	CS.024	L.012.M4	CS.082	L.004.M1	CS.311	CS.301	CS.077	CS.249	IMP000.L.T06	CS.080	CS.170	L.005.M1	CS.156	CS.247	CS.345.0	CS.076	CS.285	CS.097	CS.079	CS.286	CS.194	CS.222	CS.358	CS.026	IMP000.L.T37	CS.067	CS.227	CS.388	CS.319	T.CS.023	CS.043	T.CS.070	L.004.M5	CS.312	CS.154	CS.241	CS.114	CS.224	CS.018	CS.122	CS.233	IMP000.L.T38	CS.173	TFSCS029	CS.088	CS.284	CS.200	CS.232	CS.039	CS.103	CS.237	CS.160	CS.153	CS.157	CS.038	CS.120	CS.308.0	L.025.M3	CS.239	CS.175	CS.294	CS.298	CS.325	T.CS.089	CS.023	CS.084	CS.171	CS.074	CS.035	CS.006	CS.248	CS.292	CS.066	CS.087	CS.094	CS.050	CS.049	CS.086	CS.010	CS.217	CS.095	CS.041	CS.220	CS.236	CS.017	CS.133	CS.014	CS.228	CS.164
Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43829016065701e-05	0	0	0	0	0	0	0	2.088772845953e-05	0	0	0	0	1.68585734275166e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28402670775552e-05	0	4.56246007847431e-05	0	0	0	0	0	0	0	0	0	0	2.862458852154e-05	0	0	0	0	0	0	0	1.2340194481465e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04626587708468e-05	0	0	0	0	0	1.24367281455595e-05	0	0	0	0	0	0	3.70020906181199e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27772132813268e-05	1.510893542441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53381864442717e-05	0	0	3.0543677458766e-05	0	0	0	0	0	0	0	0	5.0758844728694e-05	0	0	0	3.29001480506662e-05	0	0	0	0	0	2.76556320694709e-05	0	0	0	0	0	0	0	5.01152651097524e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34200264646299e-05	0	0	0	1.84877056757256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.00709521782318717	0	0.000369402136849284	0	0.000315881997472944	2.963841138115e-05	0	0	0.000152695067949305	9.52199581032184e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.29739176311538e-05	0.00229593856385084	0	0	0.000975338989770835	0.000172594819278841	0.00304339289220499	0.0076290941628011	0	1.11824301657236e-05	0	0	0.000663685349936002	0	0	1.4618814414151e-05	0	0	0	0.00101914269225574	0.0158697707699778	0	0.0545004406025765	0.00098456030431864	0.00385278970513835	9.68898362561767e-05	0.0131818254977386	0	0	0	0.0358921956827181	0	0	0	0.00404093171900928	0	0	0	0.000638744410986404	1.95901735689378e-05	0	0	2.49256761656153e-05	0	1.49429924836748e-05	0.00605388988076915	0	0	0	0.0139687991985115	0.00850177183616979	0	0	0	0.000857274285953247	0.000774857426233573	0	0	0	0.0957873311540122	0.0130055778232475	0	0	0.0499084862282934	2.48092786702227e-05	0.0623952909214399	0.00358998582900331	0.0205186400650217	0.0285286544104437	0.000207955232909861	0.00580133110296473	0.0119053357111872	0	0.00362377850162866	0.0136831503181271	0	0.00737718660928855	0	0.000233690360272639	0	0.00835303388494878	0.0211500493583416	0.00103839959311689	0	0.000479885763779159	1.84195984527537e-05	0	0	1.28483509141602e-05	0	0	0	0.00112996714725146	0	0	0.00574184017615743	0	0	0	0	0	2.69077601980411e-05	0.00587129333377313	0	0	0	0.00458045363885152	0	0.000123977188197372	0	0	0	1.87300992695261e-05	0	0.000550206327372765	0.0144768074374444	0	0	1.33411601472864e-05	0	2.64543266051163e-05	3.11983277696315e-05	0	0	0	0.000605479590292144	0	0	0	0	0.000247055916989212	0	0.00598992656750141	0	0	1.20825479677154e-05	0.000175069113105099	0	0.00112966427789741	0	0	0	0.00641371132909346	0	0	0	0.0026294920489169	0	0	0	0	6.34678852500635e-05	0	0	1.85277824097234e-05	0	5.91208726240799e-05	0.000626036873571853	9.56571647216377e-05	0.00255365545736256	0	0	9.76181179226865e-05	0	0	0.000690930973766911	0.000356590990134316	0	0	0.00290181000398999	0	0	0.000394464350284343	0.000100046688454612	0	0.000441624589657152	0.000142017212486153	0	0.00545699961434632	6.18046971569839e-05	0	0.00649598216904217	0.00193912328123164	0.0209413740307206	0.000187728794468258	0	0	0	0	0	0	0	0.000283036668972891	0	0.000458880985938576	0	0	0	0.00226345981062962	0	0.000281749665422272	0.000459649353207696	0	0	0	0	3.37906332364669e-05	0	0.000189041021901753	0	0.00232321765645419	0.00183547472050726	0.00100217137130449	0	0.0179309078669563	0.000217663383577298	0	0	0	0	0	2.55131328851526e-05	0	3.12587915351193e-05	3.80481308855702e-05	0	0	0	5.69979195759355e-05	0.000135226504394861	0.0288091588726579	0	0.00459872076194033	0	0.000287604256542997	0.000165057357431708	0	0.00054326502278695	0.000237953599048186	0.011533961107706	0	0.000141352745777087	0	0	0.00103848503359805	0.00161933607221039	0	1.67151405743322e-05	0	3.34068283557159e-05	0.000601775236949	0.000318288878986568	0	0.0176133191208568	4.26639361747515e-05	0	0.00190486411075041	0	0	0	0.0131611485094106	0.0308846238694022	0	0.00138278160347355	0.00159620026473565	0	0.00036325065748369	0	0	0	5.9776436128878e-05	0.000100230530219505	0	0	0.00178069724189783	0	6.42590926616116e-05	0	0	0	0	0	0	0	0.000164590991386405	0	0	0	0	0	1.17354363235225e-05	7.57920266787934e-05	0	0.00250598563447725	3.27686207687518e-05	0	0.0300363184242385	0	0	3.81737669873263e-05	3.55682020273875e-05	0.0026246719160105	0	0	1.43682289720969e-05	0	0	0.000923266311038162	0.00207201086956522	0	7.87897888433659e-05	0	0	0	0	0	0.000487831318770665	0	0	0.000110310339755846	0	0	0.0235085384785984	0	3.45291944338939e-05	0.000204858062628036	0.00302000755001887	3.70548782747249e-05	0.000109158388822181	0.0037050037050037	0.000151576394502829	3.29315682012777e-05	0.000814300670828648	3.88485295831553e-05	0	0	3.26040885527045e-05	0	0	0.00318674314850223	0.000756612795835603	0	0	0	0	0	2.78210549744046e-05	0.00356222305887804	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0.0028735632183908	0	0	0	0	0	0	0	0	4.08085534728079e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121394452801309	0	0	0.000190310046784553	0	0	0	0	1.11824301657236e-05	0	0	0	0	0	0	0	0	0	0	0.00422938335335156	0	0.00611808149049557	0	9.08064913668971e-05	0	0.00347652540599701	0	0	0	0.00995018520883893	0	0	4.63628355510223e-05	0	0	0	0	9.12492015694863e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340937267542772	0	0	0	0.0164682662061309	0	0	0	0	0	0.00507131537242472	0.00531412376003779	0.00558205155730037	0.0047188454398467	0	0.0050183293590063	0.00272328529425941	2.10132593666604e-05	0	0.000933500380769892	0	0.00145308221092047	0	0	0	0.00156478667116965	0.0152517275419546	0	0	0.00141624822968971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69077601980411e-05	0	0	0	0	0.00430214759497194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061429109395594	0	1.12082492714638e-05	0	4.18075493982326e-05	0	0	0	8.13593993351775e-05	0	0.00170672990550106	0	0	0	0	0.000767058331299467	0	0	0	0	0	0	0	0	0	3.13018436785927e-05	3.18857215738792e-05	0	0	2.89578084730548e-05	0	0	0	0.000468050014487262	0	0	0	0.00177735862744387	0	0	0	0.00153404922297072	0	0	0	0	0	0	0	0.00211156079535457	0	0	0	0	0	0	0	0	0	0.00398681055155875	0	0	0	0	0	0.000117099446705114	0	0	0	0	0	0	0	0	0	0	0.000108023441086716	0	0	0	3.34057123768164e-05	0	0	0	0	0	0	0	0	0	0	0	3.80481308855702e-05	0	0	0	0	0	0.0218649316525384	0	0	0	0	8.25286787158538e-05	0	9.05441704644916e-05	0	0	0.000348650721706994	0	0	0	6.10873549175321e-05	0	0	0	0	0	0	0	0	0.00619257905690066	0	0	5.36581439648003e-05	0	0	0	0.00403901634839951	0.00085484226781381	0	0.000857324594153599	0.00107062212878611	0	0	0.000308589062232128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106704606082163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207175166603363	0	0	0	0	0	0	3.29315682012777e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043441744620464	0	0
k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0458089668616e-05	0	1.43829016065701e-05	0	0	1.73774024258854e-05	0	0	0	0	0	0	0	1.74544439014173e-05	0	0	0	0	0	0	0	2.59447118191135e-05	0	0	0	0	0	0	0	1.22422995935557e-05	0	0	0	0	0	0	0	0	1.80939801328098e-05	0	0	0	0	0	0	0	0	0	2.87319168498326e-05	0	0	0	0	0	0	0	0	1.40146312750512e-05	0	2.25299817732447e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03334688897926e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.17786566769256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39885573600795e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7572895843386e-05	0	0	0	0	0	0	1.25647082474745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01764598131602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69897551776279e-05	0	1.27565664425763e-05	0	0	0	0	0	0	0	2.70453008789723e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34485559108675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93886750748888e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	0.00383141762452107	0.000287815337679345	0.00318254148670152	0.0012234978630688	0.000425753996593968	0.003556609365738	7.77816668611208e-05	0.0108721986674743	0.00604672469079249	0.00152351932965149	0.000235947986577181	0.00188803152191758	7.67165324127349e-05	0.00036498729062113	0.0001453065969195	0.000179900026985004	0.000179604152448005	0.000163828915803639	0.0238215992745939	0.0014274940745529	0.00791391005778411	0.000964087731983611	0.00174761763445115	2.63900984350672e-05	0.00187123718609318	0.0166910331384016	0.00735072555705337	0.0507572597695859	0.00056099408151244	0.000941863476889025	0.0249191950787196	0.0629794466933554	0.000125847108348068	7.69280082056542e-05	0.0129260622916107	0.0329608355091384	0.00023860084464699	0.000613990205394343	6.98177756056692e-05	0.000114816421299722	0.00433265337087176	0.0252452695816603	0.012930924331093	0.000386249517188104	0.00535437035793714	0.00205862609084806	0.000363225965467589	0.0184817362658657	0.00082084627641596	0.000478259965482107	0.0232777306568655	0.00376441790601936	0.0290841742240388	0.000812035847691604	0.012315753391117	0.00115907088877556	0.0314977567451294	0.000270370745885295	0.0020929635336415	0.000317815639293067	0.00086686741491012	0.000254672256396192	0.000268805794887031	0.000615195324515534	0.00145248712928722	0.00378392181442533	0.000194258902287772	0.000102608303063884	0.000487541342188138	5.31524731845773e-05	0.000447714417896638	0.00790038643194504	0.0093382610150416	0.00886379634817337	0.0790118864447187	0.00123055624987983	0.00512273658679379	0.00192164641705926	4.29657849132807e-05	0.000111061750333185	0.00123564569202874	0.000370073397890582	0.0141127336939765	0.00347692851670694	2.25299817732447e-05	0.00645060488371055	0.000781492278112014	0.000150932005131688	0.0057628719886632	0.00555138094434817	0.00990478471764776	0.000926346037507562	0.0131330747054846	0.000168699089024919	0.0342516127676564	0.0237988599348534	0.00117915837570934	0.0271686492661485	0.00244043294398182	0.0111224074827166	0.000155793573515093	0.0074888365169933	0.00176742091635709	0.00535538005923001	0.000169534627447656	0.000247506373289112	0.0205648606575605	0.00139988948240928	0.000687882408312516	0.000635780302584329	0.048052832418959	0.000990523987189223	0.00362081691200022	0.000961318929571372	0.000355730398208793	0.000312873982181827	0.00202320185614849	0.000139365052819355	0.0209853817000541	0.0489011952790237	0.00692725757707662	0.00450648240160847	0.00382688145038807	5.38155203960822e-05	0.00877395520664973	0.000323672940942137	0.00188531587933978	0.00588333240828107	0.000231921703232989	0.00403052041876854	0.000820156783459536	0.00138795257167784	0.000797276992425869	7.08323987391833e-05	5.61902978085784e-05	0.00238845183537596	0.000176852033798389	0.000160716051824745	0.108402385813218	0.0223923602535606	0.00505629969582155	0.000133093764557131	0	0.000374379933235579	0.000102373006285703	0.00129483131718046	6.11920205605189e-05	0.00693778697209748	0.0311148002817185	0	0.000195839803041112	0.00617005101310034	0.0328035356446787	0.00170634598196149	0.0061429109395594	0.0204844574179341	0.00159157139654786	0.000628292494321202	6.00983522599593e-05	6.31452656837054e-05	0.000211812052105765	7.7349490782519e-05	0.00127850484669565	0.000462010164223613	8.98278897632137e-05	0.000215897232917131	0.000230803629387072	0	0.0187125227819748	0.000732192043513127	2.39986560752598e-05	0.00375536480686695	0.00503530086370641	9.52018278750952e-05	0.00064162946580934	0.00617858091947914	0.00200100050025012	0.0274420651217366	0.0001478021815602	0.0125207374714371	0.000637714431477584	0.00028692757947894	0.00100452034153692	0.0368053745692526	6.1011323701679e-05	0.00877722895419495	0	0.000690930973766911	0.00142636396053726	0.000446998722860792	6.64187035069075e-05	0.000290181000398999	0.00252291996966981	0.00111885083191973	0.0117024423917688	0.00140065363836457	0	8.83249179314304e-05	0.00113613769988923	0.00992611951550485	0.0124566139606633	0.000123609394313968	0	0.0583025397384011	0.0021447878716653	0.000321035215093594	6.25762648227527e-05	0.000108462810813742	0.00869493209672077	4.67409848325504e-05	0.0434222631094756	0.00586528562069073	0.000229357798165138	0.00026978417266187	0.00757909302471854	0.000331851065241919	0.000688321478907863	4.532680627323e-05	0.000203529196263204	0.000702596680230686	0.000224618149146451	0.00588995288037696	0.00102134253715574	0.0141178015628078	0.0832172606855114	0.0370018517027615	0.00246783429570884	0.000961679175464637	0.000878556464148138	2.94681007809047e-05	0.00877690458829566	0.00126543834784369	0.0155157750627476	0.000200233605873519	0.0489560714882245	5.58940249287351e-05	0.000642575196597411	0.00024487130652446	0.00131752305665349	7.79200540245708e-05	8.8623674337538e-05	1.69897551776279e-05	0.000224725413635214	7.65393986554579e-05	0.000234336720564112	9.37763746053578e-05	0.0279463521354513	9.8157100439253e-05	0.000265463233342182	0.000226942628903413	0.000113995839151871	0.0492089249492901	0.000156401513966655	7.72141147401745e-05	0.0485783650030347	0.00660287838051558	0.000967396135644626	0.0114989959010756	0	0	0.000118976799524093	0.0016437287568953	0.00432326894916673	0.00063608735599689	0.00536409081179093	0.00286552977355326	0.000244349419670128	8.99631151227996e-05	0.000206626637819967	0.000217296827466319	0.00493632145325304	0.000534509253691455	0.00015044380923725	0.000541091094277166	0.00104254074808656	0.00285518501598904	0.0134675825191632	0.000500125031257815	0.00303168513401121	0	0.00533838719944446	0	0	0.00526693139201412	0.0368397869699275	0.00445255676318482	0.000214124425757222	8.03535556448373e-05	0.00575389041454165	0.000342876735813475	0.000183621006243114	0.00855040570802594	0.000478211489031024	0.000100230530219505	0.0001653165812531	0	0.00185983934153773	6.29405840886203e-05	0.000160647731654029	8.69918227686597e-05	0.000118084666706028	7.5187969924812e-05	0.000100073387150577	6.42723089184256e-05	0.00370923793618704	6.90750846169787e-05	0.0010424096121139	0.015328290955906	3.14891205088642e-05	7.26902667732791e-05	1.1710013232315e-05	0.000271625058646319	0.000211237853823405	0.000833712293466727	0.00301349602514328	0.0105666400638468	9.83058623062555e-05	9.08843042806507e-05	0.00768903576219612	0.00101886659874223	0.000112815884476534	7.63475339746526e-05	0.00658011737506669	0.00105770360794453	0.0282219366592384	0.00273775862842781	4.31046869162907e-05	0.00306646776064976	0	0.0170975242784845	0.00203804347826087	0.000984962899730777	7.87897888433659e-05	0.00010681478316599	0.000518857216979602	0.000244234325389903	0	0.0162360748992652	0.00067754349829259	6.51529465420074e-05	0.0339050041242782	0.000147080453007795	0.000173268184495963	0	9.5047999239616e-05	0	0.0563861745105487	0.0083699151302312	0.00108531521328803	0.000185274391373624	0.000291089036859149	0.000468000468000468	0.000227364591754244	0.000131726272805111	0.000387762224204118	0.00299133677790296	5.99448507373217e-05	2.89603243556328e-05	0.00110853901079195	0.0100450068488683	0.0159786193563062	0.00796685787125558	0.0236365837419042	0.0023901452472881	0.000196650388384517	7.46881768616028e-05	0.00269053655507839	0.000254693639935963	0.000194747384820832	0.00324365026499464	0.000293733681462141	8.24164503234846e-05
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Blastocatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37253287216229e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44657090367284e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Stenotrophobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6908171719392e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59616919393456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71844927137751e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Aquihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87800661826443e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72645972169469e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
