#Taxonomy	CS.219	CS.295	CS.025	CS.230	CS.142	CS.238	CS.333	CS.036	CS.111	L.007.M1	CS.104	CS.365	T.CS.141	CS.351	CS.379	CS.138	CS.070	T.CS.007	T.CS.144	CS.346	CS.119	CS.300	CS.169	CS.130	CS.290	CS.360	TFSCS020	T.CS.092	CS.191	T.CS.147	T.CS.093	T.CS.073	TFSCS025	CS.343	L.006.M5	T.CS.100	CS.302	T.CS.008	CS.193	CS.196	IMP000.L.T36	T.CS.047	T.CS.137	CS.113	TFSCS028	CS.003	T.CS.009	CS.190	CS.159	CS.205	L.025.M2	IMP000.L.T30	T.CS.133	L.008.M5	IMP000.L.T05	TFSCS021	T.CS.042	CS.163	IMP000.L.T03	L.005.M5	CS.099	CS.274	CS.139	L.012.M1	IMP000.L.T26	IMP000.L.T40	T.CS.084	CS.151	CS.269	TFSCS024	L.008.M4	T.CS.096	L.006.M3	CS.334	L.012.M3	IMP000.L.T27	T.CS.098	CS.033	CS.282	CS.335	T.CS.049	CS.011	L.004.M6	L.005.M6	CS.137	CS.001	L.005.M4	L.006.M2	CS.141	T.CS.020	L.006.M6	CS.296	CS.092	L.007.M6	T.CS.149	T.CS.097	L.004.M3	L.006.M1	L.007.M4	L.012.M6	CS.260	L.025.M6	L.004.M4	CS.109	CS.007	CS.366	T.CS.139	T.CS.014	T.CS.069	T.CS.081	CS.297	T.CS.090	IMP000.L.T19	T.CS.071	T.CS.003	TFSCS027	T.CS.087	CS.098	L.025.M5	T.CS.018	IMP000.L.T17	L.012.M2	IMP000.L.T02	CS.047	CS.083	CS.009	CS.042	IMP000.L.T18	L.007.M2	CS.140	TFSCS023	L.008.M6	CS.231	CS.341	CS.322	IMP000.L.T20	CS.321	CS.155	T.CS.143	T.CS.140	IMP000.L.T29	CS.213	CS.029	CS.060	L.008.M1	CS.203	TFSCS026	T.CS.099	T.CS.043	CS.135	CS.318	IMP000.L.T10	T.CS.051	T.CS.061	TFSCS022	L.025.M4	CS.380	T.CS.136	T.CS.145	CS.061	CS.101	CS.068	CS.293	CS.382	T.CS.150	CS.136	T.CS.030	CS.015	CS.305	T.CS.065	CS.112	CS.004	IMP000.L.T28	CS.167	CS.198	L.025.M1	CS.339	T.CS.151	CS.123	CS.168	CS.091	L.011.M1	CS.176	CS.008	T.CS.067	CS.037	CS.158	CS.072	CS.218	CS.132	CS.161	CS.030	IMP000.L.T09	CS.118	CS.057	CS.085	CS.020	T.CS.094	CS.053	IMP000.L.T04	T.CS.095	CS.096	CS.078	T.CS.138	CS.013	CS.059	CS.240	CS.117	CS.019	T.CS.135	T.CS.142	IMP000.L.T39	CS.022	CS.143	CS.052	CS.110	CS.040	CS.362	T.CS.013	CS.106	CS.174	CS.056	CS.347.0	CS.028	CS.093	L.012.M5	L.005.M2	CS.350	CS.058	CS.357	L.004.M2	CS.188	CS.105	T.CS.134	T.CS.148	CS.165	CS.012	CS.016	CS.051	CS.021	L.008.M3	CS.328	CS.115	CS.356	L.008.M2	CS.063	T.CS.045	CS.044	CS.055	CS.065	CS.102	CS.259	CS.108	CS.251	CS.064	CS.045	CS.071	CS.062	CS.199	CS.032	CS.073	CS.046	CS.131	CS.089	L.006.M4	CS.002	CS.235	CS.075	CS.332	T.CS.088	T.CS.146	CS.172	CS.090	CS.027	CS.275	L.007.M5	T.CS.004	CS.229	CS.005	CS.124	L.005.M3	CS.283	CS.031	CS.024	L.012.M4	CS.082	L.004.M1	CS.311	CS.301	CS.077	CS.249	IMP000.L.T06	CS.080	CS.170	L.005.M1	CS.156	CS.247	CS.345.0	CS.076	CS.285	CS.097	CS.079	CS.286	CS.194	CS.222	CS.358	CS.026	IMP000.L.T37	CS.067	CS.227	CS.388	CS.319	T.CS.023	CS.043	T.CS.070	L.004.M5	CS.312	CS.154	CS.241	CS.114	CS.224	CS.018	CS.122	CS.233	IMP000.L.T38	CS.173	TFSCS029	CS.088	CS.284	CS.200	CS.232	CS.039	CS.103	CS.237	CS.160	CS.153	CS.157	CS.038	CS.120	CS.308.0	L.025.M3	CS.239	CS.175	CS.294	CS.298	CS.325	T.CS.089	CS.023	CS.084	CS.171	CS.074	CS.035	CS.006	CS.248	CS.292	CS.066	CS.087	CS.094	CS.050	CS.049	CS.086	CS.010	CS.217	CS.095	CS.041	CS.220	CS.236	CS.017	CS.133	CS.014	CS.228	CS.164
Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43829016065701e-05	0	0	0	0	0	0	0	2.088772845953e-05	0	0	0	0	1.68585734275166e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28402670775552e-05	0	4.56246007847431e-05	0	0	0	0	0	0	0	0	0	0	2.862458852154e-05	0	0	0	0	0	0	0	1.2340194481465e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04626587708468e-05	0	0	0	0	0	1.24367281455595e-05	0	0	0	0	0	0	3.70020906181199e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27772132813268e-05	1.510893542441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53381864442717e-05	0	0	3.0543677458766e-05	0	0	0	0	0	0	0	0	5.0758844728694e-05	0	0	0	3.29001480506662e-05	0	0	0	0	0	2.76556320694709e-05	0	0	0	0	0	0	0	5.01152651097524e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34200264646299e-05	0	0	0	1.84877056757256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota	0.00996878104157798	0	0.000369402136849284	0	0.000315881997472944	2.963841138115e-05	0	0	0.000152695067949305	0.000136028511576026	0	0	0	0	0	0	0	0	0	0	0	0	3.29739176311538e-05	0.00350988309186393	0	0	0.00116564903655539	0.000172594819278841	0.00304339289220499	0.0076290941628011	0	2.23648603314472e-05	0	0	0.000663685349936002	0	0	1.4618814414151e-05	0	0	0	0.00101914269225574	0.0200991541233293	0	0.0606185220930721	0.00098456030431864	0.00394359619650525	9.68898362561767e-05	0.0166583509037357	0	0	0	0.045842380891557	0	0	4.63628355510223e-05	0.00404093171900928	0	0	0	0.00072999361255589	1.95901735689378e-05	0	0	2.49256761656153e-05	0	1.49429924836748e-05	0.00605388988076915	0	0	0	0.0139687991985115	0.00850177183616979	0	0	0	0.000857274285953247	0.00111579469377635	0	0	0	0.112255597360143	0.0130055778232475	0	0	0.0499084862282934	2.48092786702227e-05	0.0674666062938646	0.0089041095890411	0.0261006916223221	0.0332474998502904	0.000207955232909861	0.010819660461971	0.0146286210054466	2.10132593666604e-05	0.00362377850162866	0.014616650698897	0	0.00883026882020902	0	0.000233690360272639	0	0.00991782055611843	0.0364017769002961	0.00103839959311689	0	0.00189613399346887	1.84195984527537e-05	0	0	1.28483509141602e-05	0	0	0	0.00112996714725146	0	0	0.00574184017615743	0	0	0	0	0	5.38155203960822e-05	0.00587129333377313	0	0	0	0.00888260123382346	0	0.000123977188197372	0	0	0	1.87300992695261e-05	0	0.000550206327372765	0.0144768074374444	0	0	1.33411601472864e-05	0	2.64543266051163e-05	3.11983277696315e-05	0	0	0	0.000605479590292144	0	0	0	0	0.000247055916989212	0	0.0121328375070608	0	1.12082492714638e-05	1.20825479677154e-05	0.000216876662503332	0	0.00112966427789741	0	8.13593993351775e-05	0	0.00812044123459452	0	0	0	0.0026294920489169	0.000767058331299467	0	0	0	6.34678852500635e-05	0	0	1.85277824097234e-05	0	5.91208726240799e-05	0.000657338717250446	0.000127542886295517	0.00255365545736256	0	2.89578084730548e-05	9.76181179226865e-05	0	0	0.00115898098825417	0.000356590990134316	0	0	0.00467916863143386	0	0	0.000394464350284343	0.00163409591142533	0	0.000441624589657152	0.000142017212486153	0	0.00545699961434632	6.18046971569839e-05	0	0.00860754296439674	0.00193912328123164	0.0209413740307206	0.000187728794468258	0	0	0	0	0	0	0.00398681055155875	0.000283036668972891	0	0.000458880985938576	0	0	0.000117099446705114	0.00226345981062962	0	0.000281749665422272	0.000459649353207696	0	0	0	0	3.37906332364669e-05	0	0.000297064462988469	0	0.00232321765645419	0.00183547472050726	0.00103557708368131	0	0.0179309078669563	0.000217663383577298	0	0	0	0	0	2.55131328851526e-05	0	3.12587915351193e-05	7.60962617711405e-05	0	0	0	5.69979195759355e-05	0.000135226504394861	0.0506740905251963	0	0.00459872076194033	0	0.000287604256542997	0.000247586036147561	0	0.000633809193251441	0.000237953599048186	0.011533961107706	0.000348650721706994	0.000141352745777087	0	0	0.00109957238851558	0.00161933607221039	0	1.67151405743322e-05	0	3.34068283557159e-05	0.000601775236949	0.000318288878986568	0	0.0238058981777575	4.26639361747515e-05	0	0.00195852225471521	0	0	0	0.0172001648578101	0.031739466137216	0	0.00224010619762715	0.00266682239352176	0	0.00036325065748369	0.000308589062232128	0	0	5.9776436128878e-05	0.000100230530219505	0	0	0.00178069724189783	0	6.42590926616116e-05	0	0	0	0	0	0	0	0.000164590991386405	0	0	0	0	0	1.17354363235225e-05	7.57920266787934e-05	0	0.00250598563447725	3.27686207687518e-05	0	0.0300363184242385	0	0	3.81737669873263e-05	0.00014227280810955	0.0026246719160105	0	0	1.43682289720969e-05	0	0	0.000923266311038162	0.00207201086956522	0	7.87897888433659e-05	0	0	0	0	0	0.000487831318770665	0	0	0.000110310339755846	0	0	0.0235085384785984	0	0.000241704361037257	0.000204858062628036	0.00302000755001887	3.70548782747249e-05	0.000109158388822181	0.0037050037050037	0.000151576394502829	6.58631364025555e-05	0.000814300670828648	3.88485295831553e-05	0	0	3.26040885527045e-05	0	0	0.00318674314850223	0.000756612795835603	0	0	0	0	0	2.78210549744046e-05	0.00399664050508268	0	0
k__Archaea;p__Thaumarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0458089668616e-05	0	1.43829016065701e-05	0	0	1.73774024258854e-05	0	0	0	0	0	0	0	1.74544439014173e-05	0	0	0	0	0	0	0	2.59447118191135e-05	0	0	0	0	0	0	0	1.22422995935557e-05	0	0	0	0	0	0	0	0	1.80939801328098e-05	0	0	0	0	0	0	0	0	0	2.87319168498326e-05	0	0	0	0	0	0	0	0	1.40146312750512e-05	0	2.25299817732447e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03334688897926e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.17786566769256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39885573600795e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7572895843386e-05	0	0	0	0	0	0	1.25647082474745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01764598131602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69897551776279e-05	0	1.27565664425763e-05	0	0	0	0	0	0	0	2.70453008789723e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34485559108675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93886750748888e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	0.00383141762452107	0.000287815337679345	0.00318254148670152	0.0012234978630688	0.000425753996593968	0.003556609365738	7.77816668611208e-05	0.0108721986674743	0.00604672469079249	0.00152351932965149	0.000235947986577181	0.00188803152191758	7.67165324127349e-05	0.00036498729062113	0.0001453065969195	0.000179900026985004	0.000179604152448005	0.000163828915803639	0.0238215992745939	0.0014274940745529	0.00791391005778411	0.000964087731983611	0.00174761763445115	2.63900984350672e-05	0.00187123718609318	0.0166910331384016	0.00735072555705337	0.0507572597695859	0.00056099408151244	0.000941863476889025	0.0249191950787196	0.0629794466933554	0.000125847108348068	7.69280082056542e-05	0.0129260622916107	0.0329608355091384	0.00023860084464699	0.000613990205394343	6.98177756056692e-05	0.000114816421299722	0.00433265337087176	0.0252452695816603	0.012930924331093	0.000386249517188104	0.00535437035793714	0.00205862609084806	0.000363225965467589	0.0184817362658657	0.00082084627641596	0.000478259965482107	0.0232777306568655	0.00376441790601936	0.0290841742240388	0.000812035847691604	0.012315753391117	0.00115907088877556	0.0314977567451294	0.000270370745885295	0.0020929635336415	0.000317815639293067	0.00086686741491012	0.000254672256396192	0.000268805794887031	0.000615195324515534	0.00145248712928722	0.00378392181442533	0.000194258902287772	0.000102608303063884	0.000487541342188138	5.31524731845773e-05	0.000447714417896638	0.00790038643194504	0.0093382610150416	0.00886379634817337	0.0790118864447187	0.00123055624987983	0.00512273658679379	0.00192164641705926	4.29657849132807e-05	0.000111061750333185	0.00123564569202874	0.000370073397890582	0.0141127336939765	0.00347692851670694	2.25299817732447e-05	0.00645060488371055	0.000781492278112014	0.000150932005131688	0.0057628719886632	0.00555138094434817	0.00990478471764776	0.000926346037507562	0.0131330747054846	0.000168699089024919	0.0342516127676564	0.0237988599348534	0.00117915837570934	0.0271686492661485	0.00244043294398182	0.0111224074827166	0.000155793573515093	0.0074888365169933	0.00176742091635709	0.00535538005923001	0.000169534627447656	0.000247506373289112	0.0205648606575605	0.00139988948240928	0.000687882408312516	0.000635780302584329	0.048052832418959	0.000990523987189223	0.00362081691200022	0.000961318929571372	0.000355730398208793	0.000312873982181827	0.00202320185614849	0.000139365052819355	0.0209853817000541	0.0489011952790237	0.00692725757707662	0.00450648240160847	0.00382688145038807	5.38155203960822e-05	0.00877395520664973	0.000323672940942137	0.00188531587933978	0.00588333240828107	0.000231921703232989	0.00403052041876854	0.000820156783459536	0.00138795257167784	0.000797276992425869	7.08323987391833e-05	5.61902978085784e-05	0.00238845183537596	0.000176852033798389	0.000160716051824745	0.108402385813218	0.0223923602535606	0.00505629969582155	0.000133093764557131	0	0.000374379933235579	0.000102373006285703	0.00129483131718046	6.11920205605189e-05	0.00693778697209748	0.0311148002817185	0	0.000195839803041112	0.00617005101310034	0.0328035356446787	0.00170634598196149	0.0061429109395594	0.0204844574179341	0.00159157139654786	0.000628292494321202	6.00983522599593e-05	6.31452656837054e-05	0.000211812052105765	7.7349490782519e-05	0.00127850484669565	0.000462010164223613	8.98278897632137e-05	0.000215897232917131	0.000230803629387072	0	0.0187125227819748	0.000732192043513127	2.39986560752598e-05	0.00375536480686695	0.00503530086370641	9.52018278750952e-05	0.00064162946580934	0.00617858091947914	0.00200100050025012	0.0274420651217366	0.0001478021815602	0.0125207374714371	0.000637714431477584	0.00028692757947894	0.00100452034153692	0.0368053745692526	6.1011323701679e-05	0.00877722895419495	0	0.000690930973766911	0.00142636396053726	0.000446998722860792	6.64187035069075e-05	0.000290181000398999	0.00252291996966981	0.00111885083191973	0.0117024423917688	0.00140065363836457	0	8.83249179314304e-05	0.00113613769988923	0.00992611951550485	0.0124566139606633	0.000123609394313968	0	0.0583025397384011	0.0021447878716653	0.000321035215093594	6.25762648227527e-05	0.000108462810813742	0.00869493209672077	4.67409848325504e-05	0.0434222631094756	0.00586528562069073	0.000229357798165138	0.00026978417266187	0.00757909302471854	0.000331851065241919	0.000688321478907863	4.532680627323e-05	0.000203529196263204	0.000702596680230686	0.000224618149146451	0.00588995288037696	0.00102134253715574	0.0141178015628078	0.0832172606855114	0.0370018517027615	0.00246783429570884	0.000961679175464637	0.000878556464148138	2.94681007809047e-05	0.00877690458829566	0.00126543834784369	0.0155157750627476	0.000200233605873519	0.0489560714882245	5.58940249287351e-05	0.000642575196597411	0.00024487130652446	0.00131752305665349	7.79200540245708e-05	8.8623674337538e-05	1.69897551776279e-05	0.000224725413635214	7.65393986554579e-05	0.000234336720564112	9.37763746053578e-05	0.0279463521354513	9.8157100439253e-05	0.000265463233342182	0.000226942628903413	0.000113995839151871	0.0492089249492901	0.000156401513966655	7.72141147401745e-05	0.0485783650030347	0.00660287838051558	0.000967396135644626	0.0114989959010756	0	0	0.000118976799524093	0.0016437287568953	0.00432326894916673	0.00063608735599689	0.00536409081179093	0.00286552977355326	0.000244349419670128	8.99631151227996e-05	0.000206626637819967	0.000217296827466319	0.00493632145325304	0.000534509253691455	0.00015044380923725	0.000541091094277166	0.00104254074808656	0.00285518501598904	0.0134675825191632	0.000500125031257815	0.00303168513401121	0	0.00533838719944446	0	0	0.00526693139201412	0.0368397869699275	0.00445255676318482	0.000214124425757222	8.03535556448373e-05	0.00575389041454165	0.000342876735813475	0.000183621006243114	0.00855040570802594	0.000478211489031024	0.000100230530219505	0.0001653165812531	0	0.00185983934153773	6.29405840886203e-05	0.000160647731654029	8.69918227686597e-05	0.000118084666706028	7.5187969924812e-05	0.000100073387150577	6.42723089184256e-05	0.00370923793618704	6.90750846169787e-05	0.0010424096121139	0.015328290955906	3.14891205088642e-05	7.26902667732791e-05	1.1710013232315e-05	0.000271625058646319	0.000211237853823405	0.000833712293466727	0.00301349602514328	0.0105666400638468	9.83058623062555e-05	9.08843042806507e-05	0.00768903576219612	0.00101886659874223	0.000112815884476534	7.63475339746526e-05	0.00658011737506669	0.00105770360794453	0.0282219366592384	0.00273775862842781	4.31046869162907e-05	0.00306646776064976	0	0.0170975242784845	0.00203804347826087	0.000984962899730777	7.87897888433659e-05	0.00010681478316599	0.000518857216979602	0.000244234325389903	0	0.0162360748992652	0.00067754349829259	6.51529465420074e-05	0.0339050041242782	0.000147080453007795	0.000173268184495963	0	9.5047999239616e-05	0	0.0563861745105487	0.0083699151302312	0.00108531521328803	0.000185274391373624	0.000291089036859149	0.000468000468000468	0.000227364591754244	0.000131726272805111	0.000387762224204118	0.00299133677790296	5.99448507373217e-05	2.89603243556328e-05	0.00110853901079195	0.0100450068488683	0.0159786193563062	0.00796685787125558	0.0236365837419042	0.0023901452472881	0.000196650388384517	7.46881768616028e-05	0.00269053655507839	0.000254693639935963	0.000194747384820832	0.00324365026499464	0.000293733681462141	8.24164503234846e-05
k__Bacteria;p__Acidobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6908171719392e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37253287216229e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59616919393456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71844927137751e-05	0	0	0	0	1.44657090367284e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria	0.0990492408116929	0.0720113974873721	0.150460331893612	0.125567753289198	0.0240070318079437	0.0779193835210433	0.110838875277097	0.107934585099939	0.136784241868988	0.0644367059335637	0.225540058724832	0.0865210967000492	0.0319332566168009	0.0565599947858959	0.0507343571859701	0.137225170583776	0.0424943424691979	0.0996313849394418	0.0316596738746215	0.207471450118509	0.0665354660413701	0.0428330406638433	0.0883371253338609	0.131264349616024	0.0576964799045398	0.0270772417153996	0.134208230909523	0.0320451047794382	0.0290594934223444	0.0534742989003744	0.0443123761860077	0.0308187775367343	0.0872435078622981	0.144393871402013	0.0297552265221307	0.033378590078329	0.118047767889098	0.0219574592500548	0.108950638832647	0.0220319955094022	0.152452079505032	0.0539040532409965	0.0323017556413074	0.0707727961493894	0.126994251185431	0.0938017453569031	0.0167473114792377	0.0283766107935278	0.081199401265069	0.0983552015969724	0.0500895297332956	0.0975967065979305	0.0797803039979563	0.0430083713513753	0.0400935311688948	0.0276786128239603	0.0500737508450618	0.327148602521207	0.0724704673857216	0.0299299423786428	0.113559631353226	0.058613799318262	0.0605944852369028	0.0573941049812727	0.150854724095425	0.0767462915244794	0.0358930679457868	0.0801986496747317	0.113900198969575	0.124238590821631	0.0511886817795156	0.0855588950908831	0.106812063694849	0.00583257912051603	0.0278984833369968	0.175508085139111	0.0287500522728223	0.203136622861394	0.0754049525228077	0.00728071474406437	0.0258008192868175	0.2252924607825	0.0102166661995123	0.0295244268961047	0.159424404025657	0.117561715994822	0.0810519134156174	0.157874877367746	0.0576523382144544	0.0661871827508473	0.0723995448829271	0.0516107078039927	0.220557354877745	0.046536848701017	0.0636701758809809	0.0590798045602606	0.13719999017368	0.0237663595500037	0.0584213565826487	0.0853802358682391	0.0432911392405063	0.0290405606549243	0.0762129911066081	0.283761105626851	0.10829024328219	0.0857362077073485	0.0276109882135375	0.11304107570455	0.0452071491498015	0.0443751103785248	0.0278295280800709	0.0206359163997755	0.0997674321444984	0.0393179442194691	0.0374040051057775	0.0109349456772548	0.0499675174013921	0.037377707166151	0.0714564158094207	0.0270128047710928	0.0667852301416543	0.105289917034503	0.0926464081129887	0.240313206328705	0.168750206154963	0.147520167314013	0.176188104723961	0.100590183345359	0.0840136369961501	0.0799513295647545	0.128297316370711	0.0551215449894912	0.119223574867376	0.0193962718547464	0.0935381157520135	0.0681753720760125	0.168539988209864	0.067327662941351	0.034826468115768	0.0463724141175364	0.170006403756871	0.13806259843393	0.165154360995741	0.0277353133872024	0.138367355295756	0.03882720210011	0.181263003304369	0.025859024168727	0.042974645336553	0.023995423995424	0.0591156434036958	0.0469915492337017	0.0342995964753356	0.0451287884943528	0.0558981359442666	0.064901589252488	0.0447993723380408	0.0546372819100092	0.0904297293483771	0.102895210431598	0.0752638825149151	0.216552791027459	0.0276854413166275	0.0977501505033111	0.0887858862419604	0.0861789788060883	0.0359765157307099	0.225367859203693	0.0540784952070899	0.0339423311600014	0.0219587703088627	0.0309625996321275	0.149159588574705	0.273990860624524	0.035385182454847	0.075504916290194	0.0707020176755044	0.040114403050748	0.184457122587129	0.0879268788931668	0.121803456412219	0.19413520027545	0.15556113622412	0.126864158920453	0.0585586684888715	0.0385558437866458	0.055253186358939	0.0986025363853166	0.0549546337018107	0.065485312899106	0.205300212539851	0.104537705393739	0.0792582891018129	0.179268776843397	0.0270865520528582	0.133128793436937	0.0376216873985938	0.0646243982864966	0.0740193711477831	0.0329446650248781	0.0354415734670266	0.0874536464771323	0.0938801117891975	0.0332424189102	0.0895522388059701	0.0918160715167679	0.0664559932417634	0.0814013395157135	0.163933973721983	0.209259389095328	0.0277960310159022	0.0753907590553146	0.12427370030581	0.0774880095923261	0.117428769104975	0.0288378575695228	0.052050214690747	0.155561599129725	0.031251908086215	0.0855996955414386	0.0664178588706891	0.0614835081319349	0.0607170528984997	0.031288988114781	0.0644271473439847	0.0521697125835279	0.0476675371972111	0.0624882403361696	0.0736635804554977	0.101340798585531	0.0428853061114262	0.0791784774245799	0.0810637017984194	0.0317870849324212	0.030566226824787	0.102006595494942	0.146170557816468	0.0688632529792676	0.0213095033510913	0.122048777953819	0.40676789459691	0.0501537572843575	0.0606196803280991	0.0491893202025743	0.0470377708186873	0.171266918820918	0.0343194140587844	0.0579126892591593	0.0815788936309244	0.225875998547567	0.105474650175269	0.0401893171061528	0.428759110388189	0.164273029109721	0.151851160184883	0.106041436027202	0.139226606008314	0.113036780281148	0.332688023761536	0.374460507650982	0.136228435455086	0.045578648242046	0.0517397671013179	0.0849883383984734	0.0284196078925167	0.0201984903550461	0.135339034819792	0.0523885207065103	0.0606266864379999	0.0110319927790593	0.072876559054859	0.115119930513797	0.0468482021964796	0.0617798714112929	0.0676634373331299	0.0537282371453226	0.0653184862835445	0.0461365341335334	0.119094250529874	0.0316499424247409	0.0690807557651688	0.0166671228002956	0.211622475614782	0.0723858371939113	0.0153565851119209	0.164385077020935	0.0562952581172623	0.102049015668943	0.0927306278424364	0.23181896108349	0.0990818949687844	0.0691400153170533	0.135423516049973	0.268367244662724	0.049048157991785	0.232105131235006	0.0216849353013335	0.212424471299094	0.159555327078782	0.149799918807632	0.264096357088032	0.0856766917293233	0.052305023684035	0.0788621230429082	0.0280214467785884	0.0392691856047524	0.0670982608218577	0.0250241390408754	0.00547910696854237	0.095587700806862	0.0472499033923908	0.0525347556609132	0.0404755198798291	0.0635137183568289	0.0584396376409688	0.0308379888268156	0.101648261624668	0.0351419309885183	0.0790498314955993	0.0529810631345958	0.0450361010830325	0.303137883646358	0.0882802774319758	0.196184432169859	0.0310685296940319	0.0978412099995512	0.458619500560361	0.0714404110724349	0.164690382081686	0.0807687046915607	0.078804347826087	0.035983977936831	0.101678222502364	0.144662821334473	0.106625158089308	0.0820278427130944	0.0220820189274448	0.0622185351979142	0.0676730446094639	0.0714076294100401	0.0550247456695078	0.0953816737755552	0.382506844093288	0.576095512988717	0.179704083895701	0.0297414977795137	0.0294706674493284	0.147322212467076	0.0423272933182333	0.0713676955571201	0.0919841356474912	0.0577980577980578	0.215238480194018	0.0750181123625107	0.0548683547248827	0.0594382502622276	0.124805179235104	0.0916883869099334	0.201493267255714	0.398930271997913	0.159160696008188	0.0239005736137667	0.0793232855154046	0.10326653183796	0.0199927894857592	0.0494809171708119	0.165467998137321	0.040750982389754	0.131426663699087	0.11329606997017	0.0368146214099217	0.0116207194956113
