	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.157	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.007.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
199543	0	13.3201184516692	0	10.1820183496456	0	0	0	0	0	0	0	0	11.8001459370002	0	0	0	0	6.90844569472387	0	0	0	0	0	0	0	14.4307506573213	0	0	10.0360270984288	0	0	0	0	0	0	0	0	0	0	14.34694145164	0	0	0	0	0	0	0	0	0	0	15.6147467800129	5.07361525753678	9.90042397315407	0	6.47704983198125	0	6.18988413304943	0	0	23.5374026598036	0	0	0	0	7.9624631867864	0	0	5.29547925515226	0	0	19.2751351301602	0	0	0	9.97625153708303	0	5.65371918932377	0	0	0	0	0	0	6.47718569941872	0	9.10232550336718	0	0	0	6.05575154230736	0	6.11341665643206	0	0	0	0	7.0009428576887	9.77764258465813	0	0	0	0	0	0	0	0	0	48.497625549077	0	0	0	0	0	0	0	0	9.30739426706159	0	0	0	6.78380675294652	0	6.56551031019291	0	0	0	0	0	6.4414771712573	6.26633989748742	0	0	0	16.3631070734834	0	0	0	0	0	0	13.3358624618707	5.80174209946202	6.56635951211945	0	0	0	0	6.77430492752837	6.31803005925643	0	29.3555893728669	6.48548981614906	0	8.78083047985978	0	9.25067137482339	0	0	0	0	0	9.45431876449048	24.3733341978157	6.79146839296562	0	0	0	9.93456458872864	9.15577153095697	0	0	9.34164764220792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2046330	0	0	0	0	0	0	0	0	0	0	0	17.5292535821804	0	0	0	0	0	0	10.2343191807143	0	0	0	19.1034370863945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03718280652559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50453225713006	7.88608546293009	17.0574160966544	16.4998381368988	0	0	0	0	0	0	13.0607228991049	0	0	0	0	0	7.32572883327629	0	0	32.0875945267586	0	5.1109179516245	10.4444694637665	0	0	0	0	0	0	30.6295637672673	0	0	11.4891942351215	33.4755983565845	11.486541118679	0	0	0	8.223793591976	27.1384234320262	0	0	0	0	0	14.6813492905564	0	0	0	6.49314145431517	0	0	0	0	0	0	6.18443657604549	0	0	0	0	0	6.72845340612772	0	0	0	0	0	0	0	0	10.9432946816676	0	0	11.2333553774966	0	0	0	0	27.5244421878339	11.7685071750828	0	0	0	0	0	0	0	0	0	17.2077367819205	12.9483971901344	0	21.0553537298763	0	0	0	0	43.9652782525453	34.2753648671215	9.75451159340405	9.35083230246031	0	0	0	0	0	0	0	0	0
205241	5.72970003512907	4.99522908602362	1.85825247686622	4.02490047311455	2.03351745814277	2.41076563872414	0	3.39714470335683	0	0	1.27931781357963	0	6.76004964388385	3.31468604843645	0	2.03079840940061	0	11.0624308071064	2.95441065946833	0	5.02671258077762	0	0	2.57013648568197	3.2990067559421	2.08285124796584	0	0	0	1.67170173764049	0	0	2.22012551391981	1.7429045544372	11.3540519530013	0	0	2.29903485372698	0	3.92909869283432	6.29086209163315	1.75992343997726	0	5.06469258505995	1.5092957016314	0	0	0	0	0	4.1732408458647	3.80534205943342	0	0	2.28999894133681	0	0	0	0	0	11.0759474287493	0	0	0	0	0	1.46284735783169	0	0	0	2.63924217021685	0	2.86901823781638	0	0	0	4.46987180862703	1.62613306428251	3.94316535440265	1.61170732768748	0	0	0	1.61929642485468	0	0	0	2.52916935034418	0	0	4.98896996603035	0	0	0	0	0	2.47522730516503	3.9918118861205	1.27772948790612	1.50751104149462	0	1.37404817158547	0	5.9962787311046	0	1.52298470624088	0	0	3.2227985714635	0	0	3.21060349743725	0	0	0	0	0	1.56939143567306	0	0	0	0	2.32127510842041	0	0	0	0	0	8.36922958662228	0	1.87305770986393	0	0	3.78729920936867	1.56040866595129	2.79409557298835	1.65140961743211	0	0	0	2.58244804114185	9.1753679811983	1.64158987802986	4.48612458126092	0	0	0	0	3.15907808403027	4.82317608118903	0	0	0	1.55223622048724	0	4.005772480337	3.76860632404395	1.69861155628729	0	0	0	0	0	1.69786709824141	0	0	0	0	0	0	0	3.6926910237606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16898478323885	2.82500904981847
2065341	8.15542513786497	12.5698697235376	5.67810115117148	12.5970845550439	5.91043831911647	6.56286721087198	5.62947341934082	18.5199860916645	12.7376015820996	0	5.39499609153378	1.46071502351379	3.67955544795813	11.2760362142832	1.56436490612344	6.97140582860313	8.12314122641978	12.5191580903711	10.0489186858163	4.64950354180248	5.55789545865473	7.10255786659615	7.4689674166355	4.3124285393616	19.0879725422418	7.73390243446082	3.87804198806523	3.18045824932703	8.14037699316333	10.3417074685759	10.2063909008239	15.5418856982631	11.2804438356543	5.81081194597823	2.93994963770523	18.9997284170965	9.59083306003163	8.25704871005063	3.87551223546113	5.95499540913382	7.07673223036208	4.23074887702822	2.95847630878275	6.85909314690207	7.39639131407877	8.22976238433823	11.5841431328157	16.3636793993193	0	6.06164772002827	9.49059042504403	9.79415119988943	17.4552919054263	1.91452877439268	10.4730391782179	8.84023474549745	24.4350390817303	19.109402208371	15.0840484139399	13.4808973223999	2.5700275588352	12.7422443764312	12.4402939583624	1.49007635497811	9.57485458849118	11.8720756325564	12.6147384084107	6.30435484607777	2.0261022476578	15.5987611431025	3.51918569351212	3.61834668984128	9.50436621387687	3.49325929576903	7.62201811808612	15.1527664815137	8.58839352507708	4.72603313063683	5.09118526415073	12.3559679710973	16.980564809908	4.59215582858002	8.27918002334452	6.0118355234077	13.3426222615876	4.29129227475612	6.58201306831552	2.92053285643645	3.43502695352522	2.85483080601122	5.76153141892203	20.6333648303455	2.27173712638422	7.01586047172285	1.95148793402558	3.52040835721542	6.17561387565072	3.9920239640805	4.81927022515455	5.86132218516262	16.5436122499166	11.6686569762204	0	3.57542125143652	17.91902284327	10.3609130197692	2.49065269007842	0	12.7592605144263	18.6366040054742	3.74230114964303	6.56386556720907	7.23862777633927	14.8084795971015	14.7079643835947	5.65228132600975	5.80527008000302	11.9852524970181	4.3626487617601	6.34133278495587	8.07744484799208	2.88817774461433	11.9971989344195	18.1689086135257	7.55652750038627	7.5040707446453	17.549065776848	9.37641565256113	15.6173802746006	12.8036189138176	2.79229407988827	6.92054196484707	4.79694945249112	10.9160541345832	7.35817935455238	5.58912231724348	7.86514414021202	18.3347132710103	12.4762881728237	8.90507650140763	5.62379378316952	5.20804120952087	5.01586100364098	2.59003048080818	7.35961766684868	8.9731019471342	0	6.0814276387555	24.095903566529	7.03002188889975	8.54373445356628	11.0311881236685	4.2666408216663	16.7783098812657	8.26090448591245	6.63309667975932	2.5124042160293	7.76614644857465	5.00889883603498	1.89975418878013	21.4316043006813	15.0101163208232	17.3037581314235	9.93829442712292	18.6292893331828	20.5919984244723	16.5620157379758	10.8016220940685	11.4280467815608	11.2654823476824	6.82210953325337	5.39426606569692	9.06792459595845	18.8847347110157	30.6703837718553	13.4361265703469	19.9696866450195	3.4489321038845	8.46818960238397	5.44930277000495	2.37377730358045	4.6928191969491	4.76872220159665	4.4364595051497	11.9881832913926	9.20661883427228	3.06754240270233	4.31566302485927
2066056	0	0	0	0	0	0	0	0	0	0	1.20615766596168	0	0	0.988225279828193	0	0	0	0	1.70571986345238	0	0	0	0	0	1.39095915955261	1.38856749864389	0	0	0	1.11446782509366	0.986078216176427	0	0	1.1619363696248	0	0	0	0	0	9.07797922395448	0	0	0	0	0	0	0	0	2.31168059590268	0	1.7036689862873	0.845602542922797	1.16676662404922	1.10533749670887	0	0	0	0	0	0	0.908610448803153	0.906967642207627	0	0	0	0	0	0.88257987585871	0	0	0	0	0	0	0	1.75513160928315	0	0	0	1.07447155179165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42130365385946	0	0	1.49129867820411	1.03206264197814	2.53251816701428	0	2.22769090509382	0	0	0	1.24734054277699	0	0	0	0	0	1.09687901506018	0	0	0	0	0	0	0	0	0	1.08219024238586	1.04776913887945	1.07357952854288	0	0	0	0	0	1.04027244396753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85636456045412	2.82447241180402	1.52865532602236	0	0	1.91987742777752	0	0	0	0	0	0	0	0	1.1319113988276	0	0	0	3.51260125114237	2.15806619835573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991911212059482	0	0	0	0
207126	0	10.3000588974316	0	11.1360851775135	1.91723978845998	2.27292686963192	1.52250921441675	0	0	0	0	0	15.940760876497	0	0	0	0	0	0	0	7.43263620691587	1.62897131015378	3.33932928860753	0	0	6.21122844815608	1.03636347470834	1.0600955562895	2.55510463084382	4.5956166416959	0	0	3.13987607341918	0	0	10.2845858781223	0	3.06550944217772	1.0747842856337	0	0	0	8.5778150473877	1.19368804072378	2.01243094462797	0	0	0	0	0	0	2.8046666942101	0	1.10533749670887	0	0	1.03164735550824	0	0	0	0	3.14199867414122	0	0	0	0	0	4.58657702304148	0	6.05479999368108	0	1.80906675261923	2.20858742979875	0	0	1.01331322079785	4.80537757197283	0	0	0	0	0	0	2.85629026921525	2.2725394699269	13.5837921960516	2.86230132509973	0	0	0	8.5477768951373	0	0	1.22095480554605	3.56310320623932	0	1.16682380961478	1.33056155618146	0	0	0	5.72171375819147	0	0	1.79072631205257	0	24.1801808266643	0	3.96196137222462	0	0	0	1.52557831082294	0	0	0.969177907043783	0	0	0	0	0	0	10.8401026860906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96069385829312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57966582649907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01197876650087	1.50127813209626	0	0	1.983857559755	1.91803311377852	0	1.02246281865943	0
20799	0	0	0	0	0	0	0	0	0	0	3.81425538523813	8.76518802965867	0	4.41958139791527	0	0	0	0	0	0	0	0	14.3841341234402	35.5141239572677	2.78191831910522	0	0	0	0	0	0	0	2.09314065168918	2.3238727392496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10727215338845	0	0	0	0	0	0	0	0	9.62806638371397	0	0	0	1.88457306310792	0	0	0	5.14469925471007	0	0	0	0	0	4.3273016764655	0	0	8.32364855350567	0	0	2.87349203737877	8.09962253902947	7.47408528370917	0	2.33364761922957	0	0	0	0	39.6847249767857	0	0	0	0	0	0	1.92166320138928	0	0	0	0	0	0	3.87677717757417	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08877996582914	4.32572243572943	0	0	2.91538994525646	0	0	0	4.24708866007693	5.60270251394323	0	0	0	51.0142299040803	0	0	0	8.76929876003023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91556665140777	0	0	0	0	0	0	0	0	4.69825429477197	12.2468371314104	2.04492563731885	0
207994	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92935167896916	0	0	0	13.8172211337648	0	0	0	6.91108494057361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07361571348764	6.97840501062694	7.03969375990904	0	0	0	0	0	0	0	0	5.90161396809124	0	9.90042397315407	0	6.47704983198125	0	0	0	0	0	10.9034874208942	0	0	0	0	0	5.85138943132676	0	0	0	6.09499323189574	0	0	0	0	0	0	0	7.88608546293009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7500782191845	0	0	0	0	0	0	0	9.10968737657348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43054682887546	0	0	0	0	0	0	0	0	0	0	0	0	14.0710221633044	0	0	0	0	0	0	0	0	6.60549435771217	0	24.8737923592436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208479	5.8867358253507	10.9213828190804	2.6279900552604	17.5578067338249	2.03351745814277	1.96837173246733	1.86467670701376	0	0	10.6407077988681	6.89017945471358	0	3.90259938016262	2.56751468088765	0	6.09293138901813	0	0	1.47717954181053	0	8.82785693450763	4.23232639048503	1.51017663501815	2.09849533105765	2.5553699781649	6.2491322065793	3.10915053588492	1.59014333443425	5.79472454484168	2.8955155026619	0	1.54850966761099	2.22012551391981	3.48589382727315	6.79663478650435	7.02064531732718	0	2.29903485372698	0	7.85916831268413	0	6.34612331554233	1.98452286176828	5.6625953059565	3.37496979789215	4.85731811931415	0	0	23.500531744269	3.1180853575616	8.73032843136625	0	0	0	0	9.0942673539847	0	0	0	0	7.0828299811958	0	0	0	0	3.7765097364651	2.53375486597965	2.29303121447267	4.298117791751	1.68616403359983	13.8890654610985	2.21563072446422	4.38262602657348	5.65979600131852	0	1.51996983119677	5.09651946393627	1.62613306428251	2.78818115481295	7.38679444224022	1.45833552764611	0	0	4.28443540382287	0	0	3.62857824757655	0	0	3.027931294039	11.2697491983495	5.51097129685235	0	0	3.77909770688027	1.46447787740683	0	0	0	5.22251962508232	3.1786795839692	0	0	4.09602870916645	4.65262248718528	0	0	0	1.44124740104196	2.34520475357951	7.4850916466318	4.06119487285032	0	0	0	0	7.54088569047568	5.8726265649399	0	16.3338448169514	11.8760369228683	8.80025202393847	4.64275037133987	0	0	0	6.28757583598563	6.28723615039305	3.60099482377522	4.1449570233541	0	0	0	2.18654245894235	1.56040866595129	1.97570336060372	0	2.75854634356545	0	0	13.5077027859062	8.58252988057647	5.91934701206208	0	0	0	3.39604749342818	0	3.15907808403027	6.8214243006784	15.0300968500772	5.8464334187197	0	0	4.9882085363392	4.32675965079387	0	2.40221798355338	3.20330786619505	1.64521163706865	0	10.4401640832854	0	2.40116513659583	2.76568302191387	0	1.63187371790718	0	6.05648142600818	1.64785424307621	1.75449757099371	7.92097712965425	0	0	0	0	0	0	1.65299718785698	1.74239650950422	0	0	0	1.48786681808922	0	0	0	0
208790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1594333802395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32301524117885	0	0	0	0	0	0	0	0	8.5018505993533	9.83698034915642	0	2.4139214701738	0	0	0	0	0	0	0	0	0	0	0	2.92582829683095	1.52868747631511	0	0	0	0	0	0	0	0	0	0	1.31434757715502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48167975005488	0	0	0	1.45956631371975	25.0517436504845	0	0	0	0.96083160069464	0	0	0	0	0	0	0	4.6542348379476	3.47028298381095	0	7.44568142153437	6.97167837610152	0	1.89532680688555	0	0	0	0	1.04776913887945	1.8595200092245	0	1.24870513990929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65576076478811	0	7.92482580015722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208927	11.6710447139292	3.13953560617932	7.0083607507043	3.39400611654853	8.13478758949003	0	14.1778667882027	20.8684928046972	3.25864309970771	0	1.70575708477284	11.6879654531279	3.93338197900007	14.9267752809523	21.1182511759613	0	9.72484121838947	3.9886564394911	9.44694857289953	0	0	0	10.6565552125309	8.6248570787232	2.78191831910522	13.6087501435805	7.47390134944697	2.9984232446059	17.06513320828	9.717009012665	0	0	10.0398018630002	4.0251308695318	4.15760883524067	27.460091970183	14.3099040517924	10.1681482282957	11.7760397637055	0	0	0	8.97411575398297	16.198208371435	8.7727826847973	0	16.1643745050133	5.1882114670939	0	4.64819734290683	3.4073379725746	2.39173543050924	8.732209329071	0	4.31812380341283	14.6027143480778	5.45917387003757	13.8116866758305	5.7627555866304	2.09669870513619	16.4622448194353	0	16.0243941895328	2.10727215338845	0	0	1.95046314377559	13.2126439155001	4.0522044953156	29.4373002276692	0	0	6.62600472685247	0	0	2.0266264415957	5.65396017818663	4.8483288569029	4.5531279574144	9.8490592563203	9.12135315522187	8.5028666006211	18.5147151764842	6.82798295699487	5.74922753886577	0	9.91627782262237	0	0	17.8360507807298	0	0	0	8.45985553508643	12.947666352466	7.81121889388437	18.235315907797	0	8.5190868782148	3.4814898212555	2.99684747682752	1.83206422878062	0	17.8843142590944	0	7.0348437411992	0	3.49870703074277	5.08441192726037	9.8895572247936	8.99570849997757	0	0	4.5212687976217	18.031136239017	3.87677717757417	10.522565536488	11.6529658388821	14.6280491784743	0	4.5226419073519	13.2381103718437	0	0	7.8023869592487	0	2.16438048477172	4.19115938011693	0	2.08877996582914	0	0	0	3.57063164593647	7.50209589426363	0	6.9634101469615	11.0359775110427	10.3320409102555	0	5.96412044181113	1.93391403315401	8.47798677988373	11.9649260423408	0	5.01388261326617	11.0931510916857	0	7.8806496391866	0	4.270113302758	6.8367379197987	7.84934552229037	12.7612039340712	0	0	17.5343298409875	11.9867677321975	12.8160381913659	17.5569140888652	6.2930431684433	19.6918926386272	2.34511231872327	6.7918861366816	0	0	2.17583162387624	5.23610448267727	21.2683210733499	3.10724625980417	13.4419608392382	0	0	0	0	19.5886557767537	23.2187601994266	16.1001271348756	13.5900109167113	12.2958830503204	13.598239250495	12.1178750291577	12.0019767394836	9.30610589909537	14.8616158612335	11.5461400099585	13.7215671017613	10.6553641397276
209685	0	0	0	0	0	0	0	0	0	0	0	0	3.10971975473492	8.2120900506788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04657032584459	0	0	0	0	0	0	0	0	1.17328229331817	0	0	0	0.976301834120745	0	0	0	0	5.11171931918482	0	0	0	1.5266659608912	0	34.0290620949398	0	0	1.48259964935676	0.908610448803153	0	1.61811026767442	0	0	0	23.1108027531715	0	0	0	0	0	0	0	0	0	2.66528818653463	7.11095216248943	0	0	5.67005106010485	0	0	0	0	0	2.16365083823275	0	0	3.02802384440065	0	0	0	0	0	0	0	0	0	0	0	0	3.16366999503017	0	0	0	0	18.8538644555252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9993235394669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210647	69.0170263615734	244.579179968428	16.6213276972655	224.369092757034	41.4872236480811	26.1161007858488	39.1234058053944	37.9587823077571	0	61.8631407746316	44.6259522677277	37.7050880888587	27.0401985755354	39.3407862320939	0	0	29.9326532663115	225.223081657755	0	32.2140987949237	0	6.91108494057361	55.3919751548617	54.7487674425063	90.3951514643763	149.827598495908	30.4672574416267	31.8080156028003	44.896805930387	40.1313139098916	5.91646929705856	15.1727193220485	51.8042675999176	49.3163738449254	33.0051334134257	0	31.8626504887174	42.153894111716	77.9985310275654	12.8322064920167	248.378011264432	137.114227330338	11.2262744896449	126.232627935526	25.6162432552875	66.0618402161896	21.2961783186581	16.8118397489643	77.7979514700835	27.1854816399926	116.661793312322	90.1694896929252	116.989048327272	0	117.933818734813	89.575769501203	12.3800054453427	0	12.8856279238162	66.0185956529603	24.3828719393424	9.42557726607248	0	0	0	57.749993190187	258.112440263618	38.9233120348767	24.315023980536	26.1247144232665	118.936331205963	16.5808048169827	23.8910992150556	8.55618072688115	148.174205713053	19.2273327871612	96.5948547778142	62.0887299585747	59.5732535225056	81.636740946092	80.7055171280676	63.0939609307269	0	71.3089631035086	51.4025503690413	19.3098816283488	51.1306515704348	28.6177027056385	0	41.0834103297803	153.748922590519	126.515950487079	35.0232654609446	27.4135556670387	127.352803300925	58.0225848607881	109.576479318216	15.967247544482	47.6893358735335	77.7695829685218	0	99.0930636492443	198.764110043438	40.1417052928302	58.3888492033709	57.1782491518947	99.5122185500484	19.1640287751681	36.9221285941982	13.2666760653143	0	39.3831934032544	72.1360323100266	6.06576982604834	0	11.6303315327225	92.031688238862	108.21369254308	12.771416396223	146.919672464805	178.098664992771	101.956675636227	55.7386590855143	0	0	15.9138318230151	255.501618662977	63.2213879677592	32.2127338182794	31.3366228623335	19.8236924711842	0	19.4031544601779	93.1063369108904	24.1759451219416	111.995475672136	17.4776393389421	26.2691031654472	0	11.6541990334342	101.028823426348	27.8276129234411	87.4706021098956	17.9444983250437	28.2781455824779	34.3056695840148	52.1931605826408	0	45.5754355431466	178.573830380914	111.166588494584	164.033941022975	100.063526083514	52.7087084222591	119.717400934549	17.3070386031755	109.438775917067	115.157984393952	98.1572399711905	163.527829441828	91.5029895009231	38.4124979608445	12.1857621147626	23.5283265248611	18.0659800793861	19.4383135358775	129.099721539089	226.163478743366	156.689723192312	30.9211893354493	192.087492665216	36.1874170922681	9.00128052520785	35.180483763408	50.9798328334158	36.2128424272395	0	0	14.7852872695687	43.5384524072327	9.00766879257755	32.5142377740184	18.4677114958389	47.6294634977386	38.1768074616473	21.2089622103337	16.2317049943199	66.9003857348427
212359	6.61628084009135	28.5127176327325	16.7366172674343	26.8697939889668	12.7046400565918	5.20814499614232	4.93374535000442	12.9859110676523	2.44398232478078	0	2.55866912950585	6.38863280547188	18.0805486279036	10.5891141153595	15.9255936292301	2.03079840940061	0	8.2843856169022	13.7851178243205	4.6491684612748	13.6182186985006	24.7782703580813	11.9911798549293	14.1625326084304	12.3484152821335	15.0285300062936	9.95651379954018	18.2160139908162	2.04858398946355	11.0923713575877	3.91351360097608	3.79317983051213	9.80619437060938	8.36016697274595	0	2.40778220135627	8.2555207036838	5.631859253992	10.1990572057547	3.20805162300418	6.7575796175696	7.0405662394243	12.8667225710815	6.70030235036585	8.67193000325365	3.27469081713682	0	8.8462101427668	33.5390027508	12.5743792292741	23.7800778806078	5.8130553597075	15.85878613703	15.1142505783587	24.4893021716664	12.2033949454753	4.09438040252818	3.86849849506615	5.76297891030145	11.2337738388861	9.8306092455162	5.0906699343378	3.43258415723002	2.23511453246716	4.4513404025462	8.93841752316482	13.5724771581613	16.3870207889395	5.26422741001037	24.061086324356	19.4734821220211	10.970189221927	22.6210315175839	3.38218930088328	2.49406288427076	4.5601342691565	14.422133511201	22.7972842124492	5.2164796952225	8.9754724881404	10.0004547853595	7.66474994022935	4.3891181905319	11.9037642589732	22.3300011871298	42.594578041052	20.6770703665998	9.00317207530328	9.5257034749893	17.7996692577722	28.0575291994908	33.7257842437643	7.14860679339795	4.84577425038835	20.8599099066114	7.61078228728585	15.7624339973319	4.6808889427717	9.0368403618812	9.17183345501915	5.50593129053422	7.0071806133673	10.3751407697597	4.09602870916645	12.9574056650347	31.03012830565	25.1029386876803	1.51496603945504	22.7279557174033	2.87229855878038	0	23.3627522817435	11.5596465564576	5.25346518052225	0	3.56108736802102	7.71839832926872	33.2411701068637	5.53048625897625	8.4206821446966	6.34630307119915	9.31858303330213	11.840483174148	0	0	0	2.81165224042838	4.97030009646535	3.60099482377522	4.1449570233541	2.64892839962822	1.51377135509188	9.70340467084825	7.25286583913447	12.1919342352798	9.88098636057027	7.00720413872665	3.1853164950577	3.7583717073356	2.91354975835855	2.10854749606772	4.35150188876032	16.0952312477385	4.48612458126092	12.7486140873531	12.922706209635	13.9056652256477	1.69357623188209	0	3.2153398981336	16.4978359795918	22.3196684217739	6.39996123249945	18.3827494929977	0	3.65672716532845	10.2078838815179	15.3911843073944	34.004451213896	10.5375384222425	7.77667585550113	12.1718982019401	10.845494514379	12.3656055554551	5.53170459180435	5.09680090961575	12.325281264761	3.92707836200795	7.05583390300272	4.66107192319498	22.2219027320243	17.1749597846315	1.59120588076306	3.27716582000695	12.966823559942	4.15318111885945	0	3.44879534341728	3.3060666476278	5.77934341881483	19.6517254098705	19.0783153686628	2.91990198195765	3.32704991363685	9.54420186541183	3.95192507514245	4.85024083687425	9.3714902937168
212532	2.64628062282846	3.76760985857516	2.10239204420832	4.3201258352477	1.15032484492206	0	0	0	0	0	2.04693530360468	1.75285802821655	3.33766274973126	0	0	0	0	5.86280355543438	0	0	1.16079784295231	0	0	0	0	0	1.75877847216445	1.2721146675474	1.15884762006929	0	0	0	0	2.41507852171908	5.716397242969	0	0	0	2.23392815568512	0	0	0	0	3.2031106702172	0	1.17156220094489	0	0	2.77401671508322	1.24720989042996	11.8100216480912	0	3.13086568246194	0	2.24374725639408	2.57175085009184	0	0	0	3.32853771438016	1.09033253856378	1.8851154532145	1.37300130660455	0	0	0	0	0	4.2113819280083	1.34893122687987	4.04321149511806	0	0	1.21001930051998	0	1.21597586495742	2.99176262824704	0	2.73187677444864	2.23327812357516	0	0	0	1.83203758299015	0	0	2.24851611886466	0	0	2.4223450352312	0	1.22268333128641	0	0	0	0	0	2.98718261810566	3.82487727931136	2.0888938927533	2.2022389810897	1.55456587460538	2.19176711333086	3.71561550015472	1.07442028284659	0	8.56086812473816	0	0	0	1.49680865133239	0	0	0	0	0	2.27985313787448	3.07546758442972	0	3.75234596505572	2.71358514441114	2.12230213628616	3.47429127830054	0	0	0	2.90390276189326	0	2.57664432714814	0	0	0	0	0	1.24832693276103	0	0	0	0	0	2.66717249237414	0	0	0	0	0	2.71683799474254	0	1.78702064868117	2.87590725628164	2.5620679816548	2.90048055703084	0	2.15086923980034	0	2.26595862450036	1.23078282534856	2.71784122757008	0	0	0	0	3.14640216641282	2.35266983608396	0	0	0	0	0	0	0	4.1779549258329	0	1.65810082836195	0	4.3954654157666	0	0	0	0	0	0	0	0	0	1.99948353412132	0	0
