	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
CS.001	0.0	0.719356128774	0.544091181764	0.73575284943	0.560787842432	0.661167766447	0.70025994801	0.672065586883	0.821735652869	0.53799240152	0.55348930214	0.612777444511	0.625974805039	0.658968206359	0.702359528094	0.727454509098	0.763147370526	0.671765646871	0.778444311138	0.708358328334	0.757448510298	0.687962407518	0.591881623675	0.746450709858	0.764547090582	0.70925814837	0.637772445511	0.660267946411	0.742651469706	0.76474705059	0.677964407119	0.72575484903	0.669066186763	0.818936212757	0.762847430514	0.71825634873	0.867726454709	0.723055388922	0.72025594881	0.75524895021	0.656168766247	0.685762847431	0.755148970206	0.713457308538	0.832233553289	0.803539292142	0.679464107179	0.725654869026	0.689862027594	0.771945610878	0.770945810838	0.781543691262	0.666366726655	0.826334733053	0.760647870426	0.680063987203	0.78474305139	0.637072585483	0.761047790442	0.699360127974	0.870025994801	0.757348530294	0.859828034393	0.728954209158	0.667466506699	0.731053789242	0.755648870226	0.775644871026	0.719056188762	0.671965606879	0.80473905219	0.735052989402	0.612777444511	0.682963407319	0.661367726455	0.651769646071	0.687362527495	0.73425314937	0.687462507499	0.757448510298	0.70375924815	0.624075184963	0.703659268146	0.72675464907	0.587382523495	0.652869426115	0.747450509898	0.685262947411	0.648170365927	0.668866226755	0.717156568686	0.685562887423	0.684863027395	0.661767646471	0.667166566687	0.604579084183	0.542791441712	0.808038392322	0.637172565487	0.805938812238	0.755848830234	0.662767446511	0.926714657069	0.765046990602	0.760047990402	0.651269746051	0.717656468706	0.670965806839	0.729854029194	0.815936812637	0.640071985603	0.585182963407	0.680363927215	0.679964007199	0.745450909818	0.685162967407	0.668566286743	0.724655068986	0.924215156969	0.808938212358	0.737652469506	0.721855628874	0.735652869426	0.782843431314	0.963207358528	0.852729454109	0.706958608278	0.652669466107	0.681363727255	0.624375124975	0.712057588482	0.731053789242	0.747950409918	0.816936612677	0.679764047191	0.716156768646	0.660367926415	0.73975204959	0.749150169966	0.633573285343	0.690061987602	0.884423115377	0.790441911618	0.73475304939	0.735352929414	0.636972605479	0.790341931614	0.639272145571	0.771945610878	0.69076184763	0.70575884823	0.804139172166	0.590981803639	0.760847830434	0.729454109178	0.765046990602	0.73125374925	0.768846230754	0.814437112577	0.812037592482	0.734353129374	0.621075784843	0.852929414117	0.750549890022	0.765546890622	0.892521495701	0.858828234353	0.80173965207	0.684063187363	0.783143371326	0.691561687662	0.588682263547	0.628074385123	0.709358128374	0.676164767047	0.645570885823	0.622575484903	0.625174965007	0.675164967007	0.671565686863
CS.002	0.719356128774	0.0	0.665366926615	0.172365526895	0.634673065387	0.72925414917	0.656068786243	0.718156368726	0.724055188962	0.770145970806	0.73325334933	0.627274545091	0.625074985003	0.746550689862	0.673565286943	0.72475504899	0.667066586683	0.683563287343	0.709358128374	0.684263147371	0.737952409518	0.69976004799	0.626774645071	0.734153169366	0.726954609078	0.644971005799	0.594681063787	0.636472705459	0.755648870226	0.797440511898	0.681263747251	0.653169366127	0.741051789642	0.677064587083	0.741951609678	0.700559888022	0.74875024995	0.675464907019	0.665266946611	0.723955208958	0.626874625075	0.689162167566	0.689562087582	0.75974805039	0.710957808438	0.71025794841	0.708858228354	0.600679864027	0.576584683063	0.635272945411	0.73375324935	0.672565486903	0.674565086983	0.752449510098	0.726454709058	0.690061987602	0.805338932214	0.716056788642	0.716356728654	0.695560887822	0.743951209758	0.771545690862	0.827434513097	0.593081383723	0.675864827035	0.714357128574	0.71275744851	0.79174165167	0.71175764847	0.74575084983	0.687162567487	0.694661067786	0.624675064987	0.728054389122	0.607378524295	0.656868626275	0.769946010798	0.777144571086	0.682063587283	0.632973405319	0.721155768846	0.710557888422	0.729654069186	0.763147370526	0.656768646271	0.611877624475	0.629474105179	0.665066986603	0.768146370726	0.69876024795	0.758548290342	0.635472905419	0.73075384923	0.674465106979	0.654669066187	0.80673865227	0.670865826835	0.594181163767	0.696560687862	0.73025394921	0.75374925015	0.638172365527	0.842231553689	0.689562087582	0.688662267546	0.654469106179	0.611577684463	0.699960007998	0.758148370326	0.641971605679	0.701959608078	0.577284543091	0.604979004199	0.718856228754	0.710557888422	0.652469506099	0.673965206959	0.661667666467	0.846730653869	0.814537092581	0.591481703659	0.683863227355	0.798840231954	0.846630673865	0.954109178164	0.801839632074	0.75374925015	0.669666066787	0.70425914817	0.695460907818	0.714857028594	0.723055388922	0.756948610278	0.892221555689	0.69676064787	0.74825034993	0.648570285943	0.801339732054	0.669166166767	0.769646070786	0.750649870026	0.798940211958	0.698960207958	0.719156168766	0.739352129574	0.608078384323	0.816336732653	0.643871225755	0.74275144971	0.71575684863	0.641771645671	0.682663467307	0.725854829034	0.683163367327	0.688962207558	0.732153569286	0.683963207359	0.71925614877	0.762547490502	0.698460307938	0.617576484703	0.656868626275	0.835732853429	0.657468506299	0.653069386123	0.862627474505	0.80723855229	0.77074585083	0.658868226355	0.753849230154	0.728054389122	0.645870825835	0.666866626675	0.644271145771	0.697660467906	0.713957208558	0.591781643671	0.697860427914	0.776344731054	0.664067186563
CS.003	0.544091181764	0.665366926615	0.0	0.73175364927	0.266946610678	0.434713057389	0.497900419916	0.446110777844	0.75624875025	0.614877024595	0.557888422316	0.467806438712	0.524895020996	0.48900219956	0.570285942811	0.569786042791	0.681963607279	0.482703459308	0.644771045791	0.647470505899	0.681363727255	0.455308938212	0.52049590082	0.70475904819	0.609978004399	0.585582883423	0.613177364527	0.46450709858	0.610777844431	0.782443511298	0.561687662468	0.527794441112	0.680763847231	0.802039592082	0.561087782444	0.521695660868	0.833433313337	0.586582683463	0.675764847031	0.55198960208	0.556288742252	0.540891821636	0.711157768446	0.576884623075	0.78924215157	0.800139972006	0.600679864027	0.672965406919	0.620775844831	0.74275144971	0.686862627475	0.714857028594	0.587682463507	0.744151169766	0.582383523295	0.44851029794	0.718156368726	0.622575484903	0.616376724655	0.438712257548	0.858228354329	0.626374725055	0.871325734853	0.663767246551	0.458908218356	0.55348930214	0.544391121776	0.779844031194	0.577084583083	0.549690061988	0.78224355129	0.664467106579	0.486602679464	0.574085182963	0.590681863627	0.464807038592	0.421815636873	0.571885622875	0.50299940012	0.668366326735	0.763847230554	0.615676864627	0.478204359128	0.495700859828	0.418816236753	0.584583083383	0.715656868626	0.597780443911	0.423415316937	0.468106378724	0.538392321536	0.529394121176	0.523195360928	0.557088582284	0.646170765847	0.727054589082	0.604979004199	0.73175364927	0.612977404519	0.753349330134	0.515596880624	0.656968606279	0.914817036593	0.54899020196	0.573285342931	0.585382923415	0.55798840232	0.428114377125	0.544091181764	0.693661267746	0.460607878424	0.56198760248	0.597180563887	0.499400119976	0.766646670666	0.692461507698	0.623375324935	0.554389122176	0.904719056189	0.766146770646	0.698160367926	0.541291741652	0.760147970406	0.743151369726	0.957808438312	0.731653669266	0.519296140772	0.51599680064	0.527194561088	0.515096980604	0.569286142771	0.5274945011	0.500599880024	0.829034193161	0.594981003799	0.652169566087	0.573685262947	0.592881423715	0.632573485303	0.658168366327	0.461307738452	0.857328534293	0.716156768646	0.745850829834	0.716856628674	0.541691661668	0.74475104979	0.550689862028	0.76224755049	0.581983603279	0.559088182364	0.663467306539	0.498200359928	0.684163167367	0.699060187962	0.72025594881	0.558788242352	0.752349530094	0.794641071786	0.77474505099	0.73175364927	0.641871625675	0.816136772645	0.546390721856	0.743551289742	0.871325734853	0.77424515097	0.753549290142	0.638872225555	0.742551489702	0.517796440712	0.435012997401	0.412217556489	0.634573085383	0.48800239952	0.47900419916	0.497700459908	0.573785242951	0.529694061188	0.493801239752
CS.004	0.73575284943	0.172365526895	0.73175364927	0.0	0.711357728454	0.779544091182	0.716156768646	0.776544691062	0.718856228754	0.802939412118	0.777444511098	0.679164167167	0.683463307339	0.794341131774	0.72125574885	0.759448110378	0.685162967407	0.736052789442	0.746850629874	0.686162767447	0.736352729454	0.75524895021	0.699860027994	0.782943411318	0.778844231154	0.714957008598	0.625974805039	0.696160767846	0.791641671666	0.822535492901	0.743651269746	0.71775644871	0.735152969406	0.650469906019	0.788042391522	0.759448110378	0.779844031194	0.722555488902	0.700059988002	0.775544891022	0.674865026995	0.714357128574	0.71175764847	0.806438712258	0.76374725055	0.730853829234	0.751549690062	0.642871425715	0.608778244351	0.648770245951	0.764947010598	0.69876024795	0.733653269346	0.798140371926	0.78524295141	0.761547690462	0.816636672665	0.758948210358	0.74025194961	0.759548090382	0.71975604879	0.784943011398	0.836332733453	0.606178764247	0.734153169366	0.761647670466	0.746550689862	0.813337332533	0.749150169966	0.788642271546	0.687562487502	0.72525494901	0.685062987403	0.790341931614	0.661967606479	0.725854829034	0.816836632673	0.819236152769	0.741151769646	0.677664467107	0.715356928614	0.76424715057	0.78574285143	0.79124175165	0.710957808438	0.640671865627	0.633273345331	0.71075784843	0.821435712857	0.767446510698	0.81123775245	0.704559088182	0.776944611078	0.732653469306	0.70025994801	0.818836232753	0.70375924815	0.636272745451	0.731353729254	0.754949010198	0.808838232354	0.670765846831	0.831933613277	0.756648670266	0.745150969806	0.706158768246	0.668666266747	0.76124775045	0.80573885223	0.659368126375	0.752649470106	0.641671665667	0.673465306939	0.776344731054	0.69376124775	0.671465706859	0.706958608278	0.715156968606	0.833933213357	0.816336732653	0.632173565287	0.725554889022	0.798440311938	0.872425514897	0.958608278344	0.800439912018	0.80523895221	0.727454509098	0.76074785043	0.749850029994	0.76724655069	0.765146970606	0.812637472505	0.898020395921	0.708558288342	0.787442511498	0.715056988602	0.856028794241	0.72075584883	0.78124375125	0.799440111978	0.80523895221	0.743051389722	0.706558688262	0.725054989002	0.677264547091	0.865326934613	0.69376124775	0.767146570686	0.756048790242	0.70275944811	0.726654669066	0.772845430914	0.745650869826	0.706458708258	0.701859628074	0.729554089182	0.714657068586	0.738652269546	0.72075584883	0.663967206559	0.676664667067	0.832833433313	0.70325934813	0.658068386323	0.860027994401	0.799640071986	0.784543091382	0.698960207958	0.774445110978	0.784043191362	0.709558088382	0.727054589082	0.692061587682	0.759648070386	0.756348730254	0.661967606479	0.751949610078	0.824035192961	0.722555488902
CS.005	0.560787842432	0.634673065387	0.266946610678	0.711357728454	0.0	0.386622675465	0.50849830034	0.465806838632	0.663767246551	0.573585282943	0.526094781044	0.462807438512	0.44601079784	0.515196960608	0.521095780844	0.586882623475	0.655068986203	0.446110777844	0.467706458708	0.582883423315	0.590381923615	0.391021795641	0.454709058188	0.637572485503	0.608978204359	0.569186162767	0.574085182963	0.439112177564	0.559588082384	0.744451109778	0.478604279144	0.525194961008	0.674465106979	0.760547890422	0.51949610078	0.54099180164	0.794941011798	0.517096580684	0.609578084383	0.567286542691	0.51399720056	0.573985202959	0.639272145571	0.555088982204	0.729454109178	0.768146370726	0.581883623275	0.623275344931	0.575384923015	0.706858628274	0.689162167566	0.637372525495	0.55798840232	0.710657868426	0.567486502699	0.430513897221	0.699360127974	0.614077184563	0.588182363527	0.473905218956	0.847030593881	0.625074985003	0.855328934213	0.607178564287	0.389722055589	0.542791441712	0.546290741852	0.750149970006	0.570685862827	0.535192961408	0.761547690462	0.605478904219	0.457108578284	0.526394721056	0.516296740652	0.440411917616	0.452609478104	0.544791041792	0.47800439912	0.632973405319	0.748150369926	0.601479704059	0.488202359528	0.490201959608	0.407718456309	0.503699260148	0.653569286143	0.5549890022	0.440911817636	0.479404119176	0.562787442511	0.472105578884	0.48450309938	0.497400519896	0.587382523495	0.717056588682	0.566686662667	0.660167966407	0.574585082983	0.720055988802	0.519596080784	0.645170965807	0.900419916017	0.54899020196	0.569586082783	0.525694861028	0.533693261348	0.439612077584	0.54049190162	0.637672465507	0.435712857429	0.491301739652	0.51549690062	0.481903619276	0.732053589282	0.656268746251	0.571485702859	0.51049790042	0.873925214957	0.705958808238	0.651369726055	0.528794241152	0.71575684863	0.709458108378	0.942211557688	0.70725854829	0.46550689862	0.508398320336	0.5199960008	0.469106178764	0.572485502899	0.498400319936	0.470405918816	0.779044191162	0.579384123175	0.600079984003	0.496300739852	0.571385722855	0.574985002999	0.614377124575	0.491701659668	0.815936812637	0.630073985203	0.714457108578	0.664667066587	0.467806438712	0.699860027994	0.513897220556	0.722555488902	0.520095980804	0.477204559088	0.599380123975	0.505098980204	0.643271345731	0.641271745651	0.70475904819	0.512797440512	0.681863627275	0.756048790242	0.726854629074	0.689362127574	0.600379924015	0.78674265147	0.537692461508	0.683863227355	0.828734253149	0.732853429314	0.697660467906	0.618076384723	0.746850629874	0.510797840432	0.380723855229	0.406218756249	0.623275344931	0.472705458908	0.473705258948	0.407918416317	0.544891021796	0.49850029994	0.48600279944
CS.006	0.661167766447	0.72925414917	0.434713057389	0.779544091182	0.386622675465	0.0	0.561787642472	0.497200559888	0.737152569486	0.575584883023	0.596080783843	0.521395720856	0.552889422116	0.481403719256	0.534693061388	0.632773445311	0.709458108378	0.504199160168	0.587082583483	0.616076784643	0.615876824635	0.379824035193	0.5199960008	0.665566886623	0.656068786243	0.646970605879	0.639772045591	0.521395720856	0.587582483503	0.772645470906	0.509598080384	0.548390321936	0.720455908818	0.800639872026	0.536392721456	0.562287542492	0.822035592881	0.5424915017	0.665466906619	0.578684263147	0.594481103779	0.594881023795	0.706658668266	0.598680263947	0.761047790442	0.787542491502	0.601579684063	0.682463507299	0.636272745451	0.752049590082	0.74425114977	0.678564287143	0.646270745851	0.730553889222	0.568386322735	0.426714657069	0.673665266947	0.681463707259	0.596780643871	0.481203759248	0.857928414317	0.599680063987	0.859828034393	0.653669266147	0.425314937013	0.557688462308	0.559588082384	0.769546090782	0.580783843231	0.5324935013	0.80923815237	0.649970005999	0.458408318336	0.534893021396	0.575684863027	0.44601079784	0.418016396721	0.488202359528	0.456808638272	0.664267146571	0.78024395121	0.657668466307	0.521395720856	0.497800439912	0.472405518896	0.545190961808	0.649670065987	0.657568486303	0.457308538292	0.489102179564	0.490801839632	0.53349330134	0.475404919016	0.528194361128	0.612277544491	0.73975204959	0.623575284943	0.722155568886	0.593881223755	0.790441911618	0.484603079384	0.72475504899	0.907218556289	0.576684663067	0.586382723455	0.632673465307	0.573785242951	0.447210557888	0.549990002	0.680763847231	0.452309538092	0.613977204559	0.617676464707	0.481103779244	0.792941411718	0.711557688462	0.620775844831	0.590581883623	0.901519696061	0.707558488302	0.712457508498	0.553789242152	0.75024995001	0.680963807239	0.930713857229	0.69576084783	0.407018596281	0.549990002	0.571485702859	0.506598680264	0.613777244551	0.506198760248	0.425314937013	0.70575884823	0.567386522695	0.619876024795	0.569486102779	0.560887822436	0.623275344931	0.680163967207	0.50299940012	0.816336732653	0.681663667267	0.73525294941	0.731853629274	0.55848830234	0.714357128574	0.589982003599	0.700459908018	0.53449310138	0.547890421916	0.632373525295	0.543691261748	0.715556888622	0.699660067986	0.730053989202	0.464707058588	0.700659868026	0.798140371926	0.780643871226	0.748850229954	0.587182563487	0.822135572885	0.583783243351	0.734153169366	0.847830433913	0.648370325935	0.73825234953	0.678364327135	0.804439112178	0.500199960008	0.414317136573	0.430413917217	0.70275944811	0.47150569886	0.50699860028	0.4950009998	0.607878424315	0.342131573685	0.54149170166
CS.007	0.70025994801	0.656068786243	0.497900419916	0.716156768646	0.50849830034	0.561787642472	0.0	0.518196360728	0.74775044991	0.721155768846	0.654169166167	0.49550089982	0.619976004799	0.53349330134	0.576484703059	0.475704859028	0.70325934813	0.53349330134	0.651069786043	0.688162367526	0.752949410118	0.469906018796	0.48400319936	0.715656868626	0.509198160368	0.605478904219	0.643771245751	0.462807438512	0.614677064587	0.744851029794	0.552589482104	0.444311137772	0.744651069786	0.78974205159	0.471605678864	0.516596680664	0.816436712657	0.596580683863	0.661667666467	0.497600479904	0.514197160568	0.496100779844	0.689062187562	0.616376724655	0.746950609878	0.792841431714	0.679664067187	0.722855428914	0.657068586283	0.74175164967	0.724355128974	0.691961607678	0.604879024195	0.74275144971	0.578384323135	0.46600679864	0.78324335133	0.633773245351	0.703959208158	0.422315536893	0.852429514097	0.575484903019	0.841331733653	0.69726054789	0.46950609878	0.400019996001	0.589782043591	0.802639472106	0.515196960608	0.593881223755	0.774345130974	0.704959008198	0.510597880424	0.656768646271	0.621375724855	0.520695860828	0.54699060188	0.606078784243	0.520195960808	0.687162567487	0.76774645071	0.691661667666	0.525094981004	0.630473905219	0.543291341732	0.620875824835	0.73375324935	0.611077784443	0.444811037792	0.51349730054	0.540391921616	0.599480103979	0.585782843431	0.544591081784	0.659168166367	0.782643471306	0.667766446711	0.769446110778	0.704659068186	0.75924815037	0.47650469906	0.693861227754	0.921215756849	0.521795640872	0.464107178564	0.586282743451	0.531693661268	0.486302739452	0.534293141372	0.694561087782	0.497100579884	0.585482903419	0.573985202959	0.551189762048	0.79124175165	0.741151769646	0.687362527495	0.555888822236	0.897420515897	0.757648470306	0.694861027794	0.480203959208	0.767446510698	0.782043591282	0.966806638672	0.669266146771	0.544091181764	0.607678464307	0.496200759848	0.517296540692	0.493101379724	0.498400319936	0.504099180164	0.841331733653	0.589382123575	0.657068586283	0.649670065987	0.627174565087	0.628774245151	0.762347530494	0.541791641672	0.804139172166	0.705858828234	0.699560087982	0.718456308738	0.582283543291	0.736852629474	0.609678064387	0.777944411118	0.603679264147	0.554289142172	0.657968406319	0.569186162767	0.70975804839	0.731453709258	0.75724855029	0.600979804039	0.79274145171	0.833533293341	0.805038992202	0.69076184763	0.640071985603	0.834233153369	0.492401519696	0.719856028794	0.856828634273	0.817336532693	0.759148170366	0.605578884223	0.717556488702	0.551389722056	0.502299540092	0.464607078584	0.668066386723	0.515096980604	0.530693861228	0.505898820236	0.611777644471	0.584783043391	0.470805838832
CS.008	0.672065586883	0.718156368726	0.446110777844	0.776544691062	0.465806838632	0.497200559888	0.518196360728	0.0	0.752949410118	0.677864427115	0.594681063787	0.474305138972	0.586782643471	0.461907618476	0.608678264347	0.575384923015	0.750549890022	0.566586682663	0.715156968606	0.672365526895	0.715156968606	0.425614877025	0.543891221756	0.656868626275	0.562087582484	0.625774845031	0.685362927415	0.47050589882	0.619876024795	0.790841831634	0.528694261148	0.511597680464	0.728554289142	0.75674865027	0.515896820636	0.561087782444	0.812837432513	0.635372925415	0.661067786443	0.4850029994	0.582083583283	0.577084583083	0.69676064787	0.545890821836	0.76274745051	0.754349130174	0.638972205559	0.680563887223	0.654269146171	0.74375124975	0.754549090182	0.626274745051	0.603479304139	0.729554089182	0.599180163967	0.4525094981	0.705558888222	0.648670265947	0.686062787443	0.488402319536	0.872025594881	0.600479904019	0.864427114577	0.645670865827	0.498600279944	0.461907618476	0.602379524095	0.818836232753	0.529294141172	0.561687662468	0.830133973205	0.660067986403	0.491801639672	0.577284543091	0.597680463907	0.517896420716	0.51149770046	0.583483303339	0.498200359928	0.706358728254	0.760647870426	0.641271745651	0.468806238752	0.594481103779	0.482303539292	0.578084383123	0.703059388122	0.583283343331	0.486102779444	0.515196960608	0.519096180764	0.532893421316	0.534093181364	0.575584883023	0.641671665667	0.786042791442	0.646570685863	0.755348930214	0.668866226755	0.76774645071	0.443611277744	0.75524895021	0.832033593281	0.537792441512	0.553089382124	0.614577084583	0.547290541892	0.512397520496	0.54399120176	0.702159568086	0.495700859828	0.614277144571	0.634173165367	0.564387122575	0.788842231554	0.703159368126	0.663367326535	0.600279944011	0.908418316337	0.707458508298	0.680463907219	0.552689462108	0.754649070186	0.684263147371	0.946610677864	0.603179364127	0.533093381324	0.545390921816	0.505698860228	0.545790841832	0.54649070186	0.487602479504	0.490101979604	0.786142771446	0.586282743451	0.532393521296	0.562587482503	0.513697260548	0.545090981804	0.742151569686	0.487902419516	0.778444311138	0.71475704859	0.747550489902	0.725454909018	0.553089382124	0.733953209358	0.55898820236	0.684963007399	0.582383523295	0.523295340932	0.695560887822	0.571885622875	0.69426114777	0.72425514897	0.76424715057	0.602979404119	0.75124975005	0.810537892422	0.796540691862	0.736652669466	0.656868626275	0.820335932813	0.552789442112	0.73775244951	0.854929014197	0.78474305139	0.680963807239	0.668366326735	0.794441111778	0.579884023195	0.4425114977	0.48050389922	0.681963607279	0.558888222356	0.518196360728	0.524895020996	0.584283143371	0.586482703459	0.542891421716
CS.009	0.821735652869	0.724055188962	0.75624875025	0.718856228754	0.663767246551	0.737152569486	0.74775044991	0.752949410118	0.0	0.762547490502	0.768646270746	0.666666666667	0.519696060788	0.800339932014	0.71975604879	0.773045390922	0.599880023995	0.718856228754	0.630773845231	0.563387322535	0.605778844231	0.703359328134	0.742051589682	0.69926014797	0.764947010598	0.702959408118	0.682563487303	0.664367126575	0.720355928814	0.768346330734	0.634373125375	0.731953609278	0.757148570286	0.662567486503	0.70525894821	0.769846030794	0.703959208158	0.644671065787	0.686162767447	0.72675464907	0.691561687662	0.776044791042	0.55898820236	0.781043791242	0.599980003999	0.763947210558	0.681363727255	0.618576284743	0.553289342132	0.683663267347	0.738152369526	0.584583083383	0.740151969606	0.68776244751	0.73025394921	0.654169166167	0.752949410118	0.760447910418	0.637772445511	0.731453709258	0.663167366527	0.688162367526	0.709858028394	0.617576484703	0.671765646871	0.749350129974	0.716156768646	0.614377124575	0.75974805039	0.737152569486	0.613777244551	0.680763847231	0.674365126975	0.74675064987	0.697160567886	0.711457708458	0.769646070786	0.738452309538	0.739852029594	0.665966806639	0.691661667666	0.785142971406	0.786642671466	0.73175364927	0.75924815037	0.618176364727	0.580083983203	0.74275144971	0.781543691262	0.79224155169	0.805438912218	0.658168366327	0.73475304939	0.724155168966	0.742151569686	0.871525694861	0.76424715057	0.600979804039	0.77574485103	0.601379724055	0.746850629874	0.765346930614	0.753049390122	0.710057988402	0.637572485503	0.73775244951	0.734953009398	0.751549690062	0.770445910818	0.619876024795	0.746550689862	0.662167566487	0.614977004599	0.792341531694	0.667466506699	0.567786442711	0.71525694861	0.645470905819	0.713957208558	0.584583083383	0.53949210158	0.659168166367	0.573385322935	0.735052989402	0.94701059788	0.639972005599	0.710657868426	0.736452709458	0.745150969806	0.716956608678	0.756448710258	0.655268946211	0.753049390122	0.793441311738	0.661167766447	0.741951609678	0.685662867427	0.837132573485	0.640771845631	0.71075784843	0.806038792242	0.658368326335	0.555688862228	0.633573285343	0.653269346131	0.674165166967	0.818436312737	0.683263347331	0.654669066187	0.717556488702	0.688162367526	0.648070385923	0.817836432713	0.649270145971	0.632673465307	0.613577284543	0.70925814837	0.505398920216	0.526894621076	0.550589882024	0.579384123175	0.739452109578	0.675764847031	0.705858828234	0.638972205559	0.70025994801	0.647970405919	0.584683063387	0.686162767447	0.749150169966	0.793141371726	0.712857428514	0.711957608478	0.814737052589	0.778644271146	0.678364327135	0.686962607479	0.764147170566	0.789342131574	0.686662667467
CS.011	0.53799240152	0.770145970806	0.614877024595	0.802939412118	0.573585282943	0.575584883023	0.721155768846	0.677864427115	0.762547490502	0.0	0.56198760248	0.620375924815	0.599880023995	0.657668466307	0.697360527894	0.747650469906	0.755448910218	0.685162967407	0.76474705059	0.704359128174	0.709558088382	0.616376724655	0.639072185563	0.665066986603	0.736352729454	0.691361727654	0.668366326735	0.653469306139	0.648170365927	0.797640471906	0.637072585483	0.715056988602	0.698360327934	0.853329334133	0.76374725055	0.703159368126	0.832433513297	0.704859028194	0.705058988202	0.757948410318	0.686062787443	0.704159168166	0.731453709258	0.718556288742	0.831533693261	0.814637072585	0.622075584883	0.688162367526	0.697960407918	0.77474505099	0.75174965007	0.740351929614	0.668566286743	0.807338532294	0.752049590082	0.664667066587	0.674265146971	0.684863027395	0.661067786443	0.729054189162	0.881923615277	0.691661667666	0.856728654269	0.726154769046	0.601479704059	0.740851829634	0.671865626875	0.754349130174	0.665066986603	0.722355528894	0.80023995201	0.738152369526	0.597980403919	0.602879424115	0.620775844831	0.661067786443	0.677164567087	0.706158768246	0.669066186763	0.765646870626	0.736852629474	0.655068986203	0.694161167766	0.728454309138	0.624475104979	0.683463307339	0.681463707259	0.702459508098	0.689162167566	0.695360927814	0.737352529494	0.680263947211	0.610777844431	0.683863227355	0.70125974805	0.567386522695	0.520895820836	0.786942611478	0.621175764847	0.799340131974	0.728454309138	0.691561687662	0.891721655669	0.784643071386	0.751949610078	0.653469306139	0.690161967606	0.702659468106	0.675864827035	0.774845030994	0.625274945011	0.615076984603	0.685362927415	0.678064387123	0.792941411718	0.718456308738	0.635872825435	0.696960607878	0.920015996801	0.76874625075	0.736652669466	0.693461307738	0.723555288942	0.667766446711	0.934513097381	0.813337332533	0.623875224955	0.643271345731	0.677364527095	0.625074985003	0.719856028794	0.722555488902	0.666166766647	0.760047990402	0.618576284743	0.700559888022	0.608878224355	0.732553489302	0.729454109178	0.589582083583	0.712857428514	0.855928814237	0.760347930414	0.769446110778	0.737352529494	0.637172565487	0.74125174965	0.638872225555	0.750449910018	0.677764447111	0.635072985403	0.705458908218	0.638472305539	0.741951609678	0.695660867826	0.729554089182	0.651969606079	0.692661467706	0.782843431314	0.80823835233	0.771545690862	0.593881223755	0.824835032993	0.734653069386	0.756348730254	0.852229554089	0.703959208158	0.813837232553	0.725554889022	0.849630073985	0.691461707658	0.546190761848	0.623075384923	0.733353329334	0.675364927015	0.619776044791	0.603479304139	0.620975804839	0.611677664467	0.691461707658
