	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
CS.057	0.439935182298	0.406587890829	0.407861794688	0.508662711005	0.434176963319	0.483013672698	0.442680545609	0.3873758481	0.507021896076	0.424431365882	0.424431943064	0.416450878612	0.40560778786	0.485631408596	0.443246704517	0.425399040745	0.502000949922	0.394148317709	0.483617910564	0.470474697816	0.465336877262	0.39562914015	0.417827267291	0.391282269946	0.393745293864	0.246203179227	0.414725751063	0.399497685618	0.487185041134	0.476579609087	0.399226290888	0.404150365977	0.496182168113	0.457992140923	0.441038265118	0.411786504083	0.494918301824	0.505588779372	0.409754253904	0.459216445951	0.466157134297	0.412648202714	0.524785441941	0.516990011381	0.517293535789	0.564804705717	0.232987274487	0.450059743002	0.511987915847	0.497866373892	0.0	0.484806127203	0.3637647522	0.545265801808	0.552432752992	0.458188075781	0.528662653334	0.40054814568	0.547004980945	0.500866733742	0.609900564121	0.531180151796	0.593330918576	0.522931768411	0.45470401282	0.459859700231	0.43733167486	0.476333154055	0.414636578252	0.513612017994	0.554183520819	0.504344250798	0.412004119008	0.430447697659	0.385112991482	0.418325894868	0.466050464028	0.531345671526	0.441519700075	0.450864848739	0.558776289141	0.415149607578	0.424002154669	0.534723553343	0.412076653257	0.423211422046	0.496325004051	0.369255714224	0.417723457233	0.411645447599	0.461809850467	0.410164356643	0.4081392224	0.392572269059	0.42479258246	0.456776604009	0.40677501436	0.514759297694	0.409264482635	0.48044269905	0.441000709843	0.464083554842	0.564419702545	0.430625011985	0.447139441325	0.464752094949	0.382886706431	0.37477471193	0.46670619844	0.570684338834	0.418480544889	0.381067478455	0.422423334712	0.486856961736	0.548253950904	0.492211340594	0.403434698869	0.432485697838	0.637265811742	0.556690796491	0.492966355724	0.435532603902	0.544866437246	0.503223704148	0.549080037908	0.558521215141	0.482009871401	0.413933499273	0.424694989326	0.429527696584	0.451058518943	0.460255201691	0.463076005963	0.528528279865	0.456695058469	0.459951743613	0.408708204751	0.389337510993	0.364357702748	0.42160532658	0.436765738681	0.644384540601	0.489735270218	0.494840556167	0.525172558691	0.404440754332	0.416937104338	0.410545582638	0.496792142292	0.43257938788	0.41883388652	0.449029669205	0.411910759476	0.42819109823	0.460143584912	0.497237332888	0.451917269034	0.487721543723	0.595473900855	0.469464626372	0.421081668708	0.461178630132	0.499056833235	0.450164190965	0.489834928209	0.578187950408	0.599569542446	0.499707094089	0.472158825109	0.568006091465	0.567296651494	0.416675686244	0.426339592069	0.421097557708	0.431978595524	0.420867479786	0.438254528046	0.474795115428	0.482685908387	0.406814297179
CS.058	0.466875918035	0.371432088463	0.440053904615	0.371426815946	0.431049060357	0.405979395192	0.43636523415	0.467559799428	0.458949089691	0.442334018891	0.489608645691	0.410835170182	0.417199657254	0.496320114376	0.404705223601	0.426367712644	0.458843939005	0.391704174222	0.400817530422	0.397916719184	0.379972488579	0.380390836859	0.419005241998	0.407693225195	0.45244646317	0.440550615155	0.393438468377	0.389003189142	0.451609093778	0.427426601674	0.413842619095	0.448689990223	0.413972330037	0.481408896182	0.420958865513	0.428344746603	0.441617895235	0.397107374009	0.427435336558	0.426900254966	0.373418358634	0.428970712298	0.425784605024	0.475485959672	0.439641718242	0.47285859046	0.433831396377	0.352722346754	0.390512560232	0.341607511216	0.484806127203	0.0	0.439607353021	0.418693315111	0.496623338681	0.409571210764	0.425376634986	0.40647763269	0.383951359707	0.411997706104	0.555203224064	0.425077206179	0.565922174978	0.392389743378	0.389770436853	0.419300094781	0.412708502998	0.425967568036	0.422782316651	0.493014241917	0.461522596967	0.42821836263	0.395970639001	0.450282723339	0.388261333519	0.419483755289	0.38651468193	0.4935606171	0.386362265843	0.423527157203	0.462345595641	0.454760943036	0.448963329269	0.507882171382	0.382370664004	0.38494789321	0.425086144745	0.488211835643	0.441782767981	0.474072650842	0.465535855023	0.387743782373	0.358143002211	0.44062151943	0.35863978098	0.50039829993	0.450196302261	0.411850268345	0.394384993186	0.380450547809	0.439299490157	0.42039633723	0.480115341753	0.423360957005	0.384603584957	0.437447891468	0.406681732507	0.444161229992	0.391506106226	0.528511663723	0.46344225643	0.374605436964	0.367398118322	0.410277402757	0.427470410229	0.361677679503	0.425300139003	0.332467013448	0.632573043608	0.511860840348	0.40749980771	0.381349000512	0.462444047838	0.46153854012	0.510856736752	0.534424374373	0.478786877286	0.396574080177	0.373906983427	0.420999315299	0.394956098041	0.389939958811	0.480295377527	0.535989200111	0.39601172379	0.42704268569	0.44411060931	0.444699562567	0.469571103212	0.418963693296	0.393054586538	0.610098857869	0.371300124282	0.407858910307	0.459859077664	0.408897841235	0.422893553534	0.377381670971	0.372995192917	0.403566914342	0.408651493687	0.441967219164	0.478505635227	0.461102357436	0.391587029012	0.419501315206	0.384737088822	0.431000319881	0.528891246794	0.433199873732	0.433160908048	0.384555908529	0.45660115957	0.412117412591	0.445162209811	0.551928058504	0.53417598255	0.515704570705	0.477567445051	0.525257683945	0.574484689963	0.456702754454	0.428500419163	0.442834013119	0.445913876031	0.47705467576	0.473818755658	0.510756026797	0.495190290294	0.45216547828
CS.059	0.39833951649	0.424534579608	0.399160795009	0.48659291324	0.408984990897	0.481016177659	0.428161024757	0.400739818734	0.489720550592	0.364684756919	0.370162085447	0.365081278932	0.401563350425	0.453047744708	0.436596567931	0.403136670596	0.493249395094	0.390255361513	0.498312846958	0.448097404282	0.42271404537	0.394614238567	0.37145235814	0.441073985927	0.380752261008	0.352138867037	0.380110933061	0.377543710112	0.44914395689	0.461108538959	0.423349163161	0.311054036842	0.454401142123	0.474197520096	0.483775986452	0.369975281247	0.471376171826	0.474119266958	0.430828440899	0.455324261773	0.441838939101	0.359835423478	0.4708282295	0.486863662726	0.4957842475	0.556575003864	0.324539883079	0.432827712472	0.515646522003	0.493325635514	0.3637647522	0.439607353021	0.0	0.524404992092	0.519977151954	0.426436310636	0.498907755699	0.411825046793	0.471263027466	0.438517319575	0.626108716634	0.537004343222	0.591692515421	0.517208775338	0.398749501602	0.357419235913	0.406194142087	0.481629517111	0.417011742781	0.482156601208	0.561632258365	0.50417710427	0.395905616359	0.390559414362	0.379291615656	0.391575562488	0.456435852387	0.544612787712	0.42196224779	0.454369603107	0.528558894686	0.38804991615	0.37325920617	0.536324600306	0.384105378812	0.381196768256	0.472125643495	0.325250625766	0.39291379806	0.368132580156	0.452461852245	0.416952918727	0.405837066454	0.365225865202	0.379414532315	0.408987310967	0.393938178923	0.47520919669	0.339281477274	0.451879916459	0.384764030456	0.446507849177	0.563153823108	0.442825050418	0.449790302029	0.448102387063	0.373656019386	0.356587004737	0.424259649234	0.565021780345	0.40325536063	0.357331120367	0.389640740741	0.481059912063	0.533636127205	0.460762406282	0.398696640175	0.413479079157	0.661792727811	0.564220905172	0.446949984508	0.430138621549	0.529908783019	0.526233223828	0.595962289113	0.578221160897	0.452960680391	0.376512308483	0.404042511288	0.422903037855	0.452904049319	0.436644500047	0.482455153078	0.538514493927	0.423516607	0.463217935173	0.379530986215	0.37652330314	0.380900740699	0.349185490299	0.427642079015	0.671894388742	0.47465010265	0.470070032394	0.513391142464	0.405163749695	0.408808901305	0.375142565918	0.494582631652	0.448686905536	0.422287706996	0.473615609072	0.370690868112	0.441137676328	0.409152548625	0.504519016585	0.455121493613	0.521870161913	0.617573993631	0.501680693691	0.418870000823	0.383043841314	0.526718861715	0.448772373221	0.512558889954	0.613201794459	0.620573832266	0.54156090522	0.408260327262	0.536647193878	0.569910117139	0.380293310957	0.406586653986	0.437172503984	0.420845593338	0.416321048738	0.416059179956	0.425554799006	0.47436446583	0.418345171224
CS.060	0.543189993036	0.476449261501	0.53527429547	0.488247716889	0.52022001629	0.411776231823	0.520330416929	0.479796011646	0.444988746668	0.529673506099	0.534183242081	0.48930703568	0.510551679171	0.498801865216	0.45020459553	0.499480271532	0.495547105648	0.501948290799	0.458032658581	0.471638256245	0.445962816686	0.459333193531	0.515141884085	0.482201245923	0.547538380655	0.519697531137	0.484752101455	0.473918328905	0.500114395368	0.449950573774	0.400530446986	0.475185794401	0.505022976346	0.489738165679	0.457576567378	0.536054955262	0.445345642462	0.451448287998	0.48861624612	0.491524952615	0.498403151856	0.541859294402	0.437425850119	0.477656486062	0.387575751161	0.497840836114	0.493923442324	0.444605634324	0.460091305799	0.479013213531	0.545265801808	0.418693315111	0.524404992092	0.0	0.454843690266	0.414237500283	0.458480347125	0.52986322626	0.512589817511	0.377361659185	0.461899792817	0.448042951023	0.521080128208	0.449672010362	0.480390049401	0.470990679479	0.513769054196	0.434011390277	0.478407824516	0.499604488238	0.445055094781	0.434165642209	0.503475602324	0.482707484251	0.502189856845	0.502119167497	0.415269960602	0.48420360061	0.448840576638	0.458037918488	0.469504629924	0.511109467264	0.497283721742	0.510620970618	0.498883037106	0.479557746716	0.450575820338	0.577562312586	0.505828951656	0.540736481416	0.462968072086	0.45669745902	0.479726877365	0.523694803853	0.472060230043	0.574420037082	0.513558704458	0.433041481892	0.51778545991	0.414635703345	0.47405348637	0.521182015767	0.513033768003	0.466192821478	0.461199259567	0.558073383009	0.487457367234	0.47607296397	0.425661878876	0.472882669854	0.488041949222	0.489380512234	0.480069466788	0.426879606732	0.47695864898	0.437036491853	0.515748139725	0.458980042968	0.590215589866	0.475294910483	0.443587963062	0.444632005283	0.50366851536	0.440043645514	0.466804315125	0.459558640258	0.476212364886	0.480007657663	0.474827532268	0.530539874294	0.495425831529	0.475854965131	0.49608257495	0.568890588788	0.506878977887	0.460269065438	0.50070923583	0.496200003332	0.499642331097	0.525312951962	0.457413628743	0.559970535304	0.409505694748	0.467135381002	0.512409662149	0.463345780008	0.471148685217	0.482462364725	0.423761876284	0.474747062762	0.4522528732	0.443505765076	0.523076175875	0.493489120374	0.502699298781	0.470741471826	0.460754184029	0.400050010607	0.452838177009	0.453193823268	0.47163574231	0.492073704878	0.47199311793	0.456262498885	0.501731772022	0.477325922495	0.515939519843	0.512773924271	0.482075344413	0.525615116726	0.52609895223	0.502169457782	0.465259771711	0.503590085591	0.490976816231	0.503689836452	0.506770497953	0.567858044256	0.509165596607	0.491086079312
CS.061	0.617757087765	0.533351523765	0.566784291377	0.488617818762	0.587284500745	0.492577357233	0.470550540101	0.528457009943	0.442354831963	0.59484365352	0.572273110027	0.570885368947	0.584639850909	0.442442110976	0.491678695502	0.505645072416	0.490931396494	0.524110328754	0.446996410348	0.463654570954	0.461625057914	0.500881269885	0.597228107938	0.532187654451	0.557449884596	0.577193945345	0.530814082841	0.546296850443	0.48648326298	0.448569346993	0.515316130979	0.525718436707	0.526495728517	0.466384699503	0.442391031628	0.554881631205	0.513457246786	0.470809539277	0.537034351884	0.51807852486	0.535341755171	0.56041163697	0.471159147041	0.497838928232	0.494952190461	0.520502510105	0.568762503411	0.553669048844	0.489623913889	0.515595006999	0.552432752992	0.496623338681	0.519977151954	0.454843690266	0.0	0.468769828907	0.507442735304	0.571126097952	0.503144118581	0.395645262994	0.475902325834	0.430093774424	0.567732414816	0.44001931964	0.564470845116	0.470161132653	0.519956894145	0.541519744398	0.478059450518	0.484199572862	0.511010216374	0.51868630564	0.609326515303	0.605032767833	0.571400015164	0.547496817297	0.477654690666	0.43256251887	0.553730244132	0.520537378455	0.529232362179	0.593229325038	0.567359109698	0.483213363866	0.551328290264	0.493916435507	0.504695688721	0.567001529896	0.546148836037	0.526985920405	0.523712444567	0.534456407933	0.50932057559	0.557880188962	0.57354228455	0.594082773345	0.609190144443	0.522342100141	0.538844120942	0.505030518546	0.45051864578	0.566609494418	0.583512669212	0.499586852357	0.474682412666	0.552673111105	0.553383346332	0.534291614635	0.452434829636	0.454199502402	0.517993820378	0.561661339826	0.513802993446	0.463351062648	0.516743008225	0.533815277802	0.523826302268	0.549577008771	0.564815934256	0.426137724408	0.486208754928	0.502314300989	0.531742104878	0.531607526759	0.57321348846	0.487803573977	0.469307310154	0.590436258585	0.554469027928	0.525861080598	0.540008287755	0.500291684222	0.475824288906	0.519604325263	0.532513312861	0.478014167664	0.611238096654	0.549526533973	0.584958282443	0.57959592051	0.447490110749	0.583796871478	0.478836541865	0.490151184275	0.54629483224	0.575648255585	0.546428031205	0.55958361377	0.516746567449	0.496007148924	0.533551383193	0.451167771304	0.535856164105	0.568679599657	0.51473806555	0.502912793837	0.530935650136	0.513411592741	0.510785192801	0.532469370197	0.554103054673	0.553913471417	0.508554251529	0.474933813602	0.55146466907	0.566052713971	0.552696300794	0.525936365528	0.564062753451	0.485264802493	0.480623981708	0.574430117885	0.547373729655	0.535601573321	0.526308747111	0.498491153731	0.582480224519	0.619155295294	0.560062158595	0.519181295865
CS.062	0.437825757002	0.396106996436	0.429886528276	0.42673945443	0.418804071055	0.417551838221	0.428552446763	0.405532812102	0.436121279078	0.455181347758	0.394906914267	0.390486066438	0.433980579471	0.427303255319	0.368788300211	0.375023501088	0.486531757889	0.387258811469	0.402125887397	0.439783352354	0.407733883112	0.369408647945	0.407152818724	0.410151000025	0.418799055284	0.416091109915	0.379057042552	0.363967093845	0.454237846979	0.426789541489	0.360647536614	0.409831027611	0.443620319994	0.46449863614	0.420897073015	0.412571783331	0.481199445595	0.454358790433	0.444910945477	0.43378226945	0.410860573992	0.383520795735	0.45531195486	0.404464358895	0.433112947678	0.490953787201	0.416798975845	0.422732419481	0.441394024528	0.43651514101	0.458188075781	0.409571210764	0.426436310636	0.414237500283	0.468769828907	0.0	0.472208469037	0.430272228412	0.464046456494	0.352944971125	0.550185645157	0.424707474776	0.593421978091	0.454457441466	0.375821360592	0.398006081685	0.422938413398	0.443700095803	0.383730151798	0.470390037875	0.476598980411	0.458520804879	0.45093999265	0.411126413141	0.427667969206	0.400198635938	0.42950818268	0.497445847453	0.383417913748	0.451338454647	0.490084768696	0.427921352136	0.381788652848	0.512832128858	0.392108551449	0.420496539831	0.499819950683	0.447611783159	0.420831672449	0.386372731992	0.435691799404	0.392808398916	0.35013309869	0.436582914508	0.430260290996	0.462361595288	0.419654468844	0.437191024175	0.418021729619	0.421590953776	0.412261519524	0.428376636901	0.551644263383	0.400246212225	0.405597697283	0.476241403576	0.39303980224	0.40749051619	0.373082614327	0.529086404127	0.406263615337	0.401025374533	0.393522549635	0.399136050225	0.511461348585	0.431480990264	0.436437002032	0.372726092495	0.651206629822	0.509718837981	0.424721229603	0.392780183181	0.513105771013	0.454111079688	0.541741601668	0.533094146261	0.413364740203	0.410151100338	0.399434643268	0.401772709088	0.401256134688	0.399768808629	0.410768647108	0.507749035186	0.384589243418	0.402880880096	0.440725321288	0.392588146921	0.413479300553	0.421631392634	0.373492114864	0.61554911972	0.378748543949	0.455165386283	0.502783040206	0.402181133375	0.392121450861	0.360538378577	0.438009689798	0.409797910601	0.404541230783	0.440079618786	0.413379579283	0.419279136824	0.396859144639	0.448117310451	0.424407596709	0.448006762775	0.541729481514	0.479689708702	0.440157567291	0.433846777301	0.483802407017	0.412798434262	0.49356624465	0.580794067471	0.567164532485	0.527166438029	0.41663690981	0.444730149652	0.535337652904	0.40538032482	0.397847597863	0.39796319157	0.407118228707	0.407525337155	0.423483187706	0.468462748545	0.459373300256	0.390552425095
CS.063	0.561317733178	0.465623223499	0.526275692577	0.423596656294	0.553932655236	0.465997677004	0.543665492708	0.523658254518	0.440948733188	0.545364618379	0.55053029372	0.494845755092	0.519336275161	0.530398210123	0.443497869073	0.533153255122	0.470584050383	0.455819943336	0.436320347423	0.412682572549	0.388940158833	0.489902656976	0.542539634019	0.441208077049	0.529715299201	0.533654238855	0.455048442011	0.505895503135	0.497909439706	0.447943481506	0.459584379846	0.463236245715	0.42984703411	0.50035843294	0.480489028336	0.494972405908	0.422515482514	0.418763389398	0.47196545731	0.484815495167	0.461665829398	0.513278017618	0.466554767616	0.573049929745	0.496365041093	0.467391906335	0.514117622442	0.391290175808	0.475022173795	0.423772788734	0.528662653334	0.425376634986	0.498907755699	0.458480347125	0.507442735304	0.472208469037	0.0	0.439985920202	0.45439418186	0.466566557892	0.518586530675	0.396084109404	0.470759576335	0.422237985098	0.517131652953	0.459419643054	0.459858490513	0.441501509567	0.460423587738	0.466985964756	0.430101595431	0.489360532849	0.51407165092	0.514842599522	0.497232764762	0.522823808499	0.467663212421	0.526827230166	0.44169382927	0.49147501513	0.45648544458	0.540904156294	0.534058064219	0.478685092311	0.463574773342	0.428694140899	0.428077096282	0.57247520985	0.541921613616	0.563611526507	0.512732697736	0.501567694749	0.462513443169	0.492027544508	0.47901095237	0.564752181116	0.5319737371	0.448880986821	0.45789399037	0.377923896433	0.52123969801	0.445880819428	0.443004114139	0.43168735687	0.453961334193	0.502294113959	0.460716503386	0.51389855477	0.456611348549	0.474999308979	0.532540809073	0.479685687231	0.478262723693	0.442817703733	0.401137819056	0.429079660699	0.478147816565	0.446892895091	0.570840260856	0.483076914885	0.39456872075	0.395948981334	0.431783455405	0.410152483101	0.493190446554	0.477882055058	0.522791262935	0.454029363488	0.491108383352	0.532503796143	0.519592904561	0.467073167277	0.55593644416	0.484853217786	0.424616070153	0.431315207449	0.525555129183	0.528002643949	0.554009069148	0.481281360716	0.473653387806	0.548837012573	0.419626598826	0.345544173951	0.429943905811	0.47789985762	0.489108837742	0.449448622235	0.382769084583	0.499315310228	0.443157911351	0.465284323458	0.551955776017	0.497026133629	0.413666158969	0.380838814309	0.428832814623	0.39388336415	0.443263464667	0.429097130931	0.448445183254	0.451226099979	0.476689555907	0.414153546527	0.429413335609	0.466288452234	0.495613626314	0.489420561444	0.515237612524	0.54891382815	0.547080600956	0.52919711604	0.48630877383	0.533564233162	0.488967402376	0.498314236759	0.548480530222	0.602447027436	0.545672718671	0.503886279769
CS.064	0.435235512521	0.374677038069	0.431030940759	0.451346309229	0.454331312846	0.441207885877	0.465658315684	0.43309281214	0.514633552197	0.440259588438	0.447808092759	0.412927316439	0.378933382726	0.492526128602	0.434909313407	0.436094166921	0.474867999188	0.40880842428	0.456919875611	0.441498600309	0.440253155833	0.448275987595	0.423405884488	0.297888963042	0.393690985217	0.364261390825	0.39432000365	0.396534957885	0.468272817242	0.449867122741	0.39779448074	0.408408490868	0.462308017798	0.516255300172	0.458860763996	0.36917827028	0.414012780219	0.443976268769	0.407034000209	0.446508885536	0.412739797645	0.373588459377	0.469837890502	0.540744992066	0.477193073891	0.503298377456	0.368404662364	0.331191751654	0.459432048682	0.45822367866	0.40054814568	0.40647763269	0.411825046793	0.52986322626	0.571126097952	0.430272228412	0.439985920202	0.0	0.489537888759	0.461375257128	0.602280365537	0.481266302378	0.563407871491	0.441470813827	0.414296908923	0.446589110428	0.391792298757	0.433483077652	0.416584919168	0.497025292474	0.515334552026	0.45966294821	0.366344459069	0.437249065447	0.392474683397	0.468534118606	0.448251359346	0.533648209202	0.425716976591	0.469650820251	0.488899034394	0.431935520969	0.421709281705	0.520608039176	0.385788091204	0.423460436444	0.450966239039	0.432787763322	0.434818851926	0.432055341084	0.430498398397	0.426491273136	0.37388704055	0.383124117856	0.402766391769	0.439622048759	0.430105912026	0.439419850604	0.393694299848	0.446954923116	0.444674519623	0.385520454537	0.519853245673	0.387660046046	0.423506107165	0.433201174118	0.346362118806	0.414574839122	0.427712510102	0.563841160748	0.431578480468	0.380801574872	0.413748156077	0.447417919244	0.490469089918	0.425173555881	0.398545556321	0.374712897506	0.628173124663	0.511654532229	0.44973940282	0.409610206269	0.504606933201	0.450044161299	0.494478899728	0.530987431641	0.471475107393	0.363096752186	0.405341679402	0.420379092976	0.448288110619	0.45332047784	0.517706969357	0.520921274637	0.436988939961	0.429057839901	0.409955305052	0.415241150434	0.422131572397	0.389775725426	0.421864393058	0.636392514299	0.428020066801	0.426477857819	0.460217997325	0.389538768792	0.393972209459	0.355859334642	0.428608761166	0.429546148275	0.401440153688	0.423128200243	0.426142309006	0.404329785159	0.392713652068	0.468407721796	0.391570266259	0.477285140573	0.574658283902	0.426378258316	0.371790077226	0.379608432129	0.473012970984	0.429805408441	0.445506245656	0.562937550524	0.588440470131	0.500301368513	0.454995478332	0.55226137212	0.571597871131	0.41720713828	0.40087128852	0.423269773306	0.406028836425	0.42717918061	0.443484843211	0.47672707296	0.488266081216	0.414104969589
CS.065	0.551268276597	0.486625779995	0.533618020614	0.453723678298	0.550268605369	0.543203207382	0.532926761194	0.556324509969	0.435894931108	0.523983943788	0.560879972938	0.52474950656	0.539309406568	0.532068992169	0.446295835415	0.490440385907	0.473888477936	0.467432033401	0.470963590135	0.405973336743	0.416184824365	0.508965295983	0.531750960396	0.480771177006	0.511032292004	0.531667484747	0.465280987617	0.502998057363	0.477627268915	0.470352378565	0.513023328915	0.503392884293	0.461821063034	0.502574025993	0.498677268389	0.507082612309	0.461570579606	0.4029451731	0.513414939896	0.507481170352	0.433610506269	0.494576327622	0.427260399296	0.545349405108	0.530256087623	0.451349466093	0.517331966566	0.484507187813	0.467714229836	0.394113897264	0.547004980945	0.383951359707	0.471263027466	0.512589817511	0.503144118581	0.464046456494	0.45439418186	0.489537888759	0.0	0.482280202711	0.533692443971	0.430491827434	0.535541651845	0.450675913201	0.500816031414	0.479620873501	0.425394565291	0.508919746522	0.478522818001	0.463115127744	0.457149594082	0.490054153487	0.527077515305	0.562540995441	0.531372953655	0.516075833887	0.486595804364	0.53836604321	0.497974898761	0.517049637807	0.478799654089	0.555858916426	0.543232914939	0.486784533449	0.500517690228	0.443610309509	0.483912635306	0.553531812065	0.557377159927	0.544795335368	0.574931258335	0.515043679628	0.470217576306	0.542292545209	0.498644787792	0.580150887958	0.558254630206	0.479039335037	0.496565087194	0.416922154702	0.490584212683	0.480988964872	0.541308570139	0.518123217332	0.494985526791	0.487389877228	0.518146554462	0.53883985338	0.483155144688	0.515766298554	0.552209625577	0.488847138602	0.481613760713	0.494208852741	0.42163916727	0.442035987262	0.496976082073	0.457970626138	0.597802289892	0.52584759124	0.462684438134	0.473372246333	0.463809802649	0.486324271562	0.575551988487	0.546776113664	0.526190210253	0.523487364267	0.489160866695	0.522386411017	0.494423662244	0.497416800401	0.56039863214	0.568621265496	0.444062467778	0.483485896274	0.549596457821	0.568623286313	0.562955963534	0.500026790343	0.494251393088	0.59392473116	0.497286093686	0.422681641879	0.448266178588	0.499037309646	0.547924715572	0.456190516894	0.481315588316	0.52524929395	0.519042638321	0.498767536597	0.560423439776	0.552401750782	0.419403763386	0.443274243802	0.466392195666	0.468691775775	0.482204731717	0.490759171502	0.49860043616	0.462733419074	0.48157514017	0.437861584582	0.455372733115	0.532040018602	0.557059869827	0.565596196368	0.541569344214	0.508619532274	0.577818294087	0.558473420533	0.531127307362	0.54237221086	0.552667617466	0.500327163922	0.565947182233	0.599305750806	0.586374146634	0.519051718887
CS.066	0.488397801404	0.397628671335	0.441292534379	0.440879385906	0.463248506886	0.377297406472	0.446319192982	0.414446075535	0.409552975694	0.456548971598	0.448916289387	0.449080186525	0.460594742492	0.380551147207	0.400759935219	0.388312547136	0.465558892209	0.405774175128	0.423044658923	0.443550985555	0.423621556573	0.370341494962	0.449879330127	0.46302801538	0.464771496476	0.471378030479	0.453614854725	0.440857725816	0.455408652346	0.427425229008	0.383711411353	0.421920857292	0.480965288583	0.453058387472	0.377915514197	0.476748975968	0.457744585352	0.444368317879	0.466133790163	0.418017892975	0.451238015822	0.449293969933	0.440349626333	0.407721356605	0.43563395384	0.47291008898	0.441199144291	0.430891212497	0.466649978243	0.465470098395	0.500866733742	0.411997706104	0.438517319575	0.377361659185	0.395645262994	0.352944971125	0.466566557892	0.461375257128	0.482280202711	0.0	0.539793355444	0.450093528515	0.590332296648	0.457960469987	0.435009256859	0.422998539284	0.416182319557	0.475590759279	0.42872776316	0.454055341024	0.510592334495	0.442224751464	0.461079611663	0.450436235031	0.427116818704	0.401876385262	0.408884781459	0.470197519025	0.421093464219	0.484327350023	0.492523378148	0.451983301003	0.425296106675	0.490799737761	0.400817598206	0.412617436657	0.462012240529	0.460370465922	0.430354781421	0.413911043562	0.437899246494	0.41013603671	0.386101708372	0.433761372357	0.429673381535	0.485243888553	0.484357297481	0.4361116254	0.442498133375	0.463376054032	0.387949694645	0.462290295208	0.54320493097	0.416417559181	0.387685110145	0.465565843614	0.426467067545	0.402783924185	0.351311811413	0.525267747832	0.397885918528	0.43420445766	0.427126098348	0.345605059557	0.533879530205	0.448373649687	0.428973051069	0.440618691346	0.629574638827	0.485099587718	0.416136515872	0.386922725093	0.539450536148	0.491539598209	0.538828202204	0.528916308737	0.381126027599	0.446995523503	0.423847504581	0.408660686624	0.442428995088	0.382741005122	0.415815492067	0.472685377508	0.428887980674	0.408051715681	0.471718104468	0.414985859839	0.47843076642	0.464809729203	0.342083476316	0.632642986747	0.415272824914	0.463491369826	0.562823436167	0.445807903846	0.420292760911	0.433366653729	0.455961921014	0.408832627966	0.417100572995	0.393802683272	0.410514217624	0.446868383716	0.463631164343	0.4991804801	0.425599938549	0.488491728945	0.570590687362	0.508172682478	0.476704535599	0.444651377273	0.49353040155	0.416358798804	0.511374632574	0.584565874514	0.575958419601	0.546231151406	0.434349137577	0.4758423419	0.481432211783	0.446449457488	0.398287947184	0.42033616405	0.423006468611	0.427876127379	0.459917613452	0.501984525829	0.462089775052	0.408974004609
