#
#OTUID	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.157	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.007.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
186081	9.35587836595856	0	22.3006727699051	0	15.2178707931323	0	14.9178286415848	18.2314404753948	0	0	8.86345117803489	19.5985522610965	10.219166857422	11.8589118302348	25.70759249317	0	6.69219527273856	0	8.35623799300121	19.7248934128075	0	0	14.7970986956824	5.9354062646882	0	8.33140499186336	0	8.99526973381771	0	0	0	0	18.8392564405151	9.85943690500585	0	0	0	9.1961394149079	0	0	0	0	0	0	0	0	0	0	0	13.9445920287205	0	0	0	16.2456726653405	0	16.2654494921194	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6822642557225	0	0	0	0	0	6.07987932478709	0	9.19886260248949	11.1527246192518	11.1663906178758	17.5008204249085	0	0	0	0	6.43627164870538	0	5.84079999852077	0	0	0	0	16.1279334810458	0	9.56022653555104	0	0	0	7.2279609514342	0	0	0	0	0	0	0	0	0	0	6.63319209372315	0	0	0	0	0	47.9704001236879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24163466380516	0	0	0	10.6300802652996	0	0	0	16.0848082592389	22.8756042207259	14.1376594257012	0	0	0	0	0	0	0	10.0401572723174	0	0	6.5411658119891	6.15391412674278	0	0	11.3985251326808	7.13527690453167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4524673580988	12.0718725990052	0	0	0	13.3081996545474	16.2754099368847	26.4533254308991	19.400963347497	21.141556943262
186392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9646503785742	0	5.90871816724211	0	0	0	0	0	0	0	0	0	8.19433595785419	9.45664355370287	0	0	0	0	0	0	0	13.005488402779	0	0	0	0	37.2411659251617	0	6.03718280652559	5.85781100472447	0	0	0	0	0	10.1473611237886	7.00059974429531	0	0	5.75048294125427	0	6.31702150084835	0	0	0	7.69591362573366	0	0	0	0	0	5.29547925515226	0	0	0	0	0	0	0	6.07987932478709	0	0	0	0	0	0	0	6.47718569941872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.19237585186884	5.37210141423297	0	0	0	0	0	0	0	0	8.5783465602103	6.46229134359322	0	0	0	0	0	0	0	0	6.33448713654973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31803005925643	0	0	0	0	0	0	0	21.3192642497875	9.60887193421354	0	0	0	0	0	0	0	0	0	7.02474021145563	0	0	0	0	0	0	0	0	6.99511678180167	0	0	0	0	28.1569151816946	0	0	0	0	6.13477691195656	0
186521	0	0	0	0	8.13406983257108	0	0	0	5.64407547816442	0	0	0	5.89997027429629	5.92935167896916	0	0	0	0	0	6.57458548860084	0	0	6.04070654007259	0	0	8.33140499186336	0	0	0	0	5.91646929705856	0	0	0	8.81950585959043	0	0	0	0	9.07361571348764	9.86903511302976	21.1204770289525	0	0	0	0	0	0	6.20273083680652	0	0	5.07361525753678	0	0	0	0	12.3800054453427	0	0	18.871283982193	5.45166269281892	5.44180585324576	0	17.8816309865531	0	11.7009094373339	0	0	0	0	12.1902129010656	0	0	0	9.97625153708303	0	0	6.50453225713006	11.1527246192518	0	0	0	0	6.47718569941872	12.1956509819286	14.3923384275098	0	0	0	0	6.31022634158947	0	0	0	0	0	7.0009428576887	5.6450646125121	0	0	0	0	6.32700223470022	0	9.30484210630975	0	6.68292346903652	26.4172463422043	0	0	0	0	0	6.06576982604834	42.8788312436646	0	6.58127409036109	6.27756574269224	0	6.25358380961584	21.4537617011074	0	14.6813492905564	19.0044782764803	0	31.8316956117512	12.9865566854267	0	0	0	0	0	0	13.8291732258722	0	0	6.60563846972846	0	0	0	0	5.80174209946202	0	0	9.99666833573579	17.79778622042	0	11.7336198183992	6.31803005925643	0	12.810339908274	9.17193195613418	0	0	0	18.5021344936909	0	6.79444622514915	0	0	12.3588718740668	6.68516311308912	0	0	0	6.14658607417936	0	0	12.9483971901344	0	0	6.60549435771217	21.1111570589211	0	0	0	9.89266970336166	0	9.35083230246031	0	0	0	0	0	0	0	0	0
186851	14.2916182828641	0	10.5119602210416	0	14.0889329646574	5.56736723830894	5.27407772588921	12.1539195658701	0	0	0	24.0039948627451	5.89997027429629	10.2700587235506	13.2742713239488	15.1975216146602	13.3846902821306	0	5.90871816724211	0	17.4127498091558	0	17.0864256941631	11.8710216409779	5.90130567086162	14.4307506573213	13.9046335165956	14.2230579966775	14.193323914292	14.9526006453849	0	0	6.27942195506754	9.85943690500585	10.8017145891208	0	12.2621721691233	0	0	6.41597118077427	0	14.0797364182098	18.6173545616704	17.5443097028558	10.4568344020495	0	6.42059813133827	0	0	13.9445920287205	0	0	12.1255925352414	13.2643416843255	0	14.0861371715941	0	16.7139349393652	12.8856279238162	0	7.7098535087225	0	0	0	0	0	0	16.7464802164558	0	20.2351958946203	12.1902129010656	8.86252289785688	11.4760729512655	16.007636737082	0	10.5307896556989	5.65371918932377	6.50453225713006	0	17.0574160966544	11.6668827292564	0	12.4139820552252	6.47718569941872	31.0971721745488	11.1481034519687	14.5143129903062	18.4711766627288	13.3032527331206	17.1289848360673	0	0	27.2633787150689	0	11.7089276041535	0	7.0009428576887	7.98336933708879	12.5194136330119	6.03004416597848	0	0	18.982019970181	6.19237585186884	22.1514465494147	20.2059252725577	9.4511513587393	0	27.6512892612498	9.38081901431804	18.3329429827402	14.0682370171873	11.2107435513623	6.06576982604834	0	11.6303315327225	29.4363909483361	26.6364305522244	0	35.3827639616285	27.9737855113715	8.66420798656508	14.6813492905564	0	0	0	15.9054422565394	25.1489446015722	0	8.8620008684105	0	0	0	19.5580278131204	6.24163466380516	15.80612050473	20.8902304408845	9.00931368951842	7.5165310582899	0	23.8574720296425	5.80174209946202	14.6832483275432	10.9883475469517	23.4460229282584	6.72662648377429	16.6374228701605	0	0	11.1381873627247	0	24.2686929463851	7.09940365207634	18.6277922375689	0	0	0	0	0	14.7156451252589	17.478529216469	6.68516311308912	15.7320108320641	0	0	0	6.52749487162872	18.5866329135209	0	0	17.1912008655651	0	0	0	0	0	13.9905758755839	0	0	0	15.6021620161765	0	0	10.3083654067789	18.1966623526232	14.1387191982004	0	7.99024719792185
186968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.005488402779	0	0	0	0	0	0	0	0	0	0	0	0	5.90161396809124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26670902080092	6.62561684991296	0	0	6.07987932478709	0	9.19886260248949	7.88608546293009	15.7919892618491	44.8215028160117	0	0	0	6.09771212073743	36.9817395184528	9.17946415557713	5.84079999852077	0	16.0226002106231	0	0	0	0	0	0	68.2892574087255	0	26.56011572831	0	0	7.77282937302692	29.6804305277796	0	0	0	0	0	0	11.4891942351215	7.48404325666196	12.842413989749	6.4724354202774	0	0	0	13.1628332581655	0	27.3943181326245	0	0	22.9250608610897	0	0	0	0	0	0	0	0	0	0	71.6120002843394	17.4930088036359	10.810968756533	68.4932009700032	11.4414678671101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5126681631382	43.7772771478505	0	0	0	0	13.5892061378504	9.06019889461023	75.9665218923082	39.7376607092205	0	0	0	0	0	0	23.3003441728012	6.47406290982735	0	0	0	0	0	0	0	0	23.8954711431268	6.61198875142791	0	0	0	24.778161983674	0	0	0	0	0
187178	0	0	0	0	0	0	0	0	0	66.5748689990309	0	0	0	0	0	0	0	0	0	0	0	6.91108494057361	6.04070654007259	0	8.34575495731567	0	0	6.36057333773701	0	0	0	0	0	0	6.23629197573844	6.81018384558524	0	0	0	126.389194717516	17.094225269994	0	0	0	0	0	0	0	0	0	64.4231879326499	0	0	0	0	0	0	0	15.246649354554	58.0239919239469	0	0	0	0	43.9878597899493	0	0	0	0	0	0	0	0	0	0	21.0627473766663	9.79263322986774	0	33.4637254695438	0	0	0	0	6.47718569941872	0	6.43627164870538	0	0	0	0	6.31022634158947	0	0	0	0	0	0	0	0	72.4233867528569	0	0	0	48.777844979302	74.3119376991305	6.09193882496352	0	0	0	14.8327035438313	0	8.12212181119851	0	0	0	0	92.7389431984036	94.3025773030795	0	197.548020588603	49.4065777037521	0	0	0	0	0	0	16.6334768722565	42.2518688126057	25.8394875131797	7.49223083945573	0	0	13.8291732258722	0	0	16.1810320982726	0	0	0	0	0	0	0	0	0	15.1877028849811	6.77430492752837	0	6.43054682887546	0	0	0	0	0	9.25067137482339	0	0	0	0	7.13527690453167	40.1214431599935	0	11.7633491804198	60.6289804388716	0	0	0	15.8587046453262	0	0	0	11.0243465979887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187404	0	18.8380492928758	0	7.1997120179237	0	0	5.27407772588921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7825222482613	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1479785699642	9.86903511302976	0	0	0	17.0764577981941	0	0	0	12.4057003327409	0	0	5.07361525753678	7.00059974429531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1902129010656	0	0	0	7.05421660493128	0	0	0	0	0	0	0	0	0	0	12.8728099431096	0	0	0	0	8.92406690003657	0	0	0	0	0	7.0009428576887	0	0	0	0	5.49619268634187	0	0	10.7443578723154	0	0	0	0	0	0	0	0	0	0	0	6.58127409036109	0	0	0	6.78380675294652	0	0	0	0	0	0	6.28661483327672	0	0	0	0	0	0	6.24163466380516	0	0	0	0	0	5.96383757763308	0	14.6832483275432	0	0	0	0	0	0	11.1381873627247	23.0955902262784	6.48548981614906	0	8.78083047985978	0	11.3297931225018	0	6.79444622514915	0	0	0	18.9094827273774	17.2336966071392	0	0	0	0	9.93456458872864	26.6962296404242	0	0	9.34164764220792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187492	81.2924598843798	0	14.866430525735	0	23.0084000538612	0	0	6.07684757253765	0	0	50.9380090052495	28.4030011054024	10.219166857422	20.5412008723534	0	11.4880569601248	0	0	0	0	0	0	0	23.7437165727142	0	8.33140499186336	13.9046335165956	21.0970579346351	0	11.5820620106476	0	0	0	20.916210295902	0	0	0	0	15.7965859696725	0	0	9.95571262268804	0	0	21.7689592397129	0	0	0	0	8.81916287277257	0	0	0	0	0	72.8023880880475	0	0	9.98105398239514	0	0	0	0	0	0	0	0	5.29547925515226	0	13.4896191102398	0	0	0	6.05009650259992	0	10.5307896556989	0	21.5746144736066	63.6219068341347	15.7919892618491	0	0	0	0	8.62352062204263	0	14.5143129903062	14.3073864576493	0	20.979149355564	0	0	18.2875841787235	12.68876153979	13.5204079950199	8.2843852851633	7.0009428576887	5.6450646125121	21.074322727757	10.4444694637665	93.5676686249549	64.1397159995145	6.32700223470022	6.19237585186884	0	0	0	0	0	0	0	11.486541118679	0	0	0	10.0721057926003	0	0	0	0	0	0	0	0	0	0	0	8.89067452238823	0	0	0	0	0	0	0	0	0	0	0	0	17.8923613254334	0	13.1330021678342	0	0	59.4425081582703	0	0	12.6363123361211	0	0	0	0	8.78083047985978	0	0	0	0	0	0	0	55.9608743168465	7.0353369561698	0	0	0	0	0	0	0	7.01799028397483	0	0	0	0	18.5738042223281	0	0	0	0	14.2426638214827	0	0	0	11.5081986826711	31.6193524111666	0	0
187582	5.40156635741064	0	0	0	5.75162422461032	0	10.5483021621168	0	5.64407547816442	0	0	6.19724932126226	0	0	0	0	6.69219527273856	6.90844569472387	8.35623799300121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81018384558524	0	0	0	0	0	9.95571262268804	9.72218784244105	7.16212824434271	0	5.85781100472447	0	0	0	0	0	0	7.00059974429531	0	6.47704983198125	0	0	6.31702150084835	8.14945134597067	0	5.45166269281892	0	0	0	0	0	5.85138943132676	11.8412729669242	0	0	0	0	0	6.05009650259992	0	0	0	0	0	0	0	0	0	0	0	6.43627164870538	0	0	0	0	0	0	6.09555936714721	0	0	0	0	0	0	0	0	0	0	0	5.37210141423297	0	0	0	0	0	0	0	6.4724354202774	0	0	0	0	0	0	0	9.59382510154226	0	0	0	0	0	0	0	0	0	0	0	8.67691888078319	0	0	0	0	0	0	0	5.96383757763308	5.80174209946202	0	6.34404030052132	0	0	0	0	0	0	0	0	0	6.20894488194897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01799028397483	0	0	0	6.74957057270002	0	13.9905758755839	0	0	6.96958603801688	0	0	0	5.95146727235689	0	7.06918294828295	0	0
187736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2343191807143	0	0	0	0	0	0	0	0	0	0	14.9526006453849	11.8331457104989	0	6.27942195506754	0	0	0	0	0	0	39.5607495447879	0	0	0	10.1288654968245	0	5.85781100472447	0	0	6.20273083680652	0	15.6147467800129	18.2941218940733	30.5193951594962	0	6.47704983198125	0	59.4058386713344	0	5.76250041679258	25.1628738619002	0	0	0	8.94045812986864	9.75203747736155	0	0	7.4889735836641	0	0	0	22.5967157881018	0	10.4792023968029	0	8.5983007726452	0	0	0	0	0	0	0	0	6.09771212073743	0	6.49081577334465	5.84079999852077	0	10.4889975717849	0	19.3334048855002	0	0	0	0	0	0	0	6.03004416597848	0	0	12.6542577631012	0	5.37210141423297	0	0	109.80120913161	0	0	0	0	0	0	15.8298672981435	0	0	0	5.71142683126253	6.25358380961584	6.78380675294652	0	9.28510043368165	0	0	27.5658928516281	0	0	0	29.3957804153802	0	0	0	42.4108035346751	0	0	0	0	0	0	5.96383757763308	0	6.56635951211945	0	7.06865310175346	0	0	9.58038718238174	21.8879001599554	0	6.40503856289077	19.4575607918179	44.9152943372553	0	0	11.3297931225018	0	0	0	0	17.478529216469	11.5792146733358	14.0710221633044	13.5832500611982	12.7742295562527	10.6463334531434	21.6507890235557	14.0498271025301	0	27.9684575079416	7.01799028397483	28.7964526708241	22.9505573570444	20.3086682237248	9.54540672257272	0	0	0	0	0	0	43.0179819887776	0	0	0	0	0	0
187780	0	0	0	0	55.1953587941969	25.5155185145249	0	0	0	0	5.11727125431853	45.5557599857629	30.6617711628534	66.6056538673536	0	0	28.3961840463215	6.90844569472387	0	90.7482584594786	5.80398921476153	0	0	0	8.34575495731567	8.33140499186336	0	29.8379595397349	0	9.45664355370287	0	0	0	40.6620453508933	24.1552473395405	0	0	26.0131772407316	0	6.41597118077427	0	0	5.61304881669907	0	0	0	0	8.98600396794177	0	24.1543077939077	5.90161396809124	79.8225203743831	0	0	0	114.829113962733	0	0	0	0	35.3379916782554	0	0	0	0	0	5.85138943132676	19.0941929792999	12.1566134859468	16.5215923829274	68.1965227493349	14.0131542675343	60.0331265482359	0	0	8.5983007726452	75.0751655440111	6.50453225713006	110.912597445369	18.2352711804611	0	10.4129011113334	0	37.2169297819954	17.2476826165973	0	66.8764084020147	5.84079999852077	118.666290898341	44.1005607415889	8.92406690003657	0	64.5537625395644	40.1350846639934	0	0	7.0009428576887	125.157088684591	47.1375844320505	34.1174926711951	6.35723069707677	21.9864314013274	0	13.8469273462291	7.5973352216885	0	0	0	5.76498960416784	6.63319209372315	0	5.7431758372187	6.4724354202774	8.5783465602103	0	0	6.58127409036109	12.5553788877006	0	0	29.5740121136393	0	6.56551031019291	0	0	0	11.2466089617135	46.6393830567573	0	10.8537611502735	10.5957135985129	0	0	33.8798193291127	96.0327273401819	11.1763822919534	80.9901421588188	0	0	6.72845340612772	83.8040128273387	15.3504835031578	9.28630141245238	78.8084933272882	44.1577060010921	0	0	0	26.8081640159144	0	18.1170520083567	11.2333553774966	10.0401572723174	0	27.0177594402683	0	6.15391412674278	9.60887193421354	0	0	0	0	0	33.2771499060882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.906437155335	12.0718725990052	0	0	0	0	16.2754099368847	9.99741767060661	6.13477691195656	0
187980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9526006453849	18.7105012172947	0	0	0	0	0	0	9.1961394149079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0692978140271	0	6.05009650259992	132.547385471127	0	0	0	0	0	0	0	0	6.47718569941872	0	0	0	0	0	0	0	0	0	0	0	0	41.4296488982246	0	0	0	0	0	0	0	0	0	0	0	5.76498960416784	0	0	0	0	6.06576982604834	37.68997036545	0	0	0	0	0	0	0	0	0	0	0	9.18275323446048	0	6.4414771712573	0	0	0	0	0	0	0	0	9.00931368951842	0	0	0	0	0	0	0	0	0	0	25.2746429569897	0	0	0	0	0	0	6.5411658119891	0	6.79444622514915	0	0	0	0	0	0	0	0	14.5963368984908	49.1926149671961	12.9483971901344	0	0	18.6841106207151	24.6531862763219	0	0	0	0	0	0	6.96958603801688	0	0	0	0	0	0	0	0
188001	0	0	0	0	16.2686779026751	5.56736723830894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.1779533160888	6.21818084825001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.081488661373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3336953836823	11.1663906178758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6450646125121	0	13.4839155436707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3992656893724	12.5553788877006	0	0	0	0	0	0	0	0	19.4805195740401	39.2697307231845	0	0	7.49223083945573	0	0	18.5542560238258	0	0	0	6.37050371284627	0	0	71.3772944525913	11.6036794982939	0	0	0	32.2651219701267	0	0	35.1843274562171	0	0	6.48548981614906	0	12.4181291410603	0	9.25067137482339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.99511678180167	0	0	0	0	0	0	0	0	0	0	0
188262	10.8032903239335	139.353025279913	72.1275641848395	121.845346090637	103.392751716038	62.0350386044512	207.6498908421	59.5755719036485	7.98197046759384	53.0940922681159	14.4742710496588	51.5006525781685	67.8371221331884	61.9434914218597	16.2578344759647	5.74393372043591	22.197157833969	43.1562812833349	79.3565762822938	126.803306139956	70.4274402304664	87.8039167273315	106.385849610408	130.270087258783	40.0350639646755	121.605175403863	150.709322482502	73.6951510795609	17.3834925299003	36.6330700424902	5.91646929705856	0	63.4612242051879	72.5141283426744	0	9.6311288054251	71.2953818044703	170.894650046473	59.8381251069434	24.0085076443898	17.094225269994	59.7688681761881	5.61304881669907	107.157426912205	62.7810964787576	53.0693381910277	0	98.1820763959159	51.5462450939201	47.5099010230105	30.0968136045109	106.869506337124	98.4160921505529	16.2456726653405	62.8382350693071	109.324784311925	93.3951287352615	71.5294451916127	47.1853451190118	10.8949097486992	23.7653660634182	0	104.528492461378	166.343459925138	27.5859887538993	43.2689675035766	106.819809313672	31.3334582153987	96.6380973384541	107.272906833375	39.0366709143789	52.8284524218115	116.351681175002	6.05009650259992	27.3240367496378	69.9089950621619	76.3465820568383	35.0348979888687	98.6561142070755	82.9053879463126	64.7397404848673	84.2646418395628	0	86.0350776316385	76.7218228743325	103.162522660163	49.4523869198163	70.3902594440585	25.2430836326785	79.0391270730976	100.139403977755	97.7785571104417	21.979485414216	65.5696993625684	73.8098723271071	78.4535211749548	87.8337385540492	99.2327352397564	51.1312337053804	128.267208070706	15.5724958841723	78.0006574764312	34.0783181031812	130.408375937038	108.053807786557	0	0	10.4961210922283	16.3064852927758	54.3213304869479	111.741081466812	130.704518785197	49.7358750711	72.599370109737	49.2348911654355	96.5815226150054	114.238503098347	177.597322072977	161.843921835439	58.0255286302082	28.7850087251014	60.375144355299	73.7640160548274	6.33448713654973	56.15277962539	65.6588066220793	27.5513580161446	64.7695109787565	90.7635587128994	20.7844586609788	12.9771673071883	13.5399135802478	81.7175208642194	43.3043133032371	57.9145325228446	53.6246274495524	11.4414678671101	109.074632054618	90.0052640017982	13.4572114475071	54.0308111436249	79.2075656186046	87.9646695270467	86.1607375406352	24.4887762925147	61.6892046757808	102.961708562877	171.409472337489	67.8048168676235	9.09422921796761	0	88.0867179377194	34.0538392774541	70.0280270035576	14.1083162182099	162.2648582524	78.8898604741227	123.175221603466	61.1516525569233	38.9423742004662	34.9624009624853	67.5677355145567	9.94955101916277	56.4437055602121	23.0304793741959	0	46.632205346737	154.192383975705	83.2564133303593	19.7753966193448	123.880061805298	38.5255691073064	117.109340307016	101.37086683495	17.8584988440164	214.375118161289	220.76898300074	146.6780748972	113.421217739452	126.367038555812	153.464818832549	137.392629956299	178.065503237053	98.311824298503	134.859427975141	91.4807586338765	71.3397161262338	130.068203566843
188348	0	43.1742522127372	0	41.9931526192949	0	0	10.5483021621168	0	0	0	0	0	0	0	0	50.0951277433255	0	0	0	0	0	0	0	0	0	18.6304501233692	13.9046335165956	11.0169847630311	11.5886707432096	13.37391291431	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5946251143051	15.9734665642087	0	0	0	0	0	5.90161396809124	0	0	0	0	0	0	0	0	0	5.45166269281892	0	0	0	0	0	25.5082358149789	0	0	9.53845649907047	0	20.7856831449643	0	0	0	0	41.9411754325153	0	35.2745956840097	40.2710413505463	5.83334211058446	0	0	0	52.4782619121497	0	0	0	0	0	0	0	0	0	28.6841760247696	0	23.2213978634339	11.2903091249448	0	22.5641372329869	0	0	0	0	18.6104899487411	0	0	0	14.1216740390451	9.38081901431804	0	0	0	0	0	0	22.8000129734058	15.3773379221486	0	40.5386934894951	11.7500782191845	48.6463226847248	0	0	0	0	0	15.3995057639984	15.778877889758	6.26633989748742	0	0	0	0	0	0	0	6.37050371284627	0	0	36.7716321964002	10.0490248431153	0	8.97188801659513	0	0	13.5841899737127	55.4781057318961	28.2586622660515	0	0	12.9712524423162	0	8.78083047985978	0	53.1653455617575	10.6590264926466	0	0	0	0	25.8942261793447	0	6.79146839296562	0	0	9.23133733278167	0	0	0	9.92501851442092	22.8839345092933	0	0	0	0	0	0	0	0	0	0	0	0	18.1966623526232	0	0	0
188658	32.4149167825381	39.4104777866572	35.6546888743406	39.4443335966912	27.5871677602348	20.0746726458286	26.3733236078282	18.2314404753948	27.6535875918004	0	68.1332707347375	39.2046374542026	39.5883140645422	27.1748882146795	13.2742713239488	35.8783542850987	24.131215025209	6.90844569472387	25.7582037797669	28.661671341675	38.5086096565812	9.7738278609227	20.0359757316452	34.1027227593491	42.1559924591728	38.1881334991287	29.1698019730166	33.0563055874747	29.5490677482876	52.249012323203	60.3727011412444	23.1778975465663	28.779710057526	18.4460646739506	6.23629197573844	15.2285049026863	12.2621721691233	9.1961394149079	41.3033203272573	12.8322064920167	17.094225269994	36.5871818450866	30.2316390581411	37.9071742035013	26.3183480543919	16.5690548996569	11.1209550015973	6.35402158425616	49.2522441687929	38.4508154101672	17.70566420921	31.2808318406699	22.1394679442667	35.1003273333423	27.4830626252129	41.4789867866842	6.18988413304943	24.4679977099059	25.1206599369795	0	57.2084377105467	39.9994108345243	19.4182384831705	0	29.7969034141273	0	22.6641447388853	21.8354533651447	29.7811686575025	9.53845649907047	53.855219121475	0	16.2299742911401	36.8093876010578	21.1640542212686	29.1620304591386	39.5861616866924	24.3399627820328	40.9883534362291	44.6794980791414	24.751161321046	0	18.963320310142	25.9114610473965	8.62352062204263	6.43627164870538	23.4049415388477	39.6243758826566	16.8277294115758	13.5414031834351	34.5691885135322	12.2270618098069	37.0861111728253	23.1678539288591	43.8238205254822	21.1224501432925	19.8027891742187	35.2605361192684	28.9156213509273	30.7519732460393	16.8203312925287	13.4632065434449	0	24.7718785573659	5.37210141423297	14.9226031994046	61.6521003969167	0	35.0740593576159	35.1065067884136	99.4499773358517	29.2885918951534	28.2162388725822	18.1982023347073	0	24.6736061043141	78.2274974354384	20.8216979028657	5.71142683126253	0	47.0165515795384	42.4580013585968	37.1484116451612	0	0	0	39.506235719414	26.6748354775391	6.4414771712573	0	0	16.0208376237199	22.9586983138264	24.7401123285429	32.4379628502661	34.4540228061018	43.8305625569584	11.0341853742618	13.0192588914204	6.72845340612772	56.2921227284681	49.5901508483992	24.5713634419802	21.9780221489665	32.3980355220325	19.0267773129533	23.5299548016012	0	26.8081640159144	31.5081129567591	15.6896126842565	37.8253331862977	21.2996425281474	31.0495136981554	8.14526001772464	9.25067137482339	16.2823430411163	30.3901311042514	27.9286570460872	40.0401358205663	38.4337774397641	11.5792146733358	40.4256103800447	19.2102072610061	9.03262150917558	0	20.6430707210817	18.5866329135209	54.5781345880922	0	0	0	0	0	15.0929570417532	14.3868759681184	0	0	31.0177237195714	12.0718725990052	36.5969975657007	53.9354098921215	8.25863608178428	15.7466601262017	48.8434928137181	29.9962515125882	0	14.9487814160823
