#OTU ID	IMP000.L.T26	IMP000.L.T20	CS.318	T.CS.145	L.007.M5	CS.174	CS.259	CS.222	CS.042	CS.350	CS.064	CS.351	CS.005	CS.188	CS.106	IMP000.L.T17	T.CS.061	L.006.M1	CS.297	CS.296	L.025.M1	CS.300	L.012.M1	L.007.M2	CS.135	T.CS.007	L.005.M1	L.006.M5	T.CS.147	IMP000.L.T36	CS.322	CS.086	CS.341	CS.142	CS.140	L.005.M6	CS.055	CS.155	CS.087	IMP000.L.T09	IMP000.L.T04	CS.194	L.007.M6	CS.118	L.025.M3	CS.137	T.CS.045	L.025.M5	T.CS.043	CS.160	CS.117	L.005.M2	T.CS.004	CS.283	IMP000.L.T38	CS.043	CS.130	T.CS.084	L.005.M5	T.CS.047	L.008.M6	IMP000.L.T29	CS.365	T.CS.136	T.CS.065	T.CS.141	CS.275	T.CS.096	IMP000.L.T05	CS.198	CS.094	CS.063	L.012.M2	L.011.M1	CS.293	CS.153	T.CS.089	T.CS.151	T.CS.049	IMP000.L.T06	CS.044	CS.319	T.CS.023	IMP000.L.T40	CS.260	L.006.M2	T.CS.140	CS.339	CS.302	CS.045	CS.358	T.CS.143	CS.151	IMP000.L.T28	CS.335	CS.239	CS.241	T.CS.042	IMP000.L.T02	CS.343	L.006.M3	CS.083	T.CS.051	CS.006	L.006.M4	T.CS.142	L.012.M6	CS.167	L.005.M3	CS.227	CS.141	CS.071	CS.325	IMP000.L.T03	CS.308.0	T.CS.069	IMP000.L.T39	CS.123	CS.008	T.CS.139	L.004.M6	L.005.M4	CS.203	T.CS.138	L.006.M6	CS.298	T.CS.020	L.008.M2	CS.285	CS.109	T.CS.095	CS.240	T.CS.003	CS.033	IMP000.L.T37	CS.345.0	T.CS.067	CS.156	CS.060	CS.356	IMP000.L.T18	T.CS.090	CS.105	T.CS.008	CS.085	CS.199	T.CS.146	CS.093	T.CS.009	CS.110	T.CS.150	CS.172	CS.380	CS.041	CS.334	CS.231	CS.011	CS.007	CS.379	CS.224	CS.200	L.007.M4	CS.294	T.CS.071	L.008.M3	T.CS.133	CS.382	CS.158	CS.017	CS.175	T.CS.144	CS.091	T.CS.094	T.CS.097	CS.357	CS.025	CS.196	CS.248	CS.067	CS.090	CS.133	CS.039	CS.068	CS.022	CS.193	IMP000.L.T27	IMP000.L.T19	L.025.M4	IMP000.L.T10	CS.269	CS.097	CS.036	CS.165	L.012.M5	CS.360	CS.096	CS.143	CS.163	T.CS.148	CS.170	CS.056	CS.075	CS.059	CS.230	L.012.M3	L.007.M1	T.CS.073	CS.024	L.004.M2	L.025.M6	CS.332	CS.362	L.025.M2	CS.124	T.CS.013	L.012.M4	CS.122	CS.388	CS.205	CS.103	CS.190	CS.079	CS.139	L.008.M1	CS.159	CS.002	T.CS.134	CS.113	CS.132	CS.282	CS.295	CS.333	CS.120	T.CS.018	CS.136	CS.070	CS.082	CS.077	CS.023	CS.217	CS.013	CS.052	CS.057	CS.321	CS.131	CS.366	L.008.M5	CS.286	T.CS.030	CS.018	CS.112	CS.305	CS.092	CS.168	T.CS.081	CS.346	T.CS.098	CS.095	CS.020	CS.065	CS.301	CS.040	CS.029	CS.290	CS.191	L.004.M4	CS.111	CS.101	T.CS.100	CS.138	CS.072	CS.051	T.CS.135	T.CS.092	CS.084	L.004.M1	T.CS.099	CS.108	CS.220	T.CS.087	L.004.M5	CS.173	CS.019	CS.035	CS.161	CS.292	CS.076	CS.164	CS.328	CS.012	CS.047	CS.176	CS.232	CS.238	CS.237	CS.099	CS.228	CS.078	T.CS.070	CS.016	CS.046	T.CS.093	T.CS.014	CS.015	CS.249	CS.053	CS.154	CS.119	CS.038	CS.233	CS.074	L.008.M4	CS.274	CS.284	CS.098	CS.032	CS.014	CS.009	T.CS.088	CS.037	CS.102	IMP000.L.T30	CS.004	CS.235	CS.229	T.CS.137	CS.219	CS.171	L.004.M3	CS.062	CS.061	CS.115	CS.021	CS.218	CS.236	CS.347.0	CS.049	CS.311	CS.030	CS.028	CS.089	CS.169	CS.312	CS.058	CS.066	CS.213	CS.088	CS.247	CS.001	CS.114	CS.050	CS.104	CS.080	CS.026	CS.251	CS.027	T.CS.149	CS.031	CS.003
NR 112947.1	588341.104	196238.1044	249836.0095	490.3523181	628.0223576	0	2434.978466	256107.5288	0	18982.1929	6910.850035	37654.21111	7817.476403	4560.795403	12771.82133	261078.7649	33892.58916	32132.27266	1687.953638	1465.876489	344.0564253	7755.244484	5623.594101	3193.601688	45039.70606	3920.879359	277.5272324	27285.92163	533.4613641	265059.8152	21398.54796	917.5995596	261652.9479	51515.23873	10822.80735	629.4718731	149783.9455	1977.48707	5117.707267	165860.6059	361262.8091	582703.8291	1020.631333	1474.328259	561.5874204	11182.84091	4471.224477	6512.839598	4361.651237	2967.261218	833.2176087	1259.710267	2960.7698	865525.1227	569046.1736	213231.2739	2589.928058	16551.42543	740.3349275	19105.1733	63364.17191	458006.6875	11226.55631	1397.730594	20008.52215	0	2733.485194	348.5899536	135418.0391	996.129326	6760.728983	32628.51476	2300.731121	3537.840149	1141.639394	9468.317553	5334.387039	155.3229163	4485.463022	106483.922	6030.302269	245750	117810.1178	567691.3015	171913.9205	1731.84164	258.8226159	6130.581383	389266.2314	2061.770649	284011.1594	10105.25007	49359.03434	406425.7938	42382.41692	21828.76546	0	3278.462229	277941.3339	24247.11421	15609.7194	26924.35363	295.1855241	3087.769858	10160.97894	419.5100123	3661.662395	642.549637	8184.588594	94474.34912	12798.63481	5834.150998	31685.40301	254032.7529	28258.79802	5149.330587	647784.5837	8439.836026	950.630585	405.5478952	17688.27811	2635.277583	5542.389726	0	72848.19426	21382.25962	244.9059561	87393.44227	115630.6862	14227.76533	216.7035063	111566.7016	112.5023907	13141.89966	278839.3489	97289.78457	1596.22799	3617.159806	16326.01802	2041.467305	153386.3753	0	445.6625889	54017.85714	20780.9253	0	382.0220427	2510.760402	15938.74966	118099.6989	403.8364462	2720.16321	4944.871367	204331.6996	70941.83099	17526.52879	41362.95997	4100.321192	34190.92756	225.5503428	9772.878308	1377.031121	262.4740807	15219.71856	0	6146.959619	3955.754157	71803.17483	1167.224341	724.2440703	1765.069279	9277.974751	151.0437121	3660.657088	0	56095.62689	2285.99091	56719.02269	476100.4506	20287.77428	1472.233673	7503.410641	3390.891544	7381.507382	65041.81259	476105.7749	161320.5778	184.3759795	158920.5397	268196.6596	2425.56546	7971.717732	4502.983226	1385.480168	13144.05889	6119.162641	31008.25799	7457.879928	1000.920847	527.7601858	221170.2932	936.1250663	3184.344604	9635.702815	1864.36728	141.8218434	2900.346723	3676.357955	0	8126.575561	1410.057556	74860.42306	837.1423309	253598.1293	13186.03734	1783.48493	378.6014463	76438.90564	1041.016032	23205.63449	13160.72196	104787.5774	50158.62128	3917.606549	1613.712974	96201.00351	2102.16523	913.2142096	11453.98194	13842.62664	9229.416935	146055.9663	14968.36873	1862.517551	141222.2141	116937.9579	3895.948214	5967.005967	4408.060453	1313.111418	12981.53377	25550.82392	21115.89377	1813.200097	11741.09003	290217.2804	141740.897	87497.89669	29121.62471	0	59296.70223	2261.274066	1346.740887	33325.47884	11923.24412	8654.02818	4196.80549	7821.666015	21475.58019	2375.014844	24222.64216	11071.13202	0	9659.969088	4099.29401	0	16551.90678	0	10238.40866	4590.686308	23523.38364	35521.32772	31768.83339	34445.84996	25350.59331	2575.93646	804.6562777	366.568915	1552.433439	195.2514839	5780.242409	0	18082.64659	1626.479079	2672.010688	53250.67557	64926.67485	1213233.777	22938.11805	0	86577.69935	5298.325141	15700.34765	15440.36553	49273.66961	956.1600612	22728.02134	0	5170.310012	52983.1836	2503.598923	6715.233405	6232.940013	0	286187.6789	35452.74904	2427.110828	477.4409167	7161.762416	7726.718178	740.3020432	87679.96041	87570.17474	97087.37864	654.5145139	8980.403477	29092.02266	83010.3763	6724.485749	58512.22421	1492.938401	647892.5851	123169.1079	11389.88199	7603.054444	14194.15889	1175.686797	31251.22075	327.8258589	5073.137736	961.1379874	141047.7023	6980.802792	2921.170137	2657.87795	19138.07769	356.7860711	20014.47856	13191.5574	16006.09756	15285.95929	25415.17251	349101.0648	29686.17472	803.9231449	8271.298594	13457.81815	179750.0934	581.0406438	7231.529468	2660.635892	847.6252366	3934.386538	43475.74054	53989.67844	1364.209952	1354.55469	2813.818978	2951.448669
NR 028961.1	1382964.946	1447435.652	1031429.142	825943.9963	834798.7188	869498.8358	526564.0932	886749.614	595380.5432	261683.0878	449806.1957	855777.5252	609763.1594	637599.1973	842268.0066	1556792.461	788466.4025	807986.2736	1064817.42	521014.3865	544641.3212	1084570.941	833333.3333	1109846.013	713523.7644	915998.5398	1069173.663	1280116.11	765250.3267	1189941.864	1239396.255	597663.1798	1446329.441	885400.1784	1241471.902	741727.6905	1386072.794	1393367.813	343789.5117	1967480.64	1593698.227	1137275.332	1078369.906	873539.4936	906776.4882	830099.6528	712840.9309	822943.8035	1057911.473	1244271.537	863768.921	912590.1043	1083345.67	903743.1151	1703924.58	680489.5487	833381.295	1068108.342	849904.4968	1380856.887	1766301.597	1313046.166	1184731.883	959097.3202	1313892.954	849231.3756	660852.587	579705.0929	1526637.094	428620.2186	775426.2199	182975.5926	438417.097	1246204.192	355937.7933	355426.0743	1176331.127	964399.9876	1195036.088	1421191.355	844242.3176	836625	1644.408424	1759058.208	1517007.636	1019015.621	791091.3256	513742.7199	321105.8456	601212.3211	344486.9951	1170809.819	444231.3091	1165854.948	936913.9599	726008.5698	664947.6481	839631.4318	1524595.868	983039.9175	313134.7326	521521.0416	554948.7853	487095.6951	748718.9909	782106.4996	551502.6899	517252.4578	725816.2821	1456296.459	573005.5461	1411334.164	1209253.874	1693551.686	78861.7619	1068228.63	1541629.583	327646.4914	651498.8276	711466.1908	911286.4821	623975.1698	870537.4207	910757.9462	1359832.96	1296040.833	326214.7335	1084365.807	570522.9794	640854.8768	618255.1034	636343.4093	707415.0326	1059565.66	1756074.546	53698.90707	1007219.862	1086956.522	512385.7964	452312.5997	1584530.737	1003246.199	790382.6013	1455505.952	951912.2097	863562.3765	966706.779	788020.0861	743855.7543	1815991.971	870873.2963	1022101.326	1015836.953	2504636.376	921585.41	668238.7432	401018.9412	786350.4863	333333.3333	915734.3919	604745.7097	763104.7462	17585.76341	1114392.952	607787.1339	782397.6295	1002563.915	848262.9967	865302.3111	416078.2184	907775.1302	1206468.074	883303.6281	641530.1547	758000.1827	2056448.06	623806.5783	971131.4718	324542.3323	1646118.793	811789.6473	531377.899	793990.2968	918026.418	752805.3749	1155183.999	1587569.562	961889.485	1680659.67	18273.9207	547874.5983	67932.89893	487447.9343	478188.5836	663774.9737	641545.8937	687404.1192	215939.5234	824158.2256	652311.5896	886670.1142	531719.0377	1043886.058	20454.73755	1004427.872	1010480.634	641767.6295	722710.7013	688928.7174	834383.707	939482.8934	251631.6741	461935.1382	1522247.472	739975.4968	646640.6787	657630.7121	338172.7822	1444513.846	734845.0922	452567.6837	1331105.965	885278.2303	1418998.33	812594.1333	883162.9381	588781.4449	723265.654	1067915.375	817868.5239	1070026.37	823557.0768	716787.1667	343562.8528	751962.4386	487241.4913	940721.6495	499473.4995	776448.3627	383100.2561	1284198.228	559526.0137	514902.9481	540333.6288	1260462.826	1138937.06	892326.9261	552246.3402	1057831.582	729665.0718	735376.3153	843939.7855	703896.5703	542633.0494	844066.323	152527.2467	1400251.808	1001528.78	992033.2525	874242.964	1082460.058	278508.165	785119.3156	658809.8918	589235.5576	1105918.199	981859.1102	360790.9648	874652.6254	1453897.358	797465.9959	930121.4889	1081659.714	358275.7614	655879.1802	1054416.658	672692.6481	77712.60997	544516.0289	1042838.176	589765.3583	332463.8369	750578.0518	860000.8132	832665.3307	1139326.021	415724.53	26401.55109	339.8239712	881949.5727	797948.6048	918965.0605	820156.2558	635575.8626	1649390.466	541186.5946	1231595.244	745193.7564	562943.3541	1007256.393	807410.6528	650767.1645	443613.3858	2051926.612	792287.9952	704696.0363	257880.5255	1365481.022	647672.4272	285481.9032	374592.8339	902469.5749	804933.9764	655176.9075	1063258.828	616440.5529	2685653.039	1166645.831	466575.8574	817680.3816	681974.2617	1521779.733	873002.6631	640680.8618	828071.7993	341305.0024	406787.6318	674245.0877	692368.214	858487.6413	832025.1177	132302.7448	886293.4622	982765.0962	1411864.767	845619.5067	636506.3508	928756.9731	992564.7586	689786.5854	742301.0961	469310.3088	1158666.434	797992.6491	731168.1003	417812.3533	355791.0674	545892.316	935765.9568	371218.5127	1402487.695	677252.5641	1140366.806	743145.3249	753076.6177	653115.5145	1091771.08	831639.8312	613409.4151
NR 027526.1	23.98357605	1277.383918	142.600462	536881.3048	197984.0482	255734.9517	72288.4232	181.6365453	68530.40357	284280.9365	18028.30444	0	213967.2245	130.3084401	12771.82133	0	0	6551.240056	314944.0162	390341.968	0	258.5081495	59360.15996	615393.1601	0	0	304031.0831	88243.83164	218985.8899	353.4130869	382.1169278	135193.0018	389189.3185	0	0	133238.2131	415.4894466	493611.1956	173701.0055	0	0	0	429102.5734	28012.23692	0	323222.0597	119445.5682	0	120578.5519	329.6956909	15831.13456	171460.5641	0	0	0	95470.41258	127194.2446	72238.46428	91209.26307	58534.99905	0	0	220.1285551	53367.8954	29642.25503	40204.9665	174943.0524	681144.7694	1317.580921	31876.13843	0	639.7747993	76691.03737	92573.48389	163000.7357	58266.56956	0	215588.2079	0	0	12311.86713	0	0	0	204.1733023	616535.624	44905.72386	0	0	236691.2705	0	0	0	0	250.0437577	31530.439	242225.3477	97146.01235	133.818649	224672.7284	11848.34123	70445.91156	0	117335.2546	16838.19367	22373.86732	281.6663381	205615.8838	260165.4332	366.1796477	47994.88055	530.3773635	144.6822055	0	2957.316071	76338.82595	174.5109331	9946.949602	50066.54414	55019.33112	15477.24335	408907.2382	636228.1171	394865.5257	462763.9007	530762.8638	83023.11912	0	0	194042.5017	341524.7259	1271.415403	49276.04712	48625.02875	0	0	307212.4948	361.7159806	22919.21761	0	0	125064.0697	383269.8264	217708.3333	36822.34132	47959.53959	204572.8039	261477.7618	142.3102648	6691.201071	268955.0732	143488.6093	223321.0825	2318.187839	164.5982158	0	195465.2072	110025.2853	112.8413451	676.6510285	7818.302646	320389.2408	0	25409.19116	147.9881018	364404.3754	173027.617	1407.905389	72367.90911	0	48715.9121	148778.9523	153309.3677	13041.09088	493560.2716	95156.97965	117257.8867	1090.750436	1575.448215	4369.674459	540604.2047	27285.1296	0	2331.002331	523193.4815	790.5450808	312.6367786	0	499.7501249	0	1515.978412	59267.98835	81335.13453	0	0	644.1223833	41126.74217	677.9890844	152540.3371	289740.342	0	16226.16782	378068.5503	0	21207.17781	581185.9143	82659.88161	74446.24858	223878.2505	0	290343.6695	93890.06841	0	1976.089319	89914.23884	509.5671227	201037.368	0	123048.0949	66359.97232	127309.841	2657.655947	39440.96716	206.1898183	318080.7574	15090.35349	102305.3745	130894.0367	253672.0119	0	508936.4196	36448.67139	93199.277	0	20541.41296	0	11987.53297	52650.05265	12279.59698	35454.00827	15577.84052	36289.576	67814.50499	402.9333548	57190.47078	0	0	3365.303719	127616.7533	1157.586047	2187.173443	0	19303.28605	21207.1229	5216.419301	3786.137329	58508.40595	159633.0928	692.7606512	950.0059375	110290.3281	64696.92776	297726.2494	137.9995584	297122.9029	217801.0742	53628.17797	163435.2234	180195.9924	270.040371	74995.3419	102086.5049	160916.0474	142648.6329	69039.9137	268541.376	42915.00148	274926.6862	141659.5513	176116.8385	8670.363613	119990.5146	459477.0854	21144.22803	0	27420.12399	6460.365657	0	0	137496.923	83268.99746	0	210833.2399	48841.97259	364.9901453	57369.60367	658.7832274	397155.427	43016.9793	100783.2297	56018.02591	33576.16703	4513.508286	42771.92061	0	11914.44845	0	119360.2292	622.7619492	36193.57462	9623.926562	154.6383782	593.0260141	325.7965726	24217.03701	118669.6174	79620.27255	500.0625078	689.6908461	372.6893262	211997.253	0	1664.447403	29740.24741	106442.7622	391844.8105	166947.5252	50392.59346	173747.7052	72996.8152	320.3793291	1974.667833	17720.4994	42148.31198	0	209101.2192	445625.8028	47694.07657	45970.57883	35823.17073	158079.1887	64408.31389	15709.54791	2120.441052	494010.7726	223.5486106	420.5568172	41097.59641	465704.076	368004.4996	8314.487162	5650.834911	23303.67411	140861.3993	1190.948789	1364.209952	45377.58212	1563.232765	353681.9322
NR 025930.1	142726.2611	56683.91135	350797.1366	16181.6265	160616.718	8588.11405	35155.0016	726.5461811	2538.163095	677.9354605	392416.0933	197581.915	323990.9665	0	303834.9074	103491.9641	168.6198466	114178.7553	16879.53638	628.2327812	2408.394977	363074.6959	35824.37724	2082.78371	554106.91	676.0136825	971.3453133	151717.4649	189645.5149	157798.9433	167940.3898	67902.36741	356886.4855	42305.81057	61648.90265	839.2958308	205251.7866	11256.46486	8128.123307	65276.08818	110756.581	244204.2198	50885.76219	147064.2439	125046.799	10598.88055	0	232.6014142	0	83083.3141	14164.69935	699.839037	204293.1162	148750.4215	42673.99921	5888.043067	110503.5971	25677.91235	592.267942	48237.17514	115189.1815	134030.1779	16949.89874	21474.22458	40572.83658	6109.578242	13927.75789	293512.741	96476.20302	37568.30601	0	29749.52817	33232.78286	78716.94331	13699.67273	124180.6264	240442.5566	73933.70818	50835.24758	214654.718	23618.68389	55125	352.3732337	65402.22368	556780.5954	928613.4876	45035.13517	5108.81782	238.7404056	361634.5718	197022.9947	260870.9171	476045.663	97595.04663	125.0218788	118845.5008	182841.0689	18117.81758	237795.7392	14574.06333	442526.1416	80404.23413	3247.040765	95206.2373	1052387.104	3775.590111	469819.4519	321.2748185	696.5607314	0	49594.7099	183510.5678	289.3644111	181218.2118	0	48918.64058	139608.7465	9344.104172	5070.029786	236704.7882	394584.6656	439.2129304	42810.18271	280649.6682	80272.21406	11036.00497	510139.1066	3650.340341	265011.4457	364472.9672	225805.0535	601379.4857	450.0095627	106449.3873	116065.1097	631.7518479	5402.617814	87896.98329	64676.14832	510.3668262	211772.1569	19818.89629	232413.0401	0	226038.1348	17149.1687	315932.2293	70301.29125	14373.33675	1261291.402	60575.46694	48622.91738	47310.39091	212279.7722	117523.126	17845.19295	50190.42094	199548.9647	29000.22568	143224.4677	146984.0898	44524.00624	0	23861.42317	739.9405088	8511.174857	170390.4476	212945.69	643529.6864	39109.17979	542935.3102	328042.6787	302.0874241	151688.4781	0	31131.60445	403.4101606	3999.418266	945.268929	1021255.345	34744.71468	315825.3752	20084.51145	302253.3023	420806.2326	165026.2856	154129.9318	49412.76251	43103.44828	0	143411.5578	165673.0903	0	467302.668	213262.3554	140418.6795	134477.9189	58985.05034	87880.85038	0	1001630.932	251193.5595	8105.604447	338.0948356	67117.22209	14749.47171	4482.354027	339144.0213	3773.228941	331.6969617	128.1870505	430132.893	4018.283189	200902.4141	14951.09745	214272.9751	49975.39091	116550.4106	230480.9494	112771.2413	13295.01504	504574.9649	0	181240.8503	126945.4206	962387.2939	71999.15913	304.4047365	510375.9601	176205.1016	71051.86053	705719.4367	511183.9132	53296.65606	762233.145	372829.9708	109685.9266	32643.03264	35579.34509	66312.12658	147015.8699	350305.499	494599.2041	0	668863.3867	140008.1608	86263.47867	247686.3537	152.4692393	136209.2916	109844.7107	3876.469828	77662.05782	114787.7605	7700.428492	154149.877	40486.82944	123724.5351	700381.0184	24462.65289	93970.10823	898145.5854	704074.7411	0	34160.78342	37311.50589	31448.62288	164591.6047	16673.97982	27679.13803	75461.15148	680875.1978	247796.9005	406928.0919	176914.7789	8586.454867	79124.53397	361070.3812	48513.54498	195.2514839	509564.4949	130424.4724	69069.78123	15451.55125	36406.14562	363614.6876	816267.2007	6187.863537	339.8239712	8791.363365	483621.9257	342036.323	257934.2828	7562.628013	80662.8221	52588.80337	111993.1487	903.9956608	75486.52617	23900.02304	83557.61407	199829.0668	14400.24072	3001.538288	30878.1443	1137975.125	86769.2121	610169.4915	6227.619492	67507.11671	18507.55108	92319.11176	1779.078042	186355.6395	511503.0926	3207.286956	644924.2076	147268.4086	1034.536269	42113.89386	5075.990565	251105.0698	798934.7537	25310.84886	52560.24594	371413.8243	43108.51589	5859.603891	21308.68083	34384.60021	320.3793291	5077.717284	363538.73	291699.7037	939294.0676	8860.221151	16412.15927	1277.519908	227054.685	439024.3902	79785.25091	40037.60053	1047.303194	398289.5109	0	150224.6664	420.5568172	43173.2326	385229.9468	216544.1324	8314.487162	134489.8709	62950.18461	353602.6897	4763.795157	96858.90659	86014.22282	19696.73284	191844.1635
NR 025025.1	5012.567394	5428.88165	0	81.72538636	3925.139735	763.3879156	760.9307705	0	362.5947279	1355.870921	600.9434813	4107.732121	289.5361631	390.9253202	672.2011226	3558.870841	4384.11601	1871.782873	0	2722.342052	0	258.5081495	1249.687578	2499.340452	2963.138556	0	555.0544647	1935.171746	1600.384092	2827.304695	0	305.8665199	0	431.6919446	0	0	0	7757.833891	0	445.0642376	3374.854268	0	2478.676095	0	0	934.3365772	1277.492708	116.3007071	984.8889889	0	0	2799.356148	888.23094	1124.058601	1071.313788	0	575.5395683	0	0	135.497683	0	1826.407036	0	889.4649233	926.3204698	0	1171.493654	3485.899536	5270.323686	711.5209472	0	1919.324398	1278.183956	294.8200124	1649.03468	1456.664239	395.1397807	0	0	27200.84344	0	0	0	1831.262263	204.1733023	173.184164	0	0	0	2061.770649	0	155.4653856	3976.794236	3397.893306	0	1212.709192	3516.174402	1207.854505	10437.85462	0	0	737.6535241	0	0	145.156842	0	844.9990142	0	696.5607314	0	1066.552901	0	0	2454.422733	0	257.4665294	1919.620264	0	0	2027.739476	3401.591945	4684.937925	0	523.9259518	2010.672028	1034.625466	244.9059561	0	0	605.4368227	650.1105188	317.8538508	0	0	2123.142251	0	0	0	0	0	5343.783399	0	2005.48165	0	1093.73291	0	191.0110213	717.3601148	1280.792384	1003.680161	201.9182231	0	133.6451721	0	1316.785726	1911.984959	1765.492194	455.5912435	0	1353.302057	1954.575662	2983.567429	0	128.9806658	0	1733.757841	146.5094132	1759.881736	0	362.1220351	2294.590063	0	0	457.582136	0	0	0	2181.500873	0	0	0	0	0	0	178.6862983	1976.362702	2970.049397	0	2998.50075	0	303.1956825	5198.946347	0	1979.257383	328.6014721	0	326.4027157	0	200.1841694	0	4773.459565	1560.208444	1157.943492	0	466.0918201	709.109217	1054.671536	1531.815814	628.8714901	0	384.5611516	19186.91515	0	0	0	764.3506841	0	0	0	407.1163946	1342.930812	759.3302707	0	206.1898183	358.6028832	2640.811861	175.1804358	0	2358.172753	720.9701374	878.9920891	0	282.4220515	716.3529041	2567.676619	0	2697.194917	0	0	0	1622.691721	370.301796	1218.224641	201.4666774	1893.724198	255.0239723	0	0	0	4244.482173	0	323.0391523	1795.654516	0	0	0	740.6127336	1066.59082	0	2612.516328	9276.756571	1729.864379	281.4047726	413.9986752	910.9542246	903.7388969	2648.305085	385.4604325	877.577885	3240.484452	931.6191541	2686.486971	0	778.4372871	3236.245955	0	804.6562777	1099.706745	1164.32508	0	2167.590903	0	0	406.6197699	668.002672	397.3931013	0	0	0	1758.272673	275.7251572	2060.459777	2990.54241	315.1095006	1094.970436	0	658.7832274	903.9956608	0	0	2816.548789	406.9838427	644.7868979	0	1129.688206	20051.14495	0	954.8818334	0	1626.677511	0	0	0	325.7965726	2618.058055	0	306.2318175	0	0	0	298.5876803	830.0994044	2912.782956	1265.542443	1322.270338	6236.82739	391.895599	0	983.4775767	0	0	0	0	1251.930059	0	0	713.5721421	0	0	762.195122	2236.969652	1044.459144	4189.212777	706.8136839	401.9615725	0	0	2075.636182	3776.764185	11249.04584	0	1695.250473	0	0	1587.931719	682.104976	3386.386725	0	3935.264893
NR 024661.1	527.638673	0	0	0	1884.067073	43131.41723	60722.27549	181.6365453	1087.784184	293998.0114	146029.2659	79142.30553	100179.5124	455688.615	51087.28532	142.3548337	6744.793862	180003.1196	204945.7042	4607.040395	9633.579907	18224.82454	222444.3889	34435.35734	56299.63257	24606.89804	971.3453133	46444.12192	4534.421595	0	191.0584639	68208.23393	119.6401225	75258.29568	547.9902458	12379.6135	133995.3465	24186.18801	903.1248118	445.0642376	0	260.4845012	1166.43581	57498.80211	119056.5331	4554.890814	69623.35257	6163.937477	214143.0059	32969.56909	155811.6928	20575.26769	51961.50999	1124.058601	535.6568939	17664.1292	4028.776978	219190.3723	78179.36835	378174.0332	217624.5521	561.9713957	151008.1888	0	122830.0943	3547.497044	75366.09177	35207.58532	439.1936405	28887.75046	102292.769	319.8873996	198885.4236	15035.82063	3298.069361	168244.7196	2963.548355	15376.96872	3398.078047	843.4370058	3517.676324	500	0	523.2177894	0	0	21611.68843	0	119.3702028	7834.728465	0	6529.546197	57546.55189	0	0	8084.727949	39068.60447	88345.92953	936.7305428	0	38742.19514	32456.75506	33355.96422	13894.96436	14080.21367	28247.0075	352646.2552	11565.89347	23334.7845	0	72525.59727	256437.4552	289.3644111	272.713637	328.5906746	416452.1112	0	92235.35086	397363.5845	22575.4995	218722.3621	24156.71117	128239.4312	11875.65491	0	126914.0571	1224.529781	6871.228876	0	12411.45486	3033.849088	0	63901.3579	28912.17926	471.809389	0	37818.3247	361.7159806	313.961885	0	197.9179037	31436.86998	43674.93371	373958.3333	69634.32863	34007.67353	80988.67305	25107.60402	267827.9184	60555.36969	27864.71479	39782.38694	65218.84397	3974.036296	0	29635.76687	5800.902923	29613.43083	0	225.5503428	86783.15938	11475.25934	0	304652.3326	295.9762035	260378.9049	26225.18497	3519.763472	170803.8285	0	24181.44912	81844.99155	0	1830.328544	10504.52151	5873.887633	0	363.5834788	315.089643	26530.16636	0	690313.779	2347.540299	3496.503497	357.3725967	0	156.3183893	92372.36573	249.8750625	0	303.1956825	45750.72785	562.8729033	719262.1328	129797.5815	400322.0612	39494.7286	3389.945422	41037.75473	8971.923158	51712.47862	0	0	338.0948356	426240.9695	22124.20757	131.833942	41971.75332	29871.39578	186413.6925	2691.928061	471.809389	342223.7849	658.6964397	146915.2979	759764.58	96921.97024	2775.009776	0	98522.16749	56000.21487	759.3302707	0	24742.7782	352865.237	75074.50862	175.1804358	11567.37999	24592.373	0	113829.4755	32137.53821	25982.82874	306025.9606	20174.60201	721.8392464	69228.00288	46332.04633	119332.4937	37423.6754	82108.20108	7406.035919	8121.497604	180917.0763	256789.0012	0	28598.21847	1009.591116	230076.0822	385.8620157	11178.88649	161.5195762	179565.4516	30295.88986	151772.9616	0	71345.69334	34486.43652	20436.43921	237.5014844	171.7917884	10033.2134	93707.78928	0	202839.1407	2840.322247	100635.5932	235901.7847	585.0519234	15797.36171	53568.10136	0	138.1253626	194.6093218	133764.8328	32199.20575	12069.84416	19794.72141	21345.95979	585.7544517	14269.97345	7114.062129	205430.7227	3659.577929	3340.01336	5166.110316	9690.548485	2475.145415	169.9119856	65056.0889	0	23253.76034	22802.88587	28359.85505	364.9901453	38724.48248	5270.265819	264268.0648	95547.32902	575.9041695	32546.786	2238.411135	304339.4158	2626.346002	0	208648.146	606.777707	317020.7687	224194.3017	17486.78325	379034.6461	19484.43565	11465.16961	0	149556.5664	3848.744347	85438.67708	2250.281285	242598.7551	4472.271914	11644.91953	207.5248511	60336.21838	34169.64596	4297.378599	17205.04108	29392.16993	95316.22329	4917.387884	1127.363941	0	564.1908093	81353.20177	72611.94341	0	708.8176921	23904.66676	20866.1585	96738.08762	9146.341463	32436.05995	141001.9845	0	2473.847894	0	0	0	14944.58051	341070.8579	41782.17026	1662.897432	220100.0198	1815.87071	28983.82702	2778.880508	25578.9366	5418.218761	1250.586212	148556.2497
